"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718114,"2023-05-20",8,"2023-05-20T01:59:54.432Z","2023-05-20T01:59:57.449Z",TRUE,"pitch","6ca1e44e-d51f-44b8-81b9-6927f14c3392",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.15,1.5,NA,122.42,181.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.3,5,0.89,0.4074,6.0562,31.1928,-18.3854,9.7079,7.5407,-0.1421,2.1068,-5.9434,-134.8059,-5.1416,0.8379,50.0002,5.3497,17.7412,39.6,6,24,1987,130,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.6,-16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",7,"2023-05-20T01:59:38.249Z","2023-05-20T01:59:42.065Z",TRUE,"pitch","043cbe50-ab2e-4a95-a009-cc1f16b3c944",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0079,1.5,NA,59.92,181.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.5,14,0.94,0.4175,6.059,27.9221,-19.7176,1.0267,7.1494,1.4974,2.1366,-0.1542,-131.2133,-4.4962,1.4236,50.0055,5.3429,1.7894,4.8,4.8,24,2332,149,NA,NA,NA,NA,NA,NA,FALSE,-21.5,12.1,-1.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",6,"2023-05-20T01:59:18.349Z","2023-05-20T01:59:22.750Z",TRUE,"pitch","549faacc-3c61-41fa-a975-34eef75b7ec1",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.15,1.5,NA,115.98,149.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.7,12,0.92,0.4014,5.9671,30.2489,-23.6947,9.9322,4.4991,0.0267,3.2976,-5.5559,-136.4969,-1.4317,0.7988,50.005,5.4616,18.7304,36,6,24,1980,131,NA,NA,NA,NA,NA,NA,FALSE,-23,8,-16.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",5,"2023-05-20T01:58:59.031Z","2023-05-20T01:59:02.395Z",TRUE,"pitch","0ab3b9cc-961d-4c99-9a23-eadb53c8cace",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.15,1.5,NA,74.37,213.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.6,14,0.96,0.4355,6.0132,25.3274,-24.8374,9.3772,4.5771,1.1184,0.9461,-2.5294,-125.7282,-6.0774,0.9189,50.0017,5.4085,15.021,28.8,7.2,24,1751,127,NA,NA,NA,NA,NA,NA,FALSE,-29.5,7.2,-16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",4,"2023-05-20T01:58:41.291Z","2023-05-20T01:58:44.709Z",TRUE,"pitch","f096d730-d99f-45f5-8d1b-51d4d49794db",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.15,1.5,NA,127.89,159.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.5,1,0.93,0.4026,5.9248,30.1938,-23.2235,10.7633,4.7761,-0.2858,2.9192,-6.4714,-136.0968,-2.5996,0.7259,50.002,5.4972,20.1664,38.4,6,24,2007,133,NA,NA,NA,NA,NA,NA,FALSE,-23,8.3,-18.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",3,"2023-05-20T01:58:28.466Z","2023-05-20T01:58:32.328Z",TRUE,"pitch","aa013f6c-d5b7-4090-a38a-316c3d88973f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,2.9969,1.5,NA,168.47,200.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,13,0.63,0.4035,6.0723,29.491,-16.4684,7.3485,8.4161,-1.3503,1.4002,-7.9646,-135.6873,-7.4597,0.6673,50.0012,5.3309,13.711,33.6,4.8,24,2009,134,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.8,-11.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",2,"2023-05-20T01:58:13.688Z","2023-05-20T01:58:16.688Z",TRUE,"pitch","105deee8-1ee6-41e5-a483-bb679dae2a30",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.15,1.5,NA,102.36,175.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.3,6,0.9,0.4244,6.0116,26.1431,-18.8913,1.5542,7.8662,0.3841,2.3332,-2.9821,-128.9337,-3.9805,1.3524,50.0007,5.35,2.6238,6,4.8,24,2177,152,NA,NA,NA,NA,NA,NA,FALSE,-21.1,13.6,-2.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",1,"2023-05-20T01:57:57.379Z","2023-05-20T01:58:00.379Z",TRUE,"pitch","2769d459-5c97-452b-9c41-9c1a2763a51e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.15,1.5,NA,144.03,156.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83.5,1,0.9,0.4126,5.8564,27.6939,-16.0751,1.7982,9.0142,-0.7091,3.0408,-4.9996,-132.6172,-3.3019,0.9648,50.0019,5.4709,3.212,7.2,3.6,24,2336,150,NA,NA,NA,NA,NA,NA,FALSE,-17,15.8,-2.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",0,"2023-05-20T01:57:46.496Z","2023-05-20T01:57:49.930Z",TRUE,"pitch","769c4a0d-8086-4b0a-b2ce-a9e19dd99d96",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1828,1.5,NA,133.14,212.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Ezequiel Tovar lines out to right fielder Adolis Garcia.",0,2,7,56,"top",7,"2023-05-20T01:57:42.816Z","2023-05-20T02:00:23.736Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.3,13,0.98,0.4473,6.0692,24.8299,-23.7275,9.3865,5.5636,-0.4235,0.9912,-6.2423,-122.5834,-5.8447,0.9399,50.0008,5.4389,14.2458,27.6,7.2,24,1708,131,NA,NA,NA,NA,NA,NA,FALSE,-29.8,8.9,-15.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",3,"2023-05-20T01:57:21.068Z","2023-05-20T01:57:26.998Z",TRUE,"pitch","cd784552-ed35-40ff-b834-ad534c3e5484",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.6699,1.85,NA,148.57,191.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,2,7,55,"top",7,"2023-05-20T01:56:22.046Z","2023-05-20T01:57:26.998Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669911,"Michael Toglia","/api/v1/people/669911","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.2,7,0.93,0.4092,5.9342,29.6988,-20.5394,10.6937,6.4175,-0.8282,1.7627,-7.7409,-133.9957,-5.95,0.7127,50.0057,5.4857,19.3956,39.6,6,24,2090,135,NA,NA,NA,NA,NA,NA,TRUE,-21.8,10.4,-17.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",2,"2023-05-20T01:57:06.952Z","2023-05-20T01:57:10.563Z",TRUE,"pitch","de83f824-a2bc-44c2-8619-5e833f75f203",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.659,1.85,NA,171.02,188.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,2,7,55,"top",7,"2023-05-20T01:56:22.046Z","2023-05-20T01:57:26.998Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669911,"Michael Toglia","/api/v1/people/669911","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.1,13,0.93,0.4053,5.942,29.961,-20.647,10.732,6.2339,-1.4171,1.8684,-8.7747,-135.2194,-5.8828,0.4785,50.0019,5.5246,19.8385,39.6,6,24,2049,135,NA,NA,NA,NA,NA,NA,FALSE,-21.6,10.2,-17.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",1,"2023-05-20T01:56:53.073Z","2023-05-20T01:56:56.073Z",TRUE,"pitch","1c4dea9f-b6b1-4415-9dc8-da4912011bfe",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.8,1.85,NA,98.95,206.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,2,7,55,"top",7,"2023-05-20T01:56:22.046Z","2023-05-20T01:57:26.998Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669911,"Michael Toglia","/api/v1/people/669911","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.3,14,0.98,0.4531,5.912,24.2583,-23.2835,8.3929,6.0134,0.4736,1.2085,-4.3146,-121.0205,-5.1127,1.1918,50.0051,5.3955,12.4148,25.2,7.2,24,1770,126,NA,NA,NA,NA,NA,NA,FALSE,-29.8,9.8,-14.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",0,"2023-05-20T01:56:40.911Z","2023-05-20T01:56:44.237Z",TRUE,"pitch","0be90a71-4da2-4540-a48a-e2891301162d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7132,1.85,NA,101.09,183.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,2,7,55,"top",7,"2023-05-20T01:56:22.046Z","2023-05-20T01:57:26.998Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669911,"Michael Toglia","/api/v1/people/669911","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,81.5,9,0.93,0.4236,5.8614,26.094,-17.8683,-0.0523,8.4392,0.4174,2.0389,-2.5027,-129.1606,-5.1815,1.4044,50.0015,5.4386,-0.0884,1.2,4.8,24,2288,149,NA,NA,NA,NA,NA,NA,FALSE,-20.3,14.4,0.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",0,"2023-05-20T01:54:25.830Z","2023-05-20T01:54:35.378Z",TRUE,"pitch","7a4be800-39c5-4d3c-9c72-ef367fea1847",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.33,1.58,NA,117.8,171.01,"popup","medium","3",156.85,164.12,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Nathaniel Lowe pops out to first baseman Michael Toglia.",0,2,7,54,"bottom",6,"2023-05-20T01:54:10.237Z","2023-05-20T01:54:35.378Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Colorado Rockies","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77,5,2,0.4502,6.1359,23.4703,-29.8232,5.615,1.5711,-0.021,2.5101,2.6305,-121.5853,-1.9309,-1.846,50.0057,5.8986,8.4214,16.8,8.4,24,2461,55,88.6,70,105,NA,NA,NA,TRUE,-36.5,2.6,-10.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",3,"2023-05-20T01:53:51.059Z","2023-05-20T01:53:58.815Z",TRUE,"pitch","22c8c697-74f7-4544-8269-d5a0db0a9d9d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.41,1.52,NA,144.55,181.84,"ground_ball","medium","4",139.09,176.64,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Alan Trejo to first baseman Michael Toglia.",0,2,7,53,"bottom",6,"2023-05-20T01:52:37.340Z","2023-05-20T01:53:58.815Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80,7,2,0.432,6.096,25.9897,-26.661,-8.1623,3.3917,-0.7228,2.1087,5.0554,-126.7929,-3.786,-1.6822,50.006,5.7494,-13.2888,24,7.2,24,1512,235,84,-4,22,NA,NA,NA,TRUE,-30.5,5.5,13.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",2,"2023-05-20T01:53:36.387Z","2023-05-20T01:53:39.966Z",TRUE,"pitch","e6ba9236-40d6-459f-afc2-a6808a0f1df8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3444,1.52,NA,139.5,129.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Alan Trejo to first baseman Michael Toglia.",0,2,7,53,"bottom",6,"2023-05-20T01:52:37.340Z","2023-05-20T01:53:58.815Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.4,11,2,0.402,6.1149,30.1978,-13.5611,-5.256,9.9058,-0.5904,4.045,4.6547,-136.2806,-2.5386,-1.6384,50.0044,5.9263,-9.8785,32.4,3.6,24,2118,221,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.6,8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718114,"2023-05-20",1,"2023-05-20T01:53:09.462Z","2023-05-20T01:53:16.334Z",TRUE,"pitch","c586d58b-15c8-4050-9723-7cbf109df6ac",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.41,1.52,NA,110.93,142.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Alan Trejo to first baseman Michael Toglia.",0,2,7,53,"bottom",6,"2023-05-20T01:52:37.340Z","2023-05-20T01:53:58.815Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.2,12,2,0.4043,6.2143,28.1024,-13.5822,-6.8421,9.9928,0.1592,3.5569,6.847,-135.2093,-3.7411,-1.5109,50.0048,5.9048,-12.7333,38.4,3.6,24,2109,214,NA,NA,NA,NA,NA,NA,FALSE,-14,17.5,11,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
