"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716847,"2023-08-26",6,"2023-08-27T01:17:23.423Z","2023-08-27T01:17:46.506Z",TRUE,"pitch","a9a5df58-ddfb-4593-aba7-253ee2f47e03",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.66,1.77,NA,124.68,187.09,"fly_ball","medium","7",29.11,87.66,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Nick Castellanos homers (22) on a fly ball to left field. Trea Turner scores. Bryce Harper scores.",3,1,9,53,"bottom",7,"2023-08-27T01:15:44.667Z","2023-08-27T01:17:46.506Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.4,8,0.91,0.4436,5.9098,24.0311,-31.7023,-0.5324,0.3101,-0.2014,1.9144,3.558,-123.3663,-5.1624,-1.5919,50.0053,6.6994,-0.8225,0,8.4,24,2475,68,99.9,24,363,NA,NA,NA,FALSE,-38.4,-0.4,0.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",5,"2023-08-27T01:17:00.898Z","2023-08-27T01:17:04.536Z",TRUE,"pitch","ccf448af-8dcf-4e76-b96e-3ac827d7d8cb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.8024,1.7952,NA,123.09,88.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Nick Castellanos homers (22) on a fly ball to left field. Trea Turner scores. Bryce Harper scores.",3,1,9,53,"bottom",7,"2023-08-27T01:15:44.667Z","2023-08-27T01:17:46.506Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.5,11,0.9,0.4016,5.7166,30.3129,-14.6064,-6.8848,9.3247,-0.1597,5.5695,6.2988,-136.453,-0.8877,-1.6046,50.0002,6.9064,-12.9679,38.4,3.6,24,2343,206,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.9,11.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",4,"2023-08-27T01:16:36.808Z","2023-08-27T01:16:41.079Z",TRUE,"pitch","c50b0f93-523b-44d4-856d-788b682751ef",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.5868,1.7952,NA,76.45,235.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Nick Castellanos homers (22) on a fly ball to left field. Trea Turner scores. Bryce Harper scores.",3,1,9,53,"bottom",7,"2023-08-27T01:15:44.667Z","2023-08-27T01:17:46.506Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.9,14,0.91,0.4484,5.8976,24.4556,-28.8337,-0.4412,2.2072,1.0637,0.121,6.5495,-122.2261,-9.5106,-1.595,50.0008,6.5444,-0.6675,1.2,8.4,24,2501,350,NA,NA,NA,NA,NA,NA,FALSE,-36.8,1.9,-0.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",3,"2023-08-27T01:16:09.720Z","2023-08-27T01:16:13.971Z",TRUE,"pitch","467cc59b-7ef4-47e6-a79a-4ad842a9c3f4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.66,1.77,NA,107.71,197.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Nick Castellanos homers (22) on a fly ball to left field. Trea Turner scores. Bryce Harper scores.",3,1,9,53,"bottom",7,"2023-08-27T01:15:44.667Z","2023-08-27T01:17:46.506Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.7,14,0.91,0.4433,5.8037,23.04,-30.5776,-0.7131,1.032,0.2438,1.5163,4.5493,-123.2586,-6.3442,-1.5282,50.0036,6.685,-1.1046,1.2,8.4,24,2415,358,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.7,0.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",2,"2023-08-27T01:15:46.984Z","2023-08-27T01:15:51.074Z",TRUE,"pitch","734c0133-88aa-405f-9590-1063aee4c315",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,1,NA,NA,3.66,1.77,NA,107.1,240.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Nick Castellanos homers (22) on a fly ball to left field. Trea Turner scores. Bryce Harper scores.",3,1,9,53,"bottom",7,"2023-08-27T01:15:44.667Z","2023-08-27T01:17:46.506Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,78.2,14,0.89,0.4419,5.7924,30.435,-27.6501,-1.5721,2.9245,0.2598,-0.0492,5.0178,-125.0247,-10.3411,-1.5889,50.0041,6.4922,-2.4337,2.4,8.4,24,2553,261,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.6,1.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",0,"2023-08-27T01:13:03.742Z","2023-08-27T01:15:09.508Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Nick Castellanos homers (22) on a fly ball to left field. Trea Turner scores. Bryce Harper scores.",3,1,9,53,"bottom",7,"2023-08-27T01:15:44.667Z","2023-08-27T01:17:46.506Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",1,"2023-08-27T01:15:09.508Z","2023-08-27T01:15:46.984Z",FALSE,"action",NA,NA,"Pitching Change: Giovanny Gallegos replaces Andre Pallante.","Pitching Substitution",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,606149,"/api/v1/people/606149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Home Run","home_run","Nick Castellanos homers (22) on a fly ball to left field. Trea Turner scores. Bryce Harper scores.",3,1,9,53,"bottom",7,"2023-08-27T01:15:44.667Z","2023-08-27T01:17:46.506Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",5,"2023-08-27T01:11:48.560Z","2023-08-27T01:12:00.483Z",TRUE,"pitch","ef431243-ddb1-48b9-85f4-ce2c1de3eb45",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.19,1.63,NA,130.4,174.8,"ground_ball","medium","6",105.67,149.9,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Bryce Harper doubles (24) on a ground ball to left fielder Tyler O'Neill, deflected by shortstop Masyn Winn. Trea Turner to 3rd.",0,1,6,52,"bottom",7,"2023-08-27T01:10:56.379Z","2023-08-27T01:12:00.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.6,4,0.91,0.3901,6.4811,30.8757,-22.9698,-2.5357,4.6073,-0.3515,2.3696,4.5503,-140.2568,-5.8192,-1.6633,50.0032,5.9631,-5.0667,9.6,4.8,24,2267,191,112.5,-9,15,NA,NA,NA,FALSE,-22,7.3,3.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,547180,"Bryce Harper","/api/v1/people/547180",607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA
716847,"2023-08-26",4,"2023-08-27T01:11:20.351Z","2023-08-27T01:11:24.300Z",TRUE,"pitch","0dc56d60-0f5a-4f59-8e3a-8148435e906e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.19,1.63,NA,130.05,200.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Bryce Harper doubles (24) on a ground ball to left fielder Tyler O'Neill, deflected by shortstop Masyn Winn. Trea Turner to 3rd.",0,1,6,52,"bottom",7,"2023-08-27T01:10:56.379Z","2023-08-27T01:12:00.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.4,13,0.8,0.3914,6.4047,30.486,-20.2247,-5.2159,6.0223,-0.3424,1.4333,5.4834,-139.7443,-8.6636,-1.6491,50.0058,5.8944,-10.3534,22.8,4.8,24,2239,193,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9.4,8.4,NA,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",3,"2023-08-27T01:10:58.486Z","2023-08-27T01:11:04.253Z",TRUE,"pitch","28cf205a-1429-4823-b8b5-e97984ea020d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.371,1.6749,NA,156.97,181.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Bryce Harper doubles (24) on a ground ball to left fielder Tyler O'Neill, deflected by shortstop Masyn Winn. Trea Turner to 3rd.",0,1,6,52,"bottom",7,"2023-08-27T01:10:56.379Z","2023-08-27T01:12:00.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.6,13,0.91,0.3893,6.407,32.2525,-19.6504,-2.706,6.2452,-1.0486,2.1344,3.1685,-140.7689,-7.0409,-1.8377,50.0025,5.9424,-5.4255,12,4.8,24,2260,195,NA,NA,NA,NA,NA,NA,FALSE,-19.2,10.1,4.2,NA,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",0,"2023-08-27T01:09:33.836Z","2023-08-27T01:09:55.930Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,547180,"/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Bryce Harper doubles (24) on a ground ball to left fielder Tyler O'Neill, deflected by shortstop Masyn Winn. Trea Turner to 3rd.",0,1,6,52,"bottom",7,"2023-08-27T01:10:56.379Z","2023-08-27T01:12:00.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",1,"2023-08-27T01:09:55.930Z","2023-08-27T01:10:35.477Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Bryce Harper doubles (24) on a ground ball to left fielder Tyler O'Neill, deflected by shortstop Masyn Winn. Trea Turner to 3rd.",0,1,6,52,"bottom",7,"2023-08-27T01:10:56.379Z","2023-08-27T01:12:00.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",2,"2023-08-27T01:10:35.477Z","2023-08-27T01:10:39.141Z",FALSE,"pickoff","7b96dc9d-1248-4929-96bc-3eb1ba5d97db",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Bryce Harper doubles (24) on a ground ball to left fielder Tyler O'Neill, deflected by shortstop Masyn Winn. Trea Turner to 3rd.",0,1,6,52,"bottom",7,"2023-08-27T01:10:56.379Z","2023-08-27T01:12:00.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",3,"2023-08-27T01:08:56.628Z","2023-08-27T01:09:08.734Z",TRUE,"pitch","3a5dfd37-d346-4da0-b90b-80dffdd16bbb",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.31,1.66,NA,145.72,171.03,"line_drive","medium","7",107.08,102.17,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Trea Turner singles on a line drive to left fielder Tyler O'Neill. Kyle Schwarber scores.",1,1,6,51,"bottom",7,"2023-08-27T01:07:53.954Z","2023-08-27T01:09:08.734Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,80.5,4,0.91,0.4346,6.464,20.1845,-36.7585,1.9169,-2.8376,-0.7534,2.5091,2.1685,-125.0346,-1.4142,-1.8742,50.0022,6.0411,3.0987,4.8,9.6,24,2409,67,67.5,25,207,NA,NA,NA,FALSE,-41.6,-5.3,-3.8,NA,NA,NA,NA,FALSE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",2,"2023-08-27T01:08:37.170Z","2023-08-27T01:08:41.709Z",TRUE,"pitch","e4607763-ced4-45ec-a85a-4aabcf5b8d3c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3115,1.7471,NA,63.69,199.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Trea Turner singles on a line drive to left fielder Tyler O'Neill. Kyle Schwarber scores.",1,1,6,51,"bottom",7,"2023-08-27T01:07:53.954Z","2023-08-27T01:09:08.734Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.4,14,0.91,0.4235,6.7913,25.0264,-35.232,1.0186,-1.7979,1.3985,1.452,7.1586,-128.9964,-4.5598,-1.5369,50.0062,5.9374,1.7281,4.8,8.4,24,2403,76,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-4.1,-3.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716847,"2023-08-26",1,"2023-08-27T01:08:19.195Z","2023-08-27T01:08:24.205Z",TRUE,"pitch","36ca6fcc-7e5a-4a94-b569-3e24f1788fde",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.251,1.5787,NA,96.08,204.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Trea Turner singles on a line drive to left fielder Tyler O'Neill. Kyle Schwarber scores.",1,1,6,51,"bottom",7,"2023-08-27T01:07:53.954Z","2023-08-27T01:09:08.734Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82,14,0.9,0.4244,6.5885,26.5474,-35.9233,0.9881,-2.2197,0.5489,1.2797,5.5792,-128.9979,-4.6882,-1.7694,50.0061,5.8869,1.6659,3.6,8.4,24,2423,79,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-4.8,-3,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
