"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
744951,"2024-04-15",0,"2024-04-16T01:31:54.054Z","2024-04-16T01:32:07.861Z",TRUE,"pitch","ab4234f9-2979-47f8-b9cc-611e92e447aa",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.71,1.79,NA,142.55,176.26,"fly_ball","medium","7",71.12,60.49,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Daulton Varsho.",0,1,3,64,"top",9,"2024-04-16T01:31:39.429Z","2024-04-16T01:32:07.861Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.7,7,2,0.3969,5.8944,30.8408,-15.3874,-5.4173,8.7013,-0.6703,2.3155,6.758,-138.0308,-4.4328,-2.447,50.0006,4.9789,-10.4485,28.8,3.6,24,2542,221,97.9,29,369,NA,NA,NA,TRUE,-15.4,15,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",3,"2024-04-16T01:31:22.272Z","2024-04-16T01:31:29.733Z",TRUE,"pitch","7a418b88-8c58-4099-a931-d5c6d2ebb173",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,4.06,1.87,NA,149.48,165.41,"line_drive","medium","9",171.72,99.72,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Aaron Judge lines out to right fielder George Springer.",0,1,3,63,"top",9,"2024-04-16T01:30:08.054Z","2024-04-16T01:31:29.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.9,13,2,0.3914,6.1631,31.4369,-20.9582,-9.1299,5.6573,-0.852,2.7174,7.1,-139.9048,-2.6067,-2.2359,50.0063,5.0343,-18.1104,37.2,6,24,2365,221,82.3,29,274,NA,NA,NA,TRUE,-19.7,9.8,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",2,"2024-04-16T01:30:58.459Z","2024-04-16T01:31:04.691Z",TRUE,"pitch","62321399-febb-49d7-96fe-a4a355f55bc4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,4.06,1.87,NA,109.94,171.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Aaron Judge lines out to right fielder George Springer.",0,1,3,63,"top",9,"2024-04-16T01:30:08.054Z","2024-04-16T01:31:29.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.5,8,2,0.4009,6.3542,32.9801,-22.3819,-10.7642,5.1939,0.1853,2.4909,9.5089,-137.1095,-2.731,-1.9453,50.005,5.0433,-20.3042,38.4,6,24,2418,225,NA,NA,NA,NA,NA,NA,FALSE,-22.1,9,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",1,"2024-04-16T01:30:42.899Z","2024-04-16T01:30:46.487Z",TRUE,"pitch","99d2fd9d-b391-463f-a51f-22630ed304b3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.9614,1.8106,NA,98.84,206.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Aaron Judge lines out to right fielder George Springer.",0,1,3,63,"top",9,"2024-04-16T01:30:08.054Z","2024-04-16T01:31:29.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.6,79.3,14,2,0.4356,6.5363,26.9648,-24.5465,3.0999,4.7754,0.4764,1.1979,6.2985,-126.0027,-4.2744,-2.4643,50.0059,4.9132,4.9577,13.2,7.2,24,2602,94,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.8,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",0,"2024-04-16T01:30:28.418Z","2024-04-16T01:30:31.948Z",TRUE,"pitch","0e25a177-9b7d-4b6c-9e0b-33746497c0bf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.9685,1.9357,NA,100.27,141.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Aaron Judge lines out to right fielder George Springer.",0,1,3,63,"top",9,"2024-04-16T01:30:08.054Z","2024-04-16T01:31:29.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.1,78.7,3,2,0.4378,5.7574,26.4746,-24.9384,6.7017,4.5688,0.439,3.5994,5.112,-125.3401,1.1329,-2.501,50.0024,5.1852,10.6092,25.2,7.2,24,2685,92,NA,NA,NA,NA,NA,NA,FALSE,-28.2,8.8,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",5,"2024-04-16T01:29:54.278Z","2024-04-16T01:30:00.820Z",TRUE,"pitch","7b8979a0-b4b7-43c2-9245-c78a3a4f9e53",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.08,1.51,NA,157.22,151.16,"line_drive","medium","7",85.16,85.46,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Juan Soto lines out to left fielder Daulton Varsho.",0,1,3,62,"top",9,"2024-04-16T01:28:41.107Z","2024-04-16T01:30:00.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.1,11,2,0.3847,5.9873,34.1824,-15.1304,-7.5663,8.3133,-1.0551,3.2452,6.3755,-142.6116,-2.4797,-2.3416,50.0061,5.0857,-15.5177,42,3.6,24,2564,239,89.8,21,301,NA,NA,NA,TRUE,-13.9,14.6,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",3,"2024-04-16T01:29:20.036Z","2024-04-16T01:29:23.222Z",TRUE,"pitch","56539b25-62b7-48ac-a08e-41074ac8c40c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.08,1.51,NA,139.8,166.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Juan Soto lines out to left fielder Daulton Varsho.",0,1,3,62,"top",9,"2024-04-16T01:28:41.107Z","2024-04-16T01:30:00.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.1,78,1,2,0.4424,5.9961,25.3388,-31.3328,1.7011,0.5401,-0.5981,2.6909,4.5598,-123.9126,0.3033,-2.6848,50.0003,5.19,2.6382,6,8.4,24,2460,110,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1.3,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",2,"2024-04-16T01:28:58.952Z","2024-04-16T01:29:02.433Z",TRUE,"pitch","12f829e2-a405-41d4-b3c8-f8d30e9df959",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1622,1.6036,NA,168.8,229.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Juan Soto lines out to left fielder Daulton Varsho.",0,1,3,62,"top",9,"2024-04-16T01:28:41.107Z","2024-04-16T01:30:00.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.6,13,2,0.4187,5.9877,28.3484,-26.0786,-10.2294,3.5153,-1.3589,0.3615,5.9487,-130.9609,-6.8376,-2.334,50.0009,4.9641,-17.7188,31.2,7.2,24,2298,242,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",1,"2024-04-16T01:28:43.256Z","2024-04-16T01:28:46.284Z",TRUE,"pitch","bd060b34-b986-4c7d-856d-846e430e3cb2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1311,1.6068,NA,139.33,193.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Juan Soto lines out to left fielder Daulton Varsho.",0,1,3,62,"top",9,"2024-04-16T01:28:41.107Z","2024-04-16T01:30:00.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,77.3,7,2,0.4484,5.9311,24.4129,-33.2013,4.064,-0.6812,-0.5859,1.6867,3.8474,-122.2229,-1.5508,-2.7092,50.0018,5.1843,6.1388,12,9.6,24,2720,94,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.3,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744951,"2024-04-15",0,"2024-04-16T01:26:49.297Z","2024-04-16T01:28:43.256Z",FALSE,"action",NA,NA,"Pitching Change: Yimi García replaces Chad Green.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,554340,"/api/v1/people/554340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Lineout","field_out","Juan Soto lines out to left fielder Daulton Varsho.",0,1,3,62,"top",9,"2024-04-16T01:28:41.107Z","2024-04-16T01:30:00.820Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
