"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716488,"2023-09-22",3,"2023-09-22T03:46:45.896Z","2023-09-22T03:46:49.470Z",TRUE,"pitch","59cabf6d-26e8-4870-b157-086ea1536ae4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.642,1.7406,NA,108.42,150.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,7,0,58,"top",8,"2023-09-22T03:45:42.017Z","2023-09-22T03:47:31.023Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.9,2,2,0.4145,6.4342,29.2094,-16.5412,4.4867,8.847,0.225,3.2843,-6.5348,-132.3325,-3.4279,2.1476,50.0035,5.814,7.9293,20.4,4.8,24,1955,141,NA,NA,NA,NA,NA,NA,FALSE,-17.8,15.5,-6.6,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",2,"2023-09-22T03:46:26.414Z","2023-09-22T03:46:29.414Z",TRUE,"pitch","64c57d11-5664-471b-abfa-5da13dc83f31",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4507,1.6138,NA,72.23,147.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,7,0,58,"top",8,"2023-09-22T03:45:42.017Z","2023-09-22T03:47:31.023Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.7,12,2,0.4108,6.3695,29.3654,-17.9403,4.3689,7.9089,1.1746,3.386,-4.463,-133.4617,-2.9089,2.3028,50.0018,5.7858,7.8622,20.4,4.8,24,2039,140,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.9,-7,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",1,"2023-09-22T03:46:06.900Z","2023-09-22T03:46:10.429Z",TRUE,"pitch","45fe6141-972d-460d-9e73-a3bd87c143c5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4507,1.5711,NA,138.99,205.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,7,0,58,"top",8,"2023-09-22T03:45:42.017Z","2023-09-22T03:47:31.023Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.9,13,2,0.4066,6.5288,30.1632,-14.4032,4.6542,9.6758,-0.577,1.2374,-8.6915,-134.8772,-8.9143,2.087,50.005,5.6079,8.5506,22.8,3.6,24,2076,139,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.7,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",0,"2023-09-22T03:45:44.766Z","2023-09-22T03:45:50.354Z",TRUE,"pitch","9cc1a123-7acd-4dfa-b7f0-9d1a32a3fcf3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4826,1.5711,NA,169.24,181.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,7,0,58,"top",8,"2023-09-22T03:45:42.017Z","2023-09-22T03:47:31.023Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.9,13,2,0.4243,6.3586,25.1266,-24.5565,-1.2612,4.5054,-1.3705,2.1287,-8.1087,-128.7785,-4.6339,1.9744,50.0013,5.8359,-2.1314,8.4,6,24,2098,163,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.4,4,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",4,"2023-09-22T03:45:14.501Z","2023-09-22T03:45:20.064Z",TRUE,"pitch","04ac2295-a207-467b-a611-fd6caff48354",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.45,1.67,NA,146.39,201.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Parker Meadows strikes out swinging.",0,7,0,57,"top",8,"2023-09-22T03:43:47.162Z","2023-09-22T03:45:20.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,13,2,0.4053,6.4819,30.817,-14.6918,5.0141,9.4607,-0.7711,1.3843,-8.9991,-135.3887,-8.7416,1.9513,50.0048,5.6935,9.2682,24,3.6,24,2043,140,NA,NA,NA,NA,NA,NA,TRUE,-16.4,15.2,-7.1,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",628451,"Andy Ibáñez","/api/v1/people/628451",670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA
716488,"2023-09-22",3,"2023-09-22T03:44:44.861Z","2023-09-22T03:44:47.861Z",TRUE,"pitch","98f5b9a5-72c2-4ec5-848b-4573a266966c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4507,1.6711,NA,198.41,254.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Parker Meadows strikes out swinging.",0,7,0,57,"top",8,"2023-09-22T03:43:47.162Z","2023-09-22T03:45:20.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.1,13,2,0.4629,6.3828,27.7638,-31.3586,-5.3065,0.5808,-2.1359,-0.5933,-7.9167,-119.3623,-7.9652,1.9426,50.005,5.6962,-7.4858,15.6,9.6,24,2327,298,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-1.1,11.9,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",2,"2023-09-22T03:44:24.601Z","2023-09-22T03:44:27.601Z",TRUE,"pitch","22496574-9538-4915-8cb9-d11edd469e2b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.45,1.67,NA,154.59,192.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Parker Meadows strikes out swinging.",0,7,0,57,"top",8,"2023-09-22T03:43:47.162Z","2023-09-22T03:45:20.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74,13,2,0.4676,6.3401,23.6738,-26.143,-3.4332,4.3444,-0.986,1.7233,-6.4769,-117.4557,-3.4801,2.2606,50.0017,5.6735,-4.7624,12,8.4,24,2375,295,NA,NA,NA,NA,NA,NA,FALSE,-35,7.2,7.9,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",1,"2023-09-22T03:44:06.144Z","2023-09-22T03:44:10.059Z",TRUE,"pitch","bcdcf4aa-1154-4fe4-851f-08586f749886",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4826,1.6711,NA,117.7,176.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Parker Meadows strikes out swinging.",0,7,0,57,"top",8,"2023-09-22T03:43:47.162Z","2023-09-22T03:45:20.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.9,5,2,0.4094,6.3223,30.851,-13.8562,4.2804,10.1193,-0.0185,2.3243,-7.2026,-134.1438,-6.2815,2.1535,50.0016,5.6963,7.7478,21.6,3.6,24,2108,137,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17,-6.1,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",0,"2023-09-22T03:43:47.162Z","2023-09-22T03:43:50.193Z",TRUE,"pitch","7351dae0-7d9a-420c-b487-4aecc675ccf0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4507,1.6711,NA,73.09,155.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Parker Meadows strikes out swinging.",0,7,0,57,"top",8,"2023-09-22T03:43:47.162Z","2023-09-22T03:45:20.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678009,"Parker Meadows","/api/v1/people/678009","L","Left",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.4,12,2,0.4058,6.4193,32.094,-16.674,4.402,8.4179,1.152,3.0807,-4.3877,-135.4435,-4.172,2.2282,50.0015,5.8218,8.1041,21.6,4.8,24,2153,143,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.4,-7,NA,NA,NA,NA,NA,TRUE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",4,"2023-09-22T03:43:03.403Z","2023-09-22T03:43:15.090Z",TRUE,"pitch","b28ac8b8-ed77-42ef-914e-d151e523861c",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.26,1.56,NA,111.64,208.33,"ground_ball","medium","3",145.67,178.56,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Fielders Choice","fielders_choice","Zack Short reaches on a fielder's choice, fielded by first baseman Jordan Diaz. Kerry Carpenter scores. Andy Ibanez to 3rd. Andre Lipcius to 2nd. Fielding error by first baseman Jordan Diaz.",0,7,0,56,"top",8,"2023-09-22T03:42:00.363Z","2023-09-22T03:43:15.090Z",TRUE,TRUE,FALSE,FALSE,9,2,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84,14,2,0.4112,6.4942,28.6152,-12.9969,4.2016,10.6717,0.1407,1.128,-6.9142,-133.2077,-9.4344,2.2241,50.003,5.6552,7.551,22.8,3.6,24,2094,142,67.1,-45,2,NA,NA,NA,FALSE,-15.2,17.4,-6.1,NA,NA,NA,NA,NA,FALSE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",628451,"Andy Ibáñez","/api/v1/people/628451",670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA
716488,"2023-09-22",3,"2023-09-22T03:42:43.817Z","2023-09-22T03:42:47.151Z",TRUE,"pitch","aca0cf5d-1993-4fd7-b427-133394926cf4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1323,1.392,NA,105.99,146.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Fielders Choice","fielders_choice","Zack Short reaches on a fielder's choice, fielded by first baseman Jordan Diaz. Kerry Carpenter scores. Andy Ibanez to 3rd. Andre Lipcius to 2nd. Fielding error by first baseman Jordan Diaz.",0,7,0,56,"top",8,"2023-09-22T03:42:00.363Z","2023-09-22T03:43:15.090Z",TRUE,TRUE,FALSE,FALSE,9,2,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.9,12,2,0.4276,6.3204,24.8759,-25.2164,-0.6202,4.1842,0.2889,3.4152,-4.7546,-127.796,-1.3973,2.2496,50.0055,5.9387,-1.0314,4.8,6,24,2083,160,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.6,2.2,NA,NA,NA,NA,NA,FALSE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",2,"2023-09-22T03:42:22.463Z","2023-09-22T03:42:26.520Z",TRUE,"pitch","2987d616-1fe1-47b3-bb68-25163f664c5b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1959,1.4554,NA,171.47,185.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Fielders Choice","fielders_choice","Zack Short reaches on a fielder's choice, fielded by first baseman Jordan Diaz. Kerry Carpenter scores. Andy Ibanez to 3rd. Andre Lipcius to 2nd. Fielding error by first baseman Jordan Diaz.",0,7,0,56,"top",8,"2023-09-22T03:42:00.363Z","2023-09-22T03:43:15.090Z",TRUE,TRUE,FALSE,FALSE,9,2,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.4,13,2,0.4314,6.483,25.2212,-25.2187,-0.7613,4.2596,-1.4291,1.9716,-8.9854,-126.8149,-4.1221,2.2547,50.0042,5.6229,-1.2432,6,6,24,2181,166,NA,NA,NA,NA,NA,NA,FALSE,-28.9,7,3.4,NA,NA,NA,NA,NA,FALSE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",1,"2023-09-22T03:42:02.539Z","2023-09-22T03:42:05.539Z",TRUE,"pitch","e41bda92-a96b-4f3d-a635-7bafc38c1f6b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.26,1.56,NA,114.54,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Fielders Choice","fielders_choice","Zack Short reaches on a fielder's choice, fielded by first baseman Jordan Diaz. Kerry Carpenter scores. Andy Ibanez to 3rd. Andre Lipcius to 2nd. Fielding error by first baseman Jordan Diaz.",0,7,0,56,"top",8,"2023-09-22T03:42:00.363Z","2023-09-22T03:43:15.090Z",TRUE,TRUE,FALSE,FALSE,9,2,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.9,5,2,0.4073,6.5318,27.3451,-15.8467,5.5165,8.9005,0.0645,2.5256,-7.7197,-134.161,-5.5081,2.2542,50.0019,5.7236,10.1187,26.4,4.8,24,2042,146,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.2,-8.4,NA,NA,NA,NA,NA,FALSE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",0,"2023-09-22T03:41:23.872Z","2023-09-22T03:42:02.539Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Zack Short replaces Akil Baddoo.","Offensive Substitution",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","56","atBat","Fielders Choice","fielders_choice","Zack Short reaches on a fielder's choice, fielded by first baseman Jordan Diaz. Kerry Carpenter scores. Andy Ibanez to 3rd. Andre Lipcius to 2nd. Fielding error by first baseman Jordan Diaz.",0,7,0,56,"top",8,"2023-09-22T03:42:00.363Z","2023-09-22T03:43:15.090Z",TRUE,TRUE,FALSE,FALSE,9,2,1,0,670097,"Zack Short","/api/v1/people/670097","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,668731,"/api/v1/people/668731",FALSE,TRUE,686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716488,"2023-09-22",10,"2023-09-22T03:40:59.862Z","2023-09-22T03:41:06.410Z",TRUE,"pitch","3fe15c75-2111-49fa-b5b5-67d3b1642a52",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4826,1.6211,NA,165.05,145.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Andre Lipcius walks.",0,6,0,55,"top",8,"2023-09-22T03:38:26.382Z","2023-09-22T03:41:06.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.8,11,2,0.4347,6.6183,24.0652,-27.3948,-2.0062,2.9689,-1.2605,3.4537,-8.2136,-125.7127,-0.3056,2.3018,50.0031,5.7893,-3.2294,9.6,7.2,24,2128,192,NA,NA,NA,NA,NA,NA,FALSE,-31,5.5,5.4,NA,NA,NA,NA,NA,FALSE,TRUE,628451,"Andy Ibáñez","/api/v1/people/628451",681481,"Kerry Carpenter","/api/v1/people/681481",686531,"Andre Lipcius","/api/v1/people/686531",NA,NA,NA,NA
716488,"2023-09-22",9,"2023-09-22T03:40:35.866Z","2023-09-22T03:40:40.640Z",TRUE,"pitch","f3ca8f51-f0c0-4382-85c9-cfd23362d69b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.42,1.62,NA,157.94,171.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Andre Lipcius walks.",0,6,0,55,"top",8,"2023-09-22T03:38:26.382Z","2023-09-22T03:41:06.410Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",687922,"Easton Lucas","/api/v1/people/687922","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.7,13,2,0.4402,6.292,25.3412,-27.6876,-1.9372,2.8635,-1.0739,2.4863,-7.5107,-124.5021,-2.6327,2.2355,50.005,5.8525,-3.0352,8.4,7.2,24,2031,199,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.8,5.3,NA,NA,NA,NA,NA,FALSE,TRUE,628451,"Andy Ibáñez","/api/v1/people/628451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
