"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745350,"2024-04-28",4,"2024-04-28T03:28:44.336Z","2024-04-28T03:28:44.338Z",FALSE,"action",NA,NA,"Michael A. Taylor remains in the game as the center fielder.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","801","65","atBat","Lineout","field_out","Jung Hoo Lee lines out sharply to center fielder Michael A. Taylor.",0,1,1,65,"bottom",9,"2024-04-28T03:26:30.944Z","2024-04-28T03:26:52.453Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,642133,"/api/v1/people/642133",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",5,"2024-04-28T03:28:44.338Z","2024-04-28T03:28:45.338Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to second base for Alika Williams.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,675961,"/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","900","65","atBat","Lineout","field_out","Jung Hoo Lee lines out sharply to center fielder Michael A. Taylor.",0,1,1,65,"bottom",9,"2024-04-28T03:26:30.944Z","2024-04-28T03:26:52.453Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",6,"2024-04-28T03:24:15.765Z","2024-04-28T03:24:23.227Z",TRUE,"pitch","5f7a5800-fcee-4fcd-9da3-f849ef755951",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.42,1.61,NA,137.24,164.93,"ground_ball","medium","3",148.55,164.12,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Alika Williams grounds out, first baseman Wilmer Flores to pitcher Camilo Doval.",0,1,1,64,"top",9,"2024-04-28T03:22:39.984Z","2024-04-28T03:24:23.227Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.4,4,0.92,0.4302,6.6419,24.9909,-31.1902,6.1992,0.5984,-0.5311,2.7351,0.3203,-127.1005,-0.8635,-1.4645,50.0029,5.5466,10.186,18,8.4,24,2379,62,70.2,-49,2,NA,NA,NA,TRUE,-34.6,1.1,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",5,"2024-04-28T03:23:44.791Z","2024-04-28T03:23:49.449Z",TRUE,"pitch","302ffc3d-2e12-448a-a0b7-49e295e9280b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3094,1.5852,NA,132.21,172.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Alika Williams grounds out, first baseman Wilmer Flores to pitcher Camilo Doval.",0,1,1,64,"top",9,"2024-04-28T03:22:39.984Z","2024-04-28T03:24:23.227Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.8,4,0.91,0.4234,6.6946,26.2045,-34.9003,3.2413,-1.6055,-0.399,2.4682,1.6616,-129.2346,-0.8798,-1.4709,50.0045,5.4869,5.4985,9.6,8.4,24,2384,64,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-2.9,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",3,"2024-04-28T03:23:17.733Z","2024-04-28T03:23:23.178Z",TRUE,"pitch","770628e8-3b91-4e22-90b0-1069341e999e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4864,1.6728,NA,81.76,181.05,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Alika Williams grounds out, first baseman Wilmer Flores to pitcher Camilo Doval.",0,1,1,64,"top",9,"2024-04-28T03:22:39.984Z","2024-04-28T03:24:23.227Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.7,91.1,14,0.91,0.3781,6.8077,34.0718,-15.7324,-4.0179,7.7377,0.9245,2.1381,8.0228,-144.8998,-6.2894,-1.359,50.0045,5.2993,-8.54,21.6,3.6,24,2241,224,NA,NA,NA,NA,NA,NA,FALSE,-14.8,12.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",2,"2024-04-28T03:22:58.334Z","2024-04-28T03:23:02.936Z",TRUE,"pitch","86c62254-1375-4b6d-aa54-47f83b490982",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3389,1.556,NA,75.71,232.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Alika Williams grounds out, first baseman Wilmer Flores to pitcher Camilo Doval.",0,1,1,64,"top",9,"2024-04-28T03:22:39.984Z","2024-04-28T03:24:23.227Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,83.1,14,0.89,0.4197,6.592,26.6309,-36.5018,0.7673,-2.5127,1.0833,0.2334,5.6688,-130.3682,-6.1011,-1.2161,50.0001,5.3493,1.3226,3.6,8.4,24,2443,63,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-5.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",1,"2024-04-28T03:22:42.131Z","2024-04-28T03:22:46.032Z",TRUE,"pitch","a1e9d5a8-9d85-42c9-a10d-e54daecba04e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.42,1.61,NA,93.29,184.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Alika Williams grounds out, first baseman Wilmer Flores to pitcher Camilo Doval.",0,1,1,64,"top",9,"2024-04-28T03:22:39.984Z","2024-04-28T03:24:23.227Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.7,91.8,9,0.91,0.3766,6.8011,31.4374,-17.1381,-3.8099,7.0057,0.6221,1.9966,7.3587,-145.0036,-6.09,-1.4446,50.0036,5.1563,-8.1781,19.2,3.6,24,2325,229,NA,NA,NA,NA,NA,NA,FALSE,-15.6,11.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",0,"2024-04-28T03:22:26.825Z","2024-04-28T03:22:42.131Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Michael A. Taylor replaces Rowdy Tellez.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","801","64","atBat","Groundout","field_out","Alika Williams grounds out, first baseman Wilmer Flores to pitcher Camilo Doval.",0,1,1,64,"top",9,"2024-04-28T03:22:39.984Z","2024-04-28T03:24:23.227Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,642133,"/api/v1/people/642133",1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",4,"2024-04-28T03:23:34.513Z","2024-04-28T03:23:44.791Z",FALSE,"action",NA,NA,"Michael A. Taylor steals (3) 2nd base.","Stolen Base 2B",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"770628e8-3b91-4e22-90b0-1069341e999e","stolen_base_2b",NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Alika Williams grounds out, first baseman Wilmer Flores to pitcher Camilo Doval.",0,1,1,64,"top",9,"2024-04-28T03:22:39.984Z","2024-04-28T03:24:23.227Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",3,"2024-04-28T03:21:44.831Z","2024-04-28T03:21:55.564Z",TRUE,"pitch","cf07cec0-141c-46ba-af72-43ca1c550a56",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.73,1.69,NA,109.13,199.66,"ground_ball","medium","9",187.71,110.21,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rowdy Tellez singles on a ground ball to right fielder Austin Slater.",0,1,1,63,"top",9,"2024-04-28T03:20:31.432Z","2024-04-28T03:21:55.564Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,81.8,14,0.9,0.4229,6.4893,28.6142,-35.1952,1.2183,-1.7808,0.2063,1.449,3.3981,-129.8004,-3.6471,-1.2811,50.0042,5.5685,2.066,4.8,8.4,24,2227,76,107.6,1,52,NA,NA,NA,FALSE,-38.4,-3.8,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA
745350,"2024-04-28",2,"2024-04-28T03:21:18.189Z","2024-04-28T03:21:22.763Z",TRUE,"pitch","396ba5cd-7268-4fd5-a39f-6dc18f9a1bcf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.73,1.69,NA,131.78,181.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rowdy Tellez singles on a ground ball to right fielder Austin Slater.",0,1,1,63,"top",9,"2024-04-28T03:20:31.432Z","2024-04-28T03:21:55.564Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.8,90.4,7,0.91,0.3808,6.2808,33.4934,-18.9452,-3.3861,6.3183,-0.3878,2.1139,4.3251,-143.8436,-5.8394,-1.4713,50.0069,5.3458,-7.0946,16.8,3.6,24,2246,220,NA,NA,NA,NA,NA,NA,FALSE,-17.5,10.4,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",1,"2024-04-28T03:21:02.921Z","2024-04-28T03:21:07.028Z",TRUE,"pitch","f6b01bd8-7f9f-4487-aafd-893970790009",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6637,1.8773,NA,167.51,176.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rowdy Tellez singles on a ground ball to right fielder Austin Slater.",0,1,1,63,"top",9,"2024-04-28T03:20:31.432Z","2024-04-28T03:21:55.564Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.6,92.1,13,0.91,0.3741,6.2582,34.2708,-15.743,-5.1699,7.564,-1.325,2.3023,2.336,-146.37,-6.3787,-1.4614,50.001,5.4511,-11.2256,32.4,3.6,24,2340,233,NA,NA,NA,NA,NA,NA,FALSE,-14.4,12.6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",0,"2024-04-28T03:20:44.589Z","2024-04-28T03:20:49.757Z",TRUE,"pitch","bb84a7d3-d389-4df2-b48d-502bf602727a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.73,1.69,NA,108.43,197.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rowdy Tellez singles on a ground ball to right fielder Austin Slater.",0,1,1,63,"top",9,"2024-04-28T03:20:31.432Z","2024-04-28T03:21:55.564Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,81.9,14,0.9,0.4219,6.3065,28.6704,-32.8259,1.2324,-0.382,0.225,1.5217,3.8082,-130.0919,-3.6228,-1.4212,50.0026,5.435,2.1007,4.8,8.4,24,2312,57,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",4,"2024-04-28T03:20:18.821Z","2024-04-28T03:20:22.775Z",TRUE,"pitch","a3cc1547-adad-4080-a8ae-43c9a79a42fb",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.65,1.68,NA,95.85,205.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,1,1,62,"top",9,"2024-04-28T03:18:50.521Z","2024-04-28T03:20:22.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.2,14,0.9,0.4221,6.471,27.1899,-34.0239,1.256,-1.0828,0.5549,1.2219,4.4253,-129.7549,-4.2914,-1.3361,50.0058,5.4904,2.1405,4.8,8.4,24,2476,66,NA,NA,NA,NA,NA,NA,TRUE,-37.1,-2.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",3,"2024-04-28T03:20:01.727Z","2024-04-28T03:20:06.525Z",TRUE,"pitch","f8d6bbe0-b5ed-47ed-b25a-ebfa46c4b01f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.5398,1.5779,NA,129.57,198.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,1,1,62,"top",9,"2024-04-28T03:18:50.521Z","2024-04-28T03:20:22.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.1,91.5,7,0.91,0.3765,6.3235,34.5222,-13.8791,-5.5896,8.537,-0.3297,1.4796,5.5223,-145.5449,-8.4293,-1.5265,50.0013,5.2558,-11.9774,33.6,3.6,24,2388,229,NA,NA,NA,NA,NA,NA,FALSE,-13.4,13.9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745350,"2024-04-28",2,"2024-04-28T03:19:47.855Z","2024-04-28T03:19:52.502Z",TRUE,"pitch","7c8bc144-28ed-4084-ab0e-2100bf83d612",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.516,1.5852,NA,105.9,195.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,1,1,62,"top",9,"2024-04-28T03:18:50.521Z","2024-04-28T03:20:22.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.9,9,0.92,0.4289,6.1478,25.7437,-35.1651,4.0308,-1.8049,0.2913,1.6049,2.8412,-127.5919,-2.766,-1.3598,50.0063,5.4684,6.6611,10.8,8.4,24,2458,55,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3.7,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
