"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717201,"2023-07-30",0,"2023-07-30T18:42:00.175Z","2023-07-30T18:42:03.665Z",TRUE,"pitch","8a268231-4e9a-4d94-87b5-7eeb4982b3fb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4557,1.6572,NA,140.87,212.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Intent Walk","intent_walk","Tim Mayza intentionally walks Shohei Ohtani.",0,1,1,72,"top",9,"2023-07-30T18:41:49.766Z","2023-07-30T18:42:45.104Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82.7,13,0.9,0.4237,6.541,22.7256,-32.0828,-0.5344,0.0535,-0.6263,0.977,-5.5621,-128.5148,-6.1929,1.6215,50.0042,5.8624,-0.9065,3.6,8.4,24,2251,308,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T18:42:35.680Z","2023-07-30T18:42:43.343Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Tim Mayza. Luis Rengifo to 2nd.","Wild Pitch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"034560c9-be2b-44f7-875d-003d1826c560","wild_pitch",NA,NA,NA,NA,NA,NA,"72","atBat","Intent Walk","intent_walk","Tim Mayza intentionally walks Shohei Ohtani.",0,1,1,72,"top",9,"2023-07-30T18:41:49.766Z","2023-07-30T18:42:45.104Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",6,"2023-07-30T18:41:31.306Z","2023-07-30T18:41:35.811Z",TRUE,"pitch","bb88bab9-fc52-40b5-8ccf-4179341046c3",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0844,1.3902,NA,74.48,173.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Luis Rengifo walks.",0,1,1,71,"top",9,"2023-07-30T18:40:11.456Z","2023-07-30T18:41:35.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.9,12,0.89,0.3945,6.4791,28.1474,-23.877,7.5254,4.2411,1.1154,2.418,-3.7562,-138.3411,-5.6871,1.5061,50.005,6.0806,14.725,28.8,6,24,1900,140,NA,NA,NA,NA,NA,NA,FALSE,-23.3,6.8,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",5,"2023-07-30T18:41:15.713Z","2023-07-30T18:41:23.300Z",TRUE,"pitch","07d6af36-d334-4634-bf7e-fa7cd7a305d0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0844,1.3902,NA,166.6,177.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Luis Rengifo walks.",0,1,1,71,"top",9,"2023-07-30T18:40:11.456Z","2023-07-30T18:41:35.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,88.1,11,0.9,0.3941,6.6089,27.6332,-22.6775,8.1934,4.844,-1.3013,2.2702,-10.3138,-138.3823,-6.0575,1.39,50.0059,5.9827,16.0728,31.2,6,24,2037,131,NA,NA,NA,NA,NA,NA,FALSE,-22.2,7.8,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",4,"2023-07-30T18:41:00.660Z","2023-07-30T18:41:03.900Z",TRUE,"pitch","f69d5b91-5e55-4d39-8239-e62a18eb1045",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.108,1.4875,NA,110.18,137.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Luis Rengifo walks.",0,1,1,71,"top",9,"2023-07-30T18:40:11.456Z","2023-07-30T18:41:35.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.7,12,0.9,0.3929,6.3757,30.2226,-22.2126,8.3486,5.0594,0.179,3.736,-6.5148,-139.2118,-2.5863,1.4608,50.0057,6.1419,16.4469,33.6,6,24,1997,133,NA,NA,NA,NA,NA,NA,FALSE,-21,8.9,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",3,"2023-07-30T18:40:41.596Z","2023-07-30T18:40:44.952Z",TRUE,"pitch","222cadbe-dfec-444c-8ad0-5dea0eaa9f0c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0135,1.4146,NA,149.91,235.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Luis Rengifo walks.",0,1,1,71,"top",9,"2023-07-30T18:40:11.456Z","2023-07-30T18:41:35.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81,13,0.91,0.4304,6.633,26.9482,-33.3483,-0.3947,-0.7169,-0.8633,0.1057,-5.8524,-127.4107,-7.8464,1.5177,50.0033,5.8717,-0.6459,2.4,8.4,24,2281,336,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-2.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T18:40:26.328Z","2023-07-30T18:40:30.114Z",TRUE,"pitch","c01e1f6d-948a-40a0-b02a-a8b086f6c7f7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.5,NA,128.55,179.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Luis Rengifo walks.",0,1,1,71,"top",9,"2023-07-30T18:40:11.456Z","2023-07-30T18:41:35.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.4,4,0.9,0.3991,6.5074,30.9099,-20.7163,9.1696,6.0113,-0.303,2.183,-7.8337,-137.3319,-6.4814,1.3975,50.006,5.9867,17.4878,36,6,24,2074,138,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.6,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T18:40:13.823Z","2023-07-30T18:40:17.501Z",TRUE,"pitch","5c7d3696-6e82-44a9-bb6b-1afd833c8528",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0371,1.3659,NA,104.15,170.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Luis Rengifo walks.",0,1,1,71,"top",9,"2023-07-30T18:40:11.456Z","2023-07-30T18:41:35.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86,3,0.89,0.402,6.5143,28.7601,-22.9766,8.4001,4.8904,0.3372,2.5471,-6.1568,-136.0383,-5.4467,1.5339,50.0054,6.1597,15.8078,31.2,6,24,2183,143,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T18:40:01.702Z","2023-07-30T18:40:13.823Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Luis Rengifo walks.",0,1,1,71,"top",9,"2023-07-30T18:40:11.456Z","2023-07-30T18:41:35.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",4,"2023-07-30T18:39:28.212Z","2023-07-30T18:39:35.685Z",TRUE,"pitch","d87d08b5-2622-407f-aa98-c714c71454b5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.34,1.56,NA,122.24,209.11,"ground_ball","medium","5",97.62,154.31,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Michael Stefanic grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,1,1,70,"top",9,"2023-07-30T18:39:12.625Z","2023-07-30T18:39:35.685Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.3,13,0.91,0.4346,6.5829,23.4618,-31.5344,-0.4194,0.3991,-0.1374,1.0988,-4.2741,-125.6322,-5.8282,1.6346,50.0057,5.9862,-0.6752,2.4,8.4,24,2243,328,100.9,-16,5,NA,NA,NA,TRUE,-36.7,-0.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",3,"2023-07-30T18:39:14.977Z","2023-07-30T18:39:19.470Z",TRUE,"pitch","920246bb-5945-426c-b80e-63a270bf1b5e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.108,1.4632,NA,93.58,157.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Michael Stefanic grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,1,1,70,"top",9,"2023-07-30T18:39:12.625Z","2023-07-30T18:39:35.685Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85,3,0.89,0.4057,6.4564,29.053,-21.356,7.434,5.8578,0.6143,3.0224,-4.9356,-134.9619,-4.4163,1.4998,50.0046,6.1819,13.7313,30,6,24,2025,136,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.8,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T18:37:34.866Z","2023-07-30T18:37:34.909Z",FALSE,"action",NA,NA,"Cavan Biggio remains in the game as the designated hitter.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624415,"/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","601","70","atBat","Groundout","field_out","Michael Stefanic grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,1,1,70,"top",9,"2023-07-30T18:39:12.625Z","2023-07-30T18:39:35.685Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,672386,"/api/v1/people/672386",TRUE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T18:37:34.909Z","2023-07-30T18:39:12.197Z",FALSE,"action",NA,NA,"Pitching Change: Tim Mayza replaces Jay Jackson.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641835,"/api/v1/people/641835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Groundout","field_out","Michael Stefanic grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,1,1,70,"top",9,"2023-07-30T18:39:12.625Z","2023-07-30T18:39:35.685Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T18:39:12.197Z","2023-07-30T18:39:14.977Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Michael Stefanic replaces Andrew Velazquez.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,683021,"/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","70","atBat","Groundout","field_out","Michael Stefanic grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,1,1,70,"top",9,"2023-07-30T18:39:12.625Z","2023-07-30T18:39:35.685Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,623205,"/api/v1/people/623205",TRUE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T18:36:09.091Z","2023-07-30T18:36:15.564Z",TRUE,"pitch","32c49df3-5bba-4270-b4d1-15639ac3ac0d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.36,1.63,NA,134.89,150.07,"ground_ball","medium","5",99.94,166.01,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Forceout","force_out","Santiago Espinal grounds into a force out, third baseman Eduardo Escobar to second baseman Luis Rengifo. Danny Jansen out at 2nd.",0,1,1,69,"bottom",8,"2023-07-30T18:35:47.111Z","2023-07-30T18:36:15.564Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,1,0.9,0.3981,6.2155,29.5019,-11.6288,3.7775,10.7118,-0.4694,3.2857,-5.1984,-137.3997,-5.4328,0.9534,50.0048,6.0739,7.2472,25.2,3.6,24,2416,148,82,2,58,NA,NA,NA,TRUE,-12.1,18.5,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T18:35:47.111Z","2023-07-30T18:35:50.454Z",TRUE,"pitch","00d27f96-8190-4fda-9114-5cc4f39b18aa",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.3432,1.5846,NA,146.98,212.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Forceout","force_out","Santiago Espinal grounds into a force out, third baseman Eduardo Escobar to second baseman Luis Rengifo. Danny Jansen out at 2nd.",0,1,1,69,"bottom",8,"2023-07-30T18:35:47.111Z","2023-07-30T18:36:15.564Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.5,78.5,13,0.9,0.4449,6.2558,23.8676,-39.449,-1.6235,-4.7329,-0.7866,0.9869,-3.3069,-123.0059,-4.4477,0.785,50.005,6.155,-2.4937,4.8,10.8,24,2546,331,NA,NA,NA,NA,NA,NA,FALSE,-47.5,-9.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
