"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717638,"2023-06-25",4,"2023-06-25T03:25:22.567Z","2023-06-25T03:25:31.351Z",TRUE,"pitch","e4c15604-e24c-4999-880d-4be30cbf5fae",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.37,1.67,NA,102.29,206.45,"ground_ball","medium","5",97.6,166.09,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Gary Sanchez grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,2,0,69,"bottom",9,"2023-06-25T03:24:20.747Z","2023-06-25T03:25:31.351Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.2,77.4,14,0.91,0.4457,6.2834,29.4503,-42.1975,3.806,-6.5819,0.3859,1.1975,4.5012,-123.8772,-1.6245,-1.9634,50.0048,5.4562,5.7938,8.4,12,24,1977,30,81.6,-22,5,NA,NA,NA,TRUE,-50.4,-12,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",2,"2023-06-25T03:24:57.090Z","2023-06-25T03:25:01.153Z",TRUE,"pitch","84b348fa-556c-4898-8865-1d2d02f4ab95",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.37,1.67,NA,106.55,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Gary Sanchez grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,2,0,69,"bottom",9,"2023-06-25T03:24:20.747Z","2023-06-25T03:25:31.351Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.1,14,0.91,0.4597,6.3079,27.428,-42.4535,5.5132,-7.19,0.2742,1.3621,3.7597,-120.0379,-0.7252,-2.039,50.0001,5.5123,7.887,12,12,24,2153,31,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-12.8,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",1,"2023-06-25T03:24:42.790Z","2023-06-25T03:24:46.935Z",TRUE,"pitch","ce1417df-aa8e-4832-ba90-77b07fb38736",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3143,1.6701,NA,73.26,174.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Gary Sanchez grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,2,0,69,"bottom",9,"2023-06-25T03:24:20.747Z","2023-06-25T03:25:31.351Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.4,14,2,0.4297,6.3239,26.8971,-28.784,-0.2237,2.0627,1.1475,2.3859,7.6019,-127.6004,-2.0242,-1.8447,50.005,5.4633,-0.3696,2.4,7.2,24,2252,94,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.5,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",0,"2023-06-25T03:24:20.747Z","2023-06-25T03:24:27.586Z",TRUE,"pitch","aae3851c-58d2-49fc-9504-50cc7d9783dc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.67,NA,86.48,179.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Gary Sanchez grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,2,0,69,"bottom",9,"2023-06-25T03:24:20.747Z","2023-06-25T03:25:31.351Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,90.4,9,0.91,0.3793,6.2129,36.915,-10.6806,-4.0331,10.1982,0.8007,2.1902,8.6467,-144.9526,-7.638,-1.7099,50.0023,5.5274,-8.5003,26.4,2.4,24,1985,210,NA,NA,NA,NA,NA,NA,FALSE,-10.9,16.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",3,"2023-06-25T03:25:08.484Z","2023-06-25T03:25:22.567Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,596142,"/api/v1/people/596142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Gary Sanchez grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,2,0,69,"bottom",9,"2023-06-25T03:24:20.747Z","2023-06-25T03:25:31.351Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",5,"2023-06-25T03:23:53.613Z","2023-06-25T03:23:59.178Z",TRUE,"pitch","5c0a6357-45cc-43c9-bcab-00fc7a10d6fe",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.38,1.63,NA,135.94,200.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jake Cronenworth strikes out on a foul tip.",0,2,0,68,"bottom",9,"2023-06-25T03:22:13.970Z","2023-06-25T03:23:59.178Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.3,81.5,13,2,0.4232,6.4379,29.1483,-30.6286,-8.5234,0.914,-0.4968,1.4193,6.3256,-129.8027,-4.0794,-1.8674,50.0048,5.3638,-14.4328,22.8,8.4,24,1019,245,NA,NA,NA,NA,NA,NA,TRUE,-33.7,0.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",3,"2023-06-25T03:23:10.971Z","2023-06-25T03:23:17.910Z",TRUE,"pitch","47a6f3a1-bd86-462f-b3d4-b94c68a6950e",4,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",2,2,1,NA,NA,3.38,1.63,NA,110.02,168.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jake Cronenworth strikes out on a foul tip.",0,2,0,68,"bottom",9,"2023-06-25T03:22:13.970Z","2023-06-25T03:23:59.178Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,87.8,5,0.89,0.3891,6.3221,36.8438,-13.7368,-6.2949,9.2221,0.183,2.6077,7.9248,-141.5761,-5.5944,-1.8545,50.0051,5.5124,-12.5888,34.8,3.6,24,1979,212,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",2,"2023-06-25T03:22:55.026Z","2023-06-25T03:23:00.755Z",TRUE,"pitch","6ccec8f1-a500-4cf2-b258-1d5ace655bc7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1857,1.5149,NA,124.56,147.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jake Cronenworth strikes out on a foul tip.",0,2,0,68,"bottom",9,"2023-06-25T03:22:13.970Z","2023-06-25T03:23:59.178Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,88.4,11,0.9,0.3854,6.257,38.9563,-14.0666,-5.4243,8.8935,-0.1982,3.3794,6.6849,-143.1607,-3.7268,-1.8802,50.0015,5.6034,-11.0431,31.2,3.6,24,1939,213,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.4,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",1,"2023-06-25T03:22:38.878Z","2023-06-25T03:22:45.518Z",TRUE,"pitch","25eaea42-1564-48e7-9712-f4ef3c0d383a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1032,1.5475,NA,151.99,143.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jake Cronenworth strikes out on a foul tip.",0,2,0,68,"bottom",9,"2023-06-25T03:22:13.970Z","2023-06-25T03:23:59.178Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88,11,0.89,0.3875,6.3023,37.5807,-15.9321,-5.9686,8.0614,-0.918,3.5205,5.2285,-142.2314,-2.8362,-2.0195,50.0067,5.5618,-12.0322,32.4,3.6,24,1953,205,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717638,"2023-06-25",0,"2023-06-25T03:22:25.709Z","2023-06-25T03:22:31.696Z",TRUE,"pitch","c63d1cdf-8804-4330-a229-624d26a36c79",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1861,1.5475,NA,161.06,137.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jake Cronenworth strikes out on a foul tip.",0,2,0,68,"bottom",9,"2023-06-25T03:22:13.970Z","2023-06-25T03:23:59.178Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,89.2,11,0.9,0.3825,6.0525,37.8548,-14.0524,-5.4097,8.7562,-1.1559,3.7362,4.4524,-143.9917,-2.9871,-2.0303,50.0065,5.6732,-11.2011,33.6,3.6,24,1980,210,NA,NA,NA,NA,NA,NA,FALSE,-13,15.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
