"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
744938,"2024-05-18",5,"2024-05-18T21:50:49.849Z","2024-05-18T21:50:53.774Z",TRUE,"pitch","4f4fb5c4-9660-4408-8f3b-e9619371c949",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.0209,1.5653,NA,122.32,189.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,5,4,78,"bottom",9,"2024-05-18T21:48:58.487Z","2024-05-18T21:50:53.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.1,8,0.91,0.3874,6.3133,30.1977,-13.05,4.583,9.4301,-0.1397,1.8425,-4.0605,-141.054,-6.7768,0.7186,50.0028,5.107,9.2933,30,3.6,24,2315,143,NA,NA,NA,NA,NA,NA,TRUE,-13,16,-7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",3,"2024-05-18T21:50:24.445Z","2024-05-18T21:50:28.386Z",TRUE,"pitch","18237669-abb3-4f5e-a120-83aa5655879a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,2.9749,1.5194,NA,94.12,162.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,5,4,78,"bottom",9,"2024-05-18T21:48:58.487Z","2024-05-18T21:50:53.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.1,3,2,0.4213,5.8885,25.4408,-29.7217,-2.4108,1.4339,0.6001,2.8075,-0.2253,-129.6752,-0.2946,1.0015,50.0049,5.1773,-4.1334,8.4,7.2,24,2474,208,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.8,4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",2,"2024-05-18T21:50:06.865Z","2024-05-18T21:50:10.334Z",TRUE,"pitch","979ee71a-d69e-4583-b55f-19c0686ec7e4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0439,1.5194,NA,167.93,200.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,5,4,78,"bottom",9,"2024-05-18T21:48:58.487Z","2024-05-18T21:50:53.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75,13,2,0.4603,6.1036,25.4685,-29.9257,-9.3856,1.5695,-1.3361,1.4079,-2.8036,-119.5236,-1.9366,1.0745,50.001,4.9453,-13.424,25.2,9.6,24,2818,301,NA,NA,NA,NA,NA,NA,FALSE,-38.3,2.6,17.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",1,"2024-05-18T21:49:50.887Z","2024-05-18T21:49:54.595Z",TRUE,"pitch","b96f515a-d2c1-4de1-8477-d560ec94ba8a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.9864,1.462,NA,77.18,151.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,5,4,78,"bottom",9,"2024-05-18T21:48:58.487Z","2024-05-18T21:50:53.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.5,12,0.93,0.3878,6.3039,33.0811,-13.2811,4.3547,9.3574,1.0446,3.2271,-1.0489,-141.3987,-3.347,0.8552,50.0049,5.2817,8.7941,31.2,3.6,24,2187,148,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.4,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",0,"2024-05-18T21:49:19.455Z","2024-05-18T21:49:22.543Z",TRUE,"pitch","acb718f0-0d14-4b57-80ac-e0ae37abee7f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.22,1.6,NA,159.3,176.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,5,4,78,"bottom",9,"2024-05-18T21:48:58.487Z","2024-05-18T21:50:53.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.9,13,2,0.4276,6.1298,25.9718,-32.2555,-1.8523,-0.0468,-1.1098,2.3023,-4.3823,-128.017,-0.8947,0.8637,50.0047,5.1771,-3.0798,7.2,8.4,24,2519,258,NA,NA,NA,NA,NA,NA,FALSE,-35.4,0,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",4,"2024-05-18T21:50:37.371Z","2024-05-18T21:50:49.849Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,676914,"/api/v1/people/676914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,5,4,78,"bottom",9,"2024-05-18T21:48:58.487Z","2024-05-18T21:50:53.774Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",8,"2024-05-18T21:48:45.255Z","2024-05-18T21:48:52.127Z",TRUE,"pitch","518f618b-06cc-4b2c-a20a-9836d6879141",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.39,1.56,NA,109.32,190.54,"popup","medium","4",146.41,140.19,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ernie Clement pops out to second baseman Richie Palacios.",0,5,4,77,"bottom",9,"2024-05-18T21:46:24.007Z","2024-05-18T21:48:52.127Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,73.8,8,2,0.4671,6.0543,24.7842,-33.8731,-10.2133,-1.2239,0.2016,1.7866,1.0263,-117.7778,-0.3182,1.0824,50.0032,5.0872,-14.1821,22.8,10.8,24,2817,302,63.1,52,162,NA,NA,NA,TRUE,-44.2,-2,18.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",6,"2024-05-18T21:48:13.652Z","2024-05-18T21:48:16.981Z",TRUE,"pitch","c662db8b-0315-4936-a51e-96a545d58210",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.39,1.56,NA,151.12,198.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ernie Clement pops out to second baseman Richie Palacios.",0,5,4,77,"bottom",9,"2024-05-18T21:46:24.007Z","2024-05-18T21:48:52.127Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.3,13,2,0.4312,6.0377,25.845,-32.0062,-2.5706,0.1072,-0.8951,1.4784,-3.6432,-126.9924,-2.5389,0.8919,50.0058,5.0354,-4.2021,8.4,8.4,24,2767,272,NA,NA,NA,NA,NA,NA,FALSE,-36,-0.1,5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",5,"2024-05-18T21:47:49.275Z","2024-05-18T21:47:52.580Z",TRUE,"pitch","899aad25-f162-47ce-8c38-48f6b749a293",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.39,1.56,NA,127.09,180.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ernie Clement pops out to second baseman Richie Palacios.",0,5,4,77,"bottom",9,"2024-05-18T21:46:24.007Z","2024-05-18T21:48:52.127Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.3,5,0.91,0.3871,6.2286,29.6375,-13.2294,4.9025,9.3234,-0.2646,2.1665,-4.3931,-141.0688,-6.0583,0.6697,50.0017,5.1816,9.9609,32.4,3.6,24,2320,141,NA,NA,NA,NA,NA,NA,FALSE,-13,16,-8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744938,"2024-05-18",4,"2024-05-18T21:47:28.387Z","2024-05-18T21:47:31.636Z",TRUE,"pitch","75d2211d-3aef-4378-81d6-d2766aa5497b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.39,1.56,NA,138.6,168.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ernie Clement pops out to second baseman Richie Palacios.",0,5,4,77,"bottom",9,"2024-05-18T21:46:24.007Z","2024-05-18T21:48:52.127Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.2,4,2,0.4166,5.981,24.7545,-27.4957,-2.1357,2.6672,-0.5668,2.5972,-3.1541,-130.9155,-1.3564,0.926,50.004,5.1588,-3.7485,8.4,6,24,2443,226,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.8,4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
