"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
747038,"2024-05-15",3,"2024-05-15T19:40:15.918Z","2024-05-15T19:40:39.781Z",TRUE,"pitch","eadbe924-6c7c-4d55-aaba-83af325b7815",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.49,1.68,NA,103.38,176.16,"fly_ball","medium","9",211.84,87.7,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Home Run","home_run","Umpire reviewed (home run), call on the field was upheld: Adley Rutschman homers (9) on a fly ball to right field. Jordan Westburg scores.",2,2,3,75,"bottom",9,"2024-05-15T19:39:04.214Z","2024-05-15T19:40:39.781Z",TRUE,TRUE,TRUE,FALSE,65,2,1,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.6,6,0.87,0.4006,7.3568,33.3535,-13.3522,-3.2887,9.9661,0.3574,2.3194,6.8732,-137.2758,-6.9162,-1.7634,50.0017,5.7995,-6.2109,16.8,3.6,24,2212,210,106,43,347,NA,NA,NA,FALSE,-14.4,16.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"NH",NA
747038,"2024-05-15",2,"2024-05-15T19:39:57.123Z","2024-05-15T19:40:00.956Z",TRUE,"pitch","91e53393-82a8-42f3-9e72-ca2dac0e4c6b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.489,1.6624,NA,150.04,198.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Home Run","home_run","Umpire reviewed (home run), call on the field was upheld: Adley Rutschman homers (9) on a fly ball to right field. Jordan Westburg scores.",2,2,3,75,"bottom",9,"2024-05-15T19:39:04.214Z","2024-05-15T19:40:39.781Z",TRUE,TRUE,TRUE,FALSE,65,2,1,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.1,13,0.9,0.4384,7.1945,25.9109,-35.3724,1.5336,-2.024,-0.8667,1.4741,2.1214,-125.0881,-3.6485,-1.926,50.0038,5.8604,2.4229,4.8,9.6,24,2069,71,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-4.3,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",1,"2024-05-15T19:39:37.338Z","2024-05-15T19:39:40.983Z",TRUE,"pitch","9c695fea-3468-4786-9745-fd27e53766c0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4509,1.7328,NA,143.18,145.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Home Run","home_run","Umpire reviewed (home run), call on the field was upheld: Adley Rutschman homers (9) on a fly ball to right field. Jordan Westburg scores.",2,2,3,75,"bottom",9,"2024-05-15T19:39:04.214Z","2024-05-15T19:40:39.781Z",TRUE,TRUE,TRUE,FALSE,65,2,1,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.8,1,0.88,0.3993,7.4184,32.9744,-12.9677,-4.154,10.099,-0.6867,3.4683,4.5099,-137.6235,-4.1474,-1.8137,50.0035,5.8849,-7.901,26.4,3.6,24,2259,209,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",0,"2024-05-15T19:39:19.438Z","2024-05-15T19:39:23.781Z",TRUE,"pitch","4e04c241-7b4f-41fc-b9b0-bfa3883d61bc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4886,1.7354,NA,187.25,178.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Home Run","home_run","Umpire reviewed (home run), call on the field was upheld: Adley Rutschman homers (9) on a fly ball to right field. Jordan Westburg scores.",2,2,3,75,"bottom",9,"2024-05-15T19:39:04.214Z","2024-05-15T19:40:39.781Z",TRUE,TRUE,TRUE,FALSE,65,2,1,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.2,13,0.88,0.394,7.392,32.6762,-13.1994,-5.7062,9.7024,-1.843,2.2415,2.5538,-139.2854,-7.1118,-2.0328,50.0029,5.7095,-11.158,36,3.6,24,2152,211,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",5,"2024-05-15T19:38:42.259Z","2024-05-15T19:38:52.041Z",TRUE,"pitch","f3016fe2-44fa-45e4-868b-c46e37193f75",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.51,1.61,NA,103.09,173.54,"ground_ball","medium","4",122.5,131.3,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Jordan Westburg singles on a ground ball to second baseman Isiah Kiner-Falefa.",0,2,1,74,"bottom",9,"2024-05-15T19:37:42.717Z","2024-05-15T19:38:52.041Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.9,6,0.9,0.4359,7.3814,23.1644,-37.1927,1.0203,-3.134,0.3648,2.4163,3.5271,-125.2208,-2.1037,-1.1894,50.0025,6.2846,1.6339,3.6,9.6,24,1970,62,98.8,-9,16,NA,NA,NA,FALSE,-42.6,-5.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676059,"Jordan Westburg","/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",4,"2024-05-15T19:38:25.106Z","2024-05-15T19:38:29.433Z",TRUE,"pitch","57339dce-3704-4904-8d95-faa26a608dff",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3728,1.5728,NA,70.68,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Jordan Westburg singles on a ground ball to second baseman Isiah Kiner-Falefa.",0,2,1,74,"bottom",9,"2024-05-15T19:37:42.717Z","2024-05-15T19:38:52.041Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.8,12,0.9,0.4299,7.378,25.8422,-38.1114,0.7358,-3.6075,1.2153,2.4734,5.8243,-127.3434,-2.0616,-1.196,50.0061,6.305,1.2088,3.6,9.6,24,2056,49,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-6.7,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",3,"2024-05-15T19:38:07.333Z","2024-05-15T19:38:10.757Z",TRUE,"pitch","bbf84417-b7ae-4ad4-9cd2-1c5af144d6e5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.51,1.61,NA,102,201.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Jordan Westburg singles on a ground ball to second baseman Isiah Kiner-Falefa.",0,2,1,74,"bottom",9,"2024-05-15T19:37:42.717Z","2024-05-15T19:38:52.041Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.4,14,0.89,0.4241,7.4857,23.3195,-33.8205,1.115,-0.9697,0.3934,1.3876,4.2536,-128.5147,-5.3743,-1.4192,50.0033,6.0925,1.8901,3.6,8.4,24,2067,98,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-2.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",2,"2024-05-15T19:37:45.081Z","2024-05-15T19:37:48.585Z",TRUE,"pitch","9453468e-e95c-4cc2-b38f-fe6d8b8887d4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.51,1.61,NA,94.44,182.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Jordan Westburg singles on a ground ball to second baseman Isiah Kiner-Falefa.",0,2,1,74,"bottom",9,"2024-05-15T19:37:42.717Z","2024-05-15T19:38:52.041Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.9,9,0.9,0.4352,7.3903,24.0347,-33.5328,0.7027,-0.8507,0.5918,2.0663,6.0127,-125.5807,-2.678,-1.9188,50.0007,5.8584,1.1268,3.6,8.4,24,1984,97,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-1.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",0,"2024-05-15T19:36:46.912Z","2024-05-15T19:36:46.946Z",FALSE,"action",NA,NA,"Defensive Substitution: Isiah Kiner-Falefa replaces second baseman Davis Schneider, batting 6th, playing second base.","Defensive Sub",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643396,"/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","601","74","atBat","Single","single","Jordan Westburg singles on a ground ball to second baseman Isiah Kiner-Falefa.",0,2,1,74,"bottom",9,"2024-05-15T19:37:42.717Z","2024-05-15T19:38:52.041Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,676914,"/api/v1/people/676914",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747038,"2024-05-15",1,"2024-05-15T19:36:46.946Z","2024-05-15T19:37:45.081Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Romano replaces Tim Mayza.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605447,"/api/v1/people/605447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Single","single","Jordan Westburg singles on a ground ball to second baseman Isiah Kiner-Falefa.",0,2,1,74,"bottom",9,"2024-05-15T19:37:42.717Z","2024-05-15T19:38:52.041Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
