"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717276,"2023-07-25",7,"2023-07-25T04:14:22.841Z","2023-07-25T04:14:27.088Z",TRUE,"pitch","eca71462-53b6-4055-86e3-89426977d39b",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.14,1.51,NA,105.8,180.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.6,6,2,0.4097,6.5801,26.1008,-25.3799,-1.1166,3.7459,0.2938,2.1623,7.5703,-133.2245,-1.9123,-2.4282,50.0046,4.7068,-2.0271,1.2,6,24,2405,198,NA,NA,NA,NA,NA,NA,FALSE,-25.8,6.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",6,"2023-07-25T04:13:57.870Z","2023-07-25T04:14:03.868Z",TRUE,"pitch","cf6e5663-6b65-47dd-ba3f-4279f9614e31",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.14,1.51,NA,77.41,179.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.7,85.7,14,2,0.4048,6.6448,26.7375,-25.8671,-2.1308,3.3948,1.0386,2.2018,9.599,-134.832,-2.2606,-2.2764,50.0032,4.8589,-3.9601,4.8,6,24,2394,211,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",4,"2023-07-25T04:13:35.017Z","2023-07-25T04:13:39.583Z",TRUE,"pitch","9659df01-1a80-4251-8403-572d671dcca0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,2.706,1.4192,NA,171.43,200.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.7,13,2,0.4187,6.4929,26.3046,-30.0828,-8.9517,1.202,-1.4279,1.409,5.699,-130.5961,-2.7575,-2.4703,50.0004,4.7305,-15.5324,25.2,8.4,24,1799,255,NA,NA,NA,NA,NA,NA,FALSE,-32,1.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",3,"2023-07-25T04:13:14.848Z","2023-07-25T04:13:19.836Z",TRUE,"pitch","60bd006f-c20b-4f23-8fa2-5d875c18ec0b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,2.7289,1.4421,NA,95.84,153.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,12,2,0.3941,6.5591,29.7724,-18.0102,-7.0264,7.2314,0.5552,3.1504,9.9535,-138.7534,-1.6203,-2.1583,50.0004,4.9364,-13.7589,32.4,4.8,24,2195,222,NA,NA,NA,NA,NA,NA,FALSE,-17,13,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",2,"2023-07-25T04:12:59.811Z","2023-07-25T04:13:04.641Z",TRUE,"pitch","e0f21888-313b-4f39-a7f5-33a244e3413d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.7746,1.488,NA,65.04,196.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,86.8,14,2,0.4005,6.5468,26.8643,-21.537,-1.9412,5.5992,1.363,1.5559,10.501,-136.2067,-4.8405,-2.2719,50.0009,4.8237,-3.6872,4.8,4.8,24,2367,226,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",1,"2023-07-25T04:12:32.335Z","2023-07-25T04:12:37.523Z",TRUE,"pitch","c730ca5c-f085-437c-8937-65e2616612ff",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.14,1.51,NA,127.91,187.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.6,7,2,0.4176,6.4311,28.0668,-28.6204,-10.3551,2.0391,-0.2862,1.8868,8.7035,-131.217,-2.1869,-2.3027,50.0007,4.8658,-18.034,28.8,7.2,24,1855,254,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.4,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",0,"2023-07-25T04:12:13.718Z","2023-07-25T04:12:17.931Z",TRUE,"pitch","fab64c36-c4f6-451f-a107-ac0862c235d1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.14,1.51,NA,101.61,180.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,84.2,6,2,0.4095,6.514,29.4336,-25.3309,-1.5101,3.7813,0.4037,2.1679,7.9597,-133.8453,-2.3366,-2.4152,50.0051,4.87,-2.7356,2.4,6,24,2406,200,NA,NA,NA,NA,NA,NA,FALSE,-25.8,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",5,"2023-07-25T04:13:44.244Z","2023-07-25T04:13:57.870Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,665742,"/api/v1/people/665742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Juan Soto grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,8,4,71,"bottom",8,"2023-07-25T04:12:01.840Z","2023-07-25T04:14:51.407Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",669387,"Carmen Mlodzinski","/api/v1/people/669387","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",4,"2023-07-25T04:09:55.972Z","2023-07-25T04:09:59.874Z",TRUE,"pitch","3d198176-8b29-4f13-8157-f3bab8c4d771",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.29,1.65,NA,104.76,172.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,8,4,70,"top",8,"2023-07-25T04:06:25.157Z","2023-07-25T04:09:59.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.4,74.2,6,0.92,0.4674,5.9912,20.9353,-27.8052,-8.4742,3.1411,0.321,2.4586,6.7592,-116.9445,-2.4269,-1.4982,50.0055,6.104,-11.803,20.4,8.4,24,1823,246,NA,NA,NA,NA,NA,NA,TRUE,-36.8,5.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",3,"2023-07-25T04:07:40.407Z","2023-07-25T04:07:45.635Z",TRUE,"pitch","023494f8-f343-437c-bcd6-791f390aa5e7",4,"Foul",NA,NA,NA,NA,TRUE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.29,1.65,NA,157.54,136.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,8,4,70,"top",8,"2023-07-25T04:06:25.157Z","2023-07-25T04:09:59.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.4,11,0.9,0.4078,5.9861,28.9233,-19.0911,-8.2048,7.1618,-1.0636,3.8055,4.4121,-134.2785,-2.4005,-1.6615,50.004,6.0685,-14.9924,36,4.8,24,2218,197,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.7,13.9,NA,NA,NA,NA,NA,TRUE,FALSE,"MI",135,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",2,"2023-07-25T04:07:14.325Z","2023-07-25T04:07:18.178Z",TRUE,"pitch","5682f9dc-deac-418a-9860-c935d670be09",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.3589,1.7197,NA,101.37,231.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,8,4,70,"top",8,"2023-07-25T04:06:25.157Z","2023-07-25T04:09:59.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,74.4,14,0.9,0.4689,6.0181,21.0535,-26.65,-6.1513,3.9948,0.4099,0.2553,6.0461,-116.6266,-7.194,-1.4117,50.0038,5.8789,-8.5108,15.6,8.4,24,1724,252,NA,NA,NA,NA,NA,NA,FALSE,-36.7,5.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",1,"2023-07-25T04:06:54.763Z","2023-07-25T04:06:58.445Z",TRUE,"pitch","22176dae-9f8c-4354-814a-5737c6838f02",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.65,NA,111.41,155.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,8,4,70,"top",8,"2023-07-25T04:06:25.157Z","2023-07-25T04:09:59.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75,2,0.9,0.4614,6.0495,21.768,-29.1552,-7.4461,2.1123,0.1465,3.0805,6.2796,-118.5217,-0.9416,-1.5646,50.0016,6.1354,-10.6371,18,8.4,24,1739,251,NA,NA,NA,NA,NA,NA,FALSE,-37.2,3.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",0,"2023-07-25T04:06:36.802Z","2023-07-25T04:06:41.671Z",TRUE,"pitch","58b69998-e264-4c60-9883-ebafbe860989",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3589,1.6968,NA,93.49,176.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,8,4,70,"top",8,"2023-07-25T04:06:25.157Z","2023-07-25T04:09:59.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,73.7,6,0.9,0.4712,5.9627,23.4043,-43.3933,-2.1214,-8.2115,0.6168,2.31,5.6837,-116.5647,0.4926,-1.5854,50.0036,6.2173,-2.8985,2.4,13.2,24,2411,4,NA,NA,NA,NA,NA,NA,FALSE,-57.2,-14.4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717276,"2023-07-25",2,"2023-07-25T04:05:55.550Z","2023-07-25T04:06:03.840Z",TRUE,"pitch","67431d9c-3d54-4954-8f6f-49377022491a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.44,1.65,NA,133.38,172.79,"line_drive","medium",NA,58.21,135.26,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Carlos Santana hits a ground-rule double (25) on a line drive down the left-field line.",0,8,4,69,"top",8,"2023-07-25T04:05:10.362Z","2023-07-25T04:06:03.840Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74.2,4,0.91,0.4664,6.0046,24.8209,-45.5741,0.8972,-9.6189,-0.4298,2.444,2.7155,-117.9502,1.289,-1.718,50.0033,6.1304,1.2495,2.4,13.2,24,2525,12,79.4,24,232,NA,NA,NA,FALSE,-58.7,-16.7,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",1,"2023-07-25T04:05:38.607Z","2023-07-25T04:05:42.918Z",TRUE,"pitch","04a872a6-fc7d-4760-b354-6b45cead9d32",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2805,1.5821,NA,73.47,136.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Carlos Santana hits a ground-rule double (25) on a line drive down the left-field line.",0,8,4,69,"top",8,"2023-07-25T04:05:10.362Z","2023-07-25T04:06:03.840Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82,12,0.9,0.4217,5.8525,25.6748,-24.3854,-0.1116,4.5495,1.142,3.7798,7.3648,-129.6195,-1.0663,-1.7147,50,6.0488,-0.1917,2.4,6,24,2442,198,NA,NA,NA,NA,NA,NA,FALSE,-26,8.3,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
717276,"2023-07-25",0,"2023-07-25T04:05:17.981Z","2023-07-25T04:05:21.749Z",TRUE,"pitch","32a45b05-068b-4486-91b2-7967ea2b561c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.44,1.65,NA,124.72,193.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Carlos Santana hits a ground-rule double (25) on a line drive down the left-field line.",0,8,4,69,"top",8,"2023-07-25T04:05:10.362Z","2023-07-25T04:06:03.840Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,8,0.89,0.4576,6.1346,23.2454,-25.3378,-7.9215,4.7107,-0.2025,1.6665,5.4731,-119.7235,-4.8225,-1.4897,50.0026,5.9764,-11.4926,21.6,8.4,24,1880,243,NA,NA,NA,NA,NA,NA,FALSE,-32.8,7.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
