"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
747137,"2024-04-11",1,"2024-04-11T19:18:49.643Z","2024-04-11T19:18:52.643Z",TRUE,"pitch","c57de373-f668-4357-9b90-d8aa0506737d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.27,1.51,NA,136.74,211.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Forceout","force_out","Francisco Lindor grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies. Starling Marte out at 2nd. Francisco Lindor to 1st.",0,12,3,66,"top",8,"2024-04-11T19:18:03.088Z","2024-04-11T19:19:41.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,78.9,13,0.91,0.4477,6.2815,16.8399,-34.0616,-2.2658,-1.2408,-0.5177,0.9972,-4.4282,-120.9417,-5.4414,1.6097,50.0009,6.1618,-3.4572,6,9.6,24,2779,325,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-3,4.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T19:18:29.642Z","2024-04-11T19:18:35.528Z",TRUE,"pitch","3567a137-261c-4a0a-ae0e-d117a1c6459c",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.3908,1.5099,NA,166.01,229.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Forceout","force_out","Francisco Lindor grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies. Starling Marte out at 2nd. Francisco Lindor to 1st.",0,12,3,66,"top",8,"2024-04-11T19:18:03.088Z","2024-04-11T19:19:41.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.6,13,0.9,0.4453,6.4766,23.707,-34.8942,-0.6658,-1.7743,-1.2857,0.3271,-6.3564,-122.8656,-6.8535,1.4185,50.0039,6.108,-1.0196,3.6,9.6,24,2691,311,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-4.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",3,"2024-04-11T19:17:41.984Z","2024-04-11T19:17:51.102Z",TRUE,"pitch","c2604401-2636-4257-92ba-8028be8e16cb",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.46,1.57,NA,106.19,186.64,"line_drive","hard","9",188.82,88.25,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Starling Marte singles on a sharp line drive to right fielder Ronald Acuña Jr.",0,12,3,65,"top",8,"2024-04-11T19:16:48.574Z","2024-04-11T19:17:51.102Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,88.2,9,0.91,0.3951,6.4177,24.4671,-10.6063,5.7163,11.0244,0.2836,1.9313,-5.4282,-137.5444,-9.7031,1.5201,50.0045,6.1808,11.1852,39.6,3.6,24,2473,151,106.1,9,234,NA,NA,NA,FALSE,-11.5,18.6,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",2,"2024-04-11T19:17:26.555Z","2024-04-11T19:17:30.062Z",TRUE,"pitch","b3a2db4a-ffdb-48b7-a131-b234096540de",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.46,1.57,NA,91.8,139.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Starling Marte singles on a sharp line drive to right fielder Ronald Acuña Jr.",0,12,3,65,"top",8,"2024-04-11T19:16:48.574Z","2024-04-11T19:17:51.102Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,12,0.9,0.4031,6.4826,29.8835,-12.9,5.0787,10.3066,0.661,3.6718,-4.5006,-135.9071,-4.4854,1.6789,50.0026,6.2401,9.4974,31.2,3.6,24,2497,152,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.9,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T19:16:58.112Z","2024-04-11T19:17:04.664Z",TRUE,"pitch","9cecdeaf-11b0-4028-b3de-b5a2c914555d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5829,1.5901,NA,198.44,237.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Starling Marte singles on a sharp line drive to right fielder Ronald Acuña Jr.",0,12,3,65,"top",8,"2024-04-11T19:16:48.574Z","2024-04-11T19:17:51.102Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83.5,13,2,0.4192,6.444,25.0448,-23.3605,-0.9638,5.0876,-2.1366,0.0423,-8.7558,-130.2037,-10.924,1.3824,50.0015,6.0309,-1.6698,7.2,6,24,2515,168,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",1,"2024-04-11T19:17:15.499Z","2024-04-11T19:17:26.555Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Tyler Matzek. Brandon Nimmo scores.","Wild Pitch",12,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,607043,"/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9cecdeaf-11b0-4028-b3de-b5a2c914555d","wild_pitch",NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Starling Marte singles on a sharp line drive to right fielder Ronald Acuña Jr.",0,12,3,65,"top",8,"2024-04-11T19:16:48.574Z","2024-04-11T19:17:51.102Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T19:16:13.071Z","2024-04-11T19:16:26.953Z",TRUE,"pitch","bc04f90b-3661-4003-8b3d-fd57bb5905b9",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.42,1.65,NA,128.09,185.82,"line_drive","hard","8",98.41,96.15,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Triple","triple","Brandon Nimmo triples (1) on a sharp line drive to center fielder Michael Harris II. Harrison Bader scores.",1,11,3,64,"top",8,"2024-04-11T19:16:01.569Z","2024-04-11T19:16:26.953Z",TRUE,TRUE,FALSE,FALSE,35,0,0,0,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.5,7,0.9,0.401,6.2927,26.7775,-13.433,2.746,9.8942,-0.2908,1.9616,-5.7636,-136.0087,-8.9582,1.4886,50.0008,6.206,5.2007,15.6,3.6,24,2471,155,107.7,11,268,NA,NA,NA,FALSE,-14.6,16.4,-4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA
747137,"2024-04-11",5,"2024-04-11T19:15:36.969Z","2024-04-11T19:15:46.726Z",TRUE,"pitch","973cbef9-9c53-45e9-995c-01ad4facc789",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.05,1.45,NA,112.77,152.17,"line_drive","hard","8",103.15,63.63,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Harrison Bader singles on a sharp line drive to center fielder Michael Harris II.",0,10,3,63,"top",8,"2024-04-11T19:14:27.168Z","2024-04-11T19:15:46.726Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86,12,0.9,0.4024,6.4008,26.804,-12.8993,3.5038,10.2477,0.1109,3.2076,-5.0696,-135.5771,-5.7676,1.541,50.0007,6.2461,6.5891,21.6,3.6,24,2319,157,101,16,306,NA,NA,NA,FALSE,-13.6,17.6,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",4,"2024-04-11T19:15:17.661Z","2024-04-11T19:15:21.114Z",TRUE,"pitch","7fe6935f-0cdf-4be4-bca3-d72973b57209",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.089,1.3984,NA,129.33,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Harrison Bader singles on a sharp line drive to center fielder Michael Harris II.",0,10,3,63,"top",8,"2024-04-11T19:14:27.168Z","2024-04-11T19:15:46.726Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.3,13,0.91,0.457,6.3122,24.0906,-37.2326,-0.6089,-3.48,-0.3234,0.7327,-4.4955,-120.0276,-4.929,1.656,50.0035,6.1427,-0.8845,2.4,10.8,24,2622,315,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-7.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",3,"2024-04-11T19:15:00.899Z","2024-04-11T19:15:04.515Z",TRUE,"pitch","007b793d-3193-43f3-8a85-3ee4138f3fdb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1164,1.4806,NA,132.25,180.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Harrison Bader singles on a sharp line drive to center fielder Michael Harris II.",0,10,3,63,"top",8,"2024-04-11T19:14:27.168Z","2024-04-11T19:15:46.726Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.1,4,0.9,0.4015,6.2903,28.3089,-11.1068,2.8367,11.1662,-0.4001,2.1597,-6.0434,-136.1137,-8.6727,1.4749,50.0034,6.1452,5.3527,18,2.4,24,2410,153,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.7,-4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",2,"2024-04-11T19:14:45.916Z","2024-04-11T19:14:49.549Z",TRUE,"pitch","0022eebc-33d5-4c3c-8255-2a03af4e04e2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.089,1.4258,NA,85.55,177.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Harrison Bader singles on a sharp line drive to center fielder Michael Harris II.",0,10,3,63,"top",8,"2024-04-11T19:14:27.168Z","2024-04-11T19:15:46.726Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,75.9,6,0.91,0.461,6.2012,19.3888,-36.8053,-0.9177,-3.2269,0.825,2.2637,-1.4898,-118.1531,-1.7729,1.5793,50.0044,6.3604,-1.3164,2.4,10.8,24,2582,317,NA,NA,NA,NA,NA,NA,FALSE,-47,-6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",1,"2024-04-11T19:14:29.473Z","2024-04-11T19:14:32.639Z",TRUE,"pitch","887907be-ed57-4a6f-a043-ed69f7b0f940",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2262,1.5627,NA,37.47,144.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Harrison Bader singles on a sharp line drive to center fielder Michael Harris II.",0,10,3,63,"top",8,"2024-04-11T19:14:27.168Z","2024-04-11T19:15:46.726Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,75.1,12,0.91,0.4621,6.0818,20.9263,-35.0967,-1.6896,-2.0497,2.0864,3.4739,0.8827,-118.1946,0.6928,1.9291,50.0028,6.3805,-2.4086,3.6,9.6,24,2655,313,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-3.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",0,"2024-04-11T19:13:05.748Z","2024-04-11T19:14:29.473Z",FALSE,"action",NA,NA,"Pitching Change: Tyler Matzek replaces Dylan Lee.","Pitching Substitution",10,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,554431,"/api/v1/people/554431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Single","single","Harrison Bader singles on a sharp line drive to center fielder Michael Harris II.",0,10,3,63,"top",8,"2024-04-11T19:14:27.168Z","2024-04-11T19:15:46.726Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",4,"2024-04-11T19:12:01.301Z","2024-04-11T19:12:10.735Z",TRUE,"pitch","81f5ad46-cfa6-4176-917c-594c0760af4f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.5,1.58,NA,116,169.69,"fly_ball","hard","8",142.9,82.46,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ronald Acuña Jr. flies out sharply to center fielder Harrison Bader.",0,10,3,62,"bottom",7,"2024-04-11T19:10:16.808Z","2024-04-11T19:12:10.735Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.1,5,0.91,0.4379,6.6936,22.9848,-22.4286,-9.0836,6.1353,0.0262,2.559,8.5358,-124.6528,-2.5544,-2.2479,50.0004,5.4315,-14.4198,30,7.2,24,1940,245,100.7,42,295,NA,NA,NA,TRUE,-26.2,10.8,14.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",3,"2024-04-11T19:11:34.135Z","2024-04-11T19:11:37.135Z",TRUE,"pitch","df9ac505-d751-4515-a144-c36cf6ff45a6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.5,1.58,NA,92.91,183.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ronald Acuña Jr. flies out sharply to center fielder Harrison Bader.",0,10,3,62,"bottom",7,"2024-04-11T19:10:16.808Z","2024-04-11T19:12:10.735Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.6,9,2,0.4196,6.1038,26.4987,-24.7347,1.677,4.3077,0.632,2.0389,6.5192,-130.3495,-4.5153,-2.1156,50.0014,5.6529,2.8958,9.6,6,24,2690,171,NA,NA,NA,NA,NA,NA,FALSE,-27,7.1,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747137,"2024-04-11",2,"2024-04-11T19:11:14.182Z","2024-04-11T19:11:17.792Z",TRUE,"pitch","6f68ec56-28ff-4046-bd2f-39d80bdb4106",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5554,1.5627,NA,67.8,210.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ronald Acuña Jr. flies out sharply to center fielder Harrison Bader.",0,10,3,62,"bottom",7,"2024-04-11T19:10:16.808Z","2024-04-11T19:12:10.735Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,80.5,14,0.92,0.4366,5.9866,21.0104,-34.972,4.4788,-1.7502,1.2908,1.0649,6.7526,-124.6432,-4.3936,-2.0175,50.0027,5.6851,7.1661,13.2,9.6,24,2944,85,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-3.8,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
