"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717647,"2023-06-23",4,"2023-06-24T01:28:47.246Z","2023-06-24T01:28:52.264Z",TRUE,"pitch","34278f86-43bf-46e2-99c1-d2956d310651",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.0542,1.3588,NA,90.44,187.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Zack Short called out on strikes.",0,4,1,73,"bottom",9,"2023-06-24T01:26:59.429Z","2023-06-24T01:28:52.264Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670097,"Zack Short","/api/v1/people/670097","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.1,82.1,6,2,0.4229,6.3181,27.9921,-41.305,-0.2251,-5.3799,0.6969,1.8841,6.589,-129.6912,-2.4605,-1.8511,50.002,6.0058,-0.3826,1.2,9.6,24,2784,34,NA,NA,NA,NA,NA,NA,TRUE,-44.6,-10.1,-1.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717647,"2023-06-23",3,"2023-06-24T01:28:26.807Z","2023-06-24T01:28:29.984Z",TRUE,"pitch","98a7246f-e6aa-4511-a3d1-37ca0537a805",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.19,1.47,NA,95.31,182.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Zack Short called out on strikes.",0,4,1,73,"bottom",9,"2023-06-24T01:26:59.429Z","2023-06-24T01:28:52.264Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670097,"Zack Short","/api/v1/people/670097","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.9,92.8,6,2,0.3709,6.3503,36.3789,-9.7187,-5.777,10.1724,0.569,2.0881,9.3035,-147.8793,-9.0384,-1.8722,50.0014,5.7602,-12.7515,40.8,2.4,24,2270,219,NA,NA,NA,NA,NA,NA,FALSE,-9.8,16.7,8.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717647,"2023-06-23",2,"2023-06-24T01:28:04.097Z","2023-06-24T01:28:07.920Z",TRUE,"pitch","3dd4324c-6ecd-4bd6-8313-7de467d6d8e5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0124,1.3729,NA,83.32,177.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Zack Short called out on strikes.",0,4,1,73,"bottom",9,"2023-06-24T01:26:59.429Z","2023-06-24T01:28:52.264Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670097,"Zack Short","/api/v1/people/670097","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.6,92.5,12,2,0.3718,6.3979,35.9585,-9.0017,-5.5175,10.5505,0.8835,2.2817,10.0836,-147.4657,-8.6285,-1.8677,50.0058,5.7815,-12.122,40.8,2.4,24,2303,221,NA,NA,NA,NA,NA,NA,FALSE,-9.2,17.4,7.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717647,"2023-06-23",1,"2023-06-24T01:27:39.745Z","2023-06-24T01:27:44.944Z",TRUE,"pitch","80ecbf46-ed96-4d55-877a-8486e66830a2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.19,1.47,NA,69.44,189.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Zack Short called out on strikes.",0,4,1,73,"bottom",9,"2023-06-24T01:26:59.429Z","2023-06-24T01:28:52.264Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670097,"Zack Short","/api/v1/people/670097","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.4,93.1,14,2,0.3697,6.549,36.6583,-8.7059,-5.9067,10.5624,1.2478,1.8221,10.9557,-148.3666,-9.8991,-1.7311,50.0019,5.7156,-13.1233,43.2,2.4,24,2323,220,NA,NA,NA,NA,NA,NA,FALSE,-9.2,17.2,8.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717647,"2023-06-23",0,"2023-06-24T01:27:17.429Z","2023-06-24T01:27:21.022Z",TRUE,"pitch","61d0c1c3-2e12-4290-b0ae-38385d1e6ca5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0869,1.4475,NA,143.79,126.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Zack Short called out on strikes.",0,4,1,73,"bottom",9,"2023-06-24T01:26:59.429Z","2023-06-24T01:28:52.264Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670097,"Zack Short","/api/v1/people/670097","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.4,92.3,11,2,0.3716,6.375,35.8344,-12.1023,-5.866,9.1274,-0.7028,4.1574,6.0234,-147.5217,-3.2304,-2.0112,50.0036,5.9824,-12.9009,42,3.6,24,2131,219,NA,NA,NA,NA,NA,NA,FALSE,-10.6,16.1,9.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717647,"2023-06-23",2,"2023-06-24T01:26:44.402Z","2023-06-24T01:26:50.216Z",TRUE,"pitch","65c384d8-2b2d-4782-b8f3-71599ed75465",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.59,1.81,NA,71.34,221.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Miguel Cabrera strikes out swinging.",0,4,1,72,"bottom",9,"2023-06-24T01:25:50.204Z","2023-06-24T01:26:50.216Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.2,82.6,14,2,0.4227,6.2823,27.2794,-40.5168,0.5058,-4.9046,1.1979,0.6419,7.4497,-129.6298,-5.6392,-1.7799,50.0044,5.9413,0.859,2.4,9.6,24,2800,35,NA,NA,NA,NA,NA,NA,TRUE,-44.4,-10,-2.6,NA,NA,NA,NA,NA,TRUE,FALSE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA
717647,"2023-06-23",1,"2023-06-24T01:26:18.942Z","2023-06-24T01:26:22.285Z",TRUE,"pitch","1779b3c0-876d-44e5-bb38-c9cb570342d9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.59,1.81,NA,146.86,168.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Miguel Cabrera strikes out swinging.",0,4,1,72,"bottom",9,"2023-06-24T01:25:50.204Z","2023-06-24T01:26:50.216Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.6,92.1,4,2,0.3722,6.4033,38.1134,-11.49,-7.228,9.451,-0.7834,2.5916,5.4841,-147.6799,-7.6472,-1.7338,50.0064,5.9056,-15.8255,46.8,3.6,24,2124,222,NA,NA,NA,NA,NA,NA,FALSE,-11.2,15.6,11.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717647,"2023-06-23",0,"2023-06-24T01:25:57.956Z","2023-06-24T01:26:01.464Z",TRUE,"pitch","86d03eb7-c1df-40e4-a641-fcd461322b18",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.59,1.81,NA,78.81,141.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Miguel Cabrera strikes out swinging.",0,4,1,72,"bottom",9,"2023-06-24T01:25:50.204Z","2023-06-24T01:26:50.216Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.1,92.7,12,2,0.3702,6.3589,37.2736,-12.1539,-6.0277,9.0447,1.002,3.6144,10.2204,-148.2569,-4.539,-1.7157,50.006,5.8816,-13.3473,39.6,3.6,24,2211,221,NA,NA,NA,NA,NA,NA,FALSE,-10.9,15.6,8.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717647,"2023-06-23",7,"2023-06-24T01:25:25.304Z","2023-06-24T01:25:30.852Z",TRUE,"pitch","3c806c25-a2fa-4373-b297-2318201819a4",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3165,1.679,NA,143.02,132.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Matt Vierling walks.",0,4,1,71,"bottom",9,"2023-06-24T01:23:10.606Z","2023-06-24T01:25:30.852Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.1,93,11,2,0.3689,6.4859,36.2936,-13.7437,-5.851,8.261,-0.6826,3.9201,5.7616,-148.5765,-3.3296,-1.8887,50.0034,5.8564,-13.0546,38.4,3.6,24,2133,219,NA,NA,NA,NA,NA,NA,FALSE,-11.8,14.4,9.5,NA,NA,NA,NA,NA,FALSE,FALSE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA
717647,"2023-06-23",6,"2023-06-24T01:25:03.619Z","2023-06-24T01:25:06.957Z",TRUE,"pitch","ee92fd28-ebda-4cf9-8496-6c871a7474d7",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.44,1.67,NA,105.11,186.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Matt Vierling walks.",0,4,1,71,"bottom",9,"2023-06-24T01:23:10.606Z","2023-06-24T01:25:30.852Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.5,94,9,2,0.3674,6.4344,34.2038,-11.141,-4.9996,9.3338,0.3119,1.9228,7.7807,-148.8391,-9.6147,-1.6812,50.0053,5.8317,-11.2698,36,2.4,24,2317,219,NA,NA,NA,NA,NA,NA,FALSE,-10.8,15.2,7.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
