"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718487,"2023-04-21",2,"2023-04-22T01:07:29.570Z","2023-04-22T01:07:33.464Z",TRUE,"pitch","eccb814b-9191-46a0-82aa-95cd8b3852d4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.19,1.55,NA,146.75,159.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Brandon Belt doubles (4) on a fly ball to right fielder Aaron Judge. Bo Bichette scores. Vladimir Guerrero Jr. scores.",2,6,1,58,"top",8,"2023-04-22T01:06:28.763Z","2023-04-22T01:09:38.815Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.5,1,2,0.3884,6.7542,32.6842,-17.5537,-8.1214,7.2622,-0.7803,2.9451,5.132,-141.1358,-4.5302,-1.5689,50.0047,5.7046,-16.3552,39.6,4.8,24,2119,220,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.4,13.7,NA,NA,FALSE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",1,"2023-04-22T01:07:09.675Z","2023-04-22T01:07:13.710Z",TRUE,"pitch","b115a717-5671-43a3-aa6b-2d71c3b4669b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2607,1.6203,NA,142.57,157.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Brandon Belt doubles (4) on a fly ball to right fielder Aaron Judge. Bo Bichette scores. Vladimir Guerrero Jr. scores.",2,6,1,58,"top",8,"2023-04-22T01:06:28.763Z","2023-04-22T01:09:38.815Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.7,1,2,0.3869,6.7563,33.5981,-15.1997,-8.1284,8.3712,-0.6708,3.0196,5.5582,-141.7663,-4.685,-1.6047,50.0002,5.6697,-16.4776,43.2,4.8,24,2146,222,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.3,13.6,NA,NA,FALSE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",0,"2023-04-22T01:06:51.586Z","2023-04-22T01:06:55.224Z",TRUE,"pitch","efeb5fec-33f4-4554-a3c2-8557a4ceb914",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.19,1.55,NA,133.46,184.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Double","double","Brandon Belt doubles (4) on a fly ball to right fielder Aaron Judge. Bo Bichette scores. Vladimir Guerrero Jr. scores.",2,6,1,58,"top",8,"2023-04-22T01:06:28.763Z","2023-04-22T01:09:38.815Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81,7,2,0.4248,7.0181,28.8993,-23.5444,-9.9467,5.1304,-0.4318,1.9997,6.3373,-129.3324,-4.5806,-1.6312,50.0011,5.6168,-16.7199,32.4,7.2,24,2010,245,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8.4,16.4,NA,NA,FALSE,TRUE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",4,"2023-04-22T01:06:22.649Z","2023-04-22T01:06:29.086Z",TRUE,"pitch","4de5806a-0255-4833-8727-018f796e9f33",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.15,1.43,NA,101.86,171.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,4,1,57,"top",8,"2023-04-22T01:04:22.232Z","2023-04-22T01:06:29.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,87.8,6,2,0.3891,6.6627,36.8746,-12.6532,-9.3144,9.7628,0.3971,2.4827,8.2522,-141.5945,-6.5372,-1.3666,50.0061,5.6562,-18.6318,49.2,4.8,24,2259,219,NA,NA,NA,NA,NA,NA,TRUE,-13,16.2,14.9,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",3,"2023-04-22T01:05:59.906Z","2023-04-22T01:06:03.252Z",TRUE,"pitch","5db106b4-a317-4ed4-bc3b-f871d413f4e0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.15,1.43,NA,124.09,169.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,4,1,57,"top",8,"2023-04-22T01:04:22.232Z","2023-04-22T01:06:29.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,86.7,5,2,0.3933,6.6244,37.5775,-16.2621,-9.0358,8.1405,-0.1861,2.5707,6.639,-140.3208,-5.7554,-1.4325,50.0054,5.743,-17.667,42,4.8,24,2081,220,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.4,14.6,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",2,"2023-04-22T01:05:35.431Z","2023-04-22T01:05:41.260Z",TRUE,"pitch","2777bbe4-1f11-472a-ac79-8cbc1deab9cd",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.2343,1.4887,NA,148.94,236.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,4,1,57,"top",8,"2023-04-22T01:04:22.232Z","2023-04-22T01:06:29.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,80.4,13,2,0.428,6.8979,30.8371,-19.3788,-11.2844,7.7477,-0.8379,0.0772,5.5503,-128.7751,-9.5922,-1.5742,50.0043,5.3964,-18.6427,38.4,7.2,24,2054,241,NA,NA,NA,NA,NA,NA,FALSE,-23.6,11.6,18.8,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",1,"2023-04-22T01:05:13.303Z","2023-04-22T01:05:20.247Z",TRUE,"pitch","21489ca7-0cfb-49fe-b0de-ec06df2550dc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3135,1.4887,NA,177.82,201.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,4,1,57,"top",8,"2023-04-22T01:04:22.232Z","2023-04-22T01:06:29.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.1,13,2,0.4294,6.8645,29.298,-23.5646,-11.1304,5.2365,-1.5956,1.3815,3.8485,-128.1265,-5.8091,-1.6813,50,5.548,-18.2912,34.8,7.2,24,2033,242,NA,NA,NA,NA,NA,NA,FALSE,-27.4,8.3,19.1,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",0,"2023-04-22T01:04:55.770Z","2023-04-22T01:04:59.722Z",TRUE,"pitch","36906373-8a1c-4471-b9ef-17e492eb5e08",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3399,1.5413,NA,136.5,196.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,4,1,57,"top",8,"2023-04-22T01:04:22.232Z","2023-04-22T01:06:29.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.3,7,2,0.3892,6.7014,34.5604,-14.3391,-7.9015,8.9064,-0.5116,1.5718,5.7426,-141.1811,-8.6657,-1.5538,50.0029,5.6206,-15.8223,40.8,4.8,24,2157,220,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.4,13,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",4,"2023-04-22T01:04:14.227Z","2023-04-22T01:04:21.450Z",TRUE,"pitch","99423e3d-4854-4082-a8c9-c2b79f528f4b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.4983,1.752,NA,128.59,184.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,4,1,56,"top",8,"2023-04-22T01:02:09.177Z","2023-04-22T01:04:21.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,88.5,7,2,0.3864,6.7608,37.542,-11.5703,-8.9555,10.1613,-0.304,1.9968,6.5569,-142.6169,-7.9701,-1.4876,50.0044,5.5854,-18.1637,50.4,4.8,24,2328,218,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.7,14.6,1,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",2,"2023-04-22T01:03:29.806Z","2023-04-22T01:03:33.308Z",TRUE,"pitch","d311c2a9-fd8f-4a72-b88f-b761dc539d6c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.27,1.57,NA,164.19,174.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,4,1,56,"top",8,"2023-04-22T01:02:09.177Z","2023-04-22T01:04:21.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88,13,2,0.389,6.6354,36.0319,-14.5389,-8.1675,8.8091,-1.2381,2.3699,4.1258,-141.4751,-6.6825,-1.6642,50.001,5.7166,-16.3482,43.2,4.8,24,1985,216,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.5,13.8,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",1,"2023-04-22T01:03:07.908Z","2023-04-22T01:03:13.524Z",TRUE,"pitch","58bddb79-263e-4d0e-bc66-8e6e37e246c3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5247,1.752,NA,189.71,163.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,4,1,56,"top",8,"2023-04-22T01:02:09.177Z","2023-04-22T01:04:21.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89,11,2,0.3857,6.778,34.2387,-17.0652,-7.7205,7.4099,-1.9074,2.7861,2.3127,-142.2873,-5.0846,-1.7302,50.0063,5.6863,-15.7511,39.6,4.8,24,2021,219,NA,NA,NA,NA,NA,NA,FALSE,-16.2,12.5,13.4,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",0,"2023-04-22T01:02:43.848Z","2023-04-22T01:02:47.270Z",TRUE,"pitch","d7dfa179-35b2-414a-9ac0-d97c31fc9101",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.27,1.57,NA,135.32,151.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,4,1,56,"top",8,"2023-04-22T01:02:09.177Z","2023-04-22T01:04:21.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.5,1,0.89,0.4347,6.612,25.3849,-30.9804,2.8349,0.74,-0.4807,3.2243,2.9785,-125.9668,-0.4467,-2.0463,50.0013,5.9067,4.5585,9.6,8.4,24,2254,168,NA,NA,NA,NA,NA,NA,FALSE,-35,1.4,-5.8,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",3,"2023-04-22T01:03:56.908Z","2023-04-22T01:04:01.908Z",FALSE,"stepoff","a323975b-995d-4afc-ae82-7435bfbc6892",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,4,1,56,"top",8,"2023-04-22T01:02:09.177Z","2023-04-22T01:04:21.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",5,"2023-04-22T01:04:21.450Z","2023-04-22T01:04:21.451Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"99423e3d-4854-4082-a8c9-c2b79f528f4b",NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,4,1,56,"top",8,"2023-04-22T01:02:09.177Z","2023-04-22T01:04:21.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",3,"2023-04-22T01:01:53.717Z","2023-04-22T01:02:03.237Z",TRUE,"pitch","dd55269f-5710-42d0-ae47-1c4af93b82f0",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,3.5,1.6,NA,141.23,176.38,"ground_ball","medium","5",107.82,176.32,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vladimir Guerrero Jr. singles on a ground ball to third baseman Oswald Peraza. Bo Bichette to 2nd.",0,4,1,55,"top",8,"2023-04-22T01:00:22.993Z","2023-04-22T01:02:03.237Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,89.9,4,2,0.3832,6.8153,33.5174,-21.2521,-8.2317,5.2809,-0.6357,2.3111,5.4627,-143.0434,-5.7327,-1.5022,50.0068,5.6772,-17.0334,34.8,6,24,2053,220,66.7,-47,3,NA,NA,NA,FALSE,-19.8,8.5,13.8,NA,NA,FALSE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA
718487,"2023-04-21",1,"2023-04-22T01:01:10.964Z","2023-04-22T01:01:15.253Z",TRUE,"pitch","b7b19b28-af57-4058-87cf-fedfc772eed7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6831,1.7257,NA,126.5,130.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vladimir Guerrero Jr. singles on a ground ball to third baseman Oswald Peraza. Bo Bichette to 2nd.",0,4,1,55,"top",8,"2023-04-22T01:00:22.993Z","2023-04-22T01:02:03.237Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79,11,0.9,0.4338,6.4577,28.8354,-29.343,2.9827,1.7602,-0.2491,4.0215,2.8858,-126.8345,0.9709,-1.7942,50.0033,5.9952,4.8017,10.8,7.2,24,2170,159,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.7,-6.1,NA,NA,FALSE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
