"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718391,"2023-04-28",2,"2023-04-29T01:07:29.913Z","2023-04-29T01:07:36.412Z",TRUE,"pitch","427ce874-b274-416d-b1ee-c285b696da4f",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,0,NA,NA,3.09,1.48,NA,68.99,181.91,"ground_ball","medium","8",127.91,90.88,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jean Segura singles on a ground ball to center fielder Cody Bellinger. Garrett Hampson scores. Luis Arraez to 3rd. Avisail Garcia to 2nd.",1,2,3,68,"bottom",9,"2023-04-29T01:06:16.487Z","2023-04-29T01:07:36.412Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,516416,"Jean Segura","/api/v1/people/516416","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.2,14,2,0.4175,6.2654,25.192,-27.6069,0.314,2.6161,1.2596,2.1065,8.1321,-130.7355,-2.9482,-1.9202,50.0043,5.3009,0.5479,3.6,6,24,2373,164,77.9,-12,12,NA,NA,NA,FALSE,-29.3,4.3,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,516416,"Jean Segura","/api/v1/people/516416",541645,"Avisaíl García","/api/v1/people/541645",650333,"Luis Arraez","/api/v1/people/650333"
718391,"2023-04-28",1,"2023-04-29T01:07:03.386Z","2023-04-29T01:07:07.462Z",TRUE,"pitch","87626f5a-8d54-456a-886e-2bd573aece2b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.09,1.48,NA,103.49,171.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jean Segura singles on a ground ball to center fielder Cody Bellinger. Garrett Hampson scores. Luis Arraez to 3rd. Avisail Garcia to 2nd.",1,2,3,68,"bottom",9,"2023-04-29T01:06:16.487Z","2023-04-29T01:07:36.412Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,516416,"Jean Segura","/api/v1/people/516416","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.7,6,2,0.4298,6.3425,24.4054,-28.6222,1.1471,2.1554,0.3546,2.51,5.6888,-127.117,-1.5403,-2.0552,50.003,5.3818,1.8888,6,7.2,24,2457,73,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718391,"2023-04-28",0,"2023-04-29T01:06:43.615Z","2023-04-29T01:06:47.715Z",TRUE,"pitch","1a1891eb-4ec3-4c59-9aef-011a8967c672",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.09,1.48,NA,88.44,184.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jean Segura singles on a ground ball to center fielder Cody Bellinger. Garrett Hampson scores. Luis Arraez to 3rd. Avisail Garcia to 2nd.",1,2,3,68,"bottom",9,"2023-04-29T01:06:16.487Z","2023-04-29T01:07:36.412Z",TRUE,TRUE,FALSE,FALSE,60,0,2,0,516416,"Jean Segura","/api/v1/people/516416","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.3,6,2,0.4149,6.3945,28.7732,-26.6189,1.8175,3.1511,0.7494,1.9949,6.8923,-132.1212,-3.4933,-2.1318,50.0045,5.2957,3.2049,9.6,6,24,2290,202,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.2,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718391,"2023-04-28",7,"2023-04-29T01:06:07.066Z","2023-04-29T01:06:10.082Z",TRUE,"pitch","7a7b8eb1-d526-4072-a4cd-8c24c6796d9c",6,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,0,NA,NA,3.44,1.77,NA,190.72,117.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Hit By Pitch","hit_by_pitch","Avisail Garcia hit by pitch. Garrett Hampson to 3rd. Luis Arraez to 2nd.",0,2,2,67,"bottom",9,"2023-04-29T01:03:43.779Z","2023-04-29T01:06:10.082Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,541645,"Avisaíl García","/api/v1/people/541645","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.5,11,2,0.3871,6.3914,33.5351,-11.9441,-4.2089,9.985,-1.9341,4.4877,2.2684,-141.7113,-1.2103,-2.1998,50.0031,5.6864,-8.5279,33.6,2.4,24,2270,209,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,541645,"Avisaíl García","/api/v1/people/541645",650333,"Luis Arraez","/api/v1/people/650333",641658,"Garrett Hampson","/api/v1/people/641658"
718391,"2023-04-28",6,"2023-04-29T01:05:29.628Z","2023-04-29T01:05:36.893Z",TRUE,"pitch","d5ce2439-bafc-4fa9-97fa-6f176a410352",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.77,NA,80.14,166.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Hit By Pitch","hit_by_pitch","Avisail Garcia hit by pitch. Garrett Hampson to 3rd. Luis Arraez to 2nd.",0,2,2,67,"bottom",9,"2023-04-29T01:03:43.779Z","2023-04-29T01:06:10.082Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,541645,"Avisaíl García","/api/v1/people/541645","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,84.2,12,2,0.4095,6.2664,29.7693,-25.5526,1.3812,3.6554,0.9671,2.6827,6.9467,-133.9124,-2.4606,-1.8433,50.0018,5.4475,2.4983,8.4,6,24,2384,184,NA,NA,NA,NA,NA,NA,FALSE,-26,6.2,-4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718391,"2023-04-28",4,"2023-04-29T01:04:44.572Z","2023-04-29T01:04:48.598Z",TRUE,"pitch","93df0548-cb00-49a9-ab94-435075fb09c6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.44,1.77,NA,81.06,184.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Hit By Pitch","hit_by_pitch","Avisail Garcia hit by pitch. Garrett Hampson to 3rd. Luis Arraez to 2nd.",0,2,2,67,"bottom",9,"2023-04-29T01:03:43.779Z","2023-04-29T01:06:10.082Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,541645,"Avisaíl García","/api/v1/people/541645","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,82.8,14,2,0.4169,6.6067,28.9799,-26.3776,1.4673,3.3189,0.9428,2.0121,7.1974,-131.5717,-3.5818,-2.0233,50.0019,5.3548,2.5611,8.4,6,24,2344,167,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718391,"2023-04-28",3,"2023-04-29T01:04:25.126Z","2023-04-29T01:04:29.375Z",TRUE,"pitch","145f46a3-1ecf-4193-b820-883d7e318447",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4368,1.8007,NA,114.7,206.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Hit By Pitch","hit_by_pitch","Avisail Garcia hit by pitch. Garrett Hampson to 3rd. Luis Arraez to 2nd.",0,2,2,67,"bottom",9,"2023-04-29T01:03:43.779Z","2023-04-29T01:06:10.082Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,541645,"Avisaíl García","/api/v1/people/541645","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.4,14,2,0.4327,6.3556,24.3036,-32.3508,1.5885,-0.1084,0.0604,1.1888,5.5436,-126.3087,-3.662,-2.364,50.0039,5.2425,2.5808,6,8.4,24,2513,96,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718391,"2023-04-28",2,"2023-04-29T01:04:04.638Z","2023-04-29T01:04:09.059Z",TRUE,"pitch","ba11e31e-edc0-48db-82cb-d633d89a5f0a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3964,1.7802,NA,66.27,159.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Hit By Pitch","hit_by_pitch","Avisail Garcia hit by pitch. Garrett Hampson to 3rd. Luis Arraez to 2nd.",0,2,2,67,"bottom",9,"2023-04-29T01:03:43.779Z","2023-04-29T01:06:10.082Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,541645,"Avisaíl García","/api/v1/people/541645","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83.4,12,2,0.4137,6.5014,28.808,-28.4142,1.2758,2.1213,1.3308,2.9185,8.0209,-132.4968,-1.1409,-1.904,50.0053,5.4346,2.2635,7.2,7.2,24,2367,163,NA,NA,NA,NA,NA,NA,FALSE,-29.3,3.8,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718391,"2023-04-28",1,"2023-04-29T01:03:45.978Z","2023-04-29T01:03:50.227Z",TRUE,"pitch","67282167-034c-40ab-a2bc-7153c4ca05c4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.44,1.77,NA,98.76,144.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Hit By Pitch","hit_by_pitch","Avisail Garcia hit by pitch. Garrett Hampson to 3rd. Luis Arraez to 2nd.",0,2,2,67,"bottom",9,"2023-04-29T01:03:43.779Z","2023-04-29T01:06:10.082Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,541645,"Avisaíl García","/api/v1/people/541645","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,81.9,3,2,0.4208,6.2675,27.8513,-29.1786,1.8865,1.7485,0.4784,3.5089,6.0532,-130.2546,0.278,-2.1225,50.0042,5.6104,3.2352,8.4,7.2,24,2301,158,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718391,"2023-04-28",0,"2023-04-29T01:02:43.778Z","2023-04-29T01:03:45.978Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Hit By Pitch","hit_by_pitch","Avisail Garcia hit by pitch. Garrett Hampson to 3rd. Luis Arraez to 2nd.",0,2,2,67,"bottom",9,"2023-04-29T01:03:43.779Z","2023-04-29T01:06:10.082Z",TRUE,FALSE,FALSE,FALSE,11,3,2,0,541645,"Avisaíl García","/api/v1/people/541645","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
