"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717728,"2023-06-17",6,"2023-06-17T20:16:46.450Z","2023-06-17T20:16:50.050Z",TRUE,"pitch","5653b3de-a102-4342-8463-fe2234b4a73b",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.46,1.69,NA,161.38,189.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,0,2,57,"top",9,"2023-06-17T20:14:43.413Z","2023-06-17T20:16:50.050Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",103,95.5,13,2,0.3635,6.846,31.2125,-17.1024,-5.7191,6.5333,-1.1642,1.835,4.2933,-149.8309,-9.0759,-1.8621,50.0023,5.8502,-13.1939,33.6,3.6,24,2066,221,NA,NA,NA,NA,NA,NA,TRUE,-15,10.6,9.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",5,"2023-06-17T20:16:25.088Z","2023-06-17T20:16:30.676Z",TRUE,"pitch","9ac5b7f9-9ed6-461d-81a7-c24daf169042",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4318,1.7183,NA,77.86,167.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,0,2,57,"top",9,"2023-06-17T20:14:43.413Z","2023-06-17T20:16:50.050Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",103.5,95.5,12,2,0.3626,7.0895,32.4031,-12.2103,-6.4069,8.613,1.0268,2.6277,10.3956,-150.386,-7.7432,-1.6235,50.0006,5.9087,-14.8481,42,3.6,24,2045,219,NA,NA,NA,NA,NA,NA,FALSE,-10.9,14.4,9.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",3,"2023-06-17T20:15:58.479Z","2023-06-17T20:16:02.255Z",TRUE,"pitch","5914f758-1a73-4928-9490-71c13f64aa55",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.46,1.69,NA,99.32,173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,0,2,57,"top",9,"2023-06-17T20:14:43.413Z","2023-06-17T20:16:50.050Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",103,95.3,6,2,0.3639,6.9967,31.322,-12.3816,-4.3472,8.5986,0.4637,2.4125,8.4944,-149.7142,-8.4199,-1.8274,50.0058,5.945,-10.0105,30,2.4,24,1993,224,NA,NA,NA,NA,NA,NA,FALSE,-11.3,14.3,6.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",2,"2023-06-17T20:15:38.074Z","2023-06-17T20:15:43.503Z",TRUE,"pitch","35a87da0-32f1-49d1-b410-ce022d5a087e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4609,1.6021,NA,92.44,211.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,0,2,57,"top",9,"2023-06-17T20:14:43.413Z","2023-06-17T20:16:50.050Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,82.6,14,2,0.4266,6.4062,20.1647,-36.6633,1.9224,-2.6773,0.6443,1.0264,5.3961,-127.2122,-5.4439,-1.7337,50.0011,6.0217,3.2259,6,9.6,24,2659,31,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-5.6,-4.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",1,"2023-06-17T20:15:20.270Z","2023-06-17T20:15:24.826Z",TRUE,"pitch","970fa893-d399-4e3e-8ceb-cac340fbbe4c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4027,1.6312,NA,129.47,144.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,0,2,57,"top",9,"2023-06-17T20:14:43.413Z","2023-06-17T20:16:50.050Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.1,79.9,1,2,0.4375,6.2793,19.7018,-38.3802,2.012,-3.891,-0.3272,3.5067,3.3575,-124.156,0.8167,-1.9469,50.0016,6.313,3.2099,6,9.6,24,2481,44,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-6.7,-4.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",0,"2023-06-17T20:15:00.781Z","2023-06-17T20:15:04.896Z",TRUE,"pitch","2471afb0-a341-4f68-b97f-e4dd383af7a8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4675,1.5731,NA,103.31,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,0,2,57,"top",9,"2023-06-17T20:14:43.413Z","2023-06-17T20:16:50.050Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",103.2,94.5,14,2,0.3662,7.1142,35.2989,-9.6876,-6.5937,9.9172,0.3591,0.6216,8.5476,-149.4604,-13.6613,-1.6782,50.0025,5.803,-14.9498,45.6,3.6,24,2095,221,NA,NA,NA,NA,NA,NA,FALSE,-10.4,15.5,10.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",4,"2023-06-17T20:16:06.872Z","2023-06-17T20:16:25.088Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,0,2,57,"top",9,"2023-06-17T20:14:43.413Z","2023-06-17T20:16:50.050Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",8,"2023-06-17T20:14:22.207Z","2023-06-17T20:14:29.234Z",TRUE,"pitch","33ed2dbd-e8fe-4339-970c-5843b1abd71f",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.2,1.44,NA,153.79,155.11,"ground_ball","medium","5",104.98,174.77,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Royce Lewis to second baseman Kyle Farmer to first baseman Donovan Solano. Zach McKinstry out at 2nd. Eric Haase out at 1st.",0,0,2,56,"top",9,"2023-06-17T20:11:52.076Z","2023-06-17T20:14:29.234Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.6,93.9,11,2,0.3667,6.9459,35.4827,-15.4559,-6.35,7.3979,-0.9652,3.0988,5.0305,-149.2746,-5.9056,-1.8461,50.0011,5.9904,-14.3483,38.4,3.6,24,2086,219,68.4,-1,36,NA,NA,NA,TRUE,-13.6,12.5,10.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",7,"2023-06-17T20:13:55.614Z","2023-06-17T20:13:59.359Z",TRUE,"pitch","114954c8-faa3-4489-b17c-cbbbe27a3091",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.2,1.44,NA,114,164.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Royce Lewis to second baseman Kyle Farmer to first baseman Donovan Solano. Zach McKinstry out at 2nd. Eric Haase out at 1st.",0,0,2,56,"top",9,"2023-06-17T20:11:52.076Z","2023-06-17T20:14:29.234Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.1,94.5,2,2,0.3669,7.1893,30.5405,-12.6215,-5.7844,8.6319,0.0788,2.7555,7.9156,-148.4422,-7.3248,-1.8522,50.002,5.9653,-13.1022,39.6,3.6,24,2046,219,NA,NA,NA,NA,NA,NA,FALSE,-11.4,14.6,9.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717728,"2023-06-17",6,"2023-06-17T20:13:31.195Z","2023-06-17T20:13:36.763Z",TRUE,"pitch","66db5976-0441-4fa7-84ed-97a5e02a5b11",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1988,1.3988,NA,60.31,213.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Royce Lewis to second baseman Kyle Farmer to first baseman Donovan Solano. Zach McKinstry out at 2nd. Eric Haase out at 1st.",0,0,2,56,"top",9,"2023-06-17T20:11:52.076Z","2023-06-17T20:14:29.234Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.2,81.9,14,2,0.4292,7.1209,22.1079,-39.7863,0.0086,-4.5964,1.4872,0.9542,8.0699,-126.8424,-5.0462,-1.7159,50.006,6.0879,0.0123,1.2,9.6,24,2857,30,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-9.1,-1.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
