"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718310,"2023-05-04",0,"2023-05-04T21:02:49.509Z","2023-05-04T21:02:52.848Z",TRUE,"pitch","6f0d8ded-e3c5-4508-87ed-f619fe3d5158",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.63,1.78,NA,161.39,200.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Trevor Larnach strikes out swinging.",0,2,2,83,"top",11,"2023-05-04T21:02:30.225Z","2023-05-04T21:04:41.219Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,79.8,13,2,0.4348,6.3618,25.1817,-29.4382,-0.7367,1.7006,-1.1645,1.4015,-7.8953,-125.891,-3.1669,2.1059,50.0027,5.0548,-1.1824,4.8,7.2,24,2332,222,NA,NA,NA,NA,NA,NA,FALSE,-34,2.6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",4,"2023-05-04T21:04:12.775Z","2023-05-04T21:04:36.198Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,663616,"/api/v1/people/663616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Trevor Larnach strikes out swinging.",0,2,2,83,"top",11,"2023-05-04T21:02:30.225Z","2023-05-04T21:04:41.219Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",6,"2023-05-04T21:02:20.668Z","2023-05-04T21:02:25.980Z",TRUE,"pitch","8e9599b6-1826-4900-8aa6-e4551e36edc1",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.31,1.64,NA,183.4,189.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,82,"top",11,"2023-05-04T20:59:25.390Z","2023-05-04T21:02:25.980Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,74.7,13,2,0.4604,6.5732,29.8486,-34.6554,-12.2485,-1.7479,-1.7419,1.8079,-5.1393,-120.3451,-0.9862,2.0316,50.0008,5.3764,-17.4254,27.6,10.8,24,2641,296,NA,NA,NA,NA,NA,NA,TRUE,-44,-3.1,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA
718310,"2023-05-04",5,"2023-05-04T21:01:54.812Z","2023-05-04T21:01:58.429Z",TRUE,"pitch","e12d4d38-6811-433d-af7d-13ff447c919e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.64,NA,123.86,196.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,82,"top",11,"2023-05-04T20:59:25.390Z","2023-05-04T21:02:25.980Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,85.6,8,2,0.3989,6.6672,38.6871,-38.7148,10.8736,-3.4472,-0.1798,1.5558,-9.2458,-138.7219,-2.6372,1.8278,50.0036,5.1688,20.6326,25.2,9.6,24,1974,118,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-6.6,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",4,"2023-05-04T21:01:19.584Z","2023-05-04T21:01:26.247Z",TRUE,"pitch","68c5ac9e-6be5-4799-a2e1-ed82947fd6f8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.64,NA,88.16,202.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,82,"top",11,"2023-05-04T20:59:25.390Z","2023-05-04T21:02:25.980Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,85.9,14,2,0.3995,6.375,35.04,-32.1411,11.1755,0.0156,0.7567,1.3371,-7.405,-137.9172,-3.8859,2.0458,50.0006,4.969,21.1976,30,8.4,24,2108,120,NA,NA,NA,NA,NA,NA,FALSE,-31.6,-0.7,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",3,"2023-05-04T21:00:44.249Z","2023-05-04T21:00:48.078Z",TRUE,"pitch","28892440-f8f6-4d60-9697-05024eccbc44",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.64,NA,108.56,172.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,82,"top",11,"2023-05-04T20:59:25.390Z","2023-05-04T21:02:25.980Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.2,5,2,0.3992,6.4406,32.1187,-32.4372,8.8007,-0.1334,0.2213,2.4597,-7.8703,-137.5169,-1.2514,1.985,50.0065,5.1326,16.7632,25.2,7.2,24,1965,118,NA,NA,NA,NA,NA,NA,FALSE,-31.1,-0.4,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",2,"2023-05-04T21:00:19.866Z","2023-05-04T21:00:23.619Z",TRUE,"pitch","00884549-b689-4621-bd5c-dcf21783a419",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1996,1.5501,NA,147.89,184.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,82,"top",11,"2023-05-04T20:59:25.390Z","2023-05-04T21:02:25.980Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.9,7,2,0.4009,6.4442,31.6949,-29.9996,11.5236,1.1544,-0.8104,2.0153,-11.3453,-136.8875,-2.8661,1.9012,50.0051,5.1411,21.7578,32.4,7.2,24,1894,118,NA,NA,NA,NA,NA,NA,FALSE,-29.4,1.7,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",1,"2023-05-04T20:59:59.346Z","2023-05-04T21:00:02.687Z",TRUE,"pitch","634b5bc6-507b-4208-a7b7-5073e98e496d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2211,1.4418,NA,63.01,186.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,82,"top",11,"2023-05-04T20:59:25.390Z","2023-05-04T21:02:25.980Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.2,14,2,0.3993,6.1466,31.7178,-31.0746,10.6231,0.5802,1.4165,1.9505,-5.5059,-137.4196,-2.5135,2.0706,50.0048,4.9976,20.2292,31.2,8.4,24,2038,112,NA,NA,NA,NA,NA,NA,FALSE,-30.1,0.7,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",0,"2023-05-04T20:59:41.319Z","2023-05-04T20:59:45.142Z",TRUE,"pitch","e8ec9fdc-1d8f-4f6a-aaea-ea45f4e93b61",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2427,1.5934,NA,88.21,215.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,82,"top",11,"2023-05-04T20:59:25.390Z","2023-05-04T21:02:25.980Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.4,14,2,0.3974,6.2494,28.3404,-33.0438,10.9443,-0.4485,0.7553,0.8619,-7.6187,-137.4367,-4.9965,2.1309,50.005,4.9283,21.0953,30,8.4,24,1809,109,NA,NA,NA,NA,NA,NA,FALSE,-32.2,-1.7,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",5,"2023-05-04T20:59:12.549Z","2023-05-04T20:59:17.941Z",TRUE,"pitch","a352009d-aa9e-409b-a87d-2c3ca151ce05",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.32,1.5,NA,51.73,193.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,2,2,81,"top",11,"2023-05-04T20:58:08.727Z","2023-05-04T20:59:17.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.7,14,2,0.3954,6.3245,28.3457,-31.8999,10.9116,0.144,1.7125,1.6824,-5.2482,-138.0736,-3.3474,2.2114,50.0066,5.0382,21.2479,32.4,8.4,24,1851,110,NA,NA,NA,NA,NA,NA,TRUE,-30.4,-0.2,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA
718310,"2023-05-04",4,"2023-05-04T20:58:47.078Z","2023-05-04T20:58:51.817Z",TRUE,"pitch","be8b183b-05af-4742-baa2-81e0ee3317e7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.5,NA,128.29,185.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,2,2,81,"top",11,"2023-05-04T20:58:08.727Z","2023-05-04T20:59:17.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,84.8,7,2,0.4039,6.3643,35.0135,-32.8667,9.8635,-0.374,-0.2961,1.9756,-9.6468,-136.5214,-2.227,2.0323,50.0017,5.104,18.2882,25.2,8.4,24,2011,116,NA,NA,NA,NA,NA,NA,FALSE,-32.5,-1,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",3,"2023-05-04T20:58:29.011Z","2023-05-04T20:58:32.765Z",TRUE,"pitch","c73788b7-5bcd-4eef-895b-7e0c6345ee9d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2857,1.4851,NA,133.71,211.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,2,2,81,"top",11,"2023-05-04T20:58:08.727Z","2023-05-04T20:59:17.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.2,13,2,0.4035,6.2719,33.4196,-30.5567,12.0853,0.8654,-0.4383,1.026,-10.8276,-136.378,-4.9694,2.0371,50.0004,5.0106,22.4835,32.4,8.4,24,1929,115,NA,NA,NA,NA,NA,NA,FALSE,-30.8,0.6,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",2,"2023-05-04T20:58:11.088Z","2023-05-04T20:58:14.616Z",TRUE,"pitch","4fa15b87-1664-449f-a151-6d4ccf66a7cb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1996,1.5068,NA,112.17,187.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,2,2,81,"top",11,"2023-05-04T20:58:08.727Z","2023-05-04T20:59:17.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,84.6,8,2,0.4047,6.535,35.024,-31.8258,10.3081,0.1877,0.1267,1.8952,-8.9964,-136.2822,-2.5988,2.161,50.0025,5.1006,19.0377,27.6,8.4,24,1875,117,NA,NA,NA,NA,NA,NA,FALSE,-31.7,-0.1,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",0,"2023-05-04T20:56:40.121Z","2023-05-04T20:57:18.305Z",FALSE,"action",NA,NA,"Pitching Change: Aaron Bummer replaces Jimmy Lambert.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607481,"/api/v1/people/607481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"81","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,2,2,81,"top",11,"2023-05-04T20:58:08.727Z","2023-05-04T20:59:17.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",1,"2023-05-04T20:57:18.305Z","2023-05-04T20:58:11.088Z",FALSE,"action",NA,NA,"Carlos Correa starts inning at 2nd base.","Runner Placed On Base",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621043,"/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,2,2,81,"top",11,"2023-05-04T20:58:08.727Z","2023-05-04T20:59:17.941Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718310,"2023-05-04",4,"2023-05-04T20:55:23.570Z","2023-05-04T20:55:27.700Z",TRUE,"pitch","e8d9c901-3f5e-4667-b384-df158f3aa0dc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.08,1.43,NA,161.34,187.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Elvis Andrus strikes out swinging.",0,2,2,80,"bottom",10,"2023-05-04T20:54:14.111Z","2023-05-04T20:55:27.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.6,13,2,0.39,6.2452,30.653,-22.8658,-11.9377,4.6585,-1.1632,1.8885,7.6455,-140.2417,-5.4857,-2.3686,50.0042,5.3539,-23.8661,43.2,7.2,24,2535,224,NA,NA,NA,NA,NA,NA,TRUE,-21.8,7.6,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
