"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716376,"2023-09-30",5,"2023-09-30T22:33:07.604Z","2023-09-30T22:33:17.406Z",TRUE,"pitch","2e2efa8e-d45b-4a1a-ac0b-2f30c218ae0d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.45,1.6,NA,120.15,172.45,"fly_ball","medium","8",147.17,64.99,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Cristian Pache flies out to center fielder Rafael Ortega.",0,3,4,68,"top",9,"2023-09-30T22:30:39.814Z","2023-09-30T22:33:17.406Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.3,5,0.9,0.406,7.0927,32.7737,-16.6439,-5.9011,8.4516,-0.0827,2.4565,7.9944,-135.4925,-4.1768,-2.3207,50.0056,5.1999,-10.8481,26.4,4.8,24,2431,230,92.6,27,338,NA,NA,NA,TRUE,-17.4,14.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",3,"2023-09-30T22:32:27.926Z","2023-09-30T22:32:33.518Z",TRUE,"pitch","395f064d-14a2-4fdf-9fc4-e35d0334143c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.45,1.6,NA,101.95,163.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Cristian Pache flies out to center fielder Rafael Ortega.",0,3,4,68,"top",9,"2023-09-30T22:30:39.814Z","2023-09-30T22:33:17.406Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,71.8,6,0.92,0.4764,6.8801,27.1719,-28.9406,10.8882,2.4311,0.3947,2.7973,3.7473,-116.1777,1.0589,-2.6658,50.0035,5.1436,14.4864,27.6,9.6,24,2598,66,NA,NA,NA,NA,NA,NA,FALSE,-38.8,5,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",2,"2023-09-30T22:32:03.841Z","2023-09-30T22:32:09.403Z",TRUE,"pitch","182bb78c-c1e2-4e94-b456-65983acf79bc",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.2558,1.5314,NA,81.77,221.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Cristian Pache flies out to center fielder Rafael Ortega.",0,3,4,68,"top",9,"2023-09-30T22:30:39.814Z","2023-09-30T22:33:17.406Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,71.6,14,0.92,0.4822,6.6574,26.6777,-34.4063,9.4545,-1.7227,0.9244,0.6338,5.2942,-114.8039,-2.2587,-2.6611,50.0009,5.0691,12.2722,20.4,12,24,2748,63,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-3.5,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",1,"2023-09-30T22:31:29.512Z","2023-09-30T22:31:33.738Z",TRUE,"pitch","252afa4f-b263-4ec9-995f-2db352e12e1a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.45,1.6,NA,127.21,168.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Cristian Pache flies out to center fielder Rafael Ortega.",0,3,4,68,"top",9,"2023-09-30T22:30:39.814Z","2023-09-30T22:33:17.406Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.2,5,0.9,0.4071,7.1085,32.3334,-27.9647,-11.6336,2.3048,-0.268,2.5921,9.3987,-135.0974,-1.6285,-2.2988,50.0052,5.1884,-21.2801,33.6,7.2,24,2364,227,NA,NA,NA,NA,NA,NA,FALSE,-28,4,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",0,"2023-09-30T22:31:11.392Z","2023-09-30T22:31:17.325Z",TRUE,"pitch","9858ea23-68bd-442d-b061-eda4f986197e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.284,1.5314,NA,58.26,186.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Cristian Pache flies out to center fielder Rafael Ortega.",0,3,4,68,"top",9,"2023-09-30T22:30:39.814Z","2023-09-30T22:33:17.406Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,73.5,14,0.9,0.469,7.3209,26.614,-31.2029,9.5816,0.7069,1.5411,1.9241,6.5299,-117.7266,-0.523,-2.5334,50.004,5.0894,13.1725,25.2,10.8,24,2782,69,NA,NA,NA,NA,NA,NA,FALSE,-41,1.4,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",4,"2023-09-30T22:32:45.278Z","2023-09-30T22:33:07.604Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,665506,"/api/v1/people/665506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Cristian Pache flies out to center fielder Rafael Ortega.",0,3,4,68,"top",9,"2023-09-30T22:30:39.814Z","2023-09-30T22:33:17.406Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665506,"Cristian Pache","/api/v1/people/665506","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",7,"2023-09-30T22:30:33.599Z","2023-09-30T22:30:40.222Z",TRUE,"pitch","0f92444d-e82d-4ad2-8ad8-27f8946e4fb3",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3121,1.6157,NA,124.12,194.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,4,67,"top",9,"2023-09-30T22:28:57.294Z","2023-09-30T22:30:40.222Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.9,8,0.91,0.3965,6.9466,30.5635,-13.648,-5.635,9.5849,-0.1868,1.6431,7.3472,-138.1053,-7.0679,-2.1486,50.0045,5.1524,-10.8939,31.2,3.6,24,2533,224,NA,NA,NA,NA,NA,NA,TRUE,-14.3,16.1,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,642215,"Weston Wilson","/api/v1/people/642215",NA,NA,NA
716376,"2023-09-30",5,"2023-09-30T22:30:06.233Z","2023-09-30T22:30:11.378Z",TRUE,"pitch","21c80c4f-5143-4c25-b6b2-2aedc38b59c6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.1433,1.4752,NA,116.87,183.26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,4,67,"top",9,"2023-09-30T22:28:57.294Z","2023-09-30T22:30:40.222Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,72.3,5,0.91,0.4773,6.8869,24.0101,-33.382,9.4336,-0.9089,0.0034,2.0564,3.0685,-115.3178,0.2097,-2.5746,50.0022,5.2188,12.5416,21.6,10.8,24,2763,71,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-1.2,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",4,"2023-09-30T22:29:43.258Z","2023-09-30T22:29:48.682Z",TRUE,"pitch","cf08e747-bb1d-43b5-9496-aabff916af53",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1996,1.5033,NA,164.23,153.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,4,67,"top",9,"2023-09-30T22:28:57.294Z","2023-09-30T22:30:40.222Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.1,11,0.88,0.4255,7.2422,25.9319,-34.4232,-8.3332,-1.3355,-1.2391,3.1591,6.0691,-128.5691,1.5762,-2.5441,50.0054,5.2037,-13.9936,20.4,8.4,24,1492,240,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-1.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716376,"2023-09-30",3,"2023-09-30T22:29:23.510Z","2023-09-30T22:29:27.823Z",TRUE,"pitch","438f34d2-ad5b-42e9-a77f-57a0fedb08c0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1715,1.4752,NA,134.8,188.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,4,67,"top",9,"2023-09-30T22:28:57.294Z","2023-09-30T22:30:40.222Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.6,7,0.91,0.3978,6.8331,30.8687,-14.5786,-5.4005,9.162,-0.467,1.8755,7.2579,-137.7597,-6.0163,-2.4352,50.002,5.0749,-10.3708,28.8,3.6,24,2562,220,NA,NA,NA,NA,NA,NA,FALSE,-15,15.5,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
