"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717187,"2023-07-31",3,"2023-08-01T01:57:30.163Z","2023-08-01T01:57:38.103Z",TRUE,"pitch","362c87ad-b53d-46d0-86ae-9656cf85a52f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.32,1.65,NA,104.53,205.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eddie Rosario strikes out swinging.",0,4,1,74,"bottom",9,"2023-08-01T01:56:34.247Z","2023-08-01T01:57:38.103Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.5,14,0.9,0.4224,6.4429,25.2196,-33.9897,2.6522,-1.0681,0.3272,1.25,4.6977,-129.3355,-4.6317,-1.8522,50.0015,5.6506,4.5221,8.4,8.4,24,2464,80,NA,NA,NA,NA,NA,NA,TRUE,-37.1,-2.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",1,"2023-08-01T01:57:09.848Z","2023-08-01T01:57:13.756Z",TRUE,"pitch","91201037-46d0-46e9-88f3-1b81949ebe03",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.32,1.65,NA,106.57,210.32,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eddie Rosario strikes out swinging.",0,4,1,74,"bottom",9,"2023-08-01T01:56:34.247Z","2023-08-01T01:57:38.103Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.9,14,0.9,0.4204,6.337,25.2578,-33.6712,1.2937,-0.8682,0.2735,1.054,4.9124,-129.8955,-5.4235,-1.8044,50.0031,5.706,2.2277,4.8,8.4,24,2448,89,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-2.5,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",0,"2023-08-01T01:56:52.419Z","2023-08-01T01:56:56.861Z",TRUE,"pitch","61f3ce99-bf07-4a95-aaa5-c7542b099aa1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.32,1.65,NA,116.72,152.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eddie Rosario strikes out swinging.",0,4,1,74,"bottom",9,"2023-08-01T01:56:34.247Z","2023-08-01T01:57:38.103Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,91.8,2,0.91,0.375,6.3838,33.1176,-7.9622,-3.8415,11.1965,0.0074,3.1812,5.8138,-145.8535,-5.9193,-1.5092,50.001,5.7123,-8.3064,37.2,2.4,24,2357,206,NA,NA,NA,NA,NA,NA,FALSE,-7.8,19.3,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",2,"2023-08-01T01:57:21.801Z","2023-08-01T01:57:30.163Z",FALSE,"action",NA,NA,"Matt Olson advances to 2nd on defensive indifference.","Defensive Indiff",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91201037-46d0-46e9-88f3-1b81949ebe03","defensive_indiff",NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eddie Rosario strikes out swinging.",0,4,1,74,"bottom",9,"2023-08-01T01:56:34.247Z","2023-08-01T01:57:38.103Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",3,"2023-08-01T01:56:25.208Z","2023-08-01T01:56:32.271Z",TRUE,"pitch","218b2db8-7631-4c54-aa01-9e3a1a4da535",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.47,1.7,NA,70.9,185.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,4,1,73,"bottom",9,"2023-08-01T01:55:11.440Z","2023-08-01T01:56:32.271Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.4,14,0.9,0.4169,6.4864,25.8992,-28.6001,3.8155,2.0451,1.2094,1.9588,6.1603,-131.0404,-4.2125,-1.6617,50.0065,5.707,6.6824,14.4,7.2,24,2486,131,NA,NA,NA,NA,NA,NA,TRUE,-30.5,3,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA,NA,NA
717187,"2023-07-31",2,"2023-08-01T01:56:08.238Z","2023-08-01T01:56:13.383Z",TRUE,"pitch","ff64e0cb-276f-4d1f-8834-67ff683cebca",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.469,1.6988,NA,141.93,185.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,4,1,73,"bottom",9,"2023-08-01T01:55:11.440Z","2023-08-01T01:56:32.271Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,91.6,7,0.91,0.3764,6.5815,33.8726,-13.2705,-6.4071,8.8123,-0.6539,1.9898,4.9502,-145.4771,-8.0956,-1.5445,50.0039,5.6117,-13.7449,39.6,3.6,24,2271,211,NA,NA,NA,NA,NA,NA,FALSE,-12.8,14.5,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",1,"2023-08-01T01:55:51.554Z","2023-08-01T01:55:55.829Z",TRUE,"pitch","7d7e7428-0968-4341-b703-045ac5d277ef",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4233,1.6759,NA,69.56,167.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,4,1,73,"bottom",9,"2023-08-01T01:55:11.440Z","2023-08-01T01:56:32.271Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,91.8,12,0.91,0.3762,6.4973,32.259,-13.5354,-6.3984,8.6716,1.2446,2.633,9.7561,-145.2803,-6.4452,-1.3171,50.0027,5.6939,-13.7536,38.4,3.6,24,2276,207,NA,NA,NA,NA,NA,NA,FALSE,-12.7,14.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",0,"2023-08-01T01:55:34.570Z","2023-08-01T01:55:38.779Z",TRUE,"pitch","3de36bdd-60ba-4a47-8b55-63b6933d4d14",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.47,1.7,NA,138.92,155.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,4,1,73,"bottom",9,"2023-08-01T01:55:11.440Z","2023-08-01T01:56:32.271Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,91.7,1,0.91,0.3757,6.3394,32.8652,-7.9352,-4.7179,11.2463,-0.5752,3.0667,4.799,-145.5784,-6.41,-1.6288,50.002,5.772,-10.1677,44.4,2.4,24,2248,204,NA,NA,NA,NA,NA,NA,FALSE,-7.9,19.3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",4,"2023-08-01T01:54:57.172Z","2023-08-01T01:55:09.069Z",TRUE,"pitch","d55b2de9-4872-49e6-94a3-70ad1f14ab8f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.44,1.58,NA,111.94,193.06,"fly_ball","medium","9",205.51,103.98,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Travis d'Arnaud flies out to right fielder Hunter Renfroe.",0,4,1,72,"bottom",9,"2023-08-01T01:53:21.697Z","2023-08-01T01:55:09.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.7,8,0.9,0.4213,6.2086,24.3955,-30.9641,2.0679,0.7027,0.1327,1.6932,3.8463,-129.504,-4.5884,-1.6344,50.0021,5.8283,3.5479,7.2,7.2,24,2372,100,89.1,34,307,NA,NA,NA,TRUE,-33.7,0.6,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA,NA,NA
717187,"2023-07-31",3,"2023-08-01T01:54:40.879Z","2023-08-01T01:54:44.912Z",TRUE,"pitch","6a0b73ea-2c71-42aa-9e46-c3541f13b33a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5305,1.5788,NA,141.31,122.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Travis d'Arnaud flies out to right fielder Hunter Renfroe.",0,4,1,72,"bottom",9,"2023-08-01T01:53:21.697Z","2023-08-01T01:55:09.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.4,91.9,11,0.91,0.3741,6.2722,33.5128,-10.8885,-4.5273,9.7992,-0.6377,4.3191,4.37,-146.2324,-2.7803,-1.561,50.004,5.9326,-9.8353,37.2,2.4,24,2294,203,NA,NA,NA,NA,NA,NA,FALSE,-9.6,17.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",1,"2023-08-01T01:54:07.271Z","2023-08-01T01:54:12.165Z",TRUE,"pitch","4b7eaf21-a423-45a5-88be-99ef71b4fa80",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.44,1.58,NA,132.42,140.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Travis d'Arnaud flies out to right fielder Hunter Renfroe.",0,4,1,72,"bottom",9,"2023-08-01T01:53:21.697Z","2023-08-01T01:55:09.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,91.9,11,0.91,0.3754,6.4067,31.6701,-13.9527,-6.2345,8.4363,-0.4045,3.6316,5.6214,-145.4882,-3.8974,-1.5444,50.0044,5.8245,-13.4694,39.6,3.6,24,2168,209,NA,NA,NA,NA,NA,NA,FALSE,-12.5,14.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",0,"2023-08-01T01:53:41.168Z","2023-08-01T01:53:49.991Z",TRUE,"pitch","e9228e64-857e-4142-8639-95b86b40c6e6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.44,1.58,NA,119.73,174.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Travis d'Arnaud flies out to right fielder Hunter Renfroe.",0,4,1,72,"bottom",9,"2023-08-01T01:53:21.697Z","2023-08-01T01:55:09.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.7,5,0.9,0.4247,6.2336,25.2678,-33.4396,1.3423,-0.7485,-0.0716,2.3758,3.796,-128.6994,-2.4399,-1.7367,50.0036,5.9113,2.2648,4.8,8.4,24,2478,111,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-1.7,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717187,"2023-07-31",2,"2023-08-01T01:54:41.540Z","2023-08-01T01:54:42.540Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,518595,"/api/v1/people/518595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Travis d'Arnaud flies out to right fielder Hunter Renfroe.",0,4,1,72,"bottom",9,"2023-08-01T01:53:21.697Z","2023-08-01T01:55:09.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
