"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718051,"2023-05-24",1,"2023-05-24T02:43:34.234Z","2023-05-24T02:43:38.369Z",TRUE,"pitch","92b5ff9e-7a43-4371-8fa9-37b87bb49603",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.463,1.7152,NA,78.41,172.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryan De La Cruz walks.",0,3,5,63,"top",8,"2023-05-24T02:43:12.258Z","2023-05-24T02:44:50.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",75.7,70.7,14,0.9,0.4938,6.9106,16.534,-26.514,5.9662,4.5218,1.0124,2.4479,-6.5097,-110.2185,-2.4738,3.2063,50.0001,6.3386,7.4617,13.2,8.4,24,1625,152,NA,NA,NA,NA,NA,NA,FALSE,-39.1,7.9,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",0,"2023-05-24T02:43:22.766Z","2023-05-24T02:43:26.627Z",TRUE,"pitch","8114af91-717a-4955-b8af-1fd17d7ce5d0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5233,1.8193,NA,141.17,134.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryan De La Cruz walks.",0,3,5,63,"top",8,"2023-05-24T02:43:12.258Z","2023-05-24T02:44:50.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.4,80.6,11,0.9,0.4324,7.6525,20.1317,-21.5559,5.2499,6.4997,-0.634,3.8665,-10.6528,-125.6174,-1.6935,2.9379,50.0023,6.2638,8.5769,18,6,24,2137,169,NA,NA,NA,NA,NA,NA,FALSE,-24.4,11.8,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",5,"2023-05-24T02:44:20.482Z","2023-05-24T02:44:43.368Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,650559,"/api/v1/people/650559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryan De La Cruz walks.",0,3,5,63,"top",8,"2023-05-24T02:43:12.258Z","2023-05-24T02:44:50.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",3,"2023-05-24T02:42:53.893Z","2023-05-24T02:43:00.615Z",TRUE,"pitch","40bf1ee5-b398-4381-afad-d3d4455a9687",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.52,1.75,NA,133.45,188.04,"ground_ball","medium","4",139.33,159.35,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Cooper grounds out, second baseman Harold Castro to first baseman Michael Toglia.",0,3,5,62,"top",8,"2023-05-24T02:42:18.396Z","2023-05-24T02:43:00.615Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",84.3,79,7,0.88,0.4431,7.5417,19.4837,-21.7152,-1.0623,6.727,-0.4316,1.8794,-7.9269,-122.6286,-6.0245,2.9532,50.003,6.1673,-1.6514,7.2,6,24,2283,180,104.3,5,124,NA,NA,NA,TRUE,-26.6,11.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",2,"2023-05-24T02:42:43.109Z","2023-05-24T02:42:46.519Z",TRUE,"pitch","a7e59739-68f0-4880-8773-e996eede866a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.5029,1.7686,NA,78.59,176.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Cooper grounds out, second baseman Harold Castro to first baseman Michael Toglia.",0,3,5,62,"top",8,"2023-05-24T02:42:18.396Z","2023-05-24T02:43:00.615Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.2,81.1,14,0.9,0.4292,7.7556,21.9908,-21.7184,5.283,6.3125,1.0076,2.3057,-7.1045,-126.831,-5.2563,3.1378,50.001,6.0999,8.7467,18,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-25,10.7,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",1,"2023-05-24T02:42:31.449Z","2023-05-24T02:42:35.768Z",TRUE,"pitch","ce338681-88e9-4928-b89a-bbefbf65f802",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5118,1.7183,NA,94.41,136.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Cooper grounds out, second baseman Harold Castro to first baseman Michael Toglia.",0,3,5,62,"top",8,"2023-05-24T02:42:18.396Z","2023-05-24T02:43:00.615Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.4,81.7,12,0.89,0.4266,7.2891,20.3842,-20.778,3.9008,6.792,0.5928,3.7894,-7.9892,-127.2617,-1.9592,3.2336,50.0055,6.1762,6.549,14.4,4.8,24,2218,162,NA,NA,NA,NA,NA,NA,FALSE,-22.9,12.2,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",0,"2023-05-24T02:42:21.099Z","2023-05-24T02:42:26.708Z",TRUE,"pitch","a929eb8e-0ca3-4b4f-bfc3-ac56392ca0b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5079,1.7183,NA,110.08,90.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Cooper grounds out, second baseman Harold Castro to first baseman Michael Toglia.",0,3,5,62,"top",8,"2023-05-24T02:42:18.396Z","2023-05-24T02:43:00.615Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",72.5,67.6,12,0.89,0.515,6.9806,14.8941,-27.791,5.2507,3.8129,1.3469,4.2712,-5.7331,-105.6098,2.079,3.3917,50.0036,6.4299,6.0403,10.8,9.6,24,1476,153,NA,NA,NA,NA,NA,NA,FALSE,-43.4,7.7,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",5,"2023-05-24T02:40:03.597Z","2023-05-24T02:40:08.462Z",TRUE,"pitch","0606d3d4-b33c-4b8f-aa3e-85043ae9c89b",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.4143,1.5921,NA,141.93,200.33,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon called out on strikes.",0,3,5,61,"bottom",7,"2023-05-24T02:38:38.864Z","2023-05-24T02:40:08.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,89.2,13,0.9,0.3936,7.0485,21.3978,-16.6934,2.4463,7.8365,-0.6539,1.4242,-9.5536,-137.5055,-8.7339,2.5006,50.0051,5.7038,4.8349,10.8,3.6,24,2131,153,NA,NA,NA,NA,NA,NA,TRUE,-16.8,13.1,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",4,"2023-05-24T02:39:46.733Z","2023-05-24T02:39:50.206Z",TRUE,"pitch","06fd80c1-fff5-450e-b7a6-1de68ce0b8eb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4373,1.6474,NA,183.7,199.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon called out on strikes.",0,3,5,61,"bottom",7,"2023-05-24T02:38:38.864Z","2023-05-24T02:40:08.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,78.2,13,0.9,0.4488,6.95,20.3179,-29.8888,-5.4336,1.5076,-1.7499,1.4679,-8.6347,-121.3443,-4.1759,2.5395,50.0029,5.7713,-8.2248,16.8,8.4,24,2360,304,NA,NA,NA,NA,NA,NA,FALSE,-36.8,2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",3,"2023-05-24T02:39:29.571Z","2023-05-24T02:39:33.262Z",TRUE,"pitch","9464c62a-98ba-4118-af00-e3a8ac498c51",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.51,1.63,NA,132.29,201.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon called out on strikes.",0,3,5,61,"bottom",7,"2023-05-24T02:38:38.864Z","2023-05-24T02:40:08.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,78.2,13,0.9,0.4497,7.041,18.5365,-29.2657,-5.2756,1.927,-0.4011,1.3699,-5.773,-120.7747,-4.4607,2.6859,50.0043,5.75,-7.9696,16.8,8.4,24,2379,302,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.9,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",2,"2023-05-24T02:39:13.272Z","2023-05-24T02:39:16.974Z",TRUE,"pitch","5cfed377-6761-468e-9e9d-fb4a04193b51",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5549,1.6474,NA,148.05,143.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon called out on strikes.",0,3,5,61,"bottom",7,"2023-05-24T02:38:38.864Z","2023-05-24T02:40:08.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,88.6,1,0.88,0.393,6.8626,25.0012,-21.0333,3.2628,5.636,-0.8147,3.5298,-10.1396,-138.313,-2.7492,2.4426,50.0016,5.9154,6.4493,12,4.8,24,2170,146,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",1,"2023-05-24T02:38:54.529Z","2023-05-24T02:38:58.413Z",TRUE,"pitch","e4d851af-f7f3-4adb-ac7e-03e9f916361a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5079,1.6946,NA,163.79,196.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon called out on strikes.",0,3,5,61,"bottom",7,"2023-05-24T02:38:38.864Z","2023-05-24T02:40:08.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.4,13,0.9,0.4565,6.9305,23.4141,-35.7201,-6.153,-2.4308,-1.2276,1.5608,-6.6468,-120.0219,-2.7553,2.378,50.0041,5.9074,-8.969,15.6,10.8,24,2476,302,NA,NA,NA,NA,NA,NA,FALSE,-45,-4.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",0,"2023-05-24T02:38:38.864Z","2023-05-24T02:38:41.982Z",TRUE,"pitch","fa42357c-5bcf-4d8f-88d1-dd1737d55b40",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.51,1.63,NA,150.55,170.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon called out on strikes.",0,3,5,61,"bottom",7,"2023-05-24T02:38:38.864Z","2023-05-24T02:40:08.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.4,13,0.9,0.454,6.9562,24.6809,-35.1731,-7.7103,-2.0366,-0.8802,2.5357,-5.6372,-120.8718,-0.6615,2.4882,50.0038,5.9151,-11.3496,19.2,10.8,24,2327,306,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-3.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",0,"2023-05-24T02:38:36.026Z","2023-05-24T02:38:36.061Z",FALSE,"no_pitch","07180516-0616-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","Andrew Nardi intentionally walks Randal Grichuk.",0,3,5,60,"bottom",7,"2023-05-24T02:38:11.969Z","2023-05-24T02:38:37.629Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",1,"2023-05-24T02:38:36.061Z","2023-05-24T02:38:36.063Z",FALSE,"no_pitch","07180516-0616-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","Andrew Nardi intentionally walks Randal Grichuk.",0,3,5,60,"bottom",7,"2023-05-24T02:38:11.969Z","2023-05-24T02:38:37.629Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",2,"2023-05-24T02:38:36.063Z","2023-05-24T02:38:36.064Z",FALSE,"no_pitch","07180516-0616-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","Andrew Nardi intentionally walks Randal Grichuk.",0,3,5,60,"bottom",7,"2023-05-24T02:38:11.969Z","2023-05-24T02:38:37.629Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718051,"2023-05-24",3,"2023-05-24T02:38:36.064Z","2023-05-24T02:38:37.629Z",FALSE,"no_pitch","07180516-0616-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Intent Walk","intent_walk","Andrew Nardi intentionally walks Randal Grichuk.",0,3,5,60,"bottom",7,"2023-05-24T02:38:11.969Z","2023-05-24T02:38:37.629Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,545341,"Randal Grichuk","/api/v1/people/545341",553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA,NA,NA,NA,NA
