"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745197,"2024-04-06",1,"2024-04-06T20:33:10.228Z","2024-04-06T20:33:20.128Z",TRUE,"pitch","6c6a038d-3b0a-4142-87da-7d9c66ca817c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.41,1.71,NA,87.66,166.99,"ground_ball","medium","5",110.82,160.05,NA,NA,TRUE,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Avisaíl García grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,1,3,69,"top",9,"2024-04-06T20:32:45.547Z","2024-04-06T20:33:20.128Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,541645,"Avisaíl García","/api/v1/people/541645","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,82.6,6,2,0.4172,6.4973,29.3004,-31.4578,0.8543,0.4096,0.7696,2.659,2.5597,-131.5524,-2.5846,-0.329,50.0015,5.9987,1.489,3.6,7.2,24,2328,151,70.7,-13,12,NA,NA,NA,TRUE,-33.2,0.4,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",0,"2024-04-06T20:32:45.547Z","2024-04-06T20:32:50.547Z",FALSE,"no_pitch","8f684f44-5feb-49cc-b98d-a621097208cf",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Avisaíl García grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,1,3,69,"top",9,"2024-04-06T20:32:45.547Z","2024-04-06T20:33:20.128Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,541645,"Avisaíl García","/api/v1/people/541645","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",541645,"Avisaíl García",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",0,"2024-04-06T20:32:09.839Z","2024-04-06T20:32:18.779Z",TRUE,"pitch","cf976d7c-0e77-4f1b-baf1-ac562a15dc79",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.41,1.5,NA,105.03,172.59,"ground_ball","medium","6",74.17,120.46,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Tim Anderson singles on a ground ball to left fielder Brendan Donovan, deflected by shortstop Masyn Winn.",0,1,3,68,"top",9,"2024-04-06T20:32:06.740Z","2024-04-06T20:32:18.779Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89,6,0.89,0.3878,6.4714,30.2487,-12.4712,-1.8168,9.7419,0.314,2.4514,2.4602,-140.906,-7.2265,-0.332,50.0057,5.845,-3.6756,13.2,2.4,24,2469,200,83.5,7,94,NA,NA,NA,FALSE,-12.6,16.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",1,"2024-04-06T20:31:29.652Z","2024-04-06T20:31:39.584Z",TRUE,"pitch","f9614e76-6f46-4a84-83c1-39a52b201ebe",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.61,1.68,NA,95.31,191.09,"popup","medium","5",119.68,198.69,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Jazz Chisholm Jr. pops out to third baseman Nolan Arenado in foul territory.",0,1,3,67,"top",9,"2024-04-06T20:30:58.379Z","2024-04-06T20:31:39.584Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,91.3,9,0.9,0.377,6.4113,34.6806,-12.1073,-2.6994,9.3935,0.569,1.7665,4.1569,-145.3709,-9.1036,-0.5301,50.0047,5.6775,-5.7676,19.2,2.4,24,2478,200,88.6,79,21,NA,NA,NA,TRUE,-12.1,15.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",0,"2024-04-06T20:31:13.551Z","2024-04-06T20:31:16.651Z",TRUE,"pitch","6a42e21f-d954-48d8-97a3-df4120fd88c1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5158,1.6403,NA,167.78,186.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Jazz Chisholm Jr. pops out to third baseman Nolan Arenado in foul territory.",0,1,3,67,"top",9,"2024-04-06T20:30:58.379Z","2024-04-06T20:31:39.584Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.3,13,2,0.4244,6.4163,28.1373,-28.8784,3.1623,1.9515,-1.3321,1.94,-1.8814,-129.2976,-4.2888,-1.0041,50.0008,5.8482,5.3285,9.6,7.2,24,2183,167,NA,NA,NA,NA,NA,NA,FALSE,-32,2.8,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",3,"2024-04-06T20:30:37.819Z","2024-04-06T20:30:44.268Z",TRUE,"pitch","1451a9d0-7e53-43d8-971b-51b9295c01ab",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.57,1.74,NA,105.3,194.64,"ground_ball","soft","3",150.93,163.11,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Bryan De La Cruz grounds out softly, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,1,3,66,"top",9,"2024-04-06T20:30:20.621Z","2024-04-06T20:30:44.268Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.2,84,9,2,0.4123,6.3906,27.7604,-25.4409,3.7776,3.7621,0.307,1.6349,1.3155,-132.7214,-6.4199,-0.6854,50.0003,5.9316,6.754,14.4,6,24,2293,171,42.4,-21,6,NA,NA,NA,TRUE,-27.1,5.6,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",2,"2024-04-06T20:30:22.867Z","2024-04-06T20:30:26.303Z",TRUE,"pitch","e2560ecc-6bd4-4d49-9115-1a7f78e3d663",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.57,1.74,NA,92.64,208.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Bryan De La Cruz grounds out softly, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,1,3,66,"top",9,"2024-04-06T20:30:20.621Z","2024-04-06T20:30:44.268Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79.7,14,2,0.434,6.569,28.2816,-32.0409,3.9864,0.0806,0.639,1.1075,1.9334,-126.6967,-5.427,-0.6542,50.0014,5.8682,6.4155,12,8.4,24,2146,158,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-1,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",0,"2024-04-06T20:29:43.560Z","2024-04-06T20:29:43.599Z",FALSE,"action",NA,NA,"Defensive Substitution: Michael Siani replaces right fielder Jordan Walker, batting 6th, playing right field.","Defensive Sub",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672279,"/api/v1/people/672279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","601","66","atBat","Groundout","field_out","Bryan De La Cruz grounds out softly, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,1,3,66,"top",9,"2024-04-06T20:30:20.621Z","2024-04-06T20:30:44.268Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,691023,"/api/v1/people/691023",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",1,"2024-04-06T20:29:43.599Z","2024-04-06T20:30:22.867Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Helsley replaces Andrew Kittredge.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664854,"/api/v1/people/664854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Groundout","field_out","Bryan De La Cruz grounds out softly, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,1,3,66,"top",9,"2024-04-06T20:30:20.621Z","2024-04-06T20:30:44.268Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745197,"2024-04-06",0,"2024-04-06T20:27:43.946Z","2024-04-06T20:27:49.610Z",TRUE,"pitch","58786a16-4da5-46ba-a665-886a5df56e5d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3111,1.5719,NA,122.51,139.77,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Caught Stealing 2B","caught_stealing_2b","Masyn Winn caught stealing 2nd base, catcher Christian Bethancourt to shortstop Tim Anderson.",0,1,3,65,"bottom",8,"2024-04-06T20:27:38.337Z","2024-04-06T20:27:49.610Z",TRUE,FALSE,FALSE,TRUE,17,1,0,3,687363,"Victor Scott II","/api/v1/people/687363","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.6,11,0.87,0.3989,6.3258,27.633,-17.2449,3.2263,7.8026,-0.1444,3.667,-7.4937,-136.8256,-1.4127,2.1996,50.0019,5.3609,6.1735,14.4,3.6,24,2497,152,NA,NA,NA,NA,NA,NA,TRUE,-16.7,14,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
