"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747213,"2024-04-16",4,"2024-04-16T04:56:44.609Z","2024-04-16T04:56:50.664Z",TRUE,"pitch","9db2693b-b040-4ded-b5ba-51688d46ff49",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.46,1.55,NA,50.81,204.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,3,2,85,"bottom",11,"2024-04-16T04:55:04.243Z","2024-04-16T04:56:50.664Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,79,14,2,0.4402,6.3724,26.1556,-29.519,6.8862,1.6908,1.7364,1.2729,7.3422,-124.6505,-4.8858,-2.1468,50.0009,5.709,10.7809,21.6,8.4,24,2961,45,NA,NA,NA,NA,NA,NA,TRUE,-35.3,2.2,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747213,"2024-04-16",3,"2024-04-16T04:56:13.446Z","2024-04-16T04:56:21.478Z",TRUE,"pitch","5236156c-eed1-4b3c-8563-e272a97f0501",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.46,1.55,NA,103.3,162.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,3,2,85,"bottom",11,"2024-04-16T04:55:04.243Z","2024-04-16T04:56:50.664Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.9,6,2,0.3965,6.2246,31.0249,-16.8421,-0.7402,7.9372,0.3594,2.8363,7.7571,-138.1675,-4.5915,-2.3893,50.0025,5.6527,-1.4299,1.2,3.6,24,2578,196,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.6,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747213,"2024-04-16",2,"2024-04-16T04:55:54.265Z","2024-04-16T04:56:00.366Z",TRUE,"pitch","2af387bb-3325-4f7d-a846-13935371f4fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5233,1.55,NA,74.23,190.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,3,2,85,"bottom",11,"2024-04-16T04:55:04.243Z","2024-04-16T04:56:50.664Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78.9,14,2,0.4415,6.2204,23.8276,-30.0325,6.4582,1.3712,1.122,1.7801,6.4567,-123.8755,-3.4202,-2.3533,50.0009,5.6786,10.0756,20.4,8.4,24,2927,58,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.9,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747213,"2024-04-16",1,"2024-04-16T04:55:32.159Z","2024-04-16T04:55:36.607Z",TRUE,"pitch","907d2057-0b14-48ed-bdb6-3d5b98c5d46e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.6316,1.55,NA,48.99,215.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,3,2,85,"bottom",11,"2024-04-16T04:55:04.243Z","2024-04-16T04:56:50.664Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.2,79.8,14,2,0.4375,6.2544,25.2522,-31.582,4.0568,0.369,1.7843,0.8639,8.6338,-125.2064,-5.4936,-2.2354,50.0015,5.6706,6.4382,13.2,8.4,24,3025,57,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-0.4,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747213,"2024-04-16",0,"2024-04-16T04:55:14.743Z","2024-04-16T04:55:22.994Z",TRUE,"pitch","e625d5f4-02ce-4601-9b8d-c7a872b01385",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.556,1.55,NA,137.25,159.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,3,2,85,"bottom",11,"2024-04-16T04:55:04.243Z","2024-04-16T04:56:50.664Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.2,4,2,0.3963,6.2907,28.2531,-14.2214,-1.3444,9.261,-0.5311,2.9241,5.7145,-137.7714,-5.1345,-2.4501,50.0012,5.7602,-2.607,6,3.6,24,2520,193,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747213,"2024-04-16",2,"2024-04-16T04:54:27.389Z","2024-04-16T04:54:39.305Z",TRUE,"pitch","79e9acfe-2809-43bb-afbd-17d3cb7ba6ac",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.63,1.69,NA,135.36,152.09,"fly_ball","medium","9",174.6,114.75,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to right fielder Mike Tauchman.",0,3,2,84,"bottom",11,"2024-04-16T04:53:39.466Z","2024-04-16T04:54:39.305Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.7,1,2,0.3975,6.2641,29.6504,-16.0686,-2.921,8.3713,-0.4817,3.2106,5.9859,-137.6321,-3.95,-2.3023,50.0058,5.7479,-5.6222,14.4,3.6,24,2637,198,80.3,46,244,NA,NA,NA,TRUE,-16,14.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,606466,"Ketel Marte","/api/v1/people/606466"
747213,"2024-04-16",1,"2024-04-16T04:54:04.394Z","2024-04-16T04:54:09.048Z",TRUE,"pitch","72ca16d2-8886-4902-b1cc-bd80c8df70cf",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.74,1.69,NA,81.18,230.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to right fielder Mike Tauchman.",0,3,2,84,"bottom",11,"2024-04-16T04:53:39.466Z","2024-04-16T04:54:39.305Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.1,80.1,14,2,0.4366,6.2012,24.2196,-33.0088,2.7942,-0.5208,0.9396,0.3157,7.2555,-125.2392,-6.2512,-2.353,50.0062,5.5293,4.4575,9.6,8.4,24,2844,63,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-2.2,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747213,"2024-04-16",0,"2024-04-16T04:53:45.223Z","2024-04-16T04:53:49.538Z",TRUE,"pitch","0e0e4dba-eb54-45de-9fe8-2c72bfa9c7e6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.63,1.69,NA,93.91,187.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Lourdes Gurriel Jr. flies out to right fielder Mike Tauchman.",0,3,2,84,"bottom",11,"2024-04-16T04:53:39.466Z","2024-04-16T04:54:39.305Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.4,9,2,0.4163,6.2971,26.8214,-27.6933,3.906,2.5537,0.6058,1.8945,6.2774,-131.3807,-4.5333,-2.3183,50.0025,5.691,6.8547,15.6,7.2,24,2703,158,NA,NA,NA,NA,NA,NA,FALSE,-29.6,3.8,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747213,"2024-04-16",7,"2024-04-16T04:53:08.754Z","2024-04-16T04:53:16.299Z",TRUE,"pitch","9adb4eae-13f5-46b2-ba28-9b3645600ca0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.12,1.45,NA,124.73,194.23,"ground_ball","medium","3",158.37,167.31,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Corbin Carroll grounds out to first baseman Michael Busch. Ketel Marte to 3rd.",0,3,2,83,"bottom",11,"2024-04-16T04:51:47.862Z","2024-04-16T04:53:16.299Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,75.8,8,2,0.4576,6.2358,26.1501,-44.261,3.8073,-8.3545,-0.2029,1.65,4.3055,-120.2925,-0.9624,-2.5194,50.0037,6.0241,5.507,8.4,13.2,24,2857,32,76,-34,5,NA,NA,NA,TRUE,-55.4,-15,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,606466,"Ketel Marte","/api/v1/people/606466"
747213,"2024-04-16",5,"2024-04-16T04:52:37.076Z","2024-04-16T04:52:43.568Z",TRUE,"pitch","abf75d17-8b43-456a-a8c1-876049dfba0d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,1,0,NA,NA,3.12,1.45,NA,138.74,171.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Corbin Carroll grounds out to first baseman Michael Busch. Ketel Marte to 3rd.",0,3,2,83,"bottom",11,"2024-04-16T04:51:47.862Z","2024-04-16T04:53:16.299Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86,4,2,0.4006,6.333,30.1462,-13.5755,-2.6478,9.8237,-0.5703,2.4997,6.0337,-136.7267,-6.1522,-2.4616,50.0035,5.7107,-5.0138,14.4,3.6,24,2545,198,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.7,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
