"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717185,"2023-07-31",0,"2023-08-01T01:17:43.413Z","2023-08-01T01:17:47.387Z",TRUE,"pitch","0d19824f-82ff-4a31-93b8-664b4067b357",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4801,1.6205,NA,82.27,198.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Luke Raley doubles (19) on a sharp line drive to center fielder Harrison Bader.",0,5,1,60,"top",9,"2023-08-01T01:17:21.226Z","2023-08-01T01:18:30.489Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.6,14,0.9,0.4121,5.7872,29.1927,-15.8618,-7.1057,9.1216,0.9112,1.479,8.7271,-133.046,-6.689,-1.492,50.0025,5.1801,-12.7078,32.4,4.8,24,2394,236,NA,NA,NA,NA,NA,NA,FALSE,-17.6,15.1,10.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",5,"2023-08-01T01:17:10.290Z","2023-08-01T01:17:18.314Z",TRUE,"pitch","413680cb-de00-4fbf-ae13-cb75a00d424e",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.26,1.56,NA,57.24,198.32,"ground_ball","medium","6",108.71,141.78,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,5,1,59,"top",9,"2023-08-01T01:15:49.575Z","2023-08-01T01:17:18.314Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.2,77.6,14,0.88,0.4472,5.9515,23.6363,-27.3974,-0.9992,3.1407,1.5678,1.4984,7.3252,-122.3797,-3.666,-1.3314,50.0014,5.3566,-1.5193,0,7.2,24,2760,234,76.3,-7,13,NA,NA,NA,TRUE,-33.5,5,0.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",4,"2023-08-01T01:16:52.354Z","2023-08-01T01:16:55.677Z",TRUE,"pitch","0888c25f-cadf-45ce-9ba8-d9f9d60e4e41",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.26,1.56,NA,126.23,140.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,5,1,59,"top",9,"2023-08-01T01:15:49.575Z","2023-08-01T01:17:18.314Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83,11,0.9,0.4115,5.9426,32.3938,-15.4656,-5.94,9.3419,-0.2421,3.6261,4.9435,-133.7757,-1.5516,-1.3543,50.0041,5.3379,-10.6256,31.2,4.8,24,2485,226,NA,NA,NA,NA,NA,NA,FALSE,-16,16.7,9.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",3,"2023-08-01T01:16:33.826Z","2023-08-01T01:16:37.165Z",TRUE,"pitch","dfeb8df1-7695-4c88-ada0-64079cfb575a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.26,1.56,NA,66.19,209.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,5,1,59,"top",9,"2023-08-01T01:15:49.575Z","2023-08-01T01:17:18.314Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82,75.1,14,0.9,0.461,5.8901,24.5644,-29.4068,-0.8884,1.94,1.3329,1.0868,6.414,-119.17,-3.9291,-1.287,50.0025,5.4359,-1.2677,0,8.4,24,2690,254,NA,NA,NA,NA,NA,NA,FALSE,-38.3,2.8,-0.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",2,"2023-08-01T01:16:21.643Z","2023-08-01T01:16:25.243Z",TRUE,"pitch","15f0fda1-9206-4326-9f8d-fd010bdd5e76",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.1572,1.5083,NA,109.78,158.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,5,1,59,"top",9,"2023-08-01T01:15:49.575Z","2023-08-01T01:17:18.314Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,76.1,2,0.9,0.451,6.0859,25.9708,-23.1969,-11.1945,6.0209,0.1894,2.9799,7.2403,-121.8624,-1.2718,-1.3795,50.0007,5.5296,-16.6825,32.4,7.2,24,2382,229,NA,NA,NA,NA,NA,NA,FALSE,-28.4,10.8,18.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",1,"2023-08-01T01:16:05.757Z","2023-08-01T01:16:09.715Z",TRUE,"pitch","dd107272-82f1-4412-9283-55dd1b1b3857",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3611,1.5594,NA,125.64,215.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,5,1,59,"top",9,"2023-08-01T01:15:49.575Z","2023-08-01T01:17:18.314Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,82.1,13,0.87,0.4189,5.9794,30.2709,-21.8995,-11.6632,5.9514,-0.2267,0.8669,7.0251,-131.2244,-6.8211,-1.4366,50.0053,5.1554,-20.147,38.4,7.2,24,2294,228,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9.2,19.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",0,"2023-08-01T01:15:53.348Z","2023-08-01T01:15:57.008Z",TRUE,"pitch","0a38372f-e75e-419d-88f1-754e64e12efe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3611,1.5594,NA,164.56,166.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,5,1,59,"top",9,"2023-08-01T01:15:49.575Z","2023-08-01T01:17:18.314Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,82.4,11,0.89,0.4156,5.8972,31.4448,-25.0363,-11.5286,4.0681,-1.2477,2.69,4.7627,-132.3964,-2.1383,-1.5845,50.0003,5.363,-20.2171,37.2,7.2,24,2370,226,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.1,19.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",2,"2023-08-01T01:13:17.012Z","2023-08-01T01:13:25.015Z",TRUE,"pitch","18eec3df-e12f-498e-b34e-711bbb82f426",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.17,1.48,NA,122.49,206.48,"line_drive","medium","7",83.47,95.88,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Gleyber Torres lines out to left fielder Randy Arozarena.",0,5,1,58,"bottom",8,"2023-08-01T01:12:17.455Z","2023-08-01T01:13:25.015Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.3,13,0.91,0.4217,6.1901,25.9505,-26.9275,-1.4318,3.0673,-0.144,1.1963,2.2418,-129.6631,-6.6677,-0.8319,50.0042,5.8432,-2.4496,3.6,7.2,24,2717,205,78.7,28,279,NA,NA,NA,TRUE,-30,4.3,2.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",1,"2023-08-01T01:13:01.664Z","2023-08-01T01:13:05.332Z",TRUE,"pitch","4a6aa87d-2759-4b1d-999d-90fa76d6c2bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0162,1.4283,NA,146.1,147.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Gleyber Torres lines out to left fielder Randy Arozarena.",0,5,1,58,"bottom",8,"2023-08-01T01:12:17.455Z","2023-08-01T01:13:25.015Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.3,11,2,0.4291,5.6488,27.1862,-30.5664,0.8617,0.9771,-0.7635,3.3871,0.1548,-127.8069,-0.7892,-0.9368,50.0047,6.1078,1.4207,2.4,7.2,24,2812,144,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.8,-1.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",0,"2023-08-01T01:12:42.341Z","2023-08-01T01:12:45.341Z",TRUE,"pitch","84874366-0d4d-4c2f-bd83-6a40572f17fe",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.17,1.48,NA,85.48,216.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Gleyber Torres lines out to left fielder Randy Arozarena.",0,5,1,58,"bottom",8,"2023-08-01T01:12:17.455Z","2023-08-01T01:13:25.015Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,82.6,14,0.9,0.4219,6.0465,24.7782,-27.4676,-1.3964,2.7475,0.8269,0.8271,4.8945,-129.3979,-7.5289,-0.9004,50.0007,5.8529,-2.3895,3.6,7.2,24,2884,220,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.6,1.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",4,"2023-08-01T01:12:13.341Z","2023-08-01T01:12:17.042Z",TRUE,"pitch","8ab07d1d-f2ab-4815-8fea-a608934bdb63",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.17,1.48,NA,163.9,195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,5,1,57,"bottom",8,"2023-08-01T01:10:43.082Z","2023-08-01T01:12:17.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,82.1,13,0.9,0.422,6.1282,25.8706,-20.8142,-7.2134,6.6513,-1.2305,1.5882,1.843,-129.5468,-6.8023,-1.0119,50.0017,5.8276,-12.3171,28.8,6,24,1712,217,NA,NA,NA,NA,NA,NA,TRUE,-23.5,10.8,12.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",3,"2023-08-01T01:11:57.519Z","2023-08-01T01:12:00.909Z",TRUE,"pitch","747d9bbc-e89f-473b-86a3-880f1fa58756",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.0672,1.4283,NA,140.85,183.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,5,1,57,"bottom",8,"2023-08-01T01:10:43.082Z","2023-08-01T01:12:17.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82,4,0.91,0.4225,5.9954,25.8892,-26.5267,-0.5794,3.317,-0.6257,2.0509,1.196,-129.4215,-4.7061,-1.0177,50.005,5.9137,-0.9874,1.2,6,24,2834,198,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.3,0.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",2,"2023-08-01T01:11:40.103Z","2023-08-01T01:11:43.247Z",TRUE,"pitch","d2878574-7e67-46a4-b2e2-94454fa38a19",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1182,1.4283,NA,175.98,145.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,5,1,57,"bottom",8,"2023-08-01T01:10:43.082Z","2023-08-01T01:12:17.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88,11,0.9,0.3899,6.0359,33.2315,-14.6314,-7.536,8.7865,-1.5473,3.439,1.5505,-140.7157,-3.8558,-1.1281,50.0025,5.7808,-15.0465,43.2,4.8,24,2416,221,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,13.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",1,"2023-08-01T01:11:24.467Z","2023-08-01T01:11:28.112Z",TRUE,"pitch","e2de1ef6-a1d3-4303-88cd-a74851a6ad8c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1182,1.4283,NA,153.89,168.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,5,1,57,"bottom",8,"2023-08-01T01:10:43.082Z","2023-08-01T01:12:17.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,81.5,11,2,0.4278,5.9693,21.5795,-29.4372,1.5162,1.6405,-0.9677,2.6135,-0.1878,-127.1422,-2.6869,-1.091,50.0029,5.977,2.5277,4.8,7.2,24,2843,140,NA,NA,NA,NA,NA,NA,FALSE,-32.6,2.6,-2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",0,"2023-08-01T01:11:07.953Z","2023-08-01T01:11:11.515Z",TRUE,"pitch","d0b1cbd5-8694-419a-bb04-8d07b41ec023",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1692,1.4283,NA,124.38,153.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,5,1,57,"bottom",8,"2023-08-01T01:10:43.082Z","2023-08-01T01:12:17.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81.9,2,0.91,0.4237,5.9838,23.4624,-28.4054,-0.4594,2.2218,-0.1936,3.1475,2.1861,-128.6485,-1.7952,-0.99,50.0041,6.0289,-0.7802,1.2,7.2,24,3002,177,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.8,0.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717185,"2023-07-31",3,"2023-08-01T01:10:38.550Z","2023-08-01T01:10:43.155Z",TRUE,"pitch","32999380-945f-402f-917d-f54dab8ae03e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.0962,1.4871,NA,128.11,192.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,5,1,56,"bottom",8,"2023-08-01T01:10:00.442Z","2023-08-01T01:10:43.155Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",596112,"Robert Stephenson","/api/v1/people/596112","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.2,7,0.92,0.4232,5.8942,24.0202,-28.8136,-0.1434,1.9758,-0.2915,1.705,1.5868,-128.8816,-5.2611,-0.8937,50.0038,5.9686,-0.2442,0,7.2,24,2917,191,NA,NA,NA,NA,NA,NA,TRUE,-31.8,2.8,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
