"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718592,"2023-04-14",7,"2023-04-15T01:47:14.309Z","2023-04-15T01:47:21.296Z",TRUE,"pitch","49298c02-34ce-4954-ac5c-1a3a09463059",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.53,1.74,NA,74.76,195.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.1,91.1,14,0.9,0.3799,6.4727,33.1108,-22.532,2.2132,4.5803,1.1082,1.5891,3.5463,-144.1241,-8.5295,-0.4253,50.0062,5.9757,4.6623,12,4.8,24,2655,185,NA,NA,NA,NA,NA,NA,TRUE,-21.1,6.7,-4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",6,"2023-04-15T01:46:55.453Z","2023-04-15T01:46:59.367Z",TRUE,"pitch","97c4c15f-e638-4060-b719-3d3e198810cf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5332,1.7789,NA,112.58,211.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.3,85.5,14,0.9,0.4069,6.5839,28.177,-33.4153,3.9727,-0.672,0.1159,0.9925,0.3061,-134.416,-6.6242,-0.5159,50.0066,5.851,7.2964,12,8.4,24,2552,81,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-2.4,-7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",5,"2023-04-15T01:46:35.304Z","2023-04-15T01:46:38.795Z",TRUE,"pitch","621430f1-94af-4d75-8a34-931cd4d42024",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.53,1.74,NA,74.76,182.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.5,90.9,14,0.9,0.3809,6.6382,31.0428,-20.8773,2.2097,5.3879,1.1082,2.0842,3.3809,-143.415,-7.3359,-0.3701,50.0047,5.9628,4.6349,13.2,4.8,24,2651,176,NA,NA,NA,NA,NA,NA,FALSE,-19.4,8.5,-4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",3,"2023-04-15T01:46:04.536Z","2023-04-15T01:46:15.984Z",TRUE,"pitch","4584bfee-6912-456e-902d-95aebbdc40fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4864,1.7321,NA,81.15,238.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92,85.2,14,0.9,0.4091,6.6111,28.4585,-30.8455,3.3308,0.7366,0.9405,8e-04,3.5716,-133.8088,-9.5682,-0.8438,50.0062,5.828,6.0508,12,7.2,24,2598,74,NA,NA,NA,NA,NA,NA,FALSE,-32.8,-0.5,-6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",2,"2023-04-15T01:45:46.270Z","2023-04-15T01:45:50.309Z",TRUE,"pitch","7a1c7090-2dcc-4fa0-83d6-c0b01c6f5f1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4864,1.8022,NA,60.18,204.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.8,91.9,14,0.89,0.3791,6.6745,29.0756,-20.3993,2.4913,5.552,1.4907,1.2738,4.4889,-143.7351,-9.5453,-0.4068,50.0045,5.8717,5.2827,15.6,4.8,24,2679,178,NA,NA,NA,NA,NA,NA,FALSE,-19.2,8.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",1,"2023-04-15T01:45:17.166Z","2023-04-15T01:45:23.032Z",TRUE,"pitch","1430fe02-6202-4106-9a9a-6f36fa665840",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.53,1.74,NA,100.07,153.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92,84.9,3,0.9,0.4074,6.4124,27.2094,-25.1712,4.9609,3.8192,0.4443,3.1435,1.0668,-134.1213,-2.7803,-0.6028,50.0035,5.976,9.0978,20.4,6,24,2703,57,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6.6,-9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",0,"2023-04-15T01:45:17.788Z","2023-04-15T01:45:18.788Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Michael Chavis replaces Jeimer Candelario.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656308,"/api/v1/people/656308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","401","80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,1,600869,"/api/v1/people/600869",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",4,"2023-04-15T01:46:24.563Z","2023-04-15T01:46:35.304Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Emmanuel Clase. Michael Chavis to 2nd.","Wild Pitch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,656308,"/api/v1/people/656308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4584bfee-6912-456e-902d-95aebbdc40fa","wild_pitch",NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Luis Garcia strikes out swinging.",0,4,3,80,"bottom",9,"2023-04-15T01:45:14.789Z","2023-04-15T01:47:21.296Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",0,"2023-04-15T01:44:36.696Z","2023-04-15T01:44:45.482Z",TRUE,"pitch","e5135ea3-3ab8-4d38-8ba7-27fa5ab771b6",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.32,1.63,NA,105.22,178.59,"line_drive","medium","9",183.9,108.02,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Jeimer Candelario singles on a line drive to right fielder Will Brennan.",0,4,3,79,"bottom",9,"2023-04-15T01:44:17.473Z","2023-04-15T01:44:45.482Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.4,86.4,6,0.9,0.4018,6.4832,28.1651,-32.7622,3.7246,-0.3085,0.3089,2.2293,0.9373,-136.0227,-4.1931,-0.5238,50.0059,6.0474,7.0223,12,7.2,24,2664,81,92.5,18,269,NA,NA,NA,FALSE,-32.4,-1.2,-7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718592,"2023-04-14",3,"2023-04-15T01:44:07.341Z","2023-04-15T01:44:13.751Z",TRUE,"pitch","7ff86227-e542-4433-9202-45cbb4b72025",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.57,1.72,NA,109.53,191.33,"line_drive","medium","8",147.05,77.63,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Joey Meneses lines out to center fielder Myles Straw.",0,4,3,78,"bottom",9,"2023-04-15T01:42:51.909Z","2023-04-15T01:44:13.751Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.6,89.9,8,0.89,0.385,6.4021,31.3799,-20.135,0.298,5.8684,0.1959,1.7573,2.199,-142.05,-8.4662,-0.6257,50.0015,6.0475,0.6112,2.4,4.8,24,2529,173,86.5,23,308,NA,NA,NA,TRUE,-19.4,9.1,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
