"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745191,"2024-04-22",4,"2024-04-23T01:44:06.973Z","2024-04-23T01:44:11.200Z",TRUE,"pitch","326690ec-dee3-423a-a435-78b14a844863",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3378,1.5557,NA,134.62,207.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Michael Siani walks.",0,3,3,59,"bottom",7,"2024-04-23T01:42:35.616Z","2024-04-23T01:44:11.200Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.8,13,0.91,0.4064,5.9977,30.3069,-11.3561,-5.4713,11.3246,-0.4622,1.1597,4.5008,-134.9593,-9.6613,-1.4435,50.0026,5.5931,-10.0583,33.6,3.6,24,2354,210,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.6,8.9,NA,NA,NA,NA,NA,FALSE,FALSE,672279,"Michael Siani","/api/v1/people/672279",691026,"Masyn Winn","/api/v1/people/691026",NA,NA,NA
745191,"2024-04-22",3,"2024-04-23T01:43:47.421Z","2024-04-23T01:43:50.686Z",TRUE,"pitch","8d839cf0-9c3c-4a61-9d64-4d8143f22091",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4102,1.631,NA,180.62,164.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Michael Siani walks.",0,3,3,59,"bottom",7,"2024-04-23T01:42:35.616Z","2024-04-23T01:44:11.200Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78.2,11,0.9,0.4424,5.9466,23.2214,-24.291,-5.5024,5.0689,-1.6691,2.7604,1.5607,-123.52,-2.6176,-1.592,50.0011,5.8635,-8.5523,18,7.2,24,1112,219,NA,NA,NA,NA,NA,NA,FALSE,-28.9,8.9,9.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",1,"2024-04-23T01:43:03.502Z","2024-04-23T01:43:10.506Z",TRUE,"pitch","ec02d6a5-368d-429d-8034-0b381667f524",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5698,1.5796,NA,168.68,177.98,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Michael Siani walks.",0,3,3,59,"bottom",7,"2024-04-23T01:42:35.616Z","2024-04-23T01:44:11.200Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.6,77.7,13,0.89,0.4446,5.9057,24.2408,-19.9114,-5.9192,7.972,-1.3557,2.2518,2.5028,-123.1587,-4.6105,-1.6156,50.0005,5.83,-9.1002,22.8,6,24,1147,222,NA,NA,NA,NA,NA,NA,FALSE,-24.5,13.7,10.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",0,"2024-04-23T01:42:46.584Z","2024-04-23T01:42:50.521Z",TRUE,"pitch","ff67e124-b88e-4910-b6f6-15204ab12062",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5051,1.5797,NA,141.8,211.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Michael Siani walks.",0,3,3,59,"bottom",7,"2024-04-23T01:42:35.616Z","2024-04-23T01:44:11.200Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.9,13,0.92,0.4059,6.0819,30.2675,-10.7332,-5.1612,11.6329,-0.6505,0.9923,3.7337,-135.1089,-10.2398,-1.3819,50.0047,5.5926,-9.5141,33.6,3.6,24,2402,210,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19,8.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T01:43:14.514Z","2024-04-23T01:43:47.421Z",FALSE,"action",NA,NA,"Masyn Winn steals (4) 2nd base.","Stolen Base 2B",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,691026,"/api/v1/people/691026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ec02d6a5-368d-429d-8034-0b381667f524","stolen_base_2b",NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Michael Siani walks.",0,3,3,59,"bottom",7,"2024-04-23T01:42:35.616Z","2024-04-23T01:44:11.200Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672279,"Michael Siani","/api/v1/people/672279","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",5,"2024-04-23T01:42:09.871Z","2024-04-23T01:42:19.353Z",TRUE,"pitch","0019701f-f1ed-4608-81b4-0df80e127d57",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.6,1.62,NA,104.21,182.65,"ground_ball","medium","9",174.95,98,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Jake McCarthy.",0,3,3,58,"bottom",7,"2024-04-23T01:40:07.600Z","2024-04-23T01:42:19.353Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.1,9,0.91,0.4007,6.0112,29.2176,-12.561,-6.2233,10.3612,0.3356,2.079,6.8236,-136.521,-7.5322,-1.3841,50.0048,5.7328,-11.7837,36,3.6,24,2266,211,94.9,5,130,NA,NA,NA,FALSE,-13.6,17.4,9.8,NA,NA,NA,NA,NA,FALSE,FALSE,691026,"Masyn Winn","/api/v1/people/691026",NA,NA,NA,NA,NA,NA
745191,"2024-04-22",4,"2024-04-23T01:41:42.687Z","2024-04-23T01:41:45.883Z",TRUE,"pitch","c34363d9-c97b-4c9f-a862-3d581692882f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.6,1.62,NA,96.35,157.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Jake McCarthy.",0,3,3,58,"bottom",7,"2024-04-23T01:40:07.600Z","2024-04-23T01:42:19.353Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.2,3,0.91,0.4264,5.9338,25.0462,-26.8048,1.6058,3.2054,0.5416,3.019,4.798,-128.1741,-2.2367,-1.5587,50.0003,5.9838,2.6861,7.2,7.2,24,2370,159,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.5,-4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",3,"2024-04-23T01:41:20.494Z","2024-04-23T01:41:23.878Z",TRUE,"pitch","8af4471e-eb2f-4b9c-bff7-8dad91dda047",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5218,1.5671,NA,105.42,226.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Jake McCarthy.",0,3,3,58,"bottom",7,"2024-04-23T01:40:07.600Z","2024-04-23T01:42:19.353Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84,76.9,14,0.9,0.4502,5.943,25.2794,-23.1839,-6.1639,6.005,0.3037,0.4507,5.8266,-121.9324,-7.8529,-1.3227,50.0034,5.7313,-9.2279,18,7.2,24,1208,215,NA,NA,NA,NA,NA,NA,FALSE,-30,9.1,9.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T01:41:04.532Z","2024-04-23T01:41:08.379Z",TRUE,"pitch","fc03b66a-dae9-4651-aa6d-e8a26f54a470",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5397,1.6175,NA,156.68,169.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Jake McCarthy.",0,3,3,58,"bottom",7,"2024-04-23T01:40:07.600Z","2024-04-23T01:42:19.353Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.9,77.4,13,0.91,0.4447,5.7565,26.6134,-26.5311,-4.6077,3.6811,-1.041,2.5578,2.4804,-123.5829,-2.8631,-1.4636,50.0032,5.9802,-7.0659,13.2,7.2,24,998,216,NA,NA,NA,NA,NA,NA,FALSE,-32,6.2,7.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",1,"2024-04-23T01:40:25.103Z","2024-04-23T01:40:32.510Z",TRUE,"pitch","569eef2f-a09d-4a68-8dda-064e9b1b11fd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.6,1.62,NA,74.23,185.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Jake McCarthy.",0,3,3,58,"bottom",7,"2024-04-23T01:40:07.600Z","2024-04-23T01:42:19.353Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.4,14,0.9,0.4264,5.9832,25.4197,-27.4031,0.2044,2.8556,1.1221,1.9788,6.5257,-128.2286,-4.5044,-1.4777,50.0048,5.8851,0.3421,3.6,7.2,24,2561,164,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.4,-1.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",0,"2024-04-23T01:40:09.020Z","2024-04-23T01:40:12.753Z",TRUE,"pitch","a5b86fad-b3a7-448a-9b55-0d35e7cfe7d5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5995,1.5961,NA,129.43,194.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Jake McCarthy.",0,3,3,58,"bottom",7,"2024-04-23T01:40:07.600Z","2024-04-23T01:42:19.353Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.6,77.5,7,0.91,0.4457,6.0297,25.6458,-25.2664,-4.8972,4.5195,-0.3262,1.6438,4.1308,-123.1494,-4.9526,-1.3933,50.0009,5.8318,-7.4819,14.4,7.2,24,1110,218,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.2,7.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T01:39:32.754Z","2024-04-23T01:39:44.144Z",TRUE,"pitch","78825eb5-b8d9-4197-b0b5-83ec7b77e8aa",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.32,1.49,NA,120.71,196.33,"ground_ball","medium","6",117.08,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Iván Herrera grounds into a double play, shortstop Kevin Newman to second baseman Ketel Marte to first baseman Christian Walker. Alec Burleson out at 2nd. Iván Herrera out at 1st.",0,3,3,57,"bottom",7,"2024-04-23T01:38:44.327Z","2024-04-23T01:39:44.144Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.7,8,2,0.402,5.9982,31.2756,-15.1126,-8.1217,9.0857,-0.0974,1.5722,5.9755,-136.4716,-8.4448,-1.265,50.006,5.7576,-15.2548,39.6,4.8,24,2272,209,91.6,-17,5,NA,NA,NA,TRUE,-16.4,14.8,13.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",1,"2024-04-23T01:39:14.063Z","2024-04-23T01:39:17.151Z",TRUE,"pitch","bb551e23-7b74-42f8-9f30-eaa86f813885",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.32,1.49,NA,124.98,209.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Iván Herrera grounds into a double play, shortstop Kevin Newman to second baseman Ketel Marte to first baseman Christian Walker. Alec Burleson out at 2nd. Iván Herrera out at 1st.",0,3,3,57,"bottom",7,"2024-04-23T01:38:44.327Z","2024-04-23T01:39:44.144Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85,78.5,13,0.91,0.4421,5.9876,23.9281,-25.6436,-3.9631,4.1981,-0.2095,1.072,4.2988,-123.7245,-6.1924,-1.4519,50.0016,5.7468,-6.1639,12,7.2,24,1226,218,NA,NA,NA,NA,NA,NA,FALSE,-31.3,6.5,6.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",0,"2024-04-23T01:38:57.913Z","2024-04-23T01:39:01.788Z",TRUE,"pitch","6147f9ac-42a6-433c-a67d-cec8b3965c1b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3107,1.4486,NA,87.73,191.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Iván Herrera grounds into a double play, shortstop Kevin Newman to second baseman Ketel Marte to first baseman Christian Walker. Alec Burleson out at 2nd. Iván Herrera out at 1st.",0,3,3,57,"bottom",7,"2024-04-23T01:38:44.327Z","2024-04-23T01:39:44.144Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.1,9,0.92,0.404,5.8986,31.4907,-13.0989,-5.0614,10.2651,0.768,1.7672,7.374,-135.8817,-8.1079,-1.3312,50.0033,5.7123,-9.4066,27.6,3.6,24,2332,212,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.9,7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745191,"2024-04-22",3,"2024-04-23T01:38:21.181Z","2024-04-23T01:38:31.245Z",TRUE,"pitch","ddd37fb7-8330-4f96-82c8-be6bfb0ecc0a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.45,1.64,NA,158.18,208.03,"line_drive","medium","7",63.21,115.64,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Alec Burleson singles on a line drive to left fielder Lourdes Gurriel Jr.",0,3,3,56,"bottom",7,"2024-04-23T01:37:19.788Z","2024-04-23T01:38:31.245Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676475,"Alec Burleson","/api/v1/people/676475","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,77.9,13,0.91,0.4444,5.9862,24.9276,-24.7466,-3.4244,4.8289,-1.0804,1.1389,2.2379,-123.3282,-6.2303,-1.5555,50.0009,5.7898,-5.2653,10.8,7.2,24,1175,212,80.1,16,190,NA,NA,NA,FALSE,-30.6,7.6,5.6,NA,NA,NA,NA,NA,FALSE,FALSE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA
745191,"2024-04-22",2,"2024-04-23T01:38:04.050Z","2024-04-23T01:38:07.574Z",TRUE,"pitch","658547d9-592d-4b44-a2ba-2cce45df7138",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2152,1.5188,NA,168.56,183.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Alec Burleson singles on a line drive to left fielder Lourdes Gurriel Jr.",0,3,3,56,"bottom",7,"2024-04-23T01:37:19.788Z","2024-04-23T01:38:31.245Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,676475,"Alec Burleson","/api/v1/people/676475","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85,78.2,13,0.89,0.4426,5.8151,24.7795,-27.8547,-1.4376,2.7864,-1.3526,2.0468,1.182,-123.7681,-3.7766,-1.6496,50.004,5.9261,-2.2298,3.6,7.2,24,1091,218,NA,NA,NA,NA,NA,NA,FALSE,-33.4,4.4,2.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
