"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747040,"2024-05-13",3,"2024-05-14T00:35:34.915Z","2024-05-14T00:35:39.272Z",TRUE,"pitch","697bf593-ad0f-47f2-b50e-4cccc758498d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.76,1.74,NA,151.99,178.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. Vladimir Guerrero Jr. to 2nd.",0,2,2,55,"top",8,"2024-05-14T00:34:58.823Z","2024-05-14T00:37:50.376Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.2,13,2,0.3954,6.0306,31.832,-32.2595,-10.5574,-0.0446,-0.9179,2.2182,6.7895,-138.6662,-3.1432,-2.0301,50.002,5.525,-20.5001,30,8.4,24,2056,250,NA,NA,NA,NA,NA,NA,FALSE,-30.7,-0.6,17.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-14T00:35:16.950Z","2024-05-14T00:35:20.667Z",TRUE,"pitch","d2cc3049-06b8-4544-9ae5-986e70faa6b2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.7735,1.7675,NA,75.98,181.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. Vladimir Guerrero Jr. to 2nd.",0,2,2,55,"top",8,"2024-05-14T00:34:58.823Z","2024-05-14T00:37:50.376Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.7,14,2,0.3982,6.2456,31.1415,-33.3429,-10.6926,-0.6066,1.0761,2.1146,11.7567,-137.6448,-2.8282,-1.8656,50.0054,5.4178,-20.4779,27.6,8.4,24,1995,254,NA,NA,NA,NA,NA,NA,FALSE,-32.2,-1.6,16.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-14T00:35:01.185Z","2024-05-14T00:35:05.079Z",TRUE,"pitch","5def33fd-0dcc-49f6-b06e-9b997744633a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.727,1.7208,NA,98.17,199.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. Vladimir Guerrero Jr. to 2nd.",0,2,2,55,"top",8,"2024-05-14T00:34:58.823Z","2024-05-14T00:37:50.376Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.6,14,2,0.3945,6.2356,32.0878,-32.6446,-11.2155,-0.2385,0.494,1.4451,10.6255,-139.028,-4.6274,-1.9261,50.0054,5.3057,-21.8896,30,8.4,24,2042,254,NA,NA,NA,NA,NA,NA,FALSE,-31.3,-1.3,18,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-14T00:33:37.855Z","2024-05-14T00:35:01.185Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. Vladimir Guerrero Jr. to 2nd.",0,2,2,55,"top",8,"2024-05-14T00:34:58.823Z","2024-05-14T00:37:50.376Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",4,"2024-05-14T00:35:50.546Z","2024-05-14T00:36:04.930Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,666182,"/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Bo Bichette walks. Vladimir Guerrero Jr. to 2nd.",0,2,2,55,"top",8,"2024-05-14T00:34:58.823Z","2024-05-14T00:37:50.376Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",9,"2024-05-14T00:33:22.342Z","2024-05-14T00:33:25.342Z",TRUE,"pitch","627a2324-413e-40c1-a639-856601ec9a3b",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.7502,1.6974,NA,69.41,200.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.4,14,2,0.3954,6.5578,32.2128,-35.42,-10.7168,-1.6681,1.2486,1.4142,12.2286,-138.7446,-4.2009,-1.8321,50.006,5.319,-20.8136,26.4,8.4,24,2074,257,NA,NA,NA,NA,NA,NA,FALSE,-34,-3.8,16.8,NA,NA,NA,NA,FALSE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
747040,"2024-05-13",8,"2024-05-14T00:33:02.234Z","2024-05-14T00:33:05.813Z",TRUE,"pitch","6a2f598f-2349-41b7-89ca-85e6a4bf293a",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.77,1.72,NA,131.14,183.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.3,7,2,0.3952,6.2049,31.9711,-36.5018,-8.218,-2.2232,-0.371,2.0308,6.9812,-138.7565,-2.639,-1.8558,50.0066,5.4342,-15.9774,21.6,8.4,24,2023,249,NA,NA,NA,NA,NA,NA,FALSE,-34.6,-4.4,13.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",7,"2024-05-14T00:32:23.559Z","2024-05-14T00:32:28.316Z",TRUE,"pitch","060b682f-a533-44d2-8ec0-186299f8a5a7",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.77,1.72,NA,126.89,174.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.9,5,2,0.393,6.4368,31.052,-32.0326,-9.5207,0.0713,-0.2595,2.3783,7.9837,-139.342,-2.6607,-1.9236,50.0038,5.4602,-18.7399,27.6,7.2,24,2023,256,NA,NA,NA,NA,NA,NA,FALSE,-30,-0.2,15.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",6,"2024-05-14T00:32:06.968Z","2024-05-14T00:32:10.394Z",TRUE,"pitch","92d2f529-41b1-4b69-88b3-4d369aeb28bf",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.7037,1.6974,NA,92.99,212.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,89,14,2,0.3902,6.0864,30.0602,-31.368,-10.2372,0.4049,0.6298,0.9596,10.3141,-140.0763,-6.6644,-1.7606,50.0037,5.4061,-20.4533,28.8,7.2,24,2051,256,NA,NA,NA,NA,NA,NA,FALSE,-29.9,-0.5,16.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",5,"2024-05-14T00:31:47.934Z","2024-05-14T00:31:51.104Z",TRUE,"pitch","13475744-560b-47f5-a048-8ace50eb6571",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.77,1.72,NA,156.99,183.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.2,13,2,0.424,5.9515,29.5004,-30.8523,-8.8914,0.7831,-1.0491,2.0481,5.0364,-129.6536,-3.474,-1.8713,50.0022,5.7838,-14.9939,24,8.4,24,1707,260,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.8,14.9,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",4,"2024-05-14T00:31:28.605Z","2024-05-14T00:31:32.380Z",TRUE,"pitch","2557908b-75d3-4cd1-b33b-f3364e1f7e77",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7502,1.6507,NA,179.9,214.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.7,13,2,0.4174,6.3279,30.2144,-30.1274,-9.5873,1.1775,-1.65,0.903,4.0801,-131.6629,-6.299,-1.9817,50.0038,5.5809,-16.6873,26.4,8.4,24,1765,259,NA,NA,NA,NA,NA,NA,FALSE,-32.8,0.8,16.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",3,"2024-05-14T00:31:10.066Z","2024-05-14T00:31:13.066Z",TRUE,"pitch","1a174864-ddc8-403c-bb09-c00ede178cfa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.7037,1.7208,NA,71.67,220.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,82.7,14,2,0.4175,6.3797,30.8351,-31.3399,-11.5581,0.4788,1.1891,0.692,11.2803,-131.7388,-6.5018,-1.6692,50.003,5.5413,-20.0951,28.8,8.4,24,1715,260,NA,NA,NA,NA,NA,NA,FALSE,-34.2,-0.6,18.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-14T00:30:48.335Z","2024-05-14T00:30:52.882Z",TRUE,"pitch","426de579-0cda-4d80-a429-82ada4513a62",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.77,1.72,NA,89.03,210.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,79.6,14,0.73,0.4289,6.2563,35.0629,-28.9885,-0.6571,1.9451,0.7337,1.0404,7.3054,-129.3172,-4.4294,-2.0824,50.0047,5.0846,-1.078,1.2,7.2,24,2472,358,NA,NA,NA,NA,NA,NA,FALSE,-33.1,2.4,-1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-14T00:30:34.728Z","2024-05-14T00:30:38.518Z",TRUE,"pitch","ad173f08-4073-4d48-bb9d-ee868a9696bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8432,1.7675,NA,112.72,193.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.9,8,2,0.3922,6.0089,33.4214,-29.5415,-11.0082,1.3354,0.1124,1.69,9.0805,-139.978,-5.2572,-1.7534,50.0032,5.5415,-21.7105,32.4,7.2,24,2138,253,NA,NA,NA,NA,NA,NA,FALSE,-28.3,1.4,17.9,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-14T00:30:57.584Z","2024-05-14T00:31:10.066Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,665489,"/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,2,54,"top",8,"2024-05-14T00:30:33.074Z","2024-05-14T00:33:25.342Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",3,"2024-05-14T00:29:51.719Z","2024-05-14T00:30:15.559Z",TRUE,"pitch","14824331-77b0-4de7-84ab-1096ad1f45a4",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.17,1.41,NA,115.81,184.29,"fly_ball","medium","9",233.97,72.85,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Daulton Varsho homers (7) on a fly ball to right field.",1,2,2,53,"top",8,"2024-05-14T00:29:03.140Z","2024-05-14T00:30:15.559Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81,5,2,0.4259,6.175,28.0126,-27.8798,-8.0106,2.5688,0.0313,2.018,7.1438,-128.8383,-4.0231,-1.7433,50.0038,5.7666,-13.4007,22.8,7.2,24,1680,259,106,30,408,NA,NA,NA,FALSE,-31.1,4,12.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-14T00:29:36.070Z","2024-05-14T00:29:39.444Z",TRUE,"pitch","bd16e988-55a1-45a9-8ab8-17ba995ebce6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2383,1.5106,NA,198.13,173.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Daulton Varsho homers (7) on a fly ball to right field.",1,2,2,53,"top",8,"2024-05-14T00:29:03.140Z","2024-05-14T00:30:15.559Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.3,11,2,0.3942,5.9626,33.3602,-34.7968,-10.3991,-1.3432,-2.1283,2.4046,3.6034,-139.3119,-2.3613,-2.0929,50.0037,5.5795,-20.2967,28.8,8.4,24,2124,252,NA,NA,NA,NA,NA,NA,FALSE,-32.8,-2.8,18,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
