"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716800,"2023-08-29",0,"2023-08-30T02:11:57.643Z","2023-08-30T02:12:09.026Z",TRUE,"pitch","2ad969fb-9e67-4154-a8b9-594a4130455c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.53,1.62,NA,136.38,165.03,"line_drive","medium","8",148.47,93.59,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Double Play","double_play","Korey Lee lines into a double play, center fielder Cedric Mullins to first baseman Ryan Mountcastle. Lenyn Sosa out at 1st.",0,3,9,75,"top",9,"2023-08-30T02:11:35.835Z","2023-08-30T02:12:09.026Z",TRUE,FALSE,FALSE,TRUE,25,0,0,3,686676,"Korey Lee","/api/v1/people/686676","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.7,4,0.9,0.3834,7.15,33.1274,-15.0797,-6.357,8.2711,-0.5085,2.7315,5.8686,-142.8993,-4.8322,-1.7635,50.0045,5.3929,-13.1402,36,3.6,24,1975,228,78.1,26,271,NA,NA,NA,TRUE,-14.2,14.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716800,"2023-08-29",2,"2023-08-30T02:11:14.684Z","2023-08-30T02:11:24.145Z",TRUE,"pitch","3e9fba37-fd2a-4e94-8a0f-37b69c855c13",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.33,1.61,NA,156.97,158.84,"line_drive","medium","9",167.43,117,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Lenyn Sosa singles on a line drive to right fielder Ryan McKenna. Andrew Vaughn to 3rd.",0,3,9,74,"top",9,"2023-08-30T02:10:13.331Z","2023-08-30T02:11:24.145Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,672820,"Lenyn Sosa","/api/v1/people/672820","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.6,11,0.9,0.3831,6.8921,34.892,-19.1973,-7.0106,6.2783,-1.0486,2.9606,4.6372,-143.301,-3.8975,-1.7817,50.0071,5.5468,-14.5001,33.6,4.8,24,2081,223,71.3,22,205,NA,NA,NA,FALSE,-17.6,10.7,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672820,"Lenyn Sosa","/api/v1/people/672820",NA,NA,NA,683734,"Andrew Vaughn","/api/v1/people/683734"
716800,"2023-08-29",1,"2023-08-30T02:10:51.688Z","2023-08-30T02:10:54.725Z",TRUE,"pitch","2395f2fb-0e3e-4f32-a576-dbedd0f9bb5a",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.2118,1.5623,NA,87.71,234.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Lenyn Sosa singles on a line drive to right fielder Ryan McKenna. Andrew Vaughn to 3rd.",0,3,9,74,"top",9,"2023-08-30T02:10:13.331Z","2023-08-30T02:11:24.145Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,672820,"Lenyn Sosa","/api/v1/people/672820","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,83.3,14,0.89,0.4214,6.5291,21.9179,-29.1211,-0.7217,1.7721,0.7684,0.1524,7.2312,-129.0159,-7.5554,-1.9537,50.0003,5.3035,-1.2417,0,7.2,24,2144,112,NA,NA,NA,NA,NA,NA,FALSE,-32.3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716800,"2023-08-29",0,"2023-08-30T02:10:27.603Z","2023-08-30T02:10:30.748Z",TRUE,"pitch","92d8f795-2b00-4677-9867-294171ada14f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.33,1.61,NA,118.42,184.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Lenyn Sosa singles on a line drive to right fielder Ryan McKenna. Andrew Vaughn to 3rd.",0,3,9,74,"top",9,"2023-08-30T02:10:13.331Z","2023-08-30T02:11:24.145Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,672820,"Lenyn Sosa","/api/v1/people/672820","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90.5,8,0.9,0.3818,6.7949,31.669,-16.4134,-7.9125,7.5518,-0.0372,1.9976,7.446,-143.2115,-7.0548,-1.6372,50.0025,5.5111,-16.5105,39.6,4.8,24,2053,223,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716800,"2023-08-29",4,"2023-08-30T02:09:44.310Z","2023-08-30T02:09:52.720Z",TRUE,"pitch","a2e81b1f-a1fc-4fc1-b310-5fd84f15acf1",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.26,1.55,NA,131.14,188.97,"ground_ball","medium","3",147.81,166.62,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Oscar Colas grounds out, first baseman Ryan Mountcastle to pitcher Shintaro Fujinami. Yoan Moncada scores. Andrew Vaughn to 2nd.",1,3,9,73,"top",9,"2023-08-30T02:08:27.451Z","2023-08-30T02:09:52.720Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.2,83.9,7,0.9,0.4127,6.7168,28.6918,-36.6182,-5.3686,-2.489,-0.3711,1.845,5.3182,-132.7801,-2.9298,-1.7034,50.0043,5.6297,-9.5777,13.2,8.4,24,1300,251,77.2,-34,4,NA,NA,NA,TRUE,-37.8,-4.9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,683734,"Andrew Vaughn","/api/v1/people/683734",NA,NA,NA
716800,"2023-08-29",3,"2023-08-30T02:09:17.893Z","2023-08-30T02:09:21.126Z",TRUE,"pitch","a169c757-7c9e-4940-95e5-6986a452f824",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.26,1.55,NA,167.78,176.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Oscar Colas grounds out, first baseman Ryan Mountcastle to pitcher Shintaro Fujinami. Yoan Moncada scores. Andrew Vaughn to 2nd.",1,3,9,73,"top",9,"2023-08-30T02:08:27.451Z","2023-08-30T02:09:52.720Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.3,84,13,0.94,0.4117,6.9061,27.9808,-31.9566,-7.4004,0.1243,-1.3321,2.3093,4.268,-132.9539,-2.1445,-1.995,50.0058,5.4411,-13.277,20.4,8.4,24,1358,250,NA,NA,NA,NA,NA,NA,FALSE,-32.8,0,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716800,"2023-08-29",2,"2023-08-30T02:08:46.352Z","2023-08-30T02:08:51.289Z",TRUE,"pitch","c1348000-9852-47cb-a367-a2928b37df2c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.26,1.55,NA,134.43,199.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Oscar Colas grounds out, first baseman Ryan Mountcastle to pitcher Shintaro Fujinami. Yoan Moncada scores. Andrew Vaughn to 2nd.",1,3,9,73,"top",9,"2023-08-30T02:08:27.451Z","2023-08-30T02:09:52.720Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.9,85.6,7,0.92,0.4047,6.904,28.4625,-31.4653,-5.6224,0.3849,-0.4573,1.4623,5.7312,-135.1501,-4.8355,-1.8712,50.0058,5.4754,-10.4403,15.6,7.2,24,1400,237,NA,NA,NA,NA,NA,NA,FALSE,-31.7,-0.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716800,"2023-08-29",1,"2023-08-30T02:08:29.817Z","2023-08-30T02:08:33.643Z",TRUE,"pitch","19e4a152-00e2-42d9-b3d8-8b99c04e6964",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2128,1.5262,NA,165.38,165.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Oscar Colas grounds out, first baseman Ryan Mountcastle to pitcher Shintaro Fujinami. Yoan Moncada scores. Andrew Vaughn to 2nd.",1,3,9,73,"top",9,"2023-08-30T02:08:27.451Z","2023-08-30T02:09:52.720Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.1,85,11,0.94,0.4073,6.8498,27.4759,-35.8618,-5.4887,-2.0122,-1.2693,2.6976,3.6986,-134.1886,-1.0706,-1.9484,50.0017,5.6435,-10.0664,14.4,8.4,24,1425,241,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-3.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716800,"2023-08-29",0,"2023-08-30T02:07:28.137Z","2023-08-30T02:08:29.817Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Oscar Colas grounds out, first baseman Ryan Mountcastle to pitcher Shintaro Fujinami. Yoan Moncada scores. Andrew Vaughn to 2nd.",1,3,9,73,"top",9,"2023-08-30T02:08:27.451Z","2023-08-30T02:09:52.720Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716800,"2023-08-29",3,"2023-08-30T02:06:51.677Z","2023-08-30T02:07:04.159Z",TRUE,"pitch","4c81f351-2bc6-4d8e-83c9-6d4afbed6196",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.36,1.61,NA,92.44,179.11,"line_drive","medium","9",201.81,123.49,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Andrew Vaughn singles on a line drive to right fielder Ryan McKenna. Eloy Jimenez scores. Yoan Moncada to 3rd.",1,2,9,72,"top",9,"2023-08-30T02:05:20.155Z","2023-08-30T02:07:04.159Z",TRUE,TRUE,FALSE,FALSE,33,2,1,0,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.6,6,0.9,0.3845,7.064,32.2417,-13.9613,-6.3444,8.8622,0.6444,2.2099,8.785,-142.3638,-6.478,-1.6551,50.0054,5.3962,-13.0434,36,3.6,24,2234,222,96.4,9,195,NA,NA,NA,FALSE,-13.7,14.9,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683734,"Andrew Vaughn","/api/v1/people/683734",NA,NA,NA,660162,"Yoán Moncada","/api/v1/people/660162"
