"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716643,"2023-09-10",5,"2023-09-10T20:11:57.183Z","2023-09-10T20:12:02.155Z",TRUE,"pitch","79f16393-0cf3-413a-ab60-8480ed440daa",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,2,NA,NA,3.22,1.51,NA,135.43,193.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bryson Stott strikes out on a foul tip.",0,5,4,77,"bottom",9,"2023-09-10T20:09:32.039Z","2023-09-10T20:12:02.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.9,7,0.9,0.3838,6.4773,32.4221,-11.0771,3.2342,10.227,-0.4834,1.6589,-8.5322,-142.6405,-7.9057,2.1248,50.0061,5.1628,6.6743,20.4,2.4,24,2612,146,NA,NA,NA,NA,NA,NA,TRUE,-11.4,17,-4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",4,"2023-09-10T20:11:27.462Z","2023-09-10T20:11:33.074Z",TRUE,"pitch","b87d70d4-e213-4691-a8d5-e342e6deaf2c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.22,1.51,NA,141.33,167.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bryson Stott strikes out on a foul tip.",0,5,4,77,"bottom",9,"2023-09-10T20:09:32.039Z","2023-09-10T20:12:02.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,83.4,4,0.9,0.4158,6.4571,26.3094,-34.3705,-3.5339,-1.2493,-0.6382,2.6362,-6.1171,-131.4411,-0.3172,2.1728,50.0008,5.2976,-6.2196,12,8.4,24,2677,264,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-2.2,7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",3,"2023-09-10T20:11:01.830Z","2023-09-10T20:11:05.663Z",TRUE,"pitch","999941c3-98d3-450a-9bd2-391255bdfc51",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.22,1.51,NA,123.52,173.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bryson Stott strikes out on a foul tip.",0,5,4,77,"bottom",9,"2023-09-10T20:09:32.039Z","2023-09-10T20:12:02.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,84,5,0.9,0.4147,6.4227,23.9499,-32.7254,-3.0806,-0.3093,-0.1709,2.4019,-5.7186,-131.3447,-1.0307,2.4224,50.0039,5.2008,-5.4622,10.8,7.2,24,2663,263,NA,NA,NA,NA,NA,NA,FALSE,-33.7,-0.6,6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",2,"2023-09-10T20:10:25.664Z","2023-09-10T20:10:31.024Z",TRUE,"pitch","83bdcef3-82c1-4283-bc57-fcf54fab1a44",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.22,1.51,NA,59.89,137.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bryson Stott strikes out on a foul tip.",0,5,4,77,"bottom",9,"2023-09-10T20:09:32.039Z","2023-09-10T20:12:02.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.4,12,0.9,0.3847,6.4035,32.017,-11.9673,4.6786,9.8367,1.4984,3.7659,-4.6215,-142.2703,-2.2486,2.5343,50.0021,5.323,9.6105,34.8,2.4,24,2562,146,NA,NA,NA,NA,NA,NA,FALSE,-11,17.5,-7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",1,"2023-09-10T20:09:57.215Z","2023-09-10T20:10:01.737Z",TRUE,"pitch","6e0036f9-4b7c-4dea-85e1-af40ff7726e6",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2234,1.5284,NA,160.38,222.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bryson Stott strikes out on a foul tip.",0,5,4,77,"bottom",9,"2023-09-10T20:09:32.039Z","2023-09-10T20:12:02.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83.9,13,0.87,0.4156,6.3935,26.0455,-31.1962,-1.1944,0.552,-1.138,0.5976,-8.3678,-131.4376,-5.5101,2.2328,50.0015,5.0183,-2.102,6,7.2,24,2656,261,NA,NA,NA,NA,NA,NA,FALSE,-33.4,0,3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",0,"2023-09-10T20:09:39.543Z","2023-09-10T20:09:44.335Z",TRUE,"pitch","bf604dd3-97d0-4a98-84fe-ae4d3daa60f7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2234,1.5044,NA,142.19,169.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Bryson Stott strikes out on a foul tip.",0,5,4,77,"bottom",9,"2023-09-10T20:09:32.039Z","2023-09-10T20:12:02.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,83.4,4,0.9,0.416,6.4042,26.3001,-34.0962,-2.3921,-1.0951,-0.6608,2.5612,-6.9514,-131.3817,-0.6322,2.3238,50.0018,5.326,-4.2043,9.6,8.4,24,2645,262,NA,NA,NA,NA,NA,NA,FALSE,-35.3,-1.9,5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",2,"2023-09-10T20:08:53.486Z","2023-09-10T20:09:01.177Z",TRUE,"pitch","0d1d350e-d96b-4029-b7e0-76d588291d2d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.52,1.6,NA,139.75,176.88,"ground_ball","medium","6",118.76,150.68,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Grounded Into DP","grounded_into_double_play","Alec Bohm grounds into a double play, shortstop Joey Wendle to second baseman Garrett Hampson to first baseman Yuli Gurriel. Trea Turner to 3rd. Bryce Harper out at 2nd. Alec Bohm out at 1st.",0,5,4,76,"bottom",9,"2023-09-10T20:08:00.766Z","2023-09-10T20:09:01.177Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.7,4,0.9,0.4204,6.4332,25.016,-32.704,-1.5806,-0.3045,-0.5969,2.2928,-6.8497,-129.8704,-1.366,2.271,50.0045,5.2935,-2.7237,7.2,8.4,24,2686,270,91.9,-5,23,NA,NA,NA,TRUE,-34.8,-0.6,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,607208,"Trea Turner","/api/v1/people/607208"
716643,"2023-09-10",1,"2023-09-10T20:08:26.125Z","2023-09-10T20:08:30.683Z",TRUE,"pitch","30cceece-22c3-4a25-9349-e95001c6d4ef",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.52,1.6,NA,114.68,157.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Grounded Into DP","grounded_into_double_play","Alec Bohm grounds into a double play, shortstop Joey Wendle to second baseman Garrett Hampson to first baseman Yuli Gurriel. Trea Turner to 3rd. Bryce Harper out at 2nd. Alec Bohm out at 1st.",0,5,4,76,"bottom",9,"2023-09-10T20:08:00.766Z","2023-09-10T20:09:01.177Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,84.1,2,0.86,0.4136,6.2911,23.0288,-28.5521,-1.8307,2.0282,0.061,2.9971,-5.4221,-131.5079,-0.4272,2.372,50.0008,5.2461,-3.265,8.4,6,24,2592,228,NA,NA,NA,NA,NA,NA,FALSE,-29.2,3.8,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",0,"2023-09-10T20:08:05.183Z","2023-09-10T20:08:08.644Z",TRUE,"pitch","4dfcf843-87f9-44fb-9b6e-36faf996a018",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.52,1.6,NA,147.24,156.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Grounded Into DP","grounded_into_double_play","Alec Bohm grounds into a double play, shortstop Joey Wendle to second baseman Garrett Hampson to first baseman Yuli Gurriel. Trea Turner to 3rd. Bryce Harper out at 2nd. Alec Bohm out at 1st.",0,5,4,76,"bottom",9,"2023-09-10T20:08:00.766Z","2023-09-10T20:09:01.177Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.7,1,0.9,0.3846,6.369,31.0721,-12.8836,3.7964,9.3839,-0.7933,3.0575,-9.7269,-142.1294,-3.9921,2.1727,50.0049,5.2922,7.8069,22.8,2.4,24,2592,146,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.4,-5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716643,"2023-09-10",4,"2023-09-10T20:07:24.326Z","2023-09-10T20:07:31.333Z",TRUE,"pitch","bc2a4eaa-3e2c-4f41-a786-b0354c6297b9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.1733,1.5766,NA,163.13,197.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Bryce Harper walks. Trea Turner to 2nd.",0,5,4,75,"bottom",9,"2023-09-10T20:05:34.771Z","2023-09-10T20:07:31.333Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.2,13,0.9,0.3887,NA,29.1844,-13.9316,3.4011,9.053,-1.2103,1.5239,-10.4522,-140.4292,-7.5357,2.1036,50.0008,5.1319,6.8531,16.8,3.6,24,2537,144,NA,NA,NA,NA,NA,NA,FALSE,-14,15.1,-4.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,547180,"Bryce Harper","/api/v1/people/547180",607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA
