"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717042,"2023-08-11",4,"2023-08-12T01:46:34.661Z","2023-08-12T01:46:43.707Z",TRUE,"pitch","f2eacfde-7d84-486e-91c2-0a8cbfd104a0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.53,1.67,NA,123.96,129.18,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,2,5,70,"top",9,"2023-08-12T01:45:40.393Z","2023-08-12T01:46:43.707Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.2,11,0.9,0.3942,6.4507,30.7658,-13.0183,3.0709,9.7952,-0.1827,4.0593,-6.6588,-138.8766,-1.2701,1.8458,50.0022,5.3875,6.0062,19.2,2.4,24,2334,151,NA,NA,NA,NA,NA,NA,TRUE,-12.4,17.6,-4.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",3,"2023-08-12T01:46:17.048Z","2023-08-12T01:46:20.774Z",TRUE,"pitch","90d02529-f9f4-4121-b906-6a28fe790f74",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.53,1.67,NA,120.34,186.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,2,5,70,"top",9,"2023-08-12T01:45:40.393Z","2023-08-12T01:46:43.707Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.6,8,0.88,0.4447,6.5877,24.432,-25.755,7.8573,4.1753,-0.0875,1.9283,-7.7834,-123.1517,-2.2334,2.0929,50,5.0252,12.0688,21.6,7.2,24,1889,115,NA,NA,NA,NA,NA,NA,FALSE,-31,7.3,-12.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",2,"2023-08-12T01:46:01.140Z","2023-08-12T01:46:05.553Z",TRUE,"pitch","de1e3eea-8407-46fd-a72d-f959dd26a7c0",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.409,1.6378,NA,93.72,222.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,2,5,70,"top",9,"2023-08-12T01:45:40.393Z","2023-08-12T01:46:43.707Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.5,14,0.93,0.4462,6.6028,24.741,-26.6126,10.4531,3.6492,0.6106,0.6141,-7.2064,-122.8286,-4.7476,2.2271,50.006,4.84,15.9461,27.6,8.4,24,1981,112,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.6,-17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",1,"2023-08-12T01:45:42.712Z","2023-08-12T01:45:45.926Z",TRUE,"pitch","aa3d31da-66fd-45b6-b814-3810f9b081c7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.53,1.67,NA,94.96,147.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,2,5,70,"top",9,"2023-08-12T01:45:40.393Z","2023-08-12T01:46:43.707Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,3,0.9,0.3979,6.5805,29.5924,-13.4783,4.1736,9.7357,0.5781,3.3641,-5.2752,-137.4829,-2.7263,1.9767,50.0018,5.2797,8.0143,26.4,3.6,24,2207,151,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.3,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",0,"2023-08-12T01:45:24.936Z","2023-08-12T01:45:42.712Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,595879,"/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,2,5,70,"top",9,"2023-08-12T01:45:40.393Z","2023-08-12T01:46:43.707Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",5,"2023-08-12T01:44:55.538Z","2023-08-12T01:45:05.231Z",TRUE,"pitch","d83b1238-6365-4388-b925-57b5a8b8731d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1186,1.4682,NA,78.36,140.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kerry Carpenter walks.",0,2,5,69,"top",9,"2023-08-12T01:43:05.589Z","2023-08-12T01:45:05.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84.1,12,0.89,0.4112,6.333,25.4623,-22.1269,-0.8481,5.5787,1.0137,3.6449,-3.1973,-132.6379,0.3901,2.3396,50.0031,5.0954,-1.5276,6,4.8,24,2367,167,NA,NA,NA,NA,NA,NA,FALSE,-22.2,10.4,2.2,NA,NA,NA,NA,NA,FALSE,TRUE,681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA,NA,NA,NA
717042,"2023-08-11",4,"2023-08-12T01:44:20.509Z","2023-08-12T01:44:24.864Z",TRUE,"pitch","404eb7a6-184e-4343-82d5-10a2476b9c7b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.21,1.53,NA,98.2,187.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kerry Carpenter walks.",0,2,5,69,"top",9,"2023-08-12T01:43:05.589Z","2023-08-12T01:45:05.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,9,0.9,0.3955,6.5003,30.2085,-12.3731,5.147,10.1912,0.4932,1.9037,-6.3007,-138.3608,-6.3436,2.1288,50.0045,5.0515,10.003,32.4,3.6,24,2369,143,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.3,-8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",3,"2023-08-12T01:44:05.623Z","2023-08-12T01:44:09.934Z",TRUE,"pitch","2bfc6d14-75fb-4543-b03d-321774431d72",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.089,1.4385,NA,105.46,209.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kerry Carpenter walks.",0,2,5,69,"top",9,"2023-08-12T01:43:05.589Z","2023-08-12T01:45:05.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,69.7,14,0.91,0.4979,6.3999,22.7918,-43.3343,-8.7424,-9.1347,0.3027,1.0683,-2.0258,-110.7134,1.2388,2.3688,50.0051,5.0957,-10.6759,14.4,14.4,24,2615,316,NA,NA,NA,NA,NA,NA,FALSE,-63.6,-15.7,16.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",2,"2023-08-12T01:43:43.716Z","2023-08-12T01:43:48.812Z",TRUE,"pitch","776a8dd8-0a91-4020-bb2a-e0fc079a4f7a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1482,1.4682,NA,63.01,165.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kerry Carpenter walks.",0,2,5,69,"top",9,"2023-08-12T01:43:05.589Z","2023-08-12T01:45:05.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.9,12,0.91,0.4219,6.3477,25.5599,-27.2476,-1.6373,2.8808,1.4164,2.715,-1.7864,-129.5434,-0.8663,2.3261,50.0014,5.1255,-2.799,6,6,24,2313,182,NA,NA,NA,NA,NA,NA,FALSE,-29,5.3,3.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717042,"2023-08-11",1,"2023-08-12T01:43:29.748Z","2023-08-12T01:43:34.973Z",TRUE,"pitch","39396c8a-76c3-4499-82ed-ee850410c14c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1778,1.5274,NA,138.99,179.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kerry Carpenter walks.",0,2,5,69,"top",9,"2023-08-12T01:43:05.589Z","2023-08-12T01:45:05.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.2,4,0.9,0.3954,6.5099,30.3632,-11.1582,3.4358,10.8088,-0.577,2.1826,-8.1629,-138.4292,-5.9793,1.9611,50.0016,5.1146,6.6801,21.6,2.4,24,2335,148,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.5,-4.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
