"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716980,"2023-08-16",7,"2023-08-16T04:36:58.882Z","2023-08-16T04:37:06.387Z",TRUE,"pitch","fcc9d2a4-3de9-47dd-8198-96e84c2b0d83",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.42,1.64,NA,125.73,165.78,"ground_ball","hard","6",113.06,147.97,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.9,5,0.93,0.3866,6.8396,34.3672,-14.2572,-5.8479,8.8244,-0.229,2.7038,7.9296,-142.0153,-6.6944,-2.3056,50.0019,6.0091,-11.8724,32.4,3.6,24,2272,204,104.3,-12,14,NA,NA,NA,TRUE,-14.2,14.6,8.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",6,"2023-08-16T04:36:35.230Z","2023-08-16T04:36:38.830Z",TRUE,"pitch","eba9bae4-e877-4a15-bc96-5c9bfdfeb220",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.329,1.618,NA,64.48,219.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.3,14,2,0.4665,6.9236,26.5219,-30.1141,7.0782,1.4795,1.3778,0.703,6.6819,-118.2793,-5.1853,-2.4231,50.0028,5.7468,9.8374,19.2,9.6,24,2538,61,NA,NA,NA,NA,NA,NA,FALSE,-40.6,1.4,-14.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",5,"2023-08-16T04:36:09.864Z","2023-08-16T04:36:13.154Z",TRUE,"pitch","9cb34501-361f-4931-b0e6-23eda07a0395",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.42,1.64,NA,107.44,189.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,73.9,8,2,0.4667,6.8011,26.4237,-32.6442,9.1798,-0.336,0.2507,1.8415,3.5438,-118.2153,-2.3881,-2.4687,50.0046,5.9164,12.7527,21.6,10.8,24,2591,59,NA,NA,NA,NA,NA,NA,FALSE,-43,-1,-17.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",4,"2023-08-16T04:35:44.675Z","2023-08-16T04:35:49.922Z",TRUE,"pitch","ead27e7f-1c5a-491a-80f9-42cbb42c8e72",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.42,1.64,NA,113.73,172.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89.4,5,2,0.3857,6.8032,32.9475,-17.4459,-6.96,7.215,0.0858,2.455,9.2625,-142.0817,-6.8331,-2.3142,50.0056,6.0025,-14.214,32.4,4.8,24,2214,208,NA,NA,NA,NA,NA,NA,FALSE,-16.9,11.8,10.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",3,"2023-08-16T04:35:27.033Z","2023-08-16T04:35:31.114Z",TRUE,"pitch","14b0728f-37e4-4d7d-9f4c-b615e9af892e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3975,1.6868,NA,121.68,208.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.3,13,2,0.4645,6.7748,26.8108,-31.0194,8.7749,0.821,-0.1228,1.1385,3.0249,-118.8015,-4.2712,-2.5591,50.0013,5.8393,12.3015,21.6,9.6,24,2618,58,NA,NA,NA,NA,NA,NA,FALSE,-41,0.6,-16.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",2,"2023-08-16T04:35:07.475Z","2023-08-16T04:35:11.147Z",TRUE,"pitch","95f44417-6095-44f8-bd64-70694965aaca",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5117,1.6868,NA,108.18,187.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,89.6,8,2,0.3859,6.7869,31.6955,-17.8572,-6.8739,7.0141,0.2314,1.9022,9.6569,-141.791,-7.9864,-2.3216,50.0016,5.8895,-14.0292,31.2,4.8,24,2188,213,NA,NA,NA,NA,NA,NA,FALSE,-17.5,11.3,10.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",1,"2023-08-16T04:34:48.036Z","2023-08-16T04:34:51.323Z",TRUE,"pitch","70793683-c0cd-406d-8b57-3b72ca967036",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.42,1.64,NA,164.65,157.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.7,11,0.72,0.3925,6.7308,32.0407,-19.8669,-7.298,6.2457,-1.2502,3.0152,5.5802,-139.651,-4.7167,-2.328,50.006,6.0366,-14.3885,32.4,4.8,24,2142,212,NA,NA,NA,NA,NA,NA,FALSE,-19.2,10.4,12,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",0,"2023-08-16T04:33:37.000Z","2023-08-16T04:34:48.036Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Jordan Westburg grounds into a force out, shortstop Xander Bogaerts to second baseman Ha-Seong Kim. Gunnar Henderson out at 2nd.",0,3,10,79,"top",9,"2023-08-16T04:34:45.810Z","2023-08-16T04:37:06.387Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716980,"2023-08-16",4,"2023-08-16T04:33:08.877Z","2023-08-16T04:33:18.058Z",TRUE,"pitch","4c0cbbf8-e8ac-45ad-845b-d52d7a76f281",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,2,NA,NA,3.67,1.73,NA,140.37,179.32,"line_drive","hard","8",129.35,90.56,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Gunnar Henderson singles on a sharp line drive to center fielder Jose Azocar. Adam Frazier scores. Adley Rutschman to 2nd.",1,3,10,78,"top",9,"2023-08-16T04:31:46.455Z","2023-08-16T04:33:18.058Z",TRUE,TRUE,FALSE,FALSE,33,0,2,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.2,7,2,0.4648,6.6226,25.3354,-30.9904,7.9905,0.8438,-0.6132,2.2023,2.2483,-118.4269,-1.9539,-2.616,50.0035,5.9081,11.2026,20.4,9.6,24,2492,54,104.7,13,273,NA,NA,NA,FALSE,-40.4,1.3,-15,NA,NA,NA,NA,FALSE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA
716980,"2023-08-16",3,"2023-08-16T04:32:40.555Z","2023-08-16T04:32:44.697Z",TRUE,"pitch","f34c1bed-7b39-4be2-83b2-37c99d9aedb0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.67,1.73,NA,74.72,196.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Gunnar Henderson singles on a sharp line drive to center fielder Jose Azocar. Adam Frazier scores. Adley Rutschman to 2nd.",1,3,10,78,"top",9,"2023-08-16T04:31:46.455Z","2023-08-16T04:33:18.058Z",TRUE,TRUE,FALSE,FALSE,33,0,2,2,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.3,14,2,0.4606,6.7979,24.8418,-27.587,7.1061,3.2106,1.1091,1.5782,6.131,-119.3082,-4.2065,-2.4254,50.0027,5.8752,10.1538,21.6,8.4,24,2587,61,NA,NA,NA,NA,NA,NA,FALSE,-36,4.9,-14.4,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
