"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717946,"2023-05-31",2,"2023-05-31T21:58:37.526Z","2023-05-31T21:58:41.678Z",TRUE,"pitch","a2f56e5e-9c10-4c64-a0d7-4da56f544a38",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.3,1.62,NA,143.15,204.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Adley Rutschman singles on a line drive to left fielder Steven Kwan.",0,12,8,82,"bottom",8,"2023-05-31T21:57:35.023Z","2023-05-31T21:59:28.166Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.2,81.8,13,0.91,0.4252,6.7792,24.4544,-28.4329,-7.4595,2.2172,-0.686,1.2808,5.5982,-128.4086,-5.7553,-1.9161,50.0001,5.7395,-12.5621,21.6,7.2,24,1439,234,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",1,"2023-05-31T21:58:22.191Z","2023-05-31T21:58:25.855Z",TRUE,"pitch","4ec399f1-ce36-4c73-adf3-a5e0f9298fa2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3812,1.6515,NA,159.93,152.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Adley Rutschman singles on a line drive to left fielder Steven Kwan.",0,12,8,82,"bottom",8,"2023-05-31T21:57:35.023Z","2023-05-31T21:59:28.166Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,79.9,11,0.91,0.4325,6.444,24.669,-26.0407,-8.1845,3.7728,-1.1263,3.185,4.1933,-126.43,-2.2516,-1.7389,50.0047,6.1674,-13.3119,25.2,7.2,24,1627,229,NA,NA,NA,NA,NA,NA,FALSE,-29.5,6.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",0,"2023-05-31T21:58:02.739Z","2023-05-31T21:58:05.951Z",TRUE,"pitch","8c4312d4-7625-4ef2-8bb7-7b0b1c810d9e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.3,1.62,NA,129.33,185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Adley Rutschman singles on a line drive to left fielder Steven Kwan.",0,12,8,82,"bottom",8,"2023-05-31T21:57:35.023Z","2023-05-31T21:59:28.166Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.9,7,0.9,0.3952,6.8044,33.1143,-9.8241,-4.9146,11.5072,-0.3236,1.9814,5.8895,-138.9621,-8.223,-1.8388,50.0066,5.644,-9.5487,34.8,2.4,24,2681,210,NA,NA,NA,NA,NA,NA,FALSE,-11,19.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",3,"2023-05-31T21:58:48.094Z","2023-05-31T21:59:03.185Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",12,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,668939,"/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Adley Rutschman singles on a line drive to left fielder Steven Kwan.",0,12,8,82,"bottom",8,"2023-05-31T21:57:35.023Z","2023-05-31T21:59:28.166Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",5,"2023-05-31T21:57:23.970Z","2023-05-31T21:57:29.416Z",TRUE,"pitch","7ea5d83b-b0a6-409b-95f5-a4213a415b0f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.13,1.43,NA,137.24,172.09,"line_drive","hard","9",172.63,76.26,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Lineout","field_out","Adam Frazier lines out sharply to right fielder Gabriel Arias.",0,12,8,81,"bottom",8,"2023-05-31T21:56:19.892Z","2023-05-31T21:57:29.416Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,4,0.9,0.3965,6.8429,31.5616,-13.9201,-6.1914,9.4504,-0.531,2.4699,6.1915,-138.2909,-6.0191,-1.9972,50.0066,5.6128,-11.9647,34.8,3.6,24,2638,217,102,20,327,NA,NA,NA,TRUE,-14.4,16,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",4,"2023-05-31T21:57:07.988Z","2023-05-31T21:57:11.956Z",TRUE,"pitch","c75eb74a-7d47-4934-91c2-f490a01f9df1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2181,1.4641,NA,172.24,190.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Lineout","field_out","Adam Frazier lines out sharply to right fielder Gabriel Arias.",0,12,8,81,"bottom",8,"2023-05-31T21:56:19.892Z","2023-05-31T21:57:29.416Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.9,13,0.9,0.3954,6.745,32.6685,-12.6863,-6.0744,10.0443,-1.4493,1.7817,4.2788,-138.806,-7.8422,-2.2258,50.0047,5.4988,-11.7892,37.2,3.6,24,2651,214,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.7,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",3,"2023-05-31T21:56:50.211Z","2023-05-31T21:56:54.186Z",TRUE,"pitch","d1babf68-11c7-4387-b261-7abff4731a08",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2181,1.4406,NA,108.92,199.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Lineout","field_out","Adam Frazier lines out sharply to right fielder Gabriel Arias.",0,12,8,81,"bottom",8,"2023-05-31T21:56:19.892Z","2023-05-31T21:57:29.416Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,8,0.88,0.401,6.6244,30.5883,-13.6663,-7.3799,9.7983,0.2119,1.4402,9.0493,-136.688,-8.5319,-2.1854,50.0067,5.5442,-13.9456,37.2,4.8,24,2590,218,NA,NA,NA,NA,NA,NA,FALSE,-15,16.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",2,"2023-05-31T21:56:34.984Z","2023-05-31T21:56:37.984Z",TRUE,"pitch","7854d7a8-cb72-4bdf-9d24-1ff7b1f5eabf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2414,1.5109,NA,97.25,212.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Lineout","field_out","Adam Frazier lines out sharply to right fielder Gabriel Arias.",0,12,8,81,"bottom",8,"2023-05-31T21:56:19.892Z","2023-05-31T21:57:29.416Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.6,14,0.9,0.3946,6.7164,30.6951,-11.6021,-4.706,10.5413,0.5182,0.9733,8.3602,-138.7452,-10.238,-1.9211,50.0066,5.482,-9.1881,27.6,3.6,24,2638,218,NA,NA,NA,NA,NA,NA,FALSE,-13,17.2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",1,"2023-05-31T21:56:22.239Z","2023-05-31T21:56:26.088Z",TRUE,"pitch","a743438a-f668-491f-a223-941707e45709",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1575,1.4969,NA,113.49,199.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Lineout","field_out","Adam Frazier lines out sharply to right fielder Gabriel Arias.",0,12,8,81,"bottom",8,"2023-05-31T21:56:19.892Z","2023-05-31T21:57:29.416Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.8,8,0.9,0.4375,6.8299,23.1465,-31.505,5.4653,0.4172,0.092,1.4692,4.0109,-124.81,-4.5139,-2.2411,50.0019,5.8715,8.6921,15.6,8.4,24,2609,116,NA,NA,NA,NA,NA,NA,FALSE,-37,0,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",0,"2023-05-31T21:55:02.115Z","2023-05-31T21:56:22.239Z",FALSE,"action",NA,NA,"Pitching Change: Trevor Stephan replaces Enyel De Los Santos.","Pitching Substitution",12,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663986,"/api/v1/people/663986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"81","atBat","Lineout","field_out","Adam Frazier lines out sharply to right fielder Gabriel Arias.",0,12,8,81,"bottom",8,"2023-05-31T21:56:19.892Z","2023-05-31T21:57:29.416Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",8,"2023-05-31T21:53:33.413Z","2023-05-31T21:53:42.252Z",TRUE,"pitch","adac3244-38e2-4f27-9969-52a343dcff50",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.36,1.62,NA,78.39,161.02,"fly_ball","medium","9",205.29,128.05,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Ryan O'Hearn in foul territory.",0,12,8,80,"top",8,"2023-05-31T21:50:39.042Z","2023-05-31T21:53:42.252Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,12,0.89,0.3985,6.6047,33.1798,-11.7602,-0.7941,10.6924,1.0129,2.8799,3.1662,-137.9067,-7.2225,-0.0513,50.0033,6.3416,-1.5165,3.6,2.4,24,2270,196,85.8,45,264,NA,NA,NA,TRUE,-12.7,17.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",7,"2023-05-31T21:53:10.849Z","2023-05-31T21:53:14.160Z",TRUE,"pitch","752734df-930b-4d64-9ee5-2f0031b0614a",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.36,1.62,NA,132.99,146.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Ryan O'Hearn in foul territory.",0,12,8,80,"top",8,"2023-05-31T21:50:39.042Z","2023-05-31T21:53:42.252Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88,1,0.9,0.392,6.5257,29.9126,-11.7994,-1.9106,10.2949,-0.4194,3.4251,0.0838,-139.4539,-5.9496,-0.2013,50.0065,6.3572,-3.7822,15.6,2.4,24,2304,192,NA,NA,NA,NA,NA,NA,FALSE,-12,17.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",6,"2023-05-31T21:52:52.453Z","2023-05-31T21:52:56.733Z",TRUE,"pitch","bc6136c7-e6bc-4c53-b8f8-91603f31a4d4",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1948,1.5812,NA,76.47,151.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Ryan O'Hearn in foul territory.",0,12,8,80,"top",8,"2023-05-31T21:50:39.042Z","2023-05-31T21:53:42.252Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81,12,0.9,0.4291,6.4362,23.5901,-30.293,3.8794,1.1338,1.0633,3.2266,1.7754,-127.1411,-2.3285,-0.1459,50.0009,6.5344,6.4136,12,7.2,24,2328,123,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.8,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",4,"2023-05-31T21:52:22.809Z","2023-05-31T21:52:26.940Z",TRUE,"pitch","82400bf7-c20b-4d80-b9ee-694b65155e00",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.36,1.62,NA,127.1,146.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Ryan O'Hearn in foul territory.",0,12,8,80,"top",8,"2023-05-31T21:50:39.042Z","2023-05-31T21:53:42.252Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.1,2,0.9,0.3907,6.5681,31.2995,-12.1118,-2.5765,10.077,-0.2649,3.4064,0.82,-140.1166,-6.1041,-0.2264,50.0001,6.4025,-5.1283,20.4,2.4,24,2316,195,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",3,"2023-05-31T21:52:00.995Z","2023-05-31T21:52:06.427Z",TRUE,"pitch","e851e41d-24d1-4a23-b307-b6da6a4f9626",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2647,1.6984,NA,118.19,120.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Ryan O'Hearn in foul territory.",0,12,8,80,"top",8,"2023-05-31T21:50:39.042Z","2023-05-31T21:53:42.252Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.1,11,0.9,0.3912,6.3413,29.8785,-12.75,-2.3925,9.7724,-0.0312,4.3824,1.277,-139.7293,-3.7181,-0.1819,50.0066,6.5613,-4.7578,18,2.4,24,2362,200,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717946,"2023-05-31",2,"2023-05-31T21:51:43.206Z","2023-05-31T21:51:46.206Z",TRUE,"pitch","2acd1d3b-2273-44c6-ae50-5785a8ee6fae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2414,1.5578,NA,62.79,136.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Ryan O'Hearn in foul territory.",0,12,8,80,"top",8,"2023-05-31T21:50:39.042Z","2023-05-31T21:53:42.252Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,12,0.9,0.393,6.624,31.0062,-11.7822,-2.9923,10.3658,1.4221,3.777,5.1876,-139.3116,-5.2084,-0.0746,50.0043,6.4482,-5.8878,20.4,2.4,24,2398,191,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.9,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
