"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718473,"2023-04-22",2,"2023-04-22T23:28:42.419Z","2023-04-22T23:28:50.429Z",TRUE,"pitch","5d5ed763-24cd-40e8-92a2-e0def6dfcc00",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.71,1.78,NA,144.16,168.66,"ground_ball","medium","4",144.6,152.16,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Josh Bell grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,6,1,69,"bottom",9,"2023-04-22T23:27:49.708Z","2023-04-22T23:28:50.429Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,605137,"Josh Bell","/api/v1/people/605137","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,86.4,4,0.9,0.4038,6.3339,22.8337,-18.8026,4.6328,7.1353,-0.7125,2.597,-10.653,-134.4686,-4.6573,2.6583,50.002,5.6438,8.6818,19.2,4.8,24,2321,142,65.4,-9,14,NA,NA,NA,TRUE,-19.1,12.4,-6.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718473,"2023-04-22",1,"2023-04-22T23:28:20.834Z","2023-04-22T23:28:26.763Z",TRUE,"pitch","5d7c1951-7170-44be-8c0d-cbeb7badf954",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.7678,1.8341,NA,149.46,231.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Josh Bell grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,6,1,69,"bottom",9,"2023-04-22T23:27:49.708Z","2023-04-22T23:28:50.429Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,605137,"Josh Bell","/api/v1/people/605137","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,75.2,13,0.9,0.4647,6.291,22.8883,-31.6228,-7.3418,0.3919,-0.8515,0.2804,-6.4245,-117.9513,-5.2291,2.8635,50.0025,5.4492,-10.3217,19.2,9.6,24,2676,275,NA,NA,NA,NA,NA,NA,FALSE,-42,-0.4,14.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718473,"2023-04-22",0,"2023-04-22T23:28:04.707Z","2023-04-22T23:28:10.266Z",TRUE,"pitch","40333a55-d833-4e15-8b52-876d71a5b30a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7929,1.8593,NA,160.17,182.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Josh Bell grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,6,1,69,"bottom",9,"2023-04-22T23:27:49.708Z","2023-04-22T23:28:50.429Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,605137,"Josh Bell","/api/v1/people/605137","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,13,0.9,0.4046,6.3199,29.8463,-16.1214,6.4016,8.6534,-1.1325,2.07,-12.1203,-135.4129,-6.1677,2.5718,50.0038,5.507,11.8779,27.6,4.8,24,2382,135,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.4,-9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718473,"2023-04-22",2,"2023-04-22T23:27:28.595Z","2023-04-22T23:27:41.784Z",TRUE,"pitch","110fe28b-27a1-49f9-8370-8718ea6db7fe",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.32,1.56,NA,106.1,190.82,"fly_ball","medium","9",160.22,76.35,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Jose Ramirez flies out to right fielder Avisail Garcia.",0,6,1,68,"bottom",9,"2023-04-22T23:26:15.464Z","2023-04-22T23:27:41.784Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.9,72.7,9,0.9,0.4776,6.2563,21.8596,-32.2044,-7.6082,-0.022,0.286,1.7762,-3.581,-114.8189,-1.5854,2.8558,50.0042,5.6183,-10.1269,18,10.8,24,2704,283,94.1,34,318,NA,NA,NA,TRUE,-44.2,-0.1,14.6,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
718473,"2023-04-22",1,"2023-04-22T23:27:11.572Z","2023-04-22T23:27:14.849Z",TRUE,"pitch","f48dc90b-b24e-4418-bd6b-ba5c260dd925",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1909,1.5313,NA,117.56,128.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Jose Ramirez flies out to right fielder Avisail Garcia.",0,6,1,68,"bottom",9,"2023-04-22T23:26:15.464Z","2023-04-22T23:27:41.784Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.5,11,0.9,0.3995,6.3401,27.3857,-17.1086,6.6071,7.8974,-0.0148,4.1027,-9.9107,-136.5954,-1.2394,2.7861,50.004,5.7275,12.607,31.2,4.8,24,2264,132,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.3,-10.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718473,"2023-04-22",0,"2023-04-22T23:26:30.459Z","2023-04-22T23:26:34.935Z",TRUE,"pitch","b1b6114c-9d2e-4153-b188-bd60755609c3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.32,1.56,NA,175.09,205.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Jose Ramirez flies out to right fielder Avisail Garcia.",0,6,1,68,"bottom",9,"2023-04-22T23:26:15.464Z","2023-04-22T23:27:41.784Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.7,13,0.89,0.4607,6.3858,23.172,-32.22,-6.1388,-0.0322,-1.5239,1.2235,-8.3955,-118.9729,-3.1414,2.8504,50.0031,5.486,-8.7845,16.8,9.6,24,2683,272,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-0.6,13.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718473,"2023-04-22",2,"2023-04-22T23:25:51.146Z","2023-04-22T23:26:04.419Z",TRUE,"pitch","601c3be7-0b6c-4000-947d-91d96c17f539",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.23,1.54,NA,112.55,186.21,"fly_ball","medium","7",60.66,73.17,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Amed Rosario flies out to left fielder Bryan De La Cruz.",0,6,1,67,"bottom",9,"2023-04-22T23:25:04.825Z","2023-04-22T23:26:04.419Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,74.4,8,0.91,0.4662,6.4225,22.5376,-27.7891,-5.1685,3.1388,0.1169,1.947,-4.7871,-117.5505,-2.5529,2.8522,50.0051,5.6303,-7.2236,15.6,8.4,24,2555,273,100,34,351,NA,NA,NA,TRUE,-36.6,5.3,10.6,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
718473,"2023-04-22",1,"2023-04-22T23:25:35.756Z","2023-04-22T23:25:39.800Z",TRUE,"pitch","ea69aa69-b4a3-46e5-b6a6-1f90437e2f1d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2308,1.5313,NA,103.05,193.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Amed Rosario flies out to left fielder Bryan De La Cruz.",0,6,1,67,"bottom",9,"2023-04-22T23:25:04.825Z","2023-04-22T23:26:04.419Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.3,73.4,9,0.91,0.4739,6.3547,21.1879,-28.8546,-7.2749,2.4523,0.3659,1.6702,-3.6098,-115.5093,-2.6743,2.8931,50.0018,5.6127,-9.846,19.2,9.6,24,2652,285,NA,NA,NA,NA,NA,NA,FALSE,-39.2,4.1,14,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718473,"2023-04-22",0,"2023-04-22T23:25:18.548Z","2023-04-22T23:25:22.734Z",TRUE,"pitch","facb13ab-7330-4319-aa40-2a1110a32158",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2412,1.5313,NA,103.69,141.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Amed Rosario flies out to left fielder Bryan De La Cruz.",0,6,1,67,"bottom",9,"2023-04-22T23:25:04.825Z","2023-04-22T23:26:04.419Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,73.7,12,0.91,0.4692,6.3929,22.0853,-30.7227,-6.6086,1.0537,0.3491,3.6204,-3.836,-116.7663,1.5379,2.8722,50.0044,5.8449,-9.121,18,9.6,24,2511,275,NA,NA,NA,NA,NA,NA,FALSE,-40,2.5,13,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718473,"2023-04-22",6,"2023-04-22T23:24:46.963Z","2023-04-22T23:24:52.513Z",TRUE,"pitch","aea2c663-1d30-4b7b-ac5f-1c6a557f1bde",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2511,1.5315,NA,167.67,200.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Steven Kwan walks.",0,6,1,66,"bottom",9,"2023-04-22T23:23:23.409Z","2023-04-22T23:24:52.513Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,75,13,0.9,0.4648,6.2414,22.4026,-30.823,-5.6673,0.9587,-1.3294,1.4256,-7.4465,-117.8458,-2.949,2.6076,50.002,5.5405,-7.9687,16.8,9.6,24,2499,272,NA,NA,NA,NA,NA,NA,FALSE,-40.4,1.3,12.1,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
