"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745269,"2024-04-27",2,"2024-04-27T03:50:26.501Z","2024-04-27T03:50:35.281Z",TRUE,"pitch","95b66a3f-dee5-416c-a5a0-0fdd25666858",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.42,1.58,NA,116.63,189.69,"ground_ball","medium","5",92.2,164.76,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Eugenio Suárez grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,6,62,"top",9,"2024-04-27T03:50:09.638Z","2024-04-27T03:50:35.281Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.9,8,2,0.3989,6.1976,27.4978,-23.3282,-6.2312,4.6226,0.0097,1.8183,7.6748,-136.8144,-5.3815,-2.0098,50.0034,5.3893,-11.9259,22.8,6,24,2209,208,85.2,-21,5,NA,NA,NA,TRUE,-23.2,7.6,9.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",1,"2024-04-27T03:50:11.821Z","2024-04-27T03:50:15.961Z",TRUE,"pitch","a20ec635-8ac4-407d-8e61-2304c4a6c1b1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4159,1.585,NA,179.36,193.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Eugenio Suárez grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,6,62,"top",9,"2024-04-27T03:50:09.638Z","2024-04-27T03:50:35.281Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87,13,2,0.3972,6.0276,29.6295,-26.0657,-9.1287,3.1691,-1.6359,1.6913,5.2342,-137.7102,-4.9129,-2.3719,50.0034,5.2545,-17.5918,31.2,7.2,24,2186,214,NA,NA,NA,NA,NA,NA,FALSE,-25.6,4.9,15.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",0,"2024-04-27T03:49:26.324Z","2024-04-27T03:50:11.821Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Eugenio Suárez grounds out, third baseman Josh Rojas to first baseman Ty France.",0,1,6,62,"top",9,"2024-04-27T03:50:09.638Z","2024-04-27T03:50:35.281Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",6,"2024-04-27T03:48:59.062Z","2024-04-27T03:49:05.795Z",TRUE,"pitch","a94a04c6-0e2a-4990-9243-4e00d049949d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4334,1.5189,NA,159.94,126.92,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Christian Walker walks. Ketel Marte to 3rd. Joc Pederson to 2nd.",0,1,6,61,"top",9,"2024-04-27T03:47:03.361Z","2024-04-27T03:49:05.795Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572233,"Christian Walker","/api/v1/people/572233","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.7,11,2,0.4018,6.584,28.6079,-24.0303,-5.2825,4.3245,-1.1265,4.1431,5.1065,-136.0788,1.2297,-2.337,50.0048,5.3448,-9.9529,20.4,6,24,2048,217,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.3,8.5,NA,NA,FALSE,TRUE,572233,"Christian Walker","/api/v1/people/572233",592626,"Joc Pederson","/api/v1/people/592626",606466,"Ketel Marte","/api/v1/people/606466"
745269,"2024-04-27",5,"2024-04-27T03:48:40.415Z","2024-04-27T03:48:44.377Z",TRUE,"pitch","1b1dfd75-33a8-41eb-af9e-bad312c5036c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3267,1.4776,NA,92.47,207.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Christian Walker walks. Ketel Marte to 3rd. Joc Pederson to 2nd.",0,1,6,61,"top",9,"2024-04-27T03:47:03.361Z","2024-04-27T03:49:05.795Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572233,"Christian Walker","/api/v1/people/572233","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.8,14,2,0.3955,6.5058,27.4909,-22.7331,-6.5157,4.852,0.6436,1.1496,9.7282,-137.8991,-6.3706,-2.0655,50.0061,4.9987,-12.6896,24,6,24,2203,218,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.7,10.1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",4,"2024-04-27T03:48:21.590Z","2024-04-27T03:48:25.149Z",TRUE,"pitch","832d5f1a-5cfe-4dcc-a138-aa560574b6b9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2868,1.5689,NA,73.6,218.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Christian Walker walks. Ketel Marte to 3rd. Joc Pederson to 2nd.",0,1,6,61,"top",9,"2024-04-27T03:47:03.361Z","2024-04-27T03:49:05.795Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572233,"Christian Walker","/api/v1/people/572233","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.8,14,2,0.4541,6.326,22.7367,-27.5395,7.7693,3.1451,1.1386,0.737,5.911,-120.4774,-4.4394,-2.3537,50.0059,5.0293,11.4556,24,8.4,24,2631,70,NA,NA,NA,NA,NA,NA,FALSE,-34.9,4.9,-15.5,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",3,"2024-04-27T03:48:01.332Z","2024-04-27T03:48:04.596Z",TRUE,"pitch","7e19496f-86ac-4708-b7bd-bf34e25a84b3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4563,1.4496,NA,7.34,208.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Christian Walker walks. Ketel Marte to 3rd. Joc Pederson to 2nd.",0,1,6,61,"top",9,"2024-04-27T03:47:03.361Z","2024-04-27T03:49:05.795Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572233,"Christian Walker","/api/v1/people/572233","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.2,14,2,0.4227,6.5929,28.2564,-31.4928,2.6867,0.4047,2.877,1.12,11.5749,-129.7919,-4.0145,-1.9977,50.0058,5.0965,4.5643,12,8.4,24,2481,88,NA,NA,NA,NA,NA,NA,FALSE,-34.6,0,-7.6,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",1,"2024-04-27T03:47:27.668Z","2024-04-27T03:47:30.714Z",TRUE,"pitch","3052e8bf-090e-474c-8037-322950530f7f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3962,1.6365,NA,87.81,177.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Christian Walker walks. Ketel Marte to 3rd. Joc Pederson to 2nd.",0,1,6,61,"top",9,"2024-04-27T03:47:03.361Z","2024-04-27T03:49:05.795Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572233,"Christian Walker","/api/v1/people/572233","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,77.3,6,2,0.4491,6.108,22.8379,-28.0192,6.2161,2.7578,0.7657,2.2766,5.5081,-121.7482,-1.4645,-2.33,50.0051,5.3002,9.377,20.4,8.4,24,2644,77,NA,NA,NA,NA,NA,NA,FALSE,-34.1,4.9,-12.5,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",0,"2024-04-27T03:47:09.180Z","2024-04-27T03:47:12.192Z",TRUE,"pitch","95939b70-9110-4e0d-a08d-ddaf376e6a6a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4556,1.7249,NA,124.91,151.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Christian Walker walks. Ketel Marte to 3rd. Joc Pederson to 2nd.",0,1,6,61,"top",9,"2024-04-27T03:47:03.361Z","2024-04-27T03:49:05.795Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572233,"Christian Walker","/api/v1/people/572233","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76.4,2,2,0.4528,6.0617,23.1391,-29.7255,6.9056,1.656,-0.2076,3.2235,3.2376,-120.8658,0.7553,-2.4612,50.0057,5.5134,10.2377,20.4,8.4,24,2668,70,NA,NA,NA,NA,NA,NA,FALSE,-36.1,3.5,-13.3,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745269,"2024-04-27",2,"2024-04-27T03:47:45.155Z","2024-04-27T03:48:01.332Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,572233,"/api/v1/people/572233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Christian Walker walks. Ketel Marte to 3rd. Joc Pederson to 2nd.",0,1,6,61,"top",9,"2024-04-27T03:47:03.361Z","2024-04-27T03:49:05.795Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572233,"Christian Walker","/api/v1/people/572233","R","Right",675989,"Cody Bolton","/api/v1/people/675989","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
