"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717482,"2023-07-05",0,"2023-07-06T01:58:08.187Z","2023-07-06T01:58:15.073Z",TRUE,"pitch","8554ff1e-c936-4e5d-b96a-7e277187631d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.4,1.65,NA,115.93,179.85,"line_drive","hard","8",102.86,59.02,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","MJ Melendez lines out sharply to center fielder Michael A. Taylor.",0,0,5,65,"top",9,"2023-07-06T01:57:50.957Z","2023-07-06T01:58:15.073Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.9,8,0.78,0.4623,6.9534,23.0737,-34.3668,6.5358,-1.5386,0.0281,2.1827,3.0029,-118.5537,-0.1329,-2.1051,50.0054,5.3813,9.2869,15.6,10.8,24,2472,46,100,17,353,NA,NA,NA,TRUE,-43.8,-2.5,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",0,"2023-07-06T01:57:32.820Z","2023-07-06T01:57:40.916Z",TRUE,"pitch","bb50a2c4-001d-4e36-91b8-d89bff3d8348",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.56,1.7,NA,109.65,198.83,"ground_ball","medium","6",112.53,158.08,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff.",0,0,5,64,"top",9,"2023-07-06T01:57:13.819Z","2023-07-06T01:57:40.916Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,76.1,14,0.9,0.4566,7.1425,23.3078,-34.0619,7.8695,-1.2914,0.1929,1.4796,2.9249,-119.9911,-1.7369,-2.0646,50.0053,5.2489,11.4716,19.2,9.6,24,2413,54,91,6,131,NA,NA,NA,TRUE,-42.7,-2.5,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",6,"2023-07-06T01:56:58.029Z","2023-07-06T01:57:05.961Z",TRUE,"pitch","812dfa92-97a6-4e7c-91c7-3ce3562e5418",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.47,1.71,NA,80.01,181.93,"ground_ball","medium","5",108.56,173.97,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",0,0,5,63,"top",9,"2023-07-06T01:56:05.618Z","2023-07-06T01:57:05.961Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76.6,14,0.91,0.4519,7.9244,24.3452,-29.6504,3.3926,1.7017,0.9704,2.1056,5.8067,-121.323,-1.6053,-1.8976,50.0059,5.3667,5.0439,12,8.4,24,2521,45,72.6,-14,10,NA,NA,NA,TRUE,-36.5,3,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",5,"2023-07-06T01:56:42.705Z","2023-07-06T01:56:47.015Z",TRUE,"pitch","d8695724-8d13-44cb-b898-bea9a4105ed0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4627,1.72,NA,123.35,182.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",0,0,5,63,"top",9,"2023-07-06T01:56:05.618Z","2023-07-06T01:57:05.961Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,77.2,8,0.91,0.4504,7.2952,21.9292,-30.5357,4.4758,1.0959,-0.1666,2.0893,3.279,-121.25,-1.3827,-2.1144,50.0056,5.3119,6.7187,13.2,8.4,24,2422,50,NA,NA,NA,NA,NA,NA,FALSE,-37.2,1.9,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",4,"2023-07-06T01:56:26.722Z","2023-07-06T01:56:33.186Z",TRUE,"pitch","67cd76ad-4f9c-4a20-843b-91b4d165d438",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4335,1.749,NA,155.7,183.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",0,0,5,63,"top",9,"2023-07-06T01:56:05.618Z","2023-07-06T01:57:05.961Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.5,13,0.91,0.392,6.9585,26.8287,-13.0298,-3.5148,9.6467,-1.0154,2.0379,3.0706,-138.9551,-7.2949,-1.6701,50.0024,5.5363,-6.9749,24,3.6,24,2268,215,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",3,"2023-07-06T01:56:07.859Z","2023-07-06T01:56:11.989Z",TRUE,"pitch","d3c51f52-f8d4-44ee-8172-2ed55f8683a9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.47,1.71,NA,92.28,194.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",0,0,5,63,"top",9,"2023-07-06T01:56:05.618Z","2023-07-06T01:57:05.961Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,77.6,9,0.91,0.4494,7.5375,21.4007,-29.8694,6.0337,1.523,0.6485,1.6514,4.8281,-121.3948,-2.7626,-2.1422,50.0002,5.3766,9.0972,18,8.4,24,2519,51,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",0,"2023-07-06T01:55:38.017Z","2023-07-06T01:55:38.063Z",FALSE,"action",NA,NA,"Defensive switch from third base to second base for Kyle Farmer.","Defensive Switch",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571657,"/api/v1/people/571657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","201","63","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",0,0,5,63,"top",9,"2023-07-06T01:56:05.618Z","2023-07-06T01:57:05.961Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,666397,"/api/v1/people/666397",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",1,"2023-07-06T01:55:38.063Z","2023-07-06T01:55:38.068Z",FALSE,"action",NA,NA,"Michael A. Taylor remains in the game as the center fielder.","Defensive Switch",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","601","63","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",0,0,5,63,"top",9,"2023-07-06T01:56:05.618Z","2023-07-06T01:57:05.961Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,456781,"/api/v1/people/456781",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",2,"2023-07-06T01:55:38.068Z","2023-07-06T01:56:07.859Z",FALSE,"action",NA,NA,"Defensive switch from center field to third base for Willi Castro.","Defensive Switch",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","700","63","atBat","Groundout","field_out","Maikel Garcia grounds out, third baseman Willi Castro to first baseman Alex Kirilloff.",0,0,5,63,"top",9,"2023-07-06T01:56:05.618Z","2023-07-06T01:57:05.961Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717482,"2023-07-05",2,"2023-07-06T01:53:45.703Z","2023-07-06T01:53:56.219Z",TRUE,"pitch","30c09ccb-3f7e-4abd-b9d7-92906e28d5dc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.51,1.64,NA,92.81,153.96,"popup","medium","4",153.04,144.58,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Pop Out","field_out","Willi Castro pops out to second baseman Michael Massey.",0,0,5,62,"bottom",8,"2023-07-06T01:53:26.132Z","2023-07-06T01:53:56.219Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,650489,"Willi Castro","/api/v1/people/650489","L","Left",669395,"Dylan Coleman","/api/v1/people/669395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.6,3,0.89,0.3951,7.1206,27.6842,-18.704,-1.4877,6.9062,0.6346,3.1415,6.6194,-138.0589,-3.8644,-1.5899,50.0063,5.8012,-2.9043,4.8,3.6,24,2434,211,99.3,63,181,NA,NA,NA,TRUE,-18.1,12,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
