"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718552,"2023-04-16",0,"2023-04-17T01:23:08.239Z","2023-04-17T01:23:14.772Z",TRUE,"pitch","5c3f46fe-db27-482d-b285-28df1e45b051",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.2002,1.5045,NA,76.92,215.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Alex Bregman walks. Jeremy Pena scores. David Hensley to 3rd. Jake Meyers to 2nd.",1,6,1,57,"bottom",7,"2023-04-17T01:23:00.601Z","2023-04-17T01:25:11.810Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.4,14,0.89,0.4301,6.1337,27.8465,-29.7347,-0.1014,1.4868,1.0514,0.8702,6.1041,-127.6605,-5.3287,-1.3639,50.0034,5.3434,-0.1675,2.4,7.2,24,2447,141,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1.7,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",4,"2023-04-17T01:22:37.187Z","2023-04-17T01:22:44.422Z",TRUE,"pitch","303cc197-bb96-4990-bdb2-41228241a382",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.41,1.64,NA,64.44,186.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,6,0,56,"bottom",7,"2023-04-17T01:21:26.431Z","2023-04-17T01:22:44.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.3,14,2,0.3894,6.4213,34.5323,-24.4663,-12.0585,3.8541,1.3789,1.9245,10.6664,-141.1083,-5.3286,-0.8985,50.0047,5.4309,-24.1237,39.6,7.2,24,2254,241,NA,NA,NA,NA,NA,NA,TRUE,-23.3,5.9,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",682073,"David Hensley","/api/v1/people/682073",665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA
718552,"2023-04-16",3,"2023-04-17T01:22:17.065Z","2023-04-17T01:22:21.054Z",TRUE,"pitch","eb1af681-2615-48de-a455-38cbf0139f78",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.4104,1.6187,NA,95.97,184.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,6,0,56,"bottom",7,"2023-04-17T01:21:26.431Z","2023-04-17T01:22:44.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,88.5,9,2,0.3879,6.4569,35.1373,-24.2323,-11.8714,3.9426,0.5518,2.0076,8.9908,-141.6921,-5.0388,-1.1347,50.0035,5.3761,-23.919,40.8,7.2,24,2229,237,NA,NA,NA,NA,NA,NA,FALSE,-22.9,6.1,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",2,"2023-04-17T01:22:01.110Z","2023-04-17T01:22:05.157Z",TRUE,"pitch","49b9d52e-7626-446b-b84b-47740549eeba",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3545,1.5324,NA,85.13,175.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,6,0,56,"bottom",7,"2023-04-17T01:21:26.431Z","2023-04-17T01:22:44.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88,14,2,0.3896,6.3282,35.677,-25.5582,-12.4869,3.3134,0.8362,2.3618,9.7674,-141.227,-3.8164,-1.0653,50.0017,5.3974,-24.9268,40.8,7.2,24,2245,233,NA,NA,NA,NA,NA,NA,FALSE,-24,5.3,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",1,"2023-04-17T01:21:44.824Z","2023-04-17T01:21:48.700Z",TRUE,"pitch","a058a5e5-8509-4ca8-9d31-cd0f239ca850",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.382,1.5616,NA,182.21,162.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,6,0,56,"bottom",7,"2023-04-17T01:21:26.431Z","2023-04-17T01:22:44.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,87.8,11,2,0.3902,6.2008,36.2121,-26.2584,-11.2098,2.9745,-1.7107,2.8401,3.1466,-141.1096,-2.6186,-1.3937,50.004,5.4969,-22.2973,38.4,7.2,24,2232,234,NA,NA,NA,NA,NA,NA,FALSE,-24.5,4.9,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",0,"2023-04-17T01:21:28.417Z","2023-04-17T01:21:32.206Z",TRUE,"pitch","f584ae21-0c60-4708-baa6-aacec10a1128",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4104,1.4759,NA,42.58,205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,6,0,56,"bottom",7,"2023-04-17T01:21:26.431Z","2023-04-17T01:22:44.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,79.9,14,0.89,0.4328,6.1376,27.8479,-31.0795,0.3931,0.6736,1.9523,1.2326,7.6795,-126.9136,-4.348,-1.1735,50.0004,5.4648,0.6357,3.6,8.4,24,2452,106,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",6,"2023-04-17T01:20:57.060Z","2023-04-17T01:21:00.940Z",TRUE,"pitch","2032fe1b-3ed2-4c51-a068-155ac980a38b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.1159,1.4181,NA,85.67,150.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,6,0,55,"bottom",7,"2023-04-17T01:19:43.338Z","2023-04-17T01:21:00.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88,12,2,0.3899,6.2914,34.3448,-25.4873,-11.9788,3.3547,0.8219,3.2732,9.2162,-140.9055,-1.9414,-0.9477,50.0053,5.6309,-23.903,39.6,7.2,24,2169,236,NA,NA,NA,NA,NA,NA,TRUE,-23.5,5.9,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",682073,"David Hensley","/api/v1/people/682073",665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA
718552,"2023-04-16",5,"2023-04-17T01:20:36.023Z","2023-04-17T01:20:39.301Z",TRUE,"pitch","2d2b4a3f-d379-4fde-8620-553e2b38a28d",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.0722,1.3616,NA,29.09,218.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,6,0,55,"bottom",7,"2023-04-17T01:19:43.338Z","2023-04-17T01:21:00.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.4,14,0.9,0.4373,6.2238,26.9515,-34.027,1.3435,-1.1643,2.3062,0.7472,8.3713,-125.57,-4.6438,-1.2545,50.0062,5.409,2.1306,6,8.4,24,2548,82,NA,NA,NA,NA,NA,NA,FALSE,-40,-3,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",3,"2023-04-17T01:20:04.516Z","2023-04-17T01:20:07.516Z",TRUE,"pitch","fa4a62c2-d1c3-41cc-bac9-01ce864dfabe",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.2,1.47,NA,50.94,201.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,6,0,55,"bottom",7,"2023-04-17T01:19:43.338Z","2023-04-17T01:21:00.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.5,14,0.9,0.4364,6.1264,26.1001,-32.2569,1.8065,-0.0476,1.7331,1.3843,6.9536,-125.6452,-3.6833,-1.3083,50.0057,5.4982,2.8808,7.2,8.4,24,2526,93,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.7,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",2,"2023-04-17T01:19:45.689Z","2023-04-17T01:19:49.047Z",TRUE,"pitch","7071f4d6-da97-444d-a207-7a1ab8184488",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.2,1.47,NA,45.17,189.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,6,0,55,"bottom",7,"2023-04-17T01:19:43.338Z","2023-04-17T01:21:00.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.3,14,0.9,0.4358,6.2248,27.543,-32.7444,1.5807,-0.3579,1.8843,1.8088,7.4179,-126.0714,-2.6406,-1.3112,50.0032,5.5341,2.5224,7.2,8.4,24,2463,115,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-1.1,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",0,"2023-04-17T01:16:49.149Z","2023-04-17T01:17:55.401Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,6,0,55,"bottom",7,"2023-04-17T01:19:43.338Z","2023-04-17T01:21:00.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",1,"2023-04-17T01:17:55.401Z","2023-04-17T01:19:45.689Z",FALSE,"action",NA,NA,"Pitching Change: Jonathan Hernandez replaces Brock Burke.","Pitching Substitution",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642546,"/api/v1/people/642546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,6,0,55,"bottom",7,"2023-04-17T01:19:43.338Z","2023-04-17T01:21:00.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",4,"2023-04-17T01:20:22.230Z","2023-04-17T01:20:36.023Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,455117,"/api/v1/people/455117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,6,0,55,"bottom",7,"2023-04-17T01:19:43.338Z","2023-04-17T01:21:00.940Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",9,"2023-04-17T01:16:28.866Z","2023-04-17T01:16:33.729Z",TRUE,"pitch","4081e355-f577-40e2-9239-06b38297f89c",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.0901,1.3616,NA,51.99,137.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Meyers walks. Jeremy Pena to 3rd. David Hensley to 2nd.",0,6,0,54,"bottom",7,"2023-04-17T01:13:44.182Z","2023-04-17T01:16:33.729Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.7,12,2,0.404,7.0811,32.9522,-15.4859,4.6496,8.9899,1.7055,3.7393,-2.1886,-136.1562,-3.7808,1.9204,50.0066,6.2338,8.6362,26.4,3.6,24,2248,135,NA,NA,NA,NA,NA,NA,FALSE,-16,15.6,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",682073,"David Hensley","/api/v1/people/682073",665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA
718552,"2023-04-16",8,"2023-04-17T01:16:06.830Z","2023-04-17T01:16:10.149Z",TRUE,"pitch","c81a2d02-16e6-4b43-bb81-e3cecfc88581",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.09,1.44,NA,110.25,185.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Meyers walks. Jeremy Pena to 3rd. David Hensley to 2nd.",0,6,0,54,"bottom",7,"2023-04-17T01:13:44.182Z","2023-04-17T01:16:33.729Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.4,5,2,0.4029,7.4193,31.0897,-10.7705,4.0963,11.4475,0.177,1.99,-5.3523,-136.1565,-8.9399,1.64,50.0012,6.0698,7.6578,26.4,3.6,24,2230,143,NA,NA,NA,NA,NA,NA,FALSE,-12.5,19,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718552,"2023-04-16",7,"2023-04-17T01:15:48.484Z","2023-04-17T01:15:52.752Z",TRUE,"pitch","4eb78137-091c-4323-b037-1bbf589a8a26",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0901,1.5045,NA,73.73,152.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Meyers walks. Jeremy Pena to 3rd. David Hensley to 2nd.",0,6,0,54,"bottom",7,"2023-04-17T01:13:44.182Z","2023-04-17T01:16:33.729Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.9,12,2,0.3992,7.3099,32.491,-9.7997,3.7135,11.7534,1.1352,3.1798,-2.7901,-137.576,-6.1182,1.6836,50.005,6.1072,7.0702,30,2.4,24,2320,146,NA,NA,NA,NA,NA,NA,FALSE,-10.7,20,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
