"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746073,"2024-04-30",1,"2024-05-01T01:21:33.798Z","2024-05-01T01:21:45.613Z",TRUE,"pitch","1bda12ce-9580-4751-86ac-091324816be3",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.53,1.61,NA,79.38,159.4,"ground_ball","medium","9",186.98,113.52,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Dane Myers singles on a ground ball to right fielder Hunter Goodman. Bryan De La Cruz scores.",1,6,7,79,"bottom",10,"2024-05-01T01:21:07.513Z","2024-05-01T01:21:45.613Z",TRUE,TRUE,FALSE,FALSE,60,1,0,1,667472,"Dane Myers","/api/v1/people/667472","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79,12,0.9,0.435,6.3453,27.693,-24.8947,9.3207,4.5419,0.987,2.9399,-2.3986,-126.3025,-2.3241,0.7431,50.0014,5.8909,14.9339,30,7.2,24,1675,129,85,3,66,NA,NA,NA,FALSE,-28.7,7.9,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,667472,"Dane Myers","/api/v1/people/667472"
746073,"2024-04-30",0,"2024-05-01T01:21:14.367Z","2024-05-01T01:21:18.107Z",TRUE,"pitch","090475c2-c659-48cc-8516-e953c9d1e5d4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5449,1.5438,NA,25,110.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Dane Myers singles on a ground ball to right fielder Hunter Goodman. Bryan De La Cruz scores.",1,6,7,79,"bottom",10,"2024-05-01T01:21:07.513Z","2024-05-01T01:21:45.613Z",TRUE,TRUE,FALSE,FALSE,60,1,0,1,667472,"Dane Myers","/api/v1/people/667472","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.4,12,0.91,0.421,6.2039,29.934,-26.086,9.7518,3.5639,2.4136,4.7397,0.3182,-130.5715,1.5216,1.0245,50.0063,6.1255,16.6816,33.6,7.2,24,1937,131,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7.1,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746073,"2024-04-30",5,"2024-05-01T01:20:25.430Z","2024-05-01T01:20:38.560Z",TRUE,"pitch","73efc6ff-f6e9-4250-ba37-857df21723df",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.58,1.72,NA,144.85,167.42,"fly_ball","hard","7",56.42,63.06,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Bryan De La Cruz doubles (7) on a sharp fly ball to left fielder Jordan Beck. Tim Anderson scores.",1,6,6,78,"bottom",10,"2024-05-01T01:18:15.200Z","2024-05-01T01:20:38.560Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.4,4,0.92,0.3972,6.6857,32.5118,-11.5386,3.8237,10.7272,-0.7307,2.643,-5.1456,-138.2202,-6.253,0.6634,50.0013,5.7189,7.3547,25.2,3.6,24,2120,155,101.5,26,377,NA,NA,NA,FALSE,-12.2,18.2,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
746073,"2024-04-30",4,"2024-05-01T01:19:56.029Z","2024-05-01T01:20:01.356Z",TRUE,"pitch","52b154ef-f7ff-4b51-9f04-516a24904c4c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.58,1.72,NA,150.36,145.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Bryan De La Cruz doubles (7) on a sharp fly ball to left fielder Jordan Beck. Tim Anderson scores.",1,6,6,78,"bottom",10,"2024-05-01T01:18:15.200Z","2024-05-01T01:20:38.560Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.5,11,0.91,0.4001,6.6018,33.2548,-11.5546,2.7773,10.8865,-0.8752,3.449,-5.0465,-137.4327,-4.3886,0.6323,50.0038,5.8645,5.2615,18,2.4,24,2267,157,NA,NA,NA,NA,NA,NA,FALSE,-12,18.8,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
746073,"2024-04-30",3,"2024-05-01T01:19:36.793Z","2024-05-01T01:19:40.508Z",TRUE,"pitch","222e0b50-4bca-425e-bad1-75d487a7481a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5435,1.6874,NA,166.98,149.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Bryan De La Cruz doubles (7) on a sharp fly ball to left fielder Jordan Beck. Tim Anderson scores.",1,6,6,78,"bottom",10,"2024-05-01T01:18:15.200Z","2024-05-01T01:20:38.560Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.7,11,0.91,0.3998,6.7098,32.5191,-11.7515,3.3584,10.7616,-1.3112,3.3209,-6.4679,-137.4002,-4.4039,0.6448,50.0048,5.7528,6.3749,20.4,2.4,24,2153,154,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.6,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
746073,"2024-04-30",2,"2024-05-01T01:18:57.084Z","2024-05-01T01:19:02.611Z",TRUE,"pitch","dc79541a-9c90-498f-a087-7c556bdbfe5c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.58,1.72,NA,139.06,169.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Bryan De La Cruz doubles (7) on a sharp fly ball to left fielder Jordan Beck. Tim Anderson scores.",1,6,6,78,"bottom",10,"2024-05-01T01:18:15.200Z","2024-05-01T01:20:38.560Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,79.7,4,2,0.432,6.3546,27.5032,-26.6375,-0.7082,3.4067,-0.5788,2.5506,-3.3896,-127.0744,-2.9815,0.8677,50.0032,5.8689,-1.1511,3.6,7.2,24,2200,159,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
746073,"2024-04-30",1,"2024-05-01T01:18:41.338Z","2024-05-01T01:18:45.482Z",TRUE,"pitch","64963c5e-cfd9-48cc-9c95-90b2f9c354d9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5887,1.7215,NA,72.4,192.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Bryan De La Cruz doubles (7) on a sharp fly ball to left fielder Jordan Beck. Tim Anderson scores.",1,6,6,78,"bottom",10,"2024-05-01T01:18:15.200Z","2024-05-01T01:20:38.560Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82,14,0.9,0.4201,6.1999,29.203,-21.1662,9.4224,6.4021,1.1702,1.7012,-2.4769,-130.7085,-6.4022,0.9099,50.0018,5.7867,16.1977,34.8,6,24,1892,129,NA,NA,NA,NA,NA,NA,FALSE,-23.8,10.3,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
746073,"2024-04-30",0,"2024-05-01T01:18:27.137Z","2024-05-01T01:18:31.154Z",TRUE,"pitch","73fc846b-c6c4-4e15-9efe-fc76d622f181",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5849,1.6855,NA,62.24,185.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Bryan De La Cruz doubles (7) on a sharp fly ball to left fielder Jordan Beck. Tim Anderson scores.",1,6,6,78,"bottom",10,"2024-05-01T01:18:15.200Z","2024-05-01T01:20:38.560Z",TRUE,TRUE,FALSE,FALSE,71,3,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.9,14,0.89,0.4206,6.3961,28.9208,-22.0342,9.01,5.9106,1.4366,1.9694,-1.3862,-130.5049,-5.6547,0.8065,50.0021,5.837,15.4518,33.6,6,24,1901,130,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9.6,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
746073,"2024-04-30",9,"2024-05-01T01:17:48.545Z","2024-05-01T01:17:58.410Z",TRUE,"pitch","2a743467-044b-41bf-b173-ee6884982e14",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.21,1.54,NA,164.73,176.27,"fly_ball","medium","8",112.14,82.3,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Brenton Doyle.",0,6,5,77,"bottom",10,"2024-05-01T01:15:45.573Z","2024-05-01T01:17:58.410Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,79,13,2,0.4349,6.367,29.1021,-26.0762,-1.5997,3.8112,-1.2522,2.3152,-4.7543,-126.595,-3.5608,0.8684,50.0043,5.8592,-2.5619,7.2,7.2,24,1930,180,81,29,294,NA,NA,NA,TRUE,-30.4,6.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
746073,"2024-04-30",8,"2024-05-01T01:17:27.259Z","2024-05-01T01:17:33.921Z",TRUE,"pitch","2f7e8341-b0ac-45fe-9f63-2c9754ad3adf",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,0,NA,NA,3.2325,1.4282,NA,117.84,245.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Brenton Doyle.",0,6,5,77,"bottom",10,"2024-05-01T01:15:45.573Z","2024-05-01T01:17:58.410Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.3,13,0.9,0.4164,6.6628,29.1382,-22.7908,11.0369,5.3572,-0.0219,-0.2551,-5.6648,-131.7667,-10.6293,0.7269,50.0028,5.5288,19.3227,36,7.2,24,1938,127,NA,NA,NA,NA,NA,NA,FALSE,-26,7.4,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
