"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717038,"2023-08-11",2,"2023-08-12T01:10:50.355Z","2023-08-12T01:10:54.700Z",TRUE,"pitch","a2150bb8-8fd1-4f50-9b60-3da2f09257d0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.69,1.78,NA,100.4,180.59,"line_drive","medium","6",115.64,133.91,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Josh Lowe lines out to shortstop Brayan Rocchio.",0,5,8,72,"bottom",8,"2023-08-12T01:10:11.729Z","2023-08-12T01:10:54.700Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.6,9,2,0.4294,5.9302,26.88,-35.8142,4.3394,-2.2097,0.4355,2.1553,2.3557,-127.6745,-2.2687,-1.0636,50.0025,5.8804,7.1465,12,9.6,24,2599,72,90.4,10,171,NA,NA,NA,TRUE,-39.8,-4.3,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",1,"2023-08-12T01:10:36.647Z","2023-08-12T01:10:40.172Z",TRUE,"pitch","220e3059-a0ff-475d-898a-88282d445fa6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.722,1.8585,NA,166.17,163.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Josh Lowe lines out to shortstop Brayan Rocchio.",0,5,8,72,"bottom",8,"2023-08-12T01:10:11.729Z","2023-08-12T01:10:54.700Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.6,13,2,0.3934,5.9843,30.819,-18.8686,-5.8039,6.7729,-1.29,2.7822,1.7334,-139.1658,-4.9104,-1.1664,50.0004,5.8167,-11.3986,28.8,4.8,24,2196,209,NA,NA,NA,NA,NA,NA,FALSE,-18.4,11.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",0,"2023-08-12T01:10:23.669Z","2023-08-12T01:10:27.074Z",TRUE,"pitch","435346d6-0fa8-4b78-aa5c-2b6290d3cc89",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7482,1.8134,NA,123.6,181.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Josh Lowe lines out to shortstop Brayan Rocchio.",0,5,8,72,"bottom",8,"2023-08-12T01:10:11.729Z","2023-08-12T01:10:54.700Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",547184,"Michael Kelly","/api/v1/people/547184","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.9,8,2,0.4282,5.9562,26.6435,-34.4964,4.254,-1.3994,-0.1732,2.1082,1.0948,-127.9592,-2.7337,-1.1594,50.0055,5.896,7.0479,12,8.4,24,2587,88,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-2.9,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",3,"2023-08-12T01:08:04.840Z","2023-08-12T01:08:12.967Z",TRUE,"pitch","06b7e6e3-cc2b-4231-8813-a69ab3535197",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.17,1.44,NA,94.29,163.83,"fly_ball","medium","8",105.26,72.44,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Andres Gimenez flies out to center fielder Manuel Margot.",0,5,8,71,"top",8,"2023-08-12T01:07:03.994Z","2023-08-12T01:08:12.967Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.5,3,0.9,0.3968,6.8028,31.9737,-11.7315,-6.2629,10.6048,0.5957,2.776,6.2197,-138.2355,-5.8436,-0.8741,50.0004,5.711,-12.0705,39.6,3.6,24,2596,218,86.8,30,320,NA,NA,NA,TRUE,-12.4,18.1,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",1,"2023-08-12T01:07:34.656Z","2023-08-12T01:07:40.157Z",TRUE,"pitch","e4450751-1d37-4082-9ab6-ccd5dbc0ad64",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.17,1.44,NA,113.73,173.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Andres Gimenez flies out to center fielder Manuel Margot.",0,5,8,71,"top",8,"2023-08-12T01:07:03.994Z","2023-08-12T01:08:12.967Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87,5,0.9,0.3952,6.6356,31.857,-9.3485,-5.3451,11.7402,0.0857,2.4305,4.8655,-138.758,-7.5214,-0.9985,50.0063,5.8039,-10.396,39.6,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",0,"2023-08-12T01:07:16.961Z","2023-08-12T01:07:20.494Z",TRUE,"pitch","1fbc79bb-7f40-4b29-b473-8ea75fb05b85",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3316,1.5831,NA,98.92,194.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Andres Gimenez flies out to center fielder Manuel Margot.",0,5,8,71,"top",8,"2023-08-12T01:07:03.994Z","2023-08-12T01:08:12.967Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,71.7,9,0.9,0.4813,6.5543,25.0709,-34.0677,12.6562,-1.4508,0.4744,1.6464,0.9466,-114.6605,-1.1494,-1.586,50.0024,5.5377,16.5211,26.4,12,24,2599,44,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-2.6,-23,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",2,"2023-08-12T01:07:49.517Z","2023-08-12T01:08:04.840Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,665926,"/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Andres Gimenez flies out to center fielder Manuel Margot.",0,5,8,71,"top",8,"2023-08-12T01:07:03.994Z","2023-08-12T01:08:12.967Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",2,"2023-08-12T01:06:36.245Z","2023-08-12T01:06:45.242Z",TRUE,"pitch","590304b7-32fa-4efc-849e-a7ad876f7dc8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.19,1.46,NA,116.63,164.62,"ground_ball","medium","6",103.84,134.49,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Steven Kwan grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,5,8,70,"top",8,"2023-08-12T01:05:44.343Z","2023-08-12T01:06:45.242Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,72.1,2,0.9,0.4773,6.514,24.3908,-32.3209,12.2739,-0.1089,0.0097,2.7468,0.3643,-115.3912,0.9357,-1.7421,50.0046,5.4858,16.3108,26.4,10.8,24,NA,NA,80,9,128,NA,NA,NA,TRUE,-43.6,0.4,-22.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",1,"2023-08-12T01:06:14.739Z","2023-08-12T01:06:17.739Z",TRUE,"pitch","1080133c-5415-4492-b3be-32f31df40c65",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.46,NA,134.78,174.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Steven Kwan grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,5,8,70,"top",8,"2023-08-12T01:05:44.343Z","2023-08-12T01:06:45.242Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.5,4,0.9,0.3977,6.832,30.7211,-11.3068,-5.5048,10.8662,-0.4664,2.3897,3.7464,-137.7312,-6.8692,-1.1294,50.0022,5.6815,-10.5708,37.2,3.6,24,2598,213,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",0,"2023-08-12T01:05:58.047Z","2023-08-12T01:06:01.495Z",TRUE,"pitch","6dac0e37-5d8f-4eb8-94a3-d8434aaf259f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3165,1.5314,NA,148.59,162.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Steven Kwan grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,5,8,70,"top",8,"2023-08-12T01:05:44.343Z","2023-08-12T01:06:45.242Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.9,1,0.9,0.421,6.667,27.855,-28.2069,-10.3639,2.318,-0.8287,2.8333,4.4525,-130.2034,-2.1371,-1.2162,50.0055,5.8036,-17.7609,30,8.4,24,2357,229,NA,NA,NA,NA,NA,NA,FALSE,-30.2,4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",0,"2023-08-12T01:05:12.708Z","2023-08-12T01:05:35.962Z",TRUE,"pitch","fd604e4b-c65d-4519-ac4a-8541da67fe81",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.29,1.51,NA,133.62,147.53,"fly_ball","medium","78",56.3,62.11,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Home Run","home_run","Myles Straw homers (1) on a fly ball to left center field.",1,5,8,69,"top",8,"2023-08-12T01:05:02.642Z","2023-08-12T01:05:35.962Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.3,1,0.9,0.3959,6.7669,34.2714,-8.1298,-3.7854,12.44,-0.436,3.3796,3.2751,-138.9109,-5.2278,-1.1448,50.0064,5.8402,-7.319,34.8,2.4,24,2591,219,96.8,30,380,NA,NA,NA,FALSE,-8.8,21.5,6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",5,"2023-08-12T01:04:42.689Z","2023-08-12T01:04:46.833Z",TRUE,"pitch","95c198ba-21b1-4389-8d21-ec28f2a80e61",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.27,1.49,NA,113.65,135.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,8,68,"top",8,"2023-08-12T01:03:26.382Z","2023-08-12T01:04:46.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.2,12,0.9,0.3927,6.7242,33.1777,-11.6866,-5.1436,10.4131,0.0878,3.8271,5.1695,-139.7817,-3.2614,-1.1224,50.0041,5.7827,-10.1217,36,3.6,24,2589,211,NA,NA,NA,NA,NA,NA,TRUE,-11.5,18.4,8.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",4,"2023-08-12T01:04:21.262Z","2023-08-12T01:04:26.292Z",TRUE,"pitch","c414d3b5-835b-4782-b669-e82a97f9aafe",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.27,1.49,NA,132.67,155.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,8,68,"top",8,"2023-08-12T01:03:26.382Z","2023-08-12T01:04:46.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.8,1,0.89,0.399,6.7835,33.3275,-15.5771,-7.5498,8.7159,-0.411,3.0911,4.8179,-137.7723,-4.309,-1.2102,50.0004,5.7428,-14.3737,38.4,4.8,24,2569,226,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15,12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",3,"2023-08-12T01:04:03.812Z","2023-08-12T01:04:07.664Z",TRUE,"pitch","6961583a-09e3-4840-a509-3a47196dc007",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5926,1.8131,NA,159.67,157.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,8,68,"top",8,"2023-08-12T01:03:26.382Z","2023-08-12T01:04:46.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,80.5,11,0.9,0.426,6.4661,30.2358,-30.778,-10.1654,0.8377,-1.1193,3.0094,3.2846,-129.214,-1.2234,-1.0963,50.0029,5.8827,-16.963,27.6,8.4,24,2076,234,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.4,17.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",2,"2023-08-12T01:03:46.153Z","2023-08-12T01:03:49.232Z",TRUE,"pitch","46378395-27d6-49f3-9518-72e5a46daa2b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5165,1.7721,NA,155.2,131.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,8,68,"top",8,"2023-08-12T01:03:26.382Z","2023-08-12T01:04:46.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86,11,0.9,0.3974,6.7783,34.1028,-12.941,-6.2226,10.0194,-1.0021,3.9857,2.756,-138.4365,-2.6991,-1.2084,50.0014,5.8522,-11.9426,39.6,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
717038,"2023-08-11",1,"2023-08-12T01:03:28.655Z","2023-08-12T01:03:31.670Z",TRUE,"pitch","a7c9ee58-7ef5-42c3-81dd-c1f0fd85a79d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.27,1.49,NA,114.58,162.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,8,68,"top",8,"2023-08-12T01:03:26.382Z","2023-08-12T01:04:46.833Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.7,2,0.9,0.3998,6.7217,32.9136,-12.543,-7.3018,10.3466,0.0635,2.8147,6.3486,-137.46,-5.4419,-1.3371,50.0033,5.6851,-13.8541,42,3.6,24,2583,213,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.6,11.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
