"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717166,"2023-08-02",7,"2023-08-02T19:20:51.531Z","2023-08-02T19:20:56.994Z",TRUE,"pitch","8e732c7e-2800-4477-998b-dc493e43d231",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.0876,1.4519,NA,128.07,150.61,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76.8,11,0.9,0.4517,6.5993,21.0333,-28.7992,8.6176,2.2624,-0.2904,3.2657,-5.861,-120.7342,0.0196,1.0355,50.0042,5.7685,12.8662,22.8,8.4,24,1711,108,NA,NA,NA,NA,NA,NA,TRUE,-35,4.3,-14.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",6,"2023-08-02T19:20:30.574Z","2023-08-02T19:20:34.435Z",TRUE,"pitch","5327b5fd-e1d0-4e01-b808-150edb6ce626",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1494,1.5651,NA,90.76,116.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.4,12,0.91,0.3989,6.5122,28.1832,-17.4655,2.1961,7.692,0.6883,4.529,-1.996,-136.9309,-0.4879,1.1388,50.0065,5.8968,4.2016,12,3.6,24,1903,142,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14,-3.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",5,"2023-08-02T19:20:02.173Z","2023-08-02T19:20:05.925Z",TRUE,"pitch","2339336d-964f-44fd-9b38-05987f9459a1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.07,1.46,NA,143.51,153.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,83.2,1,0.91,0.4177,6.6877,23.4365,-23.5958,-2.6288,4.9082,-0.6954,3.1722,-3.4751,-130.3642,-2.7211,0.9887,50.0022,5.9813,-4.5943,12,6,24,2396,185,NA,NA,NA,NA,NA,NA,FALSE,-25.1,8.6,5.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",4,"2023-08-02T19:19:43.110Z","2023-08-02T19:19:48.023Z",TRUE,"pitch","6adb0b31-2f1d-40b6-a3a0-722a95a36171",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2008,1.5651,NA,144.63,139.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83.4,11,0.91,0.4158,6.4665,24.6737,-26.262,-3.0589,3.3578,-0.7248,3.681,-3.6709,-131.1337,-0.8798,1.0846,50.0051,5.9594,-5.3905,13.2,6,24,2298,190,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.1,6.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",3,"2023-08-02T19:19:21.786Z","2023-08-02T19:19:27.012Z",TRUE,"pitch","6a5eb9c6-7bc3-440e-b775-92ada4fff403",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.07,1.46,NA,116.4,172.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.9,5,0.9,0.4513,6.685,21.125,-27.5176,8.2953,3.1117,0.0158,2.4558,-5.3935,-120.8504,-2.0301,1.1866,50.0004,5.6979,12.4033,22.8,8.4,24,1662,105,NA,NA,NA,NA,NA,NA,FALSE,-33.8,5.4,-13.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",2,"2023-08-02T19:19:04.460Z","2023-08-02T19:19:09.481Z",TRUE,"pitch","aae55b85-f3ab-4f44-885d-305908c58694",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1751,1.5137,NA,165.98,166.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,84.1,11,0.9,0.4139,6.5889,23.8072,-25.2045,-2.3741,3.9172,-1.285,2.6733,-5.2781,-131.5511,-3.6657,1.0436,50.0048,5.9201,-4.2263,10.8,6,24,2441,177,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.6,5.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",0,"2023-08-02T19:16:27.406Z","2023-08-02T19:16:39.751Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",1,"2023-08-02T19:16:39.751Z","2023-08-02T19:19:04.460Z",FALSE,"action",NA,NA,"Pitching Change: Tyler Holton replaces Alex Lange.","Pitching Substitution",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663947,"/api/v1/people/663947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"79","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,6,3,79,"bottom",9,"2023-08-02T19:19:02.133Z","2023-08-02T19:20:56.994Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717166,"2023-08-02",4,"2023-08-02T19:16:11.154Z","2023-08-02T19:16:16.753Z",TRUE,"pitch","2eac891c-2f74-4bf6-b50d-d718e46c4355",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.0207,1.4107,NA,90.3,207.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Henry Davis walks. Connor Joe scores. Bryan Reynolds to 3rd. Andrew McCutchen to 2nd.",1,6,3,78,"bottom",9,"2023-08-02T19:14:59.583Z","2023-08-02T19:16:16.753Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.6,14,0.9,0.3901,6.4027,32.4888,-26.2259,-9.9517,2.983,0.7004,1.1737,10.322,-140.5125,-7.3296,-1.7316,50.0036,5.5255,-19.8568,32.4,7.2,24,2174,221,NA,NA,NA,NA,NA,NA,FALSE,-25.4,4,15.8,NA,NA,NA,NA,NA,FALSE,FALSE,680779,"Henry Davis","/api/v1/people/680779",457705,"Andrew McCutchen","/api/v1/people/457705",668804,"Bryan Reynolds","/api/v1/people/668804"
717166,"2023-08-02",3,"2023-08-02T19:15:55.524Z","2023-08-02T19:16:00.117Z",TRUE,"pitch","06b82a2b-39bf-4948-b83a-cc0ca30791c7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2522,1.5909,NA,87.34,214.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Henry Davis walks. Connor Joe scores. Bryan Reynolds to 3rd. Andrew McCutchen to 2nd.",1,6,3,78,"bottom",9,"2023-08-02T19:14:59.583Z","2023-08-02T19:16:16.753Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.4,14,0.9,0.3919,6.5352,31.2977,-26.0926,-10.3972,3.0743,0.7782,0.9136,10.5518,-139.7295,-8.0824,-1.695,50.0043,5.5565,-20.5747,33.6,7.2,24,2152,223,NA,NA,NA,NA,NA,NA,FALSE,-25.7,4,16.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
