"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716839,"2023-08-26",0,"2023-08-27T01:23:49.716Z","2023-08-27T01:23:53.608Z",TRUE,"pitch","d7bac11a-4ee5-419a-9ef7-38c47cb3d300",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2693,1.5493,NA,106.38,148.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Jorge Polanco singles on a line drive to left fielder Travis Jankowski.",0,2,2,58,"bottom",8,"2023-08-27T01:23:38.626Z","2023-08-27T01:24:37.207Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.4,3,0.91,0.4339,6.8242,26.442,-26.9329,0.9365,3.2477,0.2787,3.3408,-3.8154,-126.3803,-1.7207,1.6881,50.001,6.1996,1.5107,1.2,7.2,24,2223,172,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.8,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",2,"2023-08-27T01:24:17.546Z","2023-08-27T01:24:28.940Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,593871,"/api/v1/people/593871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Jorge Polanco singles on a line drive to left fielder Travis Jankowski.",0,2,2,58,"bottom",8,"2023-08-27T01:23:38.626Z","2023-08-27T01:24:37.207Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",6,"2023-08-27T01:23:23.428Z","2023-08-27T01:23:28.504Z",TRUE,"pitch","c48886c5-0737-4723-88bc-5fc4b55d7a70",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.36,1.52,NA,94.94,142.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,2,2,57,"bottom",8,"2023-08-27T01:19:43.635Z","2023-08-27T01:23:28.504Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.3,12,0.91,0.3918,7.0258,34.7843,-12.3276,5.3854,10.0529,0.5788,3.5617,-4.9696,-140.3492,-4.7676,1.6816,50.0064,6.0995,10.6364,34.8,3.6,24,2321,146,NA,NA,NA,NA,NA,NA,TRUE,-12.4,17.3,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",5,"2023-08-27T01:20:55.205Z","2023-08-27T01:21:04.669Z",TRUE,"pitch","fc3bc0a0-bc84-4c23-a2e9-7681a6f67d5d",5,"Foul",NA,NA,NA,NA,TRUE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.52,NA,118.84,163.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,2,2,57,"bottom",8,"2023-08-27T01:19:43.635Z","2023-08-27T01:23:28.504Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.8,2,0.9,0.3971,7.0923,30.0077,-13.8633,4.8206,9.4969,-0.0484,2.793,-6.0563,-137.8102,-6.413,1.5492,50.0004,6.0828,9.2917,27.6,3.6,24,2211,144,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.1,-7.4,NA,NA,NA,NA,NA,FALSE,FALSE,"MO",142,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",4,"2023-08-27T01:20:36.633Z","2023-08-27T01:20:40.689Z",TRUE,"pitch","384fca72-64bb-4313-b2b4-4baa4eaa4f6c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.2784,1.4674,NA,116.12,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,2,2,57,"bottom",8,"2023-08-27T01:19:43.635Z","2023-08-27T01:23:28.504Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80,2,0.9,0.4328,7.1837,24.4062,-27.6712,-1.523,2.7734,0.023,3.103,-3.6784,-126.2821,-2.1795,1.6932,50.0034,6.1913,-2.4727,6,7.2,24,2162,201,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",3,"2023-08-27T01:20:16.365Z","2023-08-27T01:20:20.505Z",TRUE,"pitch","737884b8-aebe-4201-95f6-55ecd58857e4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3075,1.4674,NA,121.2,222.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,2,2,57,"bottom",8,"2023-08-27T01:19:43.635Z","2023-08-27T01:23:28.504Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.4,13,0.89,0.4223,7.0624,26.2677,-26.8507,3.0535,3.1207,-0.1103,0.5995,-5.6355,-129.5465,-8.562,1.6935,50.0011,5.99,5.206,8.4,7.2,24,2137,143,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",2,"2023-08-27T01:20:00.922Z","2023-08-27T01:20:04.764Z",TRUE,"pitch","80f84935-c7f1-4c6c-a66f-78782737a877",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3367,1.4674,NA,125.47,196.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,2,2,57,"bottom",8,"2023-08-27T01:19:43.635Z","2023-08-27T01:23:28.504Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.9,8,0.89,0.402,7.2164,29.8842,-15.5283,4.7498,8.8547,-0.2222,1.5526,-6.794,-136.2375,-9.0423,1.6867,50.0064,5.9878,8.9328,22.8,3.6,24,2370,141,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",1,"2023-08-27T01:19:46.009Z","2023-08-27T01:19:49.873Z",TRUE,"pitch","5890c6ac-c502-4443-9cad-27c0fef4c9ae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3424,1.531,NA,85.88,165.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,2,2,57,"bottom",8,"2023-08-27T01:19:43.635Z","2023-08-27T01:23:28.504Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88,6,0.91,0.3915,7.019,31.4482,-12.7428,5.2301,9.8004,0.8164,2.7186,-4.094,-139.8805,-6.8071,1.6192,50.0003,6.0185,10.3665,33.6,3.6,24,2287,143,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.6,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",0,"2023-08-27T01:19:28.631Z","2023-08-27T01:19:46.009Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Kyle Farmer replaces Edouard Julien.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,571657,"/api/v1/people/571657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","57","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,2,2,57,"bottom",8,"2023-08-27T01:19:43.635Z","2023-08-27T01:23:28.504Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,666397,"/api/v1/people/666397",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",7,"2023-08-27T01:19:04.355Z","2023-08-27T01:19:11.341Z",TRUE,"pitch","e04d48ef-1afc-4f92-bea1-375065e1f2a6",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.16,1.48,NA,99.53,199.58,"ground_ball","medium","6",109.26,154.57,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81.8,9,0.9,0.423,7.1978,26.7832,-22.986,9.5262,5.4092,0.4583,1.4518,-6.105,-129.4361,-6.9025,1.6087,50.0034,5.9109,16.1793,31.2,7.2,24,2197,140,83,-9,11,NA,NA,NA,TRUE,-26,8.5,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",6,"2023-08-27T01:18:42.245Z","2023-08-27T01:18:45.245Z",TRUE,"pitch","88dc4fe1-dc8f-4789-b1c7-02fb11ead9cd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.16,1.48,NA,121.08,177.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.7,5,0.9,0.3978,7.0873,30.4138,-13.612,5.9092,9.6669,-0.107,2.2614,-6.888,-137.6631,-7.5709,1.6591,50.0032,5.9677,11.3479,32.4,3.6,24,2305,135,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.1,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",5,"2023-08-27T01:18:22.522Z","2023-08-27T01:18:25.522Z",TRUE,"pitch","dc1e314b-e99a-425a-8cee-c895613209c1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.16,1.48,NA,54.77,143.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88,12,0.91,0.3895,6.9319,33.8884,-11.3057,5.896,10.4351,1.6326,3.512,-2.6264,-140.9553,-5.0553,1.8137,50.0031,6.0672,11.7907,42,3.6,24,2453,138,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",4,"2023-08-27T01:18:06.019Z","2023-08-27T01:18:09.019Z",TRUE,"pitch","f8010050-72e4-4d0c-9be1-3b5458c04134",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1358,1.6299,NA,58.31,131.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.3,12,0.91,0.3927,6.7768,33.0904,-12.8619,5.9731,9.8122,1.5398,3.9622,-2.5464,-139.7816,-3.5585,1.6893,50.003,6.1029,11.7564,39.6,3.6,24,2399,137,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.2,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",2,"2023-08-27T01:17:41.257Z","2023-08-27T01:17:45.166Z",TRUE,"pitch","e1f22abe-950c-46a8-bbb1-54933260e7f6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.0484,1.5137,NA,122.95,174.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,81.7,5,0.91,0.4224,7.2375,27.4754,-24.7367,10.9246,4.369,-0.1561,2.3876,-8.4207,-129.721,-4.2636,1.7149,50.0011,5.9412,18.5916,33.6,7.2,24,2284,128,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.2,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",1,"2023-08-27T01:17:26.484Z","2023-08-27T01:17:29.612Z",TRUE,"pitch","aeadd9c5-1488-4802-840a-5ad9c6401541",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.16,1.48,NA,167.15,192.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.6,13,0.9,0.4403,7.2626,26.538,-25.0665,-0.4098,4.5419,-1.3158,1.7263,-7.0204,-124.7062,-5.5707,1.5966,50.0051,6.0737,-0.6399,4.8,7.2,24,2256,175,NA,NA,NA,NA,NA,NA,FALSE,-30.4,7.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",0,"2023-08-27T01:15:31.188Z","2023-08-27T01:17:26.484Z",FALSE,"action",NA,NA,"Pitching Change: Brock Burke replaces Max Scherzer.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656271,"/api/v1/people/656271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716839,"2023-08-26",3,"2023-08-27T01:17:52.634Z","2023-08-27T01:18:06.019Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,543877,"/api/v1/people/543877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Christian Vazquez grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,2,56,"bottom",8,"2023-08-27T01:17:24.369Z","2023-08-27T01:19:11.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
