"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717065,"2023-08-09",1,"2023-08-09T20:23:00.708Z","2023-08-09T20:23:04.633Z",TRUE,"pitch","0919409d-2b42-4e30-93fb-f83fc0fe6b48",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.65,1.74,NA,102.42,204.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,5,5,62,"top",8,"2023-08-09T20:22:42.316Z","2023-08-09T20:23:28.462Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669911,"Michael Toglia","/api/v1/people/669911","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.7,14,0.88,0.4251,6.0855,24.3955,-25.6956,-7.8081,3.8495,0.3824,1.2698,8.9759,-128.4025,-5.509,-2.1298,50.0059,5.4201,-13.1552,24,7.2,24,1981,239,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",0,"2023-08-09T20:22:44.584Z","2023-08-09T20:22:48.589Z",TRUE,"pitch","94bd08d3-b58b-4b22-8e24-85194cd4ff67",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5934,1.7271,NA,124.59,174.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,5,5,62,"top",8,"2023-08-09T20:22:42.316Z","2023-08-09T20:23:28.462Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669911,"Michael Toglia","/api/v1/people/669911","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78.1,5,0.9,0.4456,5.945,21.6756,-30.6219,6.0266,1.0132,-0.1992,2.3665,4.0054,-122.4048,-1.179,-2.6337,50.0035,5.4503,9.2455,18,8.4,24,2728,51,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1.8,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",4,"2023-08-09T20:22:15.724Z","2023-08-09T20:22:21.895Z",TRUE,"pitch","6170ebdb-b687-44ff-94aa-f7987087274b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.76,1.78,NA,131.74,162.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,5,5,61,"top",8,"2023-08-09T20:21:00.984Z","2023-08-09T20:22:21.895Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88,4,0.9,0.3928,6.222,28.2098,-17.2771,-6.099,7.5476,-0.3866,2.8377,7.5394,-138.9043,-3.677,-2.331,50.0019,5.3124,-12.0369,30,4.8,24,2440,225,NA,NA,NA,NA,NA,NA,TRUE,-16.6,13.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA
717065,"2023-08-09",3,"2023-08-09T20:21:56.043Z","2023-08-09T20:22:01.464Z",TRUE,"pitch","6b620303-5d9e-4a0d-8d53-7be703148c27",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.7622,1.8115,NA,94.58,126.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,5,5,61,"top",8,"2023-08-09T20:21:00.984Z","2023-08-09T20:22:21.895Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.1,12,0.92,0.3877,6.1236,28.5879,-17.3109,-6.5016,7.3326,0.5881,4.1551,9.7581,-140.6743,-0.5922,-2.0632,50.0002,5.4793,-13.1751,32.4,3.6,24,2515,221,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",1,"2023-08-09T20:21:28.655Z","2023-08-09T20:21:33.748Z",TRUE,"pitch","bbbe2292-e4c2-4e03-8304-a99ff31deb4e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.76,1.78,NA,136.92,148.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,5,5,61,"top",8,"2023-08-09T20:21:00.984Z","2023-08-09T20:22:21.895Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.3,1,0.89,0.3955,6.3636,27.9864,-16.8074,-5.9675,7.8911,-0.5225,3.3503,7.2611,-138.0049,-2.6495,-2.4007,50.0027,5.4423,-11.6206,30,3.6,24,2494,220,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",0,"2023-08-09T20:21:07.754Z","2023-08-09T20:21:11.162Z",TRUE,"pitch","eace522f-23a1-4e7b-bda5-7f2faee835c8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7903,1.8396,NA,136.94,163.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,5,5,61,"top",8,"2023-08-09T20:21:00.984Z","2023-08-09T20:22:21.895Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.4,4,0.9,0.4426,5.8432,22.868,-30.3105,5.0307,1.2021,-0.523,2.7825,3.5846,-123.4151,-0.5661,-2.6443,50.0049,5.5514,7.818,15.6,8.4,24,2656,50,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.3,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",2,"2023-08-09T20:21:45.085Z","2023-08-09T20:21:56.043Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,666134,"/api/v1/people/666134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,5,5,61,"top",8,"2023-08-09T20:21:00.984Z","2023-08-09T20:22:21.895Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",7,"2023-08-09T20:20:37.160Z","2023-08-09T20:20:41.969Z",TRUE,"pitch","7ae9a9a6-eb30-48a0-ae60-767ce5d5c997",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4245,1.5584,NA,162.57,148.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.1,11,0.9,0.4491,5.9311,22.8935,-30.9876,6.395,0.7845,-1.1955,3.3388,1.6602,-121.7442,0.983,-2.7163,50.0005,5.6025,9.6412,18,8.4,24,2565,57,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.9,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA
717065,"2023-08-09",6,"2023-08-09T20:20:22.234Z","2023-08-09T20:20:28.622Z",TRUE,"pitch","142be753-6945-416a-8644-7ae1482e55c3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4245,1.6146,NA,134.93,126.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.9,11,0.9,0.3926,6.1207,28.5071,-17.6795,-4.9336,7.3357,-0.4705,4.1601,6.8693,-139.0261,-0.363,-2.3219,50.0002,5.4565,-9.7454,25.2,3.6,24,2304,220,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",4,"2023-08-09T20:19:59.614Z","2023-08-09T20:20:05.418Z",TRUE,"pitch","e2fbf863-d929-4eea-b139-0709848fa5d6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.48,1.62,NA,117.08,188.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82,8,0.91,0.4211,6.1761,27.6503,-30.0071,-9.4853,1.2624,-0.0022,1.8525,9.5082,-130.1275,-3.2439,-2.4735,50.0006,5.3918,-16.2435,25.2,8.4,24,2163,244,NA,NA,NA,NA,NA,NA,FALSE,-32.5,1.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",3,"2023-08-09T20:19:45.090Z","2023-08-09T20:19:53.731Z",TRUE,"pitch","3bfcc126-fd3b-4926-b234-4ec0ad6110af",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4526,1.5584,NA,92.12,218.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.5,14,0.9,0.4247,6.1323,28.814,-32.9242,-9.2607,-0.4506,0.6527,0.7427,10.6671,-129.3308,-5.2752,-2.3363,50.0008,5.3558,-15.5728,21.6,8.4,24,2078,246,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-1.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",2,"2023-08-09T20:19:30.462Z","2023-08-09T20:19:34.565Z",TRUE,"pitch","c99074c4-b146-402b-ab17-5faa00da3565",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5089,1.5865,NA,171.39,125.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,11,0.89,0.3947,6.1476,29.6002,-16.7957,-5.2488,7.8792,-1.4269,4.2128,4.9357,-138.5234,-0.3641,-2.5458,50.0068,5.4642,-10.2503,28.8,3.6,24,2515,221,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.4,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",1,"2023-08-09T20:19:15.638Z","2023-08-09T20:19:20.424Z",TRUE,"pitch","77fc24e4-38cc-4f41-871f-32222e6b9d3e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4465,1.5733,NA,150.81,165.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.3,11,0.91,0.4547,5.5821,22.8498,-35.2618,8.062,-2.0946,-0.887,2.7044,2.8484,-120.3403,0.2123,-3.1329,50.0056,5.7326,11.8542,19.2,10.8,24,2710,48,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-3.5,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",0,"2023-08-09T20:18:46.450Z","2023-08-09T20:19:15.638Z",FALSE,"action",NA,NA,"Pitching Change: Joel Payamps replaces Abner Uribe.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606303,"/api/v1/people/606303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",5,"2023-08-09T20:20:11.964Z","2023-08-09T20:20:22.234Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ryan McMahon walks.",0,5,5,60,"top",8,"2023-08-09T20:19:13.388Z","2023-08-09T20:20:41.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",4,"2023-08-09T20:16:23.088Z","2023-08-09T20:16:29.804Z",TRUE,"pitch","6a66c806-de08-4e54-850d-c6ca4e802843",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,2.8476,1.3855,NA,83.51,163.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,5,5,59,"bottom",7,"2023-08-09T20:14:34.433Z","2023-08-09T20:16:29.804Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82,12,0.93,0.4236,5.7855,24.2578,-30.3894,1.4058,1.0481,0.8786,2.7835,3.0937,-128.8016,-3.0913,-0.5159,50.0001,6.3249,2.3846,4.8,7.2,24,2586,102,NA,NA,NA,NA,NA,NA,TRUE,-33.1,1.4,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717065,"2023-08-09",3,"2023-08-09T20:16:04.342Z","2023-08-09T20:16:09.100Z",TRUE,"pitch","4548019f-5cea-4d12-bf0e-5600ac61f1f8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,2.86,1.35,NA,136.21,179.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,5,5,59,"bottom",7,"2023-08-09T20:14:34.433Z","2023-08-09T20:16:29.804Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.6,4,0.93,0.3911,5.5688,35.7688,-11.3558,-3.1399,10.5103,-0.504,2.2,1.6743,-140.7514,-8.9996,-0.7027,50.0003,6.1993,-6.2184,22.8,3.6,24,2440,206,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
