"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716673,"2023-09-08",7,"2023-09-09T02:17:51.714Z","2023-09-09T02:18:00.395Z",TRUE,"pitch","08639d4b-6f27-4e45-a60b-f0740e044542",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.58,1.74,NA,105,149.73,"fly_ball","medium","8",147.84,83.49,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.2,3,0.87,0.3965,7.6407,35.4347,-12.3886,-1.6777,10.274,0.3149,3.2981,7.2106,-138.9431,-5.2513,-2.113,50.006,6.0581,-3.2318,6,2.4,24,2181,193,89.9,27,343,NA,NA,NA,TRUE,-12.8,17.5,1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",6,"2023-09-09T02:17:26.849Z","2023-09-09T02:17:29.987Z",TRUE,"pitch","d9df8393-e699-4825-b719-c3618cfe4273",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.58,1.74,NA,88.02,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.1,3,0.88,0.3924,7.5849,36.7744,-12.4799,-2.5502,10.017,0.7603,3.251,8.6871,-140.4946,-5.6793,-2.0632,50.0007,6.1354,-5.0142,10.8,2.4,24,2215,198,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.9,2.5,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",4,"2023-09-09T02:16:16.887Z","2023-09-09T02:16:21.242Z",TRUE,"pitch","b08619d6-f8cb-482b-9aec-2e1bdba03b5c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.58,1.74,NA,96.44,210.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79,14,0.9,0.4387,7.434,28.0969,-34.5313,0.7644,-1.4937,0.5393,1.058,6.6218,-125.4092,-5.1327,-2.2475,50.0044,5.9851,1.2038,3.6,9.6,24,2232,40,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-3.7,-3.1,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",3,"2023-09-09T02:15:56.671Z","2023-09-09T02:16:00.590Z",TRUE,"pitch","13ba3a4e-64df-42be-97d5-9291f446b629",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.58,1.74,NA,107.77,141.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,85.5,2,0.88,0.3983,7.4596,37.0671,-10.3608,-3.1824,11.4448,0.2421,3.6095,8.1916,-138.6426,-4.1772,-2.3653,50.0005,5.8529,-6.0651,19.2,2.4,24,2300,203,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.8,3.6,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",2,"2023-09-09T02:15:35.357Z","2023-09-09T02:15:38.886Z",TRUE,"pitch","8da2f319-a9a5-4050-91b6-d3c234b99893",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.49,1.6717,NA,35.35,108.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86,12,0.84,0.3982,7.5003,34.8137,-13.3503,-0.3357,9.8562,2.1419,4.8322,11.1827,-138.2917,-1.3398,-1.9346,50.0047,6.2317,-0.6413,8.4,2.4,24,2258,189,NA,NA,NA,NA,NA,NA,FALSE,-13,17.6,-2,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",0,"2023-09-09T02:15:05.388Z","2023-09-09T02:15:08.931Z",TRUE,"pitch","df189b18-f754-49d4-bf10-4ad7f056edd8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5791,1.6267,NA,86.93,165.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.4,6,0.88,0.3964,7.4521,35.137,-12.5975,-3.9697,10.1585,0.7888,2.7063,9.3438,-138.9183,-6.3895,-2.1236,50.0063,5.8971,-7.6534,20.4,3.6,24,2312,202,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.9,4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",1,"2023-09-09T02:15:19.524Z","2023-09-09T02:15:24.524Z",FALSE,"stepoff","053161f2-0837-4c1d-8dce-e1c1a629d796",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",5,"2023-09-09T02:17:19.032Z","2023-09-09T02:17:26.849Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Edward Olivares flies out to center fielder Kevin Kiermaier.",0,4,5,77,"top",9,"2023-09-09T02:14:44.960Z","2023-09-09T02:18:00.395Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",3,"2023-09-09T02:14:19.354Z","2023-09-09T02:14:30.249Z",TRUE,"pitch","97f627eb-3ec1-4dc1-bed4-063d75001e4e",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.59,1.72,NA,71.26,187.07,"line_drive","medium","7",78.87,97.19,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Salvador Perez singles on a line drive to left fielder Whit Merrifield. Kyle Isbel scores. Maikel Garcia to 2nd.",1,4,5,76,"top",9,"2023-09-09T02:12:48.966Z","2023-09-09T02:14:30.249Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.7,14,0.89,0.43,7.5025,27.0681,-32.7461,0.7302,-0.3504,1.1999,1.9151,8.3351,-127.544,-3.734,-2.2098,50.001,5.9898,1.1982,4.8,8.4,24,2152,63,77.5,15,191,NA,NA,NA,FALSE,-37,-1.3,-3.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,521692,"Salvador Perez","/api/v1/people/521692",672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA
716673,"2023-09-08",2,"2023-09-09T02:13:52.796Z","2023-09-09T02:13:57.854Z",TRUE,"pitch","72054eb1-a852-4254-8459-c5a1393d2672",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.5446,1.6067,NA,73.95,251.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Salvador Perez singles on a line drive to left fielder Whit Merrifield. Kyle Isbel scores. Maikel Garcia to 2nd.",1,4,5,76,"top",9,"2023-09-09T02:12:48.966Z","2023-09-09T02:14:30.249Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.7,14,0.9,0.4273,7.7839,29.2423,-37.7528,0.6868,-3.361,1.1294,-0.4553,7.451,-128.6965,-8.8937,-1.9048,50.0017,6.009,1.1401,3.6,9.6,24,2329,40,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-8,-3.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
