"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718781,"2023-03-30",3,"2023-03-30T19:43:32.085Z","2023-03-30T19:43:37.212Z",TRUE,"pitch","e4c173c4-ea9a-4fe3-a2c1-79ab0c59e4c1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3302,1.5335,NA,90.66,184.76,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,5,66,"top",9,"2023-03-30T19:42:23.944Z","2023-03-30T19:43:37.212Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76,9,0.9,0.4541,6.8235,24.4274,-26.2045,-10.9825,4.0526,0.6909,2.0008,10.743,-120.8053,-2.1776,-2.3954,50.0005,5.2266,-16.1651,27.6,8.4,24,1936,264,NA,NA,NA,NA,NA,NA,TRUE,-32.8,7.1,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718781,"2023-03-30",2,"2023-03-30T19:43:13.934Z","2023-03-30T19:43:18.493Z",TRUE,"pitch","d82b69f4-5444-4611-9def-4e6c0ef6b34a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3301,1.6118,NA,143.21,169.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,5,66,"top",9,"2023-03-30T19:42:23.944Z","2023-03-30T19:43:37.212Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74,4,0.9,0.4671,6.4436,22.9327,-28.4059,11.2826,2.7089,-0.6875,2.5632,1.9857,-117.4263,0.27,-3.0104,50.0045,5.0967,15.7034,30,9.6,24,2452,68,NA,NA,NA,NA,NA,NA,FALSE,-36.8,5.3,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718781,"2023-03-30",1,"2023-03-30T19:42:47.269Z","2023-03-30T19:42:52.563Z",TRUE,"pitch","13e7593b-c648-463e-abda-d6f248c54a3c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.33,1.65,NA,169.09,149.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,5,66,"top",9,"2023-03-30T19:42:23.944Z","2023-03-30T19:43:37.212Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.5,11,0.89,0.4078,6.3764,27.6404,-16.6565,-7.9434,8.4828,-1.3665,3.296,5.9071,-134.0727,-2.3951,-2.5608,50.0048,5.383,-14.5348,38.4,4.8,24,2116,222,NA,NA,NA,NA,NA,NA,FALSE,-17,15.1,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718781,"2023-03-30",0,"2023-03-30T19:42:28.575Z","2023-03-30T19:42:35.442Z",TRUE,"pitch","53540921-7eb9-40d6-a321-a4114581cc32",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4202,1.6901,NA,184.27,150.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,0,5,66,"top",9,"2023-03-30T19:42:23.944Z","2023-03-30T19:43:37.212Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.9,11,0.9,0.4012,6.4401,28.3513,-17.1944,-8.156,7.9246,-1.7648,3.2661,5.3729,-136.2437,-2.5914,-2.6971,50.0056,5.4102,-15.4221,38.4,4.8,24,2290,218,NA,NA,NA,NA,NA,NA,FALSE,-17,14,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718781,"2023-03-30",4,"2023-03-30T19:42:00.243Z","2023-03-30T19:42:06.440Z",TRUE,"pitch","46c18445-dac2-4590-ab1a-bc297fc61ea5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.2901,1.5595,NA,96.14,152.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","J.D. Davis called out on strikes.",0,0,5,65,"top",9,"2023-03-30T19:40:35.001Z","2023-03-30T19:42:06.440Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,73.9,3,0.91,0.4676,6.6952,22.662,-26.0839,6.8772,4.3872,0.5472,3.1788,5.5118,-117.2424,0.9671,-2.7298,50.0038,5.1997,9.5515,21.6,8.4,24,2480,70,NA,NA,NA,NA,NA,NA,TRUE,-33.7,8.5,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
718781,"2023-03-30",3,"2023-03-30T19:41:36.032Z","2023-03-30T19:41:41.782Z",TRUE,"pitch","aa79c61d-a598-45ec-9b6b-cef6410ed8ca",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.68,NA,156.24,183.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","J.D. Davis called out on strikes.",0,0,5,65,"top",9,"2023-03-30T19:40:35.001Z","2023-03-30T19:42:06.440Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.3,13,0.9,0.4007,6.4796,27.8248,-12.8826,-9.4367,10.1745,-1.0296,2.0603,6.8832,-136.3095,-6.7436,-2.3518,50.0043,5.4424,-17.8948,49.2,4.8,24,2335,223,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.3,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
718781,"2023-03-30",2,"2023-03-30T19:41:15.807Z","2023-03-30T19:41:21.286Z",TRUE,"pitch","57e563f9-4f54-4ef2-8814-876e64152f8d",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.3161,1.5334,NA,99.83,217.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","J.D. Davis called out on strikes.",0,0,5,65,"top",9,"2023-03-30T19:40:35.001Z","2023-03-30T19:42:06.440Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,76,14,0.9,0.4583,6.6579,20.6227,-25.4175,-11.5859,4.6601,0.4506,0.7731,10.2768,-119.0421,-5.1479,-2.3957,50.0027,5.2353,-16.8015,30,8.4,24,2165,254,NA,NA,NA,NA,NA,NA,FALSE,-33,7.4,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
718781,"2023-03-30",1,"2023-03-30T19:40:50.912Z","2023-03-30T19:40:55.559Z",TRUE,"pitch","da70084d-874c-4492-b09e-1ad75c6361af",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.53,1.68,NA,152.04,181.41,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","J.D. Davis called out on strikes.",0,0,5,65,"top",9,"2023-03-30T19:40:35.001Z","2023-03-30T19:42:06.440Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,13,0.9,0.4034,6.6115,29.907,-16.2893,-9.6898,8.5105,-0.9194,2.1247,7.6052,-135.8085,-5.5659,-2.4979,50.0057,5.335,-18.0928,43.2,4.8,24,2261,224,NA,NA,NA,NA,NA,NA,FALSE,-17,14.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
718781,"2023-03-30",0,"2023-03-30T19:40:35.001Z","2023-03-30T19:40:40.001Z",FALSE,"no_pitch","389d11c9-480e-4223-8237-90d577e99bb9",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","J.D. Davis called out on strikes.",0,0,5,65,"top",9,"2023-03-30T19:40:35.001Z","2023-03-30T19:42:06.440Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",605204,"J.D. Davis",TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
718781,"2023-03-30",9,"2023-03-30T19:40:08.059Z","2023-03-30T19:40:15.869Z",TRUE,"pitch","2d5f2ea4-abd2-4a26-ad34-351a36e17c69",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.6802,1.6901,NA,166.97,144.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Joc Pederson walks.",0,0,5,64,"top",9,"2023-03-30T19:37:15.449Z","2023-03-30T19:40:15.869Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.5,11,0.9,0.3986,6.0548,28.5875,-15.8268,-8.9005,8.5353,-1.3109,3.4797,6.2935,-137.0979,-2.6976,-2.4728,50.002,5.5487,-17.0452,44.4,4.8,24,2225,219,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
