"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745104,"2024-04-18",6,"2024-04-18T19:25:36.148Z","2024-04-18T19:25:44.149Z",TRUE,"pitch","0753600c-dd99-45e5-84c5-d03ae1568717",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.62,1.72,NA,119.7,190.53,"ground_ball","medium","5",98.63,161.45,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Brandon Drury grounds into a force out, third baseman Curtis Mead to second baseman Amed Rosario. Luis Rengifo out at 2nd.",0,1,2,64,"top",9,"2024-04-18T19:24:24.562Z","2024-04-18T19:25:44.149Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.8,8,0.91,0.4563,6.9845,25.1485,-28.9399,-2.977,2.2173,-0.071,1.7871,-1.2958,-120.417,-4.4327,0.8621,50.0011,6.2357,-4.3356,8.4,8.4,24,2368,250,98.3,-1,36,NA,NA,NA,TRUE,-37.1,3.1,5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",4,"2024-04-18T19:25:06.883Z","2024-04-18T19:25:09.921Z",TRUE,"pitch","0e3fa80f-23cd-4d6d-ae76-939928cac57a",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.62,1.72,NA,124.67,149.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Brandon Drury grounds into a force out, third baseman Curtis Mead to second baseman Amed Rosario. Luis Rengifo out at 2nd.",0,1,2,64,"top",9,"2024-04-18T19:24:24.562Z","2024-04-18T19:25:44.149Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.4,2,0.91,0.4523,7.1179,23.1461,-27.2636,-1.5095,3.3069,-0.2013,3.3027,-1.9869,-121.0108,-1.5649,0.8259,50.0054,6.3414,-2.2435,4.8,7.2,24,2286,237,NA,NA,NA,NA,NA,NA,FALSE,-33.6,5.9,3.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",3,"2024-04-18T19:24:48.669Z","2024-04-18T19:24:51.788Z",TRUE,"pitch","0aa79620-3c91-4887-8527-17d7a86034d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7419,1.72,NA,127.21,108.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Brandon Drury grounds into a force out, third baseman Curtis Mead to second baseman Amed Rosario. Luis Rengifo out at 2nd.",0,1,2,64,"top",9,"2024-04-18T19:24:24.562Z","2024-04-18T19:25:44.149Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.4,11,0.91,0.4107,7.0915,30.3834,-11.2402,-0.2715,11.6344,-0.2679,4.8201,-3.7244,-133.6771,-1.8111,1.182,50.0017,6.3189,-0.4877,6,2.4,24,2090,186,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20.9,1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",2,"2024-04-18T19:24:26.823Z","2024-04-18T19:24:29.823Z",TRUE,"pitch","1280b6fd-c1c5-48ed-969e-31b03c585a44",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.62,1.72,NA,133.39,174.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Brandon Drury grounds into a force out, third baseman Curtis Mead to second baseman Amed Rosario. Luis Rengifo out at 2nd.",0,1,2,64,"top",9,"2024-04-18T19:24:24.562Z","2024-04-18T19:25:44.149Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,82.7,4,0.9,0.4142,7.1536,31.9365,-10.5566,-1.8321,12.2421,-0.43,2.3678,-3.0663,-132.9082,-7.8882,0.9826,50.005,6.1659,-3.2345,18,3.6,24,2230,181,NA,NA,NA,NA,NA,NA,FALSE,-12.7,20.4,4.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",0,"2024-04-18T19:23:23.336Z","2024-04-18T19:23:28.018Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Brandon Drury replaces Nolan Schanuel.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,592273,"/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","64","atBat","Forceout","force_out","Brandon Drury grounds into a force out, third baseman Curtis Mead to second baseman Amed Rosario. Luis Rengifo out at 2nd.",0,1,2,64,"top",9,"2024-04-18T19:24:24.562Z","2024-04-18T19:25:44.149Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,694384,"/api/v1/people/694384",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",1,"2024-04-18T19:23:28.018Z","2024-04-18T19:24:26.823Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Brandon Drury grounds into a force out, third baseman Curtis Mead to second baseman Amed Rosario. Luis Rengifo out at 2nd.",0,1,2,64,"top",9,"2024-04-18T19:24:24.562Z","2024-04-18T19:25:44.149Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",5,"2024-04-18T19:25:14.894Z","2024-04-18T19:25:36.148Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,592273,"/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Forceout","force_out","Brandon Drury grounds into a force out, third baseman Curtis Mead to second baseman Amed Rosario. Luis Rengifo out at 2nd.",0,1,2,64,"top",9,"2024-04-18T19:24:24.562Z","2024-04-18T19:25:44.149Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",1,"2024-04-18T19:22:39.758Z","2024-04-18T19:22:54.281Z",TRUE,"pitch","4cf4af48-328e-4878-86db-1b064c575f80",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.16,1.46,NA,107.11,169.71,"ground_ball","medium","8",160.96,80.97,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Luis Rengifo singles on a ground ball to center fielder Jose Siri. Jo Adell to 2nd.",0,1,2,63,"top",9,"2024-04-18T19:22:37.408Z","2024-04-18T19:22:54.281Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.7,5,0.87,0.4153,7.1728,30.0441,-14.826,0.1519,9.8664,0.2594,2.558,-1.987,-132.2446,-6.447,1.0031,50.0061,6.1287,0.2671,0,3.6,24,1995,182,99.8,-9,15,NA,NA,NA,FALSE,-16.8,16.6,0.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,666176,"Jo Adell","/api/v1/people/666176",NA,NA,NA,NA
745104,"2024-04-18",0,"2024-04-18T19:22:27.088Z","2024-04-18T19:22:39.758Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Jo Adell replaces Miguel Sanó.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666176,"/api/v1/people/666176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","401","63","atBat","Single","single","Luis Rengifo singles on a ground ball to center fielder Jose Siri. Jo Adell to 2nd.",0,1,2,63,"top",9,"2024-04-18T19:22:37.408Z","2024-04-18T19:22:54.281Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,593934,"/api/v1/people/593934",1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745104,"2024-04-18",3,"2024-04-18T19:21:58.139Z","2024-04-18T19:22:01.139Z",TRUE,"pitch","583cc36d-86e1-4599-b8c2-1a2afcc0aed6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.63,1.72,NA,161.65,137.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Aaron Hicks strikes out swinging.",0,1,2,62,"top",9,"2024-04-18T19:20:26.103Z","2024-04-18T19:22:01.139Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.3,11,0.91,0.4067,7.1883,31.4952,-11.32,-0.5257,11.3747,-1.1715,3.7412,-5.4217,-135.0559,-4.6694,0.9366,50.0001,6.2991,-0.9636,9.6,2.4,24,2214,186,NA,NA,NA,NA,NA,NA,TRUE,-12.2,19.7,2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,593934,"Miguel Sanó","/api/v1/people/593934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
