"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718056,"2023-05-23",3,"2023-05-24T02:17:24.145Z","2023-05-24T02:17:29.560Z",TRUE,"pitch","05b3a56a-e035-4070-bc6b-9de722193f63",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.14,1.5,NA,97.14,178.8,"line_drive","medium","4",145.17,144.79,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Chas McCormick lines out to second baseman Brice Turang.",0,0,6,69,"top",9,"2023-05-24T02:16:23.135Z","2023-05-24T02:17:29.560Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.5,9,2,0.4115,6.5735,26.2352,-21.5841,0.0206,5.886,0.4794,1.4696,8.6097,-132.7108,-6.1418,-2.7983,50.0012,5.3676,0.0342,3.6,4.8,24,2173,197,86.1,15,183,NA,NA,NA,TRUE,-23,9.6,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718056,"2023-05-23",2,"2023-05-24T02:17:05.338Z","2023-05-24T02:17:10.903Z",TRUE,"pitch","5c7ad118-2843-409e-a9da-31109f54d2f8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9386,1.4952,NA,83.48,189.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Chas McCormick lines out to second baseman Brice Turang.",0,0,6,69,"top",9,"2023-05-24T02:16:23.135Z","2023-05-24T02:17:29.560Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86,14,0.91,0.4018,6.4415,29.5472,-20.0098,-8.9205,6.4645,0.8793,1.8206,12.5019,-136.2488,-5.7031,-2.6069,50.0068,5.321,-16.7988,33.6,6,24,2234,221,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718056,"2023-05-23",1,"2023-05-24T02:16:44.648Z","2023-05-24T02:16:48.684Z",TRUE,"pitch","9a84871a-798c-4910-83b6-433746efffe4",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,2.9948,1.4952,NA,141.08,223.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Chas McCormick lines out to second baseman Brice Turang.",0,0,6,69,"top",9,"2023-05-24T02:16:23.135Z","2023-05-24T02:17:29.560Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.8,13,0.92,0.3989,6.4998,29.873,-19.7733,-9.5323,6.4915,-0.6318,0.5621,9.0236,-137.2226,-8.934,-2.7216,50.0046,5.203,-18.2127,37.2,6,24,2071,220,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718056,"2023-05-23",0,"2023-05-24T02:16:26.846Z","2023-05-24T02:16:30.630Z",TRUE,"pitch","9afe56c5-d9ca-40b8-9a33-15a099b13ffd",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.14,1.5,NA,89.75,203.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Chas McCormick lines out to second baseman Brice Turang.",0,0,6,69,"top",9,"2023-05-24T02:16:23.135Z","2023-05-24T02:17:29.560Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.3,14,0.9,0.4238,6.5997,24.1059,-25.7232,1.3161,3.8039,0.7148,1.3091,8.4187,-128.7168,-5.5523,-2.7553,50.0028,5.4593,2.2299,7.2,6,24,2138,184,NA,NA,NA,NA,NA,NA,FALSE,-28.7,6,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718056,"2023-05-23",0,"2023-05-24T02:15:44.770Z","2023-05-24T02:15:57.628Z",TRUE,"pitch","307d131e-1441-4550-a1fe-ab7653a6b794",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.13,1.48,NA,126.24,155.66,"fly_ball","medium","9",162.93,68.22,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Yainer Diaz flies out to right fielder Tyrone Taylor. Jeremy Pena to 3rd.",0,0,6,68,"top",9,"2023-05-24T02:15:27.476Z","2023-05-24T02:15:57.628Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.1,2,0.91,0.4091,6.4494,29.3437,-21.2099,-7.6389,6.0426,-0.2424,3.0785,9.0069,-133.9478,-2.4036,-2.6585,50.0012,5.5064,-13.8586,28.8,6,24,2145,210,91.2,28,338,NA,NA,NA,TRUE,-21.7,10.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,665161,"Jeremy Peña","/api/v1/people/665161"
718056,"2023-05-23",4,"2023-05-24T02:14:56.151Z","2023-05-24T02:15:08.729Z",TRUE,"pitch","2d93dad9-7614-4796-8a4d-2532b5f88afc",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.55,1.69,NA,109.9,184.44,"line_drive","hard","8",159.92,66.69,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jeremy Pena doubles (11) on a sharp line drive to center fielder Joey Wiemer.",0,0,6,67,"top",9,"2023-05-24T02:13:52.921Z","2023-05-24T02:15:08.729Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87,8,0.91,0.3978,6.5032,28.6906,-19.3273,-8.3718,6.6836,0.1863,2.0125,10.9131,-137.3721,-5.891,-2.7389,50.0054,5.4865,-16.1005,33.6,4.8,24,2037,212,109.9,13,295,NA,NA,NA,FALSE,-19.4,11,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA
718056,"2023-05-23",3,"2023-05-24T02:14:41.110Z","2023-05-24T02:14:45.376Z",TRUE,"pitch","abb61e62-c92e-40d1-8d18-ace7ab2b724e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4331,1.6853,NA,167.16,203.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jeremy Pena doubles (11) on a sharp line drive to center fielder Joey Wiemer.",0,0,6,67,"top",9,"2023-05-24T02:13:52.921Z","2023-05-24T02:15:08.729Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,13,0.9,0.3975,6.5452,30.2227,-22.0796,-10.5602,5.2485,-1.316,1.2909,8.1143,-137.7161,-7.1642,-2.9267,50.0026,5.4166,-20.3097,38.4,6,24,2127,218,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8.2,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718056,"2023-05-23",2,"2023-05-24T02:14:27.965Z","2023-05-24T02:14:34.461Z",TRUE,"pitch","44cc0fad-8392-4f35-8c4d-6d26cbdf18c8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4049,1.6853,NA,76.77,187.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jeremy Pena doubles (11) on a sharp line drive to center fielder Joey Wiemer.",0,0,6,67,"top",9,"2023-05-24T02:13:52.921Z","2023-05-24T02:15:08.729Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.8,14,2,0.4144,6.7443,26.9903,-24.4032,1.1608,4.3877,1.0555,1.8829,9.8129,-131.9734,-4.7485,-2.8553,50.0035,5.4936,2.0552,8.4,6,24,2068,189,NA,NA,NA,NA,NA,NA,FALSE,-26,7.1,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718056,"2023-05-23",1,"2023-05-24T02:14:09.642Z","2023-05-24T02:14:13.545Z",TRUE,"pitch","8702defd-869c-4dda-a35b-30b6d55596ff",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.55,1.69,NA,106.94,185.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jeremy Pena doubles (11) on a sharp line drive to center fielder Joey Wiemer.",0,0,6,67,"top",9,"2023-05-24T02:13:52.921Z","2023-05-24T02:15:08.729Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.3,8,2,0.4164,6.5303,26.5133,-24.9791,0.9785,4.1003,0.2638,1.9897,7.9097,-131.3008,-4.2888,-2.9087,50.0043,5.4922,1.7146,7.2,6,24,2230,189,NA,NA,NA,NA,NA,NA,FALSE,-26.8,6.7,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718056,"2023-05-23",0,"2023-05-24T02:13:56.772Z","2023-05-24T02:14:01.966Z",TRUE,"pitch","0f28f16d-951f-4f3e-8241-252dd029a6c4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4612,1.6853,NA,116.21,201.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Jeremy Pena doubles (11) on a sharp line drive to center fielder Joey Wiemer.",0,0,6,67,"top",9,"2023-05-24T02:13:52.921Z","2023-05-24T02:15:08.729Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.2,14,0.91,0.4011,6.5515,29.4,-20.4199,-9.6087,6.2195,0.0208,1.3702,10.4058,-136.4294,-7.2159,-2.5904,50.0009,5.4517,-18.1518,36,6,24,2136,215,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
