"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745420,"2024-05-14",3,"2024-05-14T03:55:42.523Z","2024-05-14T03:55:49.425Z",TRUE,"pitch","7d7e1048-f99f-49d0-b240-d625b62f9ecf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3601,1.6377,NA,54.95,192.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,4,65,"bottom",8,"2024-05-14T03:54:28.246Z","2024-05-14T03:58:31.601Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,77.8,14,0.9,0.444,6.4539,28.2313,-27.153,10.2888,3.2709,1.6279,1.7057,7.7907,-124.0579,-1.3025,-2.9065,50.0047,4.5323,15.8,32.4,8.4,24,3118,61,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.9,-20.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",2,"2024-05-14T03:55:16.967Z","2024-05-14T03:55:20.853Z",TRUE,"pitch","7a3e8d60-491e-4f68-b32f-44a96b9387b2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.59,1.64,NA,87.4,196.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,4,65,"bottom",8,"2024-05-14T03:54:28.246Z","2024-05-14T03:58:31.601Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,76.5,9,0.9,0.4483,6.156,30.2782,-27.6548,12.5443,3.006,0.7765,1.5651,4.8773,-123.3619,-0.9084,-2.8701,50.002,4.3232,18.8456,36,9.6,24,3216,72,NA,NA,NA,NA,NA,NA,FALSE,-33.4,5.4,-24,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",1,"2024-05-14T03:54:57.295Z","2024-05-14T03:55:01.459Z",TRUE,"pitch","0adf074d-78fe-44cb-99c4-20e657be2b6f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.543,1.6609,NA,108.29,192.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,4,65,"bottom",8,"2024-05-14T03:54:28.246Z","2024-05-14T03:58:31.601Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,86.4,8,0.88,0.3962,6.3168,35.8885,-33.1393,-11.2103,-0.5032,0.2284,1.7261,11.2381,-139.1188,-1.3872,-2.4387,50.0013,4.4611,-21.6199,28.8,8.4,24,2497,252,NA,NA,NA,NA,NA,NA,FALSE,-31.3,-1,17.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",0,"2024-05-14T03:54:37.125Z","2024-05-14T03:54:41.263Z",TRUE,"pitch","bcc7dc42-d024-4b8d-bc28-1d393297671a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.59,1.64,NA,113.89,186.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,4,65,"bottom",8,"2024-05-14T03:54:28.246Z","2024-05-14T03:58:31.601Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.1,8,0.88,0.3943,6.4091,34.1211,-32.232,-8.8362,-0.0259,0.0815,1.9282,10.8354,-139.4073,-1.0275,-2.7251,50.0065,4.4477,-17.231,24,7.2,24,2501,250,NA,NA,NA,NA,NA,NA,FALSE,-30.1,-0.1,13.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",4,"2024-05-14T03:56:05.677Z","2024-05-14T03:56:13.130Z",FALSE,"pickoff","15f68b3b-facc-474a-b8b3-f1a86d6dda4a",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,TRUE,"2",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,4,65,"bottom",8,"2024-05-14T03:54:28.246Z","2024-05-14T03:58:31.601Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,FALSE,FALSE,"MA",115,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",6,"2024-05-14T03:53:50.759Z","2024-05-14T03:53:56.304Z",TRUE,"pitch","b699a8dd-dd87-4498-a24c-aef2543bd449",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2915,1.6609,NA,191.38,196.9,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Jurickson Profar walks. Jake Cronenworth to 2nd.",0,5,4,64,"bottom",8,"2024-05-14T03:51:33.379Z","2024-05-14T03:53:56.304Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77,13,0.9,0.4483,5.8795,24.7739,-30.2267,9.6557,1.2918,-1.9514,1.5509,0.0545,-122.3192,-0.3371,-3.228,50.0043,4.2885,14.591,25.2,9.6,24,3168,80,NA,NA,NA,NA,NA,NA,FALSE,-36.2,2.5,-17.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,595777,"Jurickson Profar","/api/v1/people/595777",NA,NA,NA,630105,"Jake Cronenworth","/api/v1/people/630105"
745420,"2024-05-14",5,"2024-05-14T03:53:28.622Z","2024-05-14T03:53:33.272Z",TRUE,"pitch","a962cfae-b722-419c-a751-09d7759a081f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4178,1.7041,NA,91.93,169.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Jurickson Profar walks. Jake Cronenworth to 2nd.",0,5,4,64,"bottom",8,"2024-05-14T03:51:33.379Z","2024-05-14T03:53:56.304Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.6,6,0.88,0.3937,6.4984,30.2974,-30.8909,-10.1209,0.6506,0.6577,2.565,12.4396,-138.9711,0.5351,-2.5554,50.0002,4.4172,-19.8525,28.8,7.2,24,2463,251,NA,NA,NA,NA,NA,NA,FALSE,-28.4,1.6,15.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",3,"2024-05-14T03:52:57.948Z","2024-05-14T03:53:01.477Z",TRUE,"pitch","f70bfa4d-72cb-43fb-921a-0963d46396e5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.4,1.67,NA,140.45,193.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Jurickson Profar walks. Jake Cronenworth to 2nd.",0,5,4,64,"bottom",8,"2024-05-14T03:51:33.379Z","2024-05-14T03:53:56.304Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.1,7,0.89,0.3986,6.2631,33.3547,-34.0174,-9.0336,-0.9666,-0.6152,1.6933,9.2436,-137.8934,-0.2386,-2.8524,50.002,4.0944,-17.2325,24,8.4,24,2367,255,NA,NA,NA,NA,NA,NA,FALSE,-32.3,-1.6,14.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",2,"2024-05-14T03:52:38.743Z","2024-05-14T03:52:41.854Z",TRUE,"pitch","0d17f323-5e29-4d91-8130-accb8d678d85",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3975,1.6837,NA,177.15,139.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Jurickson Profar walks. Jake Cronenworth to 2nd.",0,5,4,64,"bottom",8,"2024-05-14T03:51:33.379Z","2024-05-14T03:53:56.304Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.2,11,0.85,0.3927,6.0878,33.7346,-27.2485,-7.7063,2.5036,-1.5781,3.6623,6.4323,-139.8758,2.6538,-2.9148,50.0011,4.496,-15.1558,27.6,6,24,2606,251,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.4,12.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",1,"2024-05-14T03:52:13.398Z","2024-05-14T03:52:17.339Z",TRUE,"pitch","a00b71bb-9fd0-47a5-a40f-a08a9bb38f1e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.4,1.67,NA,109.57,189.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Jurickson Profar walks. Jake Cronenworth to 2nd.",0,5,4,64,"bottom",8,"2024-05-14T03:51:33.379Z","2024-05-14T03:53:56.304Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,76.9,8,0.9,0.4472,6.421,26.8979,-25.9803,7.8486,4.0919,0.1948,1.8281,4.9131,-122.9905,-0.4598,-2.8561,50.0057,4.242,11.8937,26.4,8.4,24,3102,72,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.6,-15.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",0,"2024-05-14T03:51:53.600Z","2024-05-14T03:51:57.486Z",TRUE,"pitch","e719bc79-9e7d-4796-a388-3d0933357c25",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4516,1.7521,NA,185.12,161.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Jurickson Profar walks. Jake Cronenworth to 2nd.",0,5,4,64,"bottom",8,"2024-05-14T03:51:33.379Z","2024-05-14T03:53:56.304Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.4,11,0.87,0.3918,6.3563,34.5515,-32.4365,-11.523,-0.1344,-1.7871,2.8456,7.0319,-140.3074,1.4002,-2.8412,50.0022,4.4687,-22.7557,33.6,8.4,24,2490,251,NA,NA,NA,NA,NA,NA,FALSE,-29.3,0.4,19.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",4,"2024-05-14T03:53:16.957Z","2024-05-14T03:53:28.622Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,595777,"/api/v1/people/595777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Jurickson Profar walks. Jake Cronenworth to 2nd.",0,5,4,64,"bottom",8,"2024-05-14T03:51:33.379Z","2024-05-14T03:53:56.304Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",5,"2024-05-14T03:51:18.308Z","2024-05-14T03:51:29.883Z",TRUE,"pitch","10dbe3a8-4840-46a2-b9dc-0b67e58c34f2",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.69,1.7,NA,137.96,161.17,"line_drive","medium","8",164.83,64.06,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Manny Machado lines out to center fielder Brenton Doyle.",0,5,4,63,"bottom",8,"2024-05-14T03:49:14.440Z","2024-05-14T03:51:29.883Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.1,4,0.87,0.3957,6.2022,30.1211,-29.5896,-8.2458,1.3352,-0.55,2.8743,8.9263,-138.3015,0.8567,-2.7442,50.0065,4.5412,-16.0171,25.2,7.2,24,2466,250,97.2,22,349,NA,NA,NA,TRUE,-27.5,2.8,13.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,630105,"Jake Cronenworth","/api/v1/people/630105",NA,NA,NA,NA,NA,NA
745420,"2024-05-14",4,"2024-05-14T03:50:55.281Z","2024-05-14T03:50:59.141Z",TRUE,"pitch","9085bb15-c724-4d8b-a05b-a3af3bf9f140",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.69,1.7,NA,136.88,190.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Manny Machado lines out to center fielder Brenton Doyle.",0,5,4,63,"bottom",8,"2024-05-14T03:49:14.440Z","2024-05-14T03:51:29.883Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,75.6,7,0.9,0.453,6.597,29.0206,-28.3513,12.0791,2.5948,-0.5214,1.7874,2.7587,-121.9556,-0.3175,-3.2413,50.0008,4.4126,17.7832,32.4,9.6,24,3238,75,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.9,-22.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",3,"2024-05-14T03:50:38.011Z","2024-05-14T03:50:42.943Z",TRUE,"pitch","723ca631-5844-43e1-bd0f-41fe8db752e1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.5888,1.6977,NA,111.31,161.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Manny Machado lines out to center fielder Brenton Doyle.",0,5,4,63,"bottom",8,"2024-05-14T03:49:14.440Z","2024-05-14T03:51:29.883Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,85.5,5,0.86,0.3991,6.4291,35.5203,-28.8694,-12.6462,1.7394,0.1492,2.8517,12.0913,-138.1122,1.1178,-2.678,50.0033,4.4077,-24.0273,36,7.2,24,2505,253,NA,NA,NA,NA,NA,NA,FALSE,-27.1,3.7,19.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",2,"2024-05-14T03:50:17.724Z","2024-05-14T03:50:22.045Z",TRUE,"pitch","d11f70e6-80aa-471e-9112-ad17ba2cd48c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5634,1.7042,NA,87.93,184.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Manny Machado lines out to center fielder Brenton Doyle.",0,5,4,63,"bottom",8,"2024-05-14T03:49:14.440Z","2024-05-14T03:51:29.883Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,75.7,9,0.9,0.4525,6.2625,29.5544,-30.062,8.2345,1.4276,0.7627,2.009,6.4428,-122.1962,0.4938,-3.0007,50.0001,4.4386,12.145,24,9.6,24,3124,71,NA,NA,NA,NA,NA,NA,FALSE,-36.5,3,-16.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745420,"2024-05-14",1,"2024-05-14T03:50:00.331Z","2024-05-14T03:50:04.752Z",TRUE,"pitch","34e9b2c9-f6ea-4f1e-8181-729ffaac1b88",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4973,1.6977,NA,112.06,161.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Manny Machado lines out to center fielder Brenton Doyle.",0,5,4,63,"bottom",8,"2024-05-14T03:49:14.440Z","2024-05-14T03:51:29.883Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,76.2,5,0.9,0.4504,6.5311,27.5599,-25.3364,10.0303,4.5801,0.1295,2.8799,4.45,-122.3298,1.2703,-3.0246,50.002,4.5504,14.9673,32.4,8.4,24,3105,74,NA,NA,NA,NA,NA,NA,FALSE,-30.2,8.9,-19.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
