"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717900,"2023-06-04",0,"2023-06-04T20:27:16.432Z","2023-06-04T20:27:25.129Z",TRUE,"pitch","64bf8fc5-88be-48ba-9d70-b74170992558",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.52,1.68,NA,113.01,198.33,"line_drive","medium","9",173.45,62.96,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Jeff McNeil lines out to right fielder George Springer.",0,6,4,74,"bottom",9,"2023-06-04T20:27:11.830Z","2023-06-04T20:27:25.129Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.6,14,0.88,0.3962,7.7709,34.6827,-9.1068,-3.4736,11.9541,0.1046,1.4981,8.3411,-138.8979,-9.4405,-2.5028,50.0067,5.5709,-6.7056,22.8,2.4,24,2423,213,99.7,21,357,NA,NA,NA,TRUE,-10.8,19.6,4.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",2,"2023-06-04T20:26:44.306Z","2023-06-04T20:26:52.060Z",TRUE,"pitch","ebec9bb3-22dd-4096-b140-8b12993b5abc",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.5177,1.5799,NA,86.36,194.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,6,4,73,"bottom",9,"2023-06-04T20:25:53.184Z","2023-06-04T20:26:52.060Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.4,9,0.89,0.4356,7.415,28.0344,-30.8013,0.5692,0.8637,0.8039,1.6407,7.3392,-126.2069,-4.4241,-2.2279,50.0052,5.9247,0.9098,4.8,8.4,24,2207,62,NA,NA,NA,NA,NA,NA,TRUE,-36,0.7,-2.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",1,"2023-06-04T20:26:24.110Z","2023-06-04T20:26:29.025Z",TRUE,"pitch","ae9565f5-28cf-447a-b2ef-9d4e4a483dab",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.46,1.58,NA,102.3,218.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,6,4,73,"bottom",9,"2023-06-04T20:25:53.184Z","2023-06-04T20:26:52.060Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,78.8,14,0.9,0.4404,7.5069,27.632,-35.0494,-0.1868,-1.8403,0.3857,0.7486,7.2253,-124.8877,-5.2158,-2.5336,50.0033,5.782,-0.2933,1.2,9.6,24,2112,71,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-4.4,-1.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",0,"2023-06-04T20:26:07.499Z","2023-06-04T20:26:11.916Z",TRUE,"pitch","ecdb5d86-768e-4935-acb6-3e729223017e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4315,1.3931,NA,97.34,181.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,6,4,73,"bottom",9,"2023-06-04T20:25:53.184Z","2023-06-04T20:26:52.060Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78,6,0.9,0.4434,7.2335,26.1546,-34.5131,-0.5095,-1.5174,0.5157,2.1035,7.7058,-123.8197,-1.6276,-2.5787,50.0027,5.674,-0.788,1.2,9.6,24,1965,61,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-2.9,-1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",2,"2023-06-04T20:25:36.374Z","2023-06-04T20:25:45.489Z",TRUE,"pitch","a08c89cf-f8a0-4f33-bbbb-fe193e92946f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.08,1.46,NA,109.86,193.28,"ground_ball","medium","4",152.75,150.39,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eduardo Escobar grounds out, second baseman Whit Merrifield to first baseman Brandon Belt.",0,6,4,72,"bottom",9,"2023-06-04T20:25:19.289Z","2023-06-04T20:25:45.489Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,77.3,8,0.91,0.445,7.2071,29.7282,-32.5258,3.4291,-0.2281,0.1873,1.6853,6.0229,-124.0911,-3.2754,-2.7373,50.0044,5.7927,5.2346,10.8,9.6,24,2197,66,94.6,-13,9,NA,NA,NA,TRUE,-39.2,-1.1,-7.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",1,"2023-06-04T20:25:21.569Z","2023-06-04T20:25:25.881Z",TRUE,"pitch","33ae7e5d-8fc0-4e95-9b38-41b12b6d5130",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1445,1.4599,NA,123.29,165.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eduardo Escobar grounds out, second baseman Whit Merrifield to first baseman Brandon Belt.",0,6,4,72,"bottom",9,"2023-06-04T20:25:19.289Z","2023-06-04T20:25:45.489Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.9,2,0.88,0.399,7.6701,33.0103,-11.5998,-5.0744,10.8003,-0.1649,2.6972,8.7219,-137.725,-5.6559,-2.7258,50.0013,5.5749,-9.666,30,3.6,24,2322,204,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.4,7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",0,"2023-06-04T20:24:33.695Z","2023-06-04T20:25:21.569Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Romano replaces Erik Swanson.","Pitching Substitution",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605447,"/api/v1/people/605447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Groundout","field_out","Eduardo Escobar grounds out, second baseman Whit Merrifield to first baseman Brandon Belt.",0,6,4,72,"bottom",9,"2023-06-04T20:25:19.289Z","2023-06-04T20:25:45.489Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",5,"2023-06-04T20:22:34.991Z","2023-06-04T20:22:41.916Z",TRUE,"pitch","e9078441-311c-4ad8-9b2f-a103e13a4952",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.2,1.52,NA,149.73,162.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,6,4,71,"top",9,"2023-06-04T20:21:14.163Z","2023-06-04T20:22:41.916Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,474832,"Brandon Belt","/api/v1/people/474832","L","Left",656257,"Jeff Brigham","/api/v1/people/656257","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,83.9,11,0.91,0.4054,6.1743,35.782,-8.5323,-7.5787,12.854,-0.8586,2.8314,4.6003,-136.2038,-5.6152,-1.6035,50.0053,5.539,-13.9417,51.6,3.6,24,2434,219,NA,NA,NA,NA,NA,NA,TRUE,-9.8,22,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",4,"2023-06-04T20:22:18.931Z","2023-06-04T20:22:24.335Z",TRUE,"pitch","8a6f41ca-1fed-4bbb-95f6-71706568170e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1998,1.4505,NA,175.59,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,6,4,71,"top",9,"2023-06-04T20:21:14.163Z","2023-06-04T20:22:41.916Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,474832,"Brandon Belt","/api/v1/people/474832","L","Left",656257,"Jeff Brigham","/api/v1/people/656257","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.8,13,0.91,0.3993,6.0717,33.3063,-9.7287,-9.408,11.8078,-1.5372,2.214,3.53,-137.6668,-7.3009,-1.621,50.0029,5.575,-17.8844,56.4,4.8,24,2438,217,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.8,16.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717900,"2023-06-04",3,"2023-06-04T20:22:04.807Z","2023-06-04T20:22:08.992Z",TRUE,"pitch","6cba4cfa-5fde-439e-8488-1036b24cc028",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.2306,1.5199,NA,136.56,161.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,6,4,71,"top",9,"2023-06-04T20:21:14.163Z","2023-06-04T20:22:41.916Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,474832,"Brandon Belt","/api/v1/people/474832","L","Left",656257,"Jeff Brigham","/api/v1/people/656257","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,76.2,1,0.75,0.4492,5.7498,28.0432,-23.3751,5.5906,5.8657,-0.5132,2.8557,1.8257,-122.707,-1.9442,-1.9963,50.001,5.6834,8.3823,20.4,7.2,24,3044,60,NA,NA,NA,NA,NA,NA,FALSE,-28.7,10.3,-10.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
