"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717600,"2023-06-27",6,"2023-06-28T01:21:12.522Z","2023-06-28T01:21:18.841Z",TRUE,"pitch","43f76f5b-8efe-41e9-be9b-9cdf8c53a2a8",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1602,1.4925,NA,92.48,209.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,2,6,55,"top",7,"2023-06-28T01:19:09.836Z","2023-06-28T01:21:18.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.5,14,2,0.4542,6.0074,23.928,-28.8774,3.9031,2.239,0.6434,1.0884,8.0325,-120.6873,-3.6768,-3.2378,50.0039,5.1807,5.744,13.2,8.4,24,2314,53,NA,NA,NA,NA,NA,NA,FALSE,-36.5,3.4,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666397,"Edouard Julien","/api/v1/people/666397",572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA
717600,"2023-06-27",4,"2023-06-28T01:20:51.262Z","2023-06-28T01:20:55.882Z",TRUE,"pitch","5f182f6b-e3d6-46cf-9c49-0976e74573d2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0495,1.6285,NA,97.9,214.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,2,6,55,"top",7,"2023-06-28T01:19:09.836Z","2023-06-28T01:21:18.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.9,14,2,0.4541,6.3465,22.3174,-32.1158,4.0945,0.0413,0.501,0.8919,7.5556,-120.3953,-3.4345,-3.2041,50.0042,5.165,6.0394,12,9.6,24,2250,50,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-0.5,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",3,"2023-06-28T01:20:30.545Z","2023-06-28T01:20:35.329Z",TRUE,"pitch","150c8d66-fde3-4b1f-adf2-8a3f4e453fc3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.1175,1.5831,NA,89.93,187.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,2,6,55,"top",7,"2023-06-28T01:19:09.836Z","2023-06-28T01:21:18.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.9,9,2,0.4026,6.3107,29.6313,-24.0862,-7.6341,4.3145,0.7101,1.9021,12.9814,-136.0235,-4.2227,-3.1308,50.0062,5.1433,-14.3209,25.2,6,24,2331,240,NA,NA,NA,NA,NA,NA,FALSE,-24.2,7.1,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",2,"2023-06-28T01:20:11.620Z","2023-06-28T01:20:15.904Z",TRUE,"pitch","54cd48f4-3a74-4eae-9c62-8ea8aa1e487f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.1401,1.5151,NA,134.91,162.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,2,6,55,"top",7,"2023-06-28T01:19:09.836Z","2023-06-28T01:21:18.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.5,1,2,0.4029,6.3091,29.8359,-24.1894,-6.7035,4.2633,-0.4699,2.8088,9.5515,-135.9521,-2.1418,-3.1579,50.0007,5.286,-12.5471,22.8,6,24,2349,237,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",1,"2023-06-28T01:19:53.414Z","2023-06-28T01:19:58.253Z",TRUE,"pitch","f61ebf61-71e9-4759-9351-fd3e1dcecbd4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2063,1.4677,NA,90.07,193.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,2,6,55,"top",7,"2023-06-28T01:19:09.836Z","2023-06-28T01:21:18.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.2,9,2,0.4556,6.4243,24.2191,-32.4014,3.828,-0.1554,0.7066,1.6672,8.2596,-120.407,-1.7284,-3.2707,50.0027,5.2717,5.5982,12,9.6,24,2257,51,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",0,"2023-06-28T01:19:35.542Z","2023-06-28T01:19:40.208Z",TRUE,"pitch","2b358663-0304-4f2f-8685-a0cb4be5bb64",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2761,1.5831,NA,163.25,156.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,2,6,55,"top",7,"2023-06-28T01:19:09.836Z","2023-06-28T01:21:18.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,11,2,0.4002,5.9857,28.6411,-22.8921,-5.5973,4.8862,-1.2132,3.037,7.4898,-136.5845,-1.8994,-3.2572,50.0021,5.3075,-10.6303,21.6,4.8,24,2279,238,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",5,"2023-06-28T01:20:58.112Z","2023-06-28T01:21:12.522Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,666397,"/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Edouard Julien walks.",0,2,6,55,"top",7,"2023-06-28T01:19:09.836Z","2023-06-28T01:21:18.841Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",8,"2023-06-28T01:18:49.720Z","2023-06-28T01:19:04.026Z",TRUE,"pitch","ac94451c-4da0-424d-9517-b798b2310627",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.41,1.61,NA,117.82,163.23,"line_drive","hard","7",31.37,93.05,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.1,5,2,0.4014,6.2838,27.8858,-22.2227,-8.3587,5.2708,-0.0215,2.7981,10.9097,-136.083,-2.7727,-2.9834,50.0053,5.3577,-15.7906,31.2,6,24,2300,237,113.1,19,350,NA,NA,NA,FALSE,-22,9.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA
717600,"2023-06-27",7,"2023-06-28T01:18:28.919Z","2023-06-28T01:18:32.951Z",TRUE,"pitch","3b0a3628-a422-4079-9e14-a6e8bb247dc3",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.41,1.61,NA,106.37,172.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.7,6,2,0.404,6.5086,26.9892,-17.7289,-6.1191,7.7442,0.2789,2.4565,11.2519,-135.1251,-4.0971,-3.1275,50.0061,5.2233,-11.42,26.4,4.8,24,2379,238,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",6,"2023-06-28T01:18:13.705Z","2023-06-28T01:18:18.446Z",TRUE,"pitch","757f8a48-b77c-4546-8e73-ffc688f5bb52",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3867,1.6547,NA,91.44,219.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78,14,0.9,0.4487,6.3433,22.5516,-36.6913,0.1791,-2.987,0.6704,0.7058,9.1822,-121.7966,-3.3718,-3.1621,50.0042,5.2616,0.2695,2.4,9.6,24,2354,55,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-6,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",4,"2023-06-28T01:17:46.532Z","2023-06-28T01:17:50.656Z",TRUE,"pitch","3d9c8b05-da8c-4be1-9a9d-1c56c592084e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3414,1.5639,NA,121.68,183.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76,8,0.91,0.4577,6.1996,22.269,-35.6411,1.1819,-2.3867,-0.1229,2.061,6.9841,-119.5096,-0.3836,-3.2325,50.0038,5.4152,1.7152,4.8,9.6,24,2326,65,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-4.2,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",3,"2023-06-28T01:17:30.690Z","2023-06-28T01:17:35.840Z",TRUE,"pitch","833e4db4-9790-44f5-89b6-2a1bdfe57d4d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2961,1.632,NA,90.08,198.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,74.2,14,2,0.4682,6.3406,23.7712,-33.4552,5.6868,-0.9284,0.7062,1.4766,7.4389,-117.328,-1.707,-3.2532,50.0007,5.3533,7.867,15.6,10.8,24,2472,63,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-1.8,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",2,"2023-06-28T01:17:15.374Z","2023-06-28T01:17:19.425Z",TRUE,"pitch","5810021d-a419-4fcd-b0bf-fcb8154fa1cb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1828,1.5639,NA,126.82,156.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.7,2,2,0.403,6.3323,27.7828,-19.4037,-6.9764,6.8165,-0.2575,3.0483,9.9812,-135.571,-2.3989,-3.0692,50.0055,5.2891,-13.076,28.8,4.8,24,2273,237,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.1,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",1,"2023-06-28T01:17:01.063Z","2023-06-28T01:17:05.405Z",TRUE,"pitch","fd47650d-5dff-48d2-9336-432c10ce08f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2281,1.5866,NA,81.04,168.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86,12,2,0.4036,6.4978,26.191,-20.1756,-6.99,6.4174,0.9433,2.5903,13.1426,-135.1106,-3.4864,-3.0504,50.0065,5.2952,-13.0786,26.4,4.8,24,2312,243,NA,NA,NA,NA,NA,NA,FALSE,-20.3,11.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",0,"2023-06-28T01:16:11.972Z","2023-06-28T01:17:01.063Z",FALSE,"action",NA,NA,"Pitching Change: Michael Tonkin replaces Bryce Elder.","Pitching Substitution",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543859,"/api/v1/people/543859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",5,"2023-06-28T01:18:02.621Z","2023-06-28T01:18:13.705Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Michael A. Taylor doubles (10) on a sharp line drive to left fielder Eddie Rosario.",0,2,6,54,"top",7,"2023-06-28T01:16:58.745Z","2023-06-28T01:19:04.026Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717600,"2023-06-27",0,"2023-06-28T01:14:16.729Z","2023-06-28T01:14:25.511Z",TRUE,"pitch","aeffacf9-2ddf-4acc-b991-f22fa6295e73",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.43,1.55,NA,147.26,193.84,"ground_ball","medium","6",116.12,152.28,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Ronald Acuna Jr. grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff.",0,2,6,53,"bottom",6,"2023-06-28T01:13:54.947Z","2023-06-28T01:14:25.511Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Minnesota Twins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.8,7,2,0.3902,6.1418,29.484,-20.998,-8.7425,5.5939,-0.794,1.6644,6.5844,-139.9735,-7.1437,-2.0325,50.0047,5.6088,-17.4736,36,6,24,2285,208,85.3,-16,6,NA,NA,NA,TRUE,-20.5,8.9,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
