"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717144,"2023-08-04",5,"2023-08-04T03:39:50.731Z","2023-08-04T03:39:54.090Z",TRUE,"pitch","8852fffa-67e4-42a5-b69b-d4bf58f56229",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1257,1.4785,NA,179.71,188.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,2,55,"top",8,"2023-08-04T03:39:03.503Z","2023-08-04T03:40:12.124Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.3,13,0.9,0.4264,6.4329,25.2258,-31.0134,3.5349,0.6969,-1.6451,1.8483,0.2835,-128.1908,-3.289,-2.2166,50.0063,5.5562,5.914,10.8,7.2,24,2382,86,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0.7,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",4,"2023-08-04T03:39:33.784Z","2023-08-04T03:39:37.611Z",TRUE,"pitch","17116493-cbb7-4a58-98b0-fc30fcec5b98",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1952,1.5016,NA,73.43,248.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,2,55,"top",8,"2023-08-04T03:39:03.503Z","2023-08-04T03:40:12.124Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.5,14,0.9,0.423,6.7273,26.6388,-28.2928,2.4896,2.2874,1.1429,-0.3623,6.7531,-129.4257,-9.0559,-1.8222,50.0049,5.344,4.2303,10.8,7.2,24,2391,117,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2.3,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",3,"2023-08-04T03:39:19.001Z","2023-08-04T03:39:22.247Z",TRUE,"pitch","852f514c-7093-4ffc-934d-384da5a1fea6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.33,1.6,NA,149.42,164.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,2,55,"top",8,"2023-08-04T03:39:03.503Z","2023-08-04T03:40:12.124Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.5,11,0.9,0.3816,6.3991,30.8266,-12.7032,-5.7117,9.3163,-0.8506,2.7514,4.8912,-143.1364,-5.8833,-1.8335,50,5.6178,-11.9347,38.4,3.6,24,2256,209,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",2,"2023-08-04T03:39:05.879Z","2023-08-04T03:39:09.115Z",TRUE,"pitch","c8103bb7-661f-44f7-9d9b-4067af5df565",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2648,1.5709,NA,108.76,165.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,2,55,"top",8,"2023-08-04T03:39:03.503Z","2023-08-04T03:40:12.124Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,90.1,5,0.9,0.3833,6.358,30.3773,-12.8363,-4.658,9.337,0.2161,2.725,6.9287,-142.4631,-6.0052,-1.6338,50.0029,5.6596,-9.6481,30,3.6,24,2079,218,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",0,"2023-08-04T03:37:38.555Z","2023-08-04T03:37:38.589Z",FALSE,"action",NA,NA,"Defensive Substitution: Chad Wallach replaces Jordyn Adams, batting 8th, playing catcher.","Defensive Sub",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,595453,"/api/v1/people/595453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","802","55","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,2,55,"top",8,"2023-08-04T03:39:03.503Z","2023-08-04T03:40:12.124Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,677941,"/api/v1/people/677941",NA,TRUE,TRUE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",1,"2023-08-04T03:37:38.589Z","2023-08-04T03:39:05.879Z",FALSE,"action",NA,NA,"Pitching Change: Reynaldo Lopez replaces Matt Moore.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,625643,"/api/v1/people/625643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,1,2,55,"top",8,"2023-08-04T03:39:03.503Z","2023-08-04T03:40:12.124Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",6,"2023-08-04T03:36:02.212Z","2023-08-04T03:36:09.731Z",TRUE,"pitch","45457b2e-44f4-46d4-8c32-ef810a1a7be4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.51,1.63,NA,105.7,174.02,"fly_ball","medium","7",91.86,96.32,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Zach Neto flies out to left fielder Cade Marlowe.",0,1,2,54,"bottom",7,"2023-08-04T03:35:38.299Z","2023-08-04T03:36:09.731Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",663462,"Isaiah Campbell","/api/v1/people/663462","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.5,6,2,0.4645,6.2528,24.4389,-33.1758,7.749,-0.7152,0.2964,2.3984,2.9116,-118.323,-2.1677,-1.9598,50.0008,6.3921,10.8889,19.2,10.8,24,2704,34,87.4,26,313,NA,NA,NA,TRUE,-43.2,-1.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",0,"2023-08-04T03:32:16.033Z","2023-08-04T03:33:07.741Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Zach Neto flies out to left fielder Cade Marlowe.",0,1,2,54,"bottom",7,"2023-08-04T03:35:38.299Z","2023-08-04T03:36:09.731Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",663462,"Isaiah Campbell","/api/v1/people/663462","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",1,"2023-08-04T03:33:07.741Z","2023-08-04T03:35:19.870Z",FALSE,"action",NA,NA,"Pitching Change: Isaiah Campbell replaces Gabe Speier.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663462,"/api/v1/people/663462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Flyout","field_out","Zach Neto flies out to left fielder Cade Marlowe.",0,1,2,54,"bottom",7,"2023-08-04T03:35:38.299Z","2023-08-04T03:36:09.731Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",663462,"Isaiah Campbell","/api/v1/people/663462","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",2,"2023-08-04T03:35:19.870Z","2023-08-04T03:35:22.505Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Jordyn Adams replaces Matt Thaiss.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,677941,"/api/v1/people/677941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","801","54","atBat","Flyout","field_out","Zach Neto flies out to left fielder Cade Marlowe.",0,1,2,54,"bottom",7,"2023-08-04T03:35:38.299Z","2023-08-04T03:36:09.731Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",663462,"Isaiah Campbell","/api/v1/people/663462","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,642136,"/api/v1/people/642136",1,TRUE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",3,"2023-08-04T03:35:22.505Z","2023-08-04T03:35:25.516Z",FALSE,"pickoff","14abec7b-317e-4c79-9447-ef15c11f4c9b",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Zach Neto flies out to left fielder Cade Marlowe.",0,1,2,54,"bottom",7,"2023-08-04T03:35:38.299Z","2023-08-04T03:36:09.731Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",663462,"Isaiah Campbell","/api/v1/people/663462","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",4,"2023-08-04T03:35:38.299Z","2023-08-04T03:35:43.299Z",FALSE,"no_pitch","bb21dca8-e6a8-47c2-b5dd-7b1482e8eee3",NA,NA,NA,NA,NA,NA,FALSE,"N",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Zach Neto flies out to left fielder Cade Marlowe.",0,1,2,54,"bottom",7,"2023-08-04T03:35:38.299Z","2023-08-04T03:36:09.731Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",663462,"Isaiah Campbell","/api/v1/people/663462","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",5,"2023-08-04T03:35:53.308Z","2023-08-04T03:36:02.212Z",FALSE,"action",NA,NA,"With Zach Neto batting, Jordyn Adams advances to 2nd on a balk.","Balk",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663462,"/api/v1/people/663462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bb21dca8-e6a8-47c2-b5dd-7b1482e8eee3","balk",NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Zach Neto flies out to left fielder Cade Marlowe.",0,1,2,54,"bottom",7,"2023-08-04T03:35:38.299Z","2023-08-04T03:36:09.731Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",663462,"Isaiah Campbell","/api/v1/people/663462","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",0,"2023-08-04T03:31:51.801Z","2023-08-04T03:32:00.915Z",TRUE,"pitch","058d43df-c3c4-4637-8330-c654b3354712",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.3,1.54,NA,83.07,184.07,"line_drive","medium","9",149.48,100.89,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Matt Thaiss singles on a line drive to right fielder Dominic Canzone.",0,1,2,53,"bottom",7,"2023-08-04T03:31:41.060Z","2023-08-04T03:32:00.915Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.6,14,0.89,0.3951,6.002,28.7242,-25.2647,9.3358,3.5431,0.8902,2.0262,-5.2442,-138.2618,-4.2655,1.5914,50.0021,5.2694,18.2057,33.6,6,24,2046,134,67.6,23,206,NA,NA,NA,FALSE,-24.4,5.8,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",7,"2023-08-04T03:31:21.607Z","2023-08-04T03:31:27.042Z",TRUE,"pitch","9184a8f6-a362-42a0-9e6a-45226637e385",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.5626,1.7753,NA,141.4,174.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,1,2,52,"bottom",7,"2023-08-04T03:29:08.721Z","2023-08-04T03:31:27.042Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87,4,0.85,0.3952,5.685,31.8834,-21.0432,9.5348,5.7242,-0.64,2.3705,-8.7763,-138.7368,-4.0561,1.33,50.0002,5.2591,18.5306,37.2,6,24,2090,133,NA,NA,NA,NA,NA,NA,TRUE,-20.5,9.7,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",6,"2023-08-04T03:31:03.451Z","2023-08-04T03:31:07.686Z",TRUE,"pitch","1fbfd704-728f-4313-ba7e-ce0366c35b93",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5394,1.7291,NA,93.08,200.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,1,2,52,"bottom",7,"2023-08-04T03:29:08.721Z","2023-08-04T03:31:27.042Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.1,14,0.87,0.4218,6.2984,26.3949,-31.0801,7.5596,0.6387,0.6275,1.433,-4.9426,-129.7179,-3.6103,1.5727,50.0031,5.2051,12.9208,20.4,8.4,24,1372,111,NA,NA,NA,NA,NA,NA,FALSE,-33.7,0.6,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA
717144,"2023-08-04",5,"2023-08-04T03:30:43.377Z","2023-08-04T03:30:46.591Z",TRUE,"pitch","ffb1c6e6-035f-437d-9760-cc5f335e2bba",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.41,1.66,NA,91.51,151.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,1,2,52,"bottom",7,"2023-08-04T03:29:08.721Z","2023-08-04T03:31:27.042Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,3,0.92,0.3929,5.7011,30.8746,-12.9888,5.5526,9.743,0.6687,3.2346,-4.5515,-139.3334,-3.2398,1.6008,50.0034,5.269,10.9343,36,3.6,24,2253,136,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.2,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA,NA
