"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
747121,"2024-05-20",3,"2024-05-21T00:39:55.649Z","2024-05-21T00:40:02.944Z",TRUE,"pitch","1684564d-97fb-422e-a50a-60a33b5f2f87",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.4,1.54,NA,114.85,186.74,"ground_ball","medium","6",117.03,148.19,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Ha-Seong Kim grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,3,67,"top",9,"2024-05-21T00:39:07.404Z","2024-05-21T00:40:02.944Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.3,8,0.9,0.442,6.0495,24.4531,-28.5711,4.3527,2.3129,0.0563,1.9273,2.7121,-123.8623,-2.7607,-1.6178,50.0015,5.4424,6.7696,14.4,8.4,24,2781,61,89.8,-8,13,NA,NA,NA,TRUE,-34,3.8,-8.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",2,"2024-05-21T00:39:40.990Z","2024-05-21T00:39:44.014Z",TRUE,"pitch","869d38dc-d3ea-4d08-966f-5bdd9cb60bc2",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.4,1.54,NA,126.2,145.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Ha-Seong Kim grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,3,67,"top",9,"2024-05-21T00:39:07.404Z","2024-05-21T00:40:02.944Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,2,0.91,0.3923,6.091,32.0627,-13.113,-1.6859,9.6609,-0.2413,3.4518,4.095,-139.7248,-3.5514,-1.5082,50.0052,5.6035,-3.3273,9.6,2.4,24,2180,219,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.9,2.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",1,"2024-05-21T00:39:27.555Z","2024-05-21T00:39:31.506Z",TRUE,"pitch","a217c19c-cd89-4fcf-b89e-5c622990c8d5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5649,1.5947,NA,129.43,137.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Ha-Seong Kim grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,3,67,"top",9,"2024-05-21T00:39:07.404Z","2024-05-21T00:40:02.944Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.9,11,0.92,0.3895,6.2015,33.9022,-12.3558,-1.6581,9.909,-0.326,3.7614,3.7809,-140.9644,-2.9495,-1.473,50.0027,5.6259,-3.3168,10.8,2.4,24,2238,219,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.5,2.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",0,"2024-05-21T00:39:12.918Z","2024-05-21T00:39:16.568Z",TRUE,"pitch","5b5ed367-9bb3-425c-8322-36f2c54c4ce5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4549,1.5398,NA,91.57,168.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Ha-Seong Kim grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,3,67,"top",9,"2024-05-21T00:39:07.404Z","2024-05-21T00:40:02.944Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.5,6,0.9,0.4473,6.2626,23.4595,-30.6429,4.4721,1.0108,0.6673,2.6193,4.5783,-122.3103,-0.7456,-1.808,50.0052,5.5491,6.7959,14.4,8.4,24,2744,73,NA,NA,NA,NA,NA,NA,FALSE,-36.7,1.9,-9.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",3,"2024-05-21T00:38:43.998Z","2024-05-21T00:38:49.520Z",TRUE,"pitch","578c4c89-22bf-4ada-b54d-02f65d81a6fb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.22,1.5,NA,34.19,207.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,3,66,"top",9,"2024-05-21T00:37:41.007Z","2024-05-21T00:38:49.520Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.6,14,0.91,0.4424,6.1122,24.6778,-28.941,4.142,2.0856,2.1724,1.1445,7.5497,-123.7941,-4.3134,-1.455,50.0045,5.3317,6.4303,14.4,8.4,24,2831,72,NA,NA,NA,NA,NA,NA,TRUE,-34.8,3,-9.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",2,"2024-05-21T00:38:21.766Z","2024-05-21T00:38:25.073Z",TRUE,"pitch","edeeca7d-a023-4e20-a1f2-da94d19b133c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.5,NA,143.24,188.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,3,66,"top",9,"2024-05-21T00:37:41.007Z","2024-05-21T00:38:49.520Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.7,7,0.9,0.4173,6.1952,28.3573,-29.2099,-9.7476,1.6989,-0.6883,1.8504,5.5926,-131.349,-3.4814,-1.581,50.002,5.3699,-16.9961,27.6,8.4,24,1960,246,NA,NA,NA,NA,NA,NA,FALSE,-31.1,2.5,16.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",1,"2024-05-21T00:38:08.873Z","2024-05-21T00:38:12.302Z",TRUE,"pitch","fe9c772f-6d51-4df1-9c5b-17eabc6f95fe",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3849,1.4998,NA,120.26,187.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,3,66,"top",9,"2024-05-21T00:37:41.007Z","2024-05-21T00:38:49.520Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,88.8,8,2,0.3863,6.2709,35.5123,-16.7566,-8.2971,7.5883,-0.0854,1.8899,9.0358,-142.3113,-5.7347,-2.238,50.0059,5.0091,-16.863,38.4,4.8,24,2285,235,NA,NA,NA,NA,NA,NA,FALSE,-16.2,12.6,13,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",0,"2024-05-21T00:37:52.628Z","2024-05-21T00:37:55.738Z",TRUE,"pitch","bfcf4a27-51bb-4758-9ac2-3536cc5469c8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.22,1.5,NA,118.59,146.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,3,66,"top",9,"2024-05-21T00:37:41.007Z","2024-05-21T00:38:49.520Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,456781,"Donovan Solano","/api/v1/people/456781","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.7,11,0.93,0.3862,6.2879,34.6282,-17.0542,-5.0652,7.4344,-0.0417,3.4006,6.5023,-142.1767,-2.8249,-1.7075,50.0031,5.4982,-10.3016,26.4,3.6,24,2387,222,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13,7.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",5,"2024-05-21T00:37:18.914Z","2024-05-21T00:37:27.028Z",TRUE,"pitch","91ca3aa3-18f4-4650-b028-e856c52620bd",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.69,1.6,NA,131.71,168.06,"fly_ball","medium","8",144.17,65.66,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Manny Machado flies out to center fielder Michael Harris II.",0,0,3,65,"top",9,"2024-05-21T00:36:20.951Z","2024-05-21T00:37:27.028Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.2,4,0.91,0.3976,6.3414,33.3479,-19.5213,-11.0277,6.5986,-0.3858,2.6191,6.8379,-138.228,-4.2105,-1.4701,50.0069,5.4883,-21.1566,43.2,6,24,2374,218,92.8,35,335,NA,NA,NA,TRUE,-19.3,11.2,18.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747121,"2024-05-20",4,"2024-05-21T00:37:04.744Z","2024-05-21T00:37:08.493Z",TRUE,"pitch","d60c4ade-6a57-4953-9c3a-976a554cbae0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.7449,1.5998,NA,114.8,216.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Manny Machado flies out to center fielder Michael Harris II.",0,0,3,65,"top",9,"2024-05-21T00:36:20.951Z","2024-05-21T00:37:27.028Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.6,14,0.91,0.423,6.3655,29.058,-27.2894,-10.9131,2.8808,0.0578,0.8169,7.7374,-129.86,-6.1082,-1.5535,50.0035,5.2957,-18.5027,30,8.4,24,2217,243,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4,17.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
