"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718657,"2023-04-09",5,"2023-04-09T03:46:59.216Z","2023-04-09T03:47:02.563Z",TRUE,"pitch","ebce1a68-51d0-4b6c-b044-f8df91ba7da4",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.17,1.47,NA,119.03,162.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,5,9,76,"top",9,"2023-04-09T03:45:37.352Z","2023-04-09T03:47:02.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.5,2,0.91,0.3845,6.2507,32.3767,-13.5647,-6.9052,9.053,-0.0533,2.8188,7.6265,-142.4038,-4.6779,-1.8677,50.0058,5.3395,-14.1997,40.8,3.6,24,2153,215,NA,NA,NA,NA,NA,NA,TRUE,-13,15.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",4,"2023-04-09T03:46:41.591Z","2023-04-09T03:46:45.136Z",TRUE,"pitch","4be06256-766a-4504-83a1-ae5125460a88",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,2,NA,NA,3.17,1.47,NA,109.85,160.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,5,9,76,"top",9,"2023-04-09T03:45:37.352Z","2023-04-09T03:47:02.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.4,2,0.91,0.3882,6.5373,33.3026,-11.3123,-6.7682,10.3564,0.1875,2.9076,7.14,-141.2833,-5.5345,-1.4975,50.0013,5.6243,-13.6315,43.2,3.6,24,2291,209,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",3,"2023-04-09T03:46:23.757Z","2023-04-09T03:46:26.811Z",TRUE,"pitch","03f56edb-b511-4e24-a745-bcc37f8e19e1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.17,1.47,NA,160.09,168.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,5,9,76,"top",9,"2023-04-09T03:45:37.352Z","2023-04-09T03:47:02.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.5,11,0.91,0.3878,6.1404,33.58,-13.7084,-7.4947,9.1463,-1.1305,2.6075,4.7003,-141.4832,-5.5275,-1.8434,50.0014,5.4718,-15.1275,43.2,3.6,24,2207,218,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",2,"2023-04-09T03:45:58.522Z","2023-04-09T03:46:02.188Z",TRUE,"pitch","ac2590df-984e-4365-a42c-e2852ec36ff5",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.1457,1.4468,NA,64.06,233.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,5,9,76,"top",9,"2023-04-09T03:45:37.352Z","2023-04-09T03:47:02.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.1,84.6,14,2,0.4099,6.6512,28.1914,-17.4575,-6.0366,8.1325,1.3888,0.2106,10.0382,-133.5069,-10.1287,-1.6319,50.0009,5.3047,-10.9201,24,4.8,24,1539,220,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",1,"2023-04-09T03:45:39.667Z","2023-04-09T03:45:43.380Z",TRUE,"pitch","6e01e69f-a7c4-4998-bd3c-dff7ebbf6088",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.2436,1.4468,NA,102,234.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,5,9,76,"top",9,"2023-04-09T03:45:37.352Z","2023-04-09T03:47:02.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,83.1,14,2,0.4172,6.6388,27.3882,-20.5415,-6.4978,6.6601,0.3936,0.1711,7.9596,-131.2011,-9.4853,-1.8332,50.0004,5.36,-11.3433,24,6,24,1617,224,NA,NA,NA,NA,NA,NA,FALSE,-23.4,10.2,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",0,"2023-04-09T03:45:05.859Z","2023-04-09T03:45:39.667Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,5,9,76,"top",9,"2023-04-09T03:45:37.352Z","2023-04-09T03:47:02.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",7,"2023-04-09T03:44:46.197Z","2023-04-09T03:44:51.806Z",TRUE,"pitch","048f8863-e3b3-4386-b1a4-be2a9952e124",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4578,1.6831,NA,71.08,211.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Matt Chapman walks.",0,5,9,75,"top",9,"2023-04-09T03:42:26.333Z","2023-04-09T03:44:51.806Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83,14,0.91,0.418,6.4496,27.4255,-24.9205,2.3,4.1706,1.2048,1.0274,6.5958,-130.999,-6.6606,-1.6437,50.0058,5.4636,3.9999,10.8,6,24,2767,199,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA
718657,"2023-04-09",6,"2023-04-09T03:44:07.012Z","2023-04-09T03:44:14.163Z",TRUE,"pitch","95ca224d-3ace-4049-93f4-013754653b8e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.37,1.64,NA,143.85,163.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Matt Chapman walks.",0,5,9,75,"top",9,"2023-04-09T03:42:26.333Z","2023-04-09T03:44:51.806Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.6,4,2,0.3907,6.4877,34.8577,-11.7456,-6.4132,10.2859,-0.7044,2.7829,4.1168,-140.7231,-6.0616,-1.3606,50.0032,5.7411,-12.7363,42,3.6,24,2133,205,NA,NA,NA,NA,NA,NA,FALSE,-12,17.4,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",5,"2023-04-09T03:43:41.557Z","2023-04-09T03:43:45.905Z",TRUE,"pitch","980b77c1-a965-4ca6-9492-dc70435cf72e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4578,1.6831,NA,167.35,115.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Matt Chapman walks.",0,5,9,75,"top",9,"2023-04-09T03:42:26.333Z","2023-04-09T03:44:51.806Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.1,11,2,0.3927,6.2454,33.5129,-11.7788,-3.9691,10.3693,-1.321,4.5748,2.5697,-139.83,-1.1673,-1.7394,50.0021,5.776,-7.8065,31.2,2.4,24,2014,209,NA,NA,NA,NA,NA,NA,FALSE,-11,18.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718657,"2023-04-09",4,"2023-04-09T03:43:23.577Z","2023-04-09T03:43:27.321Z",TRUE,"pitch","aa0f804f-ed0f-4555-ab7d-f00dbd8161e0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4816,1.7067,NA,115.75,200.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Matt Chapman walks.",0,5,9,75,"top",9,"2023-04-09T03:42:26.333Z","2023-04-09T03:44:51.806Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82.7,14,0.91,0.4187,6.2618,27.2161,-26.0989,3.4732,3.5026,0.0327,1.4339,3.4445,-130.7408,-5.4859,-1.7524,50.0026,5.5148,6.0191,13.2,6,24,2174,154,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.4,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
