"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716892,"2023-08-23",6,"2023-08-23T04:09:31.412Z","2023-08-23T04:09:39.544Z",TRUE,"pitch","668d02fb-ea54-45ed-a511-5ed163d3a4a6",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.16,1.51,NA,76.27,190.44,"ground_ball","medium","6",108.52,152.65,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Randal Grichuk grounds out, shortstop Elly De La Cruz to first baseman Joey Votto.",0,4,3,72,"bottom",9,"2023-08-23T04:05:58.473Z","2023-08-23T04:09:39.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.5,14,0.83,0.4238,7.9509,26.9723,-26.4634,-1.5638,3.3765,1.0685,1.7905,9.2151,-129.2359,-1.6487,-2.3404,50.0036,4.4697,-2.6469,1.2,6,24,2791,124,95.8,-13,9,NA,NA,NA,TRUE,-28.7,6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",5,"2023-08-23T04:09:15.879Z","2023-08-23T04:09:19.232Z",TRUE,"pitch","733f4713-5608-4684-afef-c2def367ba1f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1611,1.4885,NA,133.07,212.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Randal Grichuk grounds out, shortstop Elly De La Cruz to first baseman Joey Votto.",0,4,3,72,"bottom",9,"2023-08-23T04:05:58.473Z","2023-08-23T04:09:39.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.1,13,0.9,0.4254,7.7576,28.6671,-30.5136,0.7943,0.9885,-0.4217,0.9578,4.8992,-129.1152,-2.8264,-2.4524,50.001,4.4319,1.3309,4.8,7.2,24,2600,140,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.3,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",3,"2023-08-23T04:06:37.110Z","2023-08-23T04:06:43.494Z",TRUE,"pitch","ec15be92-a961-4153-b42f-c62eae617aad",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.16,1.51,NA,113.53,152.57,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Randal Grichuk grounds out, shortstop Elly De La Cruz to first baseman Joey Votto.",0,4,3,72,"bottom",9,"2023-08-23T04:05:58.473Z","2023-08-23T04:09:39.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.6,2,0.89,0.4061,7.6575,29.6533,-19.929,-6.0754,6.6489,0.091,3.193,7.5536,-134.9394,0.0338,-1.9567,50.0055,4.5856,-11.1944,25.2,4.8,24,2456,249,NA,NA,NA,NA,NA,NA,FALSE,-19.6,12.2,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",2,"2023-08-23T04:06:16.185Z","2023-08-23T04:06:19.272Z",TRUE,"pitch","8f23954f-8b5d-4a89-9adb-ad8b5c763c64",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.2537,1.4885,NA,54.12,217.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Randal Grichuk grounds out, shortstop Elly De La Cruz to first baseman Joey Votto.",0,4,3,72,"bottom",9,"2023-08-23T04:05:58.473Z","2023-08-23T04:09:39.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.6,14,0.9,0.4366,7.6562,24.2722,-29.0038,0.846,1.9888,1.6496,0.7782,8.7319,-125.2524,-3.3182,-1.9855,50.0051,4.481,1.3489,6,7.2,24,2557,115,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",1,"2023-08-23T04:06:00.203Z","2023-08-23T04:06:03.877Z",TRUE,"pitch","1c00066d-3679-4d0f-9b8d-5264cd1de3bd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2306,1.4885,NA,100.78,181.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Randal Grichuk grounds out, shortstop Elly De La Cruz to first baseman Joey Votto.",0,4,3,72,"bottom",9,"2023-08-23T04:05:58.473Z","2023-08-23T04:09:39.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.6,6,0.89,0.4098,7.8458,31.4857,-18.7602,-7.0101,7.4265,0.4256,2.1141,8.9854,-134.1381,-2.5329,-2.0711,50.0006,4.422,-12.6577,28.8,4.8,24,2509,249,NA,NA,NA,NA,NA,NA,FALSE,-19.4,13.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",0,"2023-08-23T04:05:37.137Z","2023-08-23T04:06:00.203Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Mickey Moniak replaces Logan O'Hoppe.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,666160,"/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","72","atBat","Groundout","field_out","Randal Grichuk grounds out, shortstop Elly De La Cruz to first baseman Joey Votto.",0,4,3,72,"bottom",9,"2023-08-23T04:05:58.473Z","2023-08-23T04:09:39.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,681351,"/api/v1/people/681351",1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",4,"2023-08-23T04:06:59.967Z","2023-08-23T04:09:15.879Z",FALSE,"action",NA,NA,"Angels challenged (tag play), call on the field was upheld: Mickey Moniak caught stealing 2nd base, catcher Tyler Stephenson to second baseman Matt McLain.","Caught Stealing 2B",4,3,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,2,2,666160,"/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ec15be92-a961-4153-b42f-c62eae617aad","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Randal Grichuk grounds out, shortstop Elly De La Cruz to first baseman Joey Votto.",0,4,3,72,"bottom",9,"2023-08-23T04:05:58.473Z","2023-08-23T04:09:39.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"MA",108,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",2,"2023-08-23T04:05:06.367Z","2023-08-23T04:05:11.332Z",TRUE,"pitch","9b624570-613c-4961-8bbe-f9cb08da82ea",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,2,1,NA,NA,3.31,1.56,NA,199.6,133.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Logan O'Hoppe hit by pitch.",0,4,3,71,"bottom",9,"2023-08-23T04:04:18.096Z","2023-08-23T04:05:11.332Z",TRUE,FALSE,FALSE,FALSE,11,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.9,11,0.91,0.39,7.415,32.6233,-19.3666,-5.9319,6.4143,-2.167,3.8886,2.839,-140.5814,1.7418,-2.4207,50.002,4.5201,-11.842,30,4.8,24,2582,248,NA,NA,NA,NA,NA,NA,FALSE,-17.2,12.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,681351,"Logan O'Hoppe","/api/v1/people/681351",NA,NA,NA,NA,NA,NA
716892,"2023-08-23",1,"2023-08-23T04:04:48.849Z","2023-08-23T04:04:52.299Z",TRUE,"pitch","14e023d9-a64a-42b6-adb8-ed81c1d4c0b0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.31,1.56,NA,116.2,203.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Logan O'Hoppe hit by pitch.",0,4,3,71,"bottom",9,"2023-08-23T04:04:18.096Z","2023-08-23T04:05:11.332Z",TRUE,FALSE,FALSE,FALSE,11,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.8,14,0.9,0.4277,7.5761,27.0805,-32.2947,1.7936,-0.0698,0.0209,1.3078,5.6134,-128.1748,-1.6561,-2.4327,50.0045,4.4897,2.9774,7.2,8.4,24,2596,56,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-0.2,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",0,"2023-08-23T04:04:33.562Z","2023-08-23T04:04:37.164Z",TRUE,"pitch","5a792be7-3acd-4f74-82b2-6240b4a76517",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2867,1.5155,NA,145.31,192.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Logan O'Hoppe hit by pitch.",0,4,3,71,"bottom",9,"2023-08-23T04:04:18.096Z","2023-08-23T04:05:11.332Z",TRUE,FALSE,FALSE,FALSE,11,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.4,7,0.89,0.4028,7.6766,30.4593,-19.1397,-6.7701,6.9637,-0.7426,1.6967,6.7052,-136.09,-3.5779,-2.3613,50.0041,4.3578,-12.6734,28.8,4.8,24,2413,237,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716892,"2023-08-23",6,"2023-08-23T04:04:03.500Z","2023-08-23T04:04:08.317Z",TRUE,"pitch","793994c2-21ca-48f0-b0c1-69cd79f2965f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.44,1.63,NA,129.36,200.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,4,3,70,"bottom",9,"2023-08-23T04:02:37.944Z","2023-08-23T04:04:08.317Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.9,13,0.89,0.4267,7.7827,27.0808,-30.7552,-0.1143,0.8493,-0.3244,1.419,5.4849,-128.4538,-1.7525,-2.4741,50.0028,4.5057,-0.1922,1.2,7.2,24,1997,187,NA,NA,NA,NA,NA,NA,TRUE,-33.7,1.3,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
