"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717841,"2023-06-09",8,"2023-06-10T01:35:41.536Z","2023-06-10T01:35:51.612Z",TRUE,"pitch","d08f6d4b-e760-47c6-aa69-38ce47dbf019",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.15,1.49,NA,147.81,165.78,"popup","medium","6",117.51,166.01,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.7,88.9,1,0.9,0.3885,7.3227,29.9531,-9.5523,-0.0684,11.2183,-0.8084,2.7037,3.7265,-140.6471,-7.6916,-2.1379,50.0005,6.0823,-0.1378,3.6,2.4,24,2729,183,91.5,71,98,NA,NA,NA,TRUE,-10.1,19.1,-0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",6,"2023-06-10T01:34:46.550Z","2023-06-10T01:34:51.811Z",TRUE,"pitch","9a8a6b05-c3af-42b6-a113-147b85281bbf",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.15,1.49,NA,123.47,176.14,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.5,87.7,5,0.91,0.3938,7.0115,29.9571,-11.3832,0.1816,10.5975,-0.1699,2.32,4.9068,-138.8983,-8.0702,-1.98,50.0031,6.0128,0.3548,6,2.4,24,2647,186,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.8,-1.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",5,"2023-06-10T01:34:21.805Z","2023-06-10T01:34:25.577Z",TRUE,"pitch","ec0d1d96-6d96-49b2-bd45-17939f6248f8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.15,1.49,NA,116.67,187.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.9,87.2,8,0.91,0.3966,7.0199,30.0194,-12.9615,1.851,9.942,0.0086,1.9165,5.4999,-137.9627,-8.6825,-2.2493,50.0012,5.9731,3.5749,18,3.6,24,2579,181,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.4,-4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",4,"2023-06-10T01:33:58.541Z","2023-06-10T01:34:03.418Z",TRUE,"pitch","f8bcbf4f-06d7-41c8-a6be-6378a687c35e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.0975,1.4901,NA,149.45,133.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.6,86.2,11,0.9,0.3981,6.8177,31.709,-14.8302,0.5582,9.0585,-0.8514,3.8875,3.6903,-137.777,-3.4089,-2.2829,50.0065,6.1483,1.0688,7.2,3.6,24,2559,188,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.8,-1.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",3,"2023-06-10T01:33:34.089Z","2023-06-10T01:33:38.786Z",TRUE,"pitch","f90c70af-02b7-467a-8780-47d5a1137c27",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1502,1.4901,NA,156.39,169.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,86.8,11,0.9,0.3963,6.6985,31.5593,-12.685,-0.2104,10.082,-1.0335,2.5821,3.4685,-138.3303,-7.4175,-2.2776,50.0039,6.1532,-0.4068,1.2,3.6,24,2556,186,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.8,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",2,"2023-06-10T01:33:13.126Z","2023-06-10T01:33:16.187Z",TRUE,"pitch","ed40642c-38ca-4582-9334-2c03033e16f1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.15,1.49,NA,108.06,179.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,85.8,5,0.9,0.4022,7.0299,30.153,-12.9803,1.0147,10.2215,0.2345,2.2025,5.4119,-136.2286,-7.9935,-1.9104,50.005,6.0738,1.9054,12,3.6,24,2554,191,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.9,-3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",1,"2023-06-10T01:32:51.733Z","2023-06-10T01:32:56.343Z",TRUE,"pitch","21eda54f-4023-4977-b925-78e5e30e9c9e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0975,1.4901,NA,112.86,204.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,86.5,14,0.9,0.4003,7.0169,29.1817,-11.6506,0.211,10.8175,0.1086,1.2761,6.1145,-136.6499,-10.4497,-2.1825,50.0063,5.943,0.3995,7.2,2.4,24,2578,188,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.6,-1.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",0,"2023-06-10T01:31:11.660Z","2023-06-10T01:32:51.733Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",7,"2023-06-10T01:35:23.654Z","2023-06-10T01:35:28.654Z",FALSE,"stepoff","35d1b65a-99c9-4a09-9fd3-5d98d91d58e4",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Anthony Volpe pops out to shortstop Enrique Hernandez.",0,3,2,72,"bottom",9,"2023-06-10T01:32:49.339Z","2023-06-10T01:35:51.612Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717841,"2023-06-09",6,"2023-06-10T01:30:44.397Z","2023-06-10T01:30:54.897Z",TRUE,"pitch","7452ab54-c648-4788-b702-111f668d2993",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.11,1.44,NA,117.99,193.06,"ground_ball","medium","4",136.3,91.47,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Gleyber Torres singles on a ground ball to center fielder Adam Duvall, deflected by second baseman Christian Arroyo. Oswaldo Cabrera to 2nd.",0,3,2,71,"bottom",9,"2023-06-10T01:29:16.926Z","2023-06-10T01:30:54.897Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,87.6,8,0.91,0.3955,7.0936,28.9191,-12.2612,1.3096,10.2392,-0.026,1.6934,5.477,-138.1382,-9.5491,-2.1995,50.0048,6.0058,2.5474,14.4,3.6,24,2597,187,109.9,6,145,NA,NA,NA,FALSE,-13.3,16.9,-3.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,665828,"Oswaldo Cabrera","/api/v1/people/665828"
