"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718709,"2023-04-05",2,"2023-04-05T02:37:35.947Z","2023-04-05T02:37:41.566Z",TRUE,"pitch","9c480fdb-8ef0-41cd-8326-496c8269f14b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.07,1.47,NA,118.34,198.75,"line_drive","medium","8",136.82,80.15,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Robbie Grossman lines out to center fielder Cedric Mullins.",0,7,2,71,"bottom",9,"2023-04-05T02:36:55.703Z","2023-04-05T02:37:41.566Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,75.8,8,2,0.4562,6.2101,26.6154,-44.5672,-4.2015,-8.5189,-0.0352,1.4824,-1.7807,-120.7139,0.1037,1.2611,50.0023,5.4091,-6.1122,8.4,12,24,2746,340,97.3,17,299,NA,NA,NA,TRUE,-55.2,-15,8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",1,"2023-04-05T02:37:20.483Z","2023-04-05T02:37:23.860Z",TRUE,"pitch","e41b3c52-b180-4f33-b889-47c27a4996a8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0133,1.47,NA,136.38,169.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Robbie Grossman lines out to center fielder Cedric Mullins.",0,7,2,71,"bottom",9,"2023-04-05T02:36:55.703Z","2023-04-05T02:37:41.566Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,1,2,0.3932,6.283,31.7321,-21.0612,4.4003,5.6551,-0.5083,2.5538,-6.0823,-139.3798,-3.6064,1.1319,50.0005,5.2575,8.6446,18,4.8,24,2059,149,NA,NA,NA,NA,NA,NA,FALSE,-20.2,9.7,-6.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",0,"2023-04-05T02:37:04.071Z","2023-04-05T02:37:07.672Z",TRUE,"pitch","bed0da18-b6b5-4ce2-b49f-8801aff65d54",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0473,1.47,NA,157.42,202.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Robbie Grossman lines out to center fielder Cedric Mullins.",0,7,2,71,"bottom",9,"2023-04-05T02:36:55.703Z","2023-04-05T02:37:41.566Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.7,13,2,0.3895,6.1866,31.3497,-18.0431,5.3218,7.0498,-1.0605,1.3434,-7.5002,-140.5507,-7.3744,0.9491,50.003,5.1695,10.6667,25.2,4.8,24,2127,153,NA,NA,NA,NA,NA,NA,FALSE,-17.9,11.4,-8.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",1,"2023-04-05T02:36:22.652Z","2023-04-05T02:36:33.944Z",TRUE,"pitch","4955bbda-29c9-432f-af1f-8b15211caa07",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.64,1.72,NA,118.25,184.81,"ground_ball","medium","9",213.25,114.72,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Josh Jung doubles (1) on a ground ball to right fielder Austin Hays.",0,7,2,70,"bottom",9,"2023-04-05T02:35:55.063Z","2023-04-05T02:36:33.944Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.4,8,0.9,0.3908,6.0696,29.2272,-12.3192,3.5778,9.9609,-0.0328,1.999,-4.3178,-139.7516,-6.6279,1.0618,50.0045,5.198,7.1326,24,3.6,24,2274,146,104.8,-8,14,NA,NA,NA,FALSE,-12.5,17,-5.6,NA,NA,FALSE,FALSE,NA,NA,NA,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA
718709,"2023-04-05",0,"2023-04-05T02:36:06.526Z","2023-04-05T02:36:10.146Z",TRUE,"pitch","2c71267b-7a7a-4658-a7cd-f9880eea3d81",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6062,1.72,NA,143.64,190.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Josh Jung doubles (1) on a ground ball to right fielder Austin Hays.",0,7,2,70,"bottom",9,"2023-04-05T02:35:55.063Z","2023-04-05T02:36:33.944Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.5,76.6,7,2,0.4521,5.984,25.7857,-45.3178,-4.0589,-8.8593,-0.6988,1.7894,-3.23,-121.5635,0.725,1.1787,50.0041,5.4493,-6.0206,8.4,12,24,2818,338,NA,NA,NA,NA,NA,NA,FALSE,-55,-15.5,8.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",5,"2023-04-05T02:35:38.067Z","2023-04-05T02:35:43.318Z",TRUE,"pitch","51a4995b-a584-4be6-b60e-4f6fb7c055fe",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.3851,1.6389,NA,107.53,139.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Adolis Garcia called out on strikes.",0,7,2,69,"bottom",9,"2023-04-05T02:34:01.563Z","2023-04-05T02:35:43.318Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.2,77.3,12,2,0.4472,6.0574,24.6464,-44.6083,-5.2663,-8.1918,0.2485,3.6753,-0.7034,-122.5588,4.4684,1.2233,50.0018,5.6429,-7.9951,10.8,12,24,2731,338,NA,NA,NA,NA,NA,NA,TRUE,-52.1,-13.4,9.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",4,"2023-04-05T02:35:20.630Z","2023-04-05T02:35:24.584Z",TRUE,"pitch","41c4fbcb-8517-488e-8ce8-45d31fb432e4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2953,1.6838,NA,87.49,137.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Adolis Garcia called out on strikes.",0,7,2,69,"bottom",9,"2023-04-05T02:34:01.563Z","2023-04-05T02:35:43.318Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.1,76.8,12,2,0.4488,5.9936,25.1895,-45.036,-5.3706,-8.5308,0.7741,3.7577,0.7731,-122.2714,4.8107,1.1504,50.0051,5.6405,-8.0937,10.8,12,24,2795,336,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-13.9,9.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",3,"2023-04-05T02:35:02.988Z","2023-04-05T02:35:05.988Z",TRUE,"pitch","1d877e4f-9595-4865-9eea-c23b7f22201c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.43,1.74,NA,136.63,177.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Adolis Garcia called out on strikes.",0,7,2,69,"bottom",9,"2023-04-05T02:34:01.563Z","2023-04-05T02:35:43.318Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.3,7,2,0.3861,6.2223,31.4444,-14.9104,4.4879,8.4664,-0.515,2.2606,-5.9631,-141.6858,-5.5856,1.0308,50.0039,5.2054,9.1531,26.4,3.6,24,2157,145,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.4,-7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",2,"2023-04-05T02:34:45.137Z","2023-04-05T02:34:48.753Z",TRUE,"pitch","afc0933d-014a-4d40-8993-eacafde72e7a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3177,1.74,NA,136.53,181.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Adolis Garcia called out on strikes.",0,7,2,69,"bottom",9,"2023-04-05T02:34:01.563Z","2023-04-05T02:35:43.318Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89,7,0.9,0.3877,6.0441,30.4915,-14.1437,3.9796,8.9095,-0.5124,2.1311,-5.9659,-140.9826,-6.0157,1.1091,50.0029,5.1969,8.0537,24,3.6,24,2228,145,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.1,-6.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718709,"2023-04-05",1,"2023-04-05T02:34:27.836Z","2023-04-05T02:34:32.540Z",TRUE,"pitch","0173ab39-59e6-49d6-be77-bb6c52ef23f5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3514,1.74,NA,87.95,147.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Adolis Garcia called out on strikes.",0,7,2,69,"bottom",9,"2023-04-05T02:34:01.563Z","2023-04-05T02:35:43.318Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.8,3,0.9,0.388,6.1183,30.6064,-16.1224,3.7006,7.9445,0.7622,3.3655,-2.7387,-140.9221,-2.6764,1.2635,50.006,5.3631,7.4795,22.8,3.6,24,2201,152,NA,NA,NA,NA,NA,NA,FALSE,-15,14,-6.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
