"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716849,"2023-08-26",4,"2023-08-26T22:25:01.852Z","2023-08-26T22:25:04.852Z",TRUE,"pitch","7cc9cfc5-1db7-4cc1-b0f5-a09baafd6caa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.39,1.48,NA,109.93,184.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Alex Verdugo called out on strikes.",0,4,6,60,"bottom",7,"2023-08-26T22:23:25.068Z","2023-08-26T22:25:31.169Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,83.1,8,0.86,0.4153,6.3305,28.7326,-34.9052,-0.6332,-1.5544,0.1856,2.0165,4.8467,-132.0142,-1.1844,-1.5936,50.0016,5.046,-1.1163,0,8.4,24,1904,41,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-2.9,0.1,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",3,"2023-08-26T22:24:44.895Z","2023-08-26T22:24:50.298Z",TRUE,"pitch","49540d3f-8008-499b-a72a-dc7de020b187",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4838,1.5235,NA,195.1,120.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Alex Verdugo called out on strikes.",0,4,6,60,"bottom",7,"2023-08-26T22:23:25.068Z","2023-08-26T22:25:31.169Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.3,11,0.86,0.3977,6.234,30.8156,-20.2514,-5.5617,6.2058,-2.0489,4.3815,1.0357,-137.7675,1.2797,-1.7074,50.0005,5.2805,-10.6814,27.6,4.8,24,1910,228,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.8,9.8,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T22:23:47.065Z","2023-08-26T22:23:50.065Z",TRUE,"pitch","1e768f45-cee3-4611-8c72-2e8c16b5b820",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.39,1.48,NA,152.61,142.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Alex Verdugo called out on strikes.",0,4,6,60,"bottom",7,"2023-08-26T22:23:25.068Z","2023-08-26T22:25:31.169Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.6,11,0.91,0.3876,6.3127,32.7477,-16.5594,-8.7033,7.7267,-0.9341,3.5515,4.6316,-141.399,-1.3484,-1.464,50.0057,5.0988,-17.5971,44.4,4.8,24,2327,222,NA,NA,NA,NA,NA,NA,FALSE,-15.1,13.9,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T22:24:05.523Z","2023-08-26T22:24:13.643Z",FALSE,"no_pitch","aa2504e2-f651-4a99-9b1e-07e4e1038fa2",NA,NA,NA,NA,NA,NA,FALSE,"N",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Alex Verdugo called out on strikes.",0,4,6,60,"bottom",7,"2023-08-26T22:23:25.068Z","2023-08-26T22:25:31.169Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",2,"2023-08-26T22:24:28.737Z","2023-08-26T22:24:44.895Z",FALSE,"action",NA,NA,"Connor Wong steals (6) 2nd base. Connor Wong to 3rd. Connor Wong advances to 3rd, on a throwing error by pitcher Gus Varland.","Stolen Base 2B",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aa2504e2-f651-4a99-9b1e-07e4e1038fa2","stolen_base_2b",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Alex Verdugo called out on strikes.",0,4,6,60,"bottom",7,"2023-08-26T22:23:25.068Z","2023-08-26T22:25:31.169Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",9,"2023-08-26T22:23:17.541Z","2023-08-26T22:23:22.640Z",TRUE,"pitch","9780f2e5-fe03-419a-99ac-ef23aeecbc83",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.0726,1.3767,NA,167.47,153.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.2,11,0.9,0.3932,6.4358,32.5807,-15.8447,-8.4415,8.3196,-1.3242,3.1513,3.7197,-139.5094,-2.1883,-1.581,50.0048,4.9952,-16.5736,44.4,4.8,24,2343,226,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.8,14.5,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",8,"2023-08-26T22:22:57.872Z","2023-08-26T22:23:01.719Z",TRUE,"pitch","579185c5-d064-49d3-af78-3f530173b038",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.21,1.41,NA,151.46,158.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87,11,0.89,0.3952,6.3543,30.4664,-13.759,-7.4514,9.4644,-0.904,2.9609,4.2852,-138.5105,-3.0364,-1.5016,50.0057,4.9894,-14.5045,43.2,3.6,24,2333,219,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.7,12.6,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",7,"2023-08-26T22:22:40.832Z","2023-08-26T22:22:44.424Z",TRUE,"pitch","c992f8b8-f352-4b1d-84d6-26ec47fd4d52",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0433,1.3767,NA,117.39,131.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.4,11,0.91,0.3927,6.3251,31.6579,-11.2578,-7.2104,10.6203,-0.0102,3.9612,6.1129,-139.5202,-1.2931,-1.2938,50.0038,5.1733,-14.203,48,3.6,24,2382,220,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.2,11.8,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",6,"2023-08-26T22:22:24.207Z","2023-08-26T22:22:28.668Z",TRUE,"pitch","6ec0cf27-d8ab-443e-9847-e714ad3660fc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.102,1.3767,NA,68.67,226.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.2,14,0.89,0.4181,6.2927,27.3143,-35.8691,-0.4433,-2.1264,1.2679,0.4377,7.3505,-130.9373,-4.8564,-1.5165,50.0018,4.9964,-0.7711,1.2,8.4,24,2079,23,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-4.7,-0.8,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",5,"2023-08-26T22:22:03.310Z","2023-08-26T22:22:06.979Z",TRUE,"pitch","492911d8-bdc1-4223-b826-3ed101f9f8b4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.21,1.41,NA,95.77,185.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.1,6,0.86,0.4194,6.364,29.6925,-33.4248,0.0685,-0.721,0.5569,1.9818,5.3167,-130.9782,-1.5283,-1.5151,50.0061,5.0907,0.1179,2.4,8.4,24,2066,17,NA,NA,NA,NA,NA,NA,FALSE,-35.4,-1.4,-1.4,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",4,"2023-08-26T22:21:47.584Z","2023-08-26T22:21:53.011Z",TRUE,"pitch","e31aeaa3-47a9-4827-8e22-8abe5c42c726",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1312,1.3472,NA,73.98,207.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92,84.3,14,0.81,0.4101,6.2126,29.7263,-31.0328,-1.383,0.6284,1.1286,1.1591,7.3115,-133.73,-4.3067,-1.4649,50.0007,5.0249,-2.4982,2.4,7.2,24,2063,7,NA,NA,NA,NA,NA,NA,FALSE,-32,0.4,0.8,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",3,"2023-08-26T22:21:29.724Z","2023-08-26T22:21:34.992Z",TRUE,"pitch","c86af740-b77f-4974-901b-dfb237b898ef",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.21,1.41,NA,81.35,170.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88,1,0.9,0.3912,6.3244,30.4985,-15.0114,-6.9426,8.6379,-0.3522,2.8229,4.915,-139.8222,-3.7707,-1.2278,50.002,5.1692,-13.7937,38.4,3.6,24,2168,217,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.1,11.6,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T22:20:27.643Z","2023-08-26T22:20:27.697Z",FALSE,"action",NA,NA,"Defensive switch from right field to second base for Mookie Betts.","Defensive Switch",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605141,"/api/v1/people/605141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","100","59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T22:20:27.697Z","2023-08-26T22:20:27.700Z",FALSE,"action",NA,NA,"Jason Heyward remains in the game as the right fielder.","Defensive Switch",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518792,"/api/v1/people/518792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","501","59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,642708,"/api/v1/people/642708",NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",2,"2023-08-26T22:20:27.700Z","2023-08-26T22:21:29.724Z",FALSE,"action",NA,NA,"Pitching Change: Gus Varland replaces Julio Urias.","Pitching Substitution",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681402,"/api/v1/people/681402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Walk","walk","Connor Wong walks.",0,4,6,59,"bottom",7,"2023-08-26T22:21:29.724Z","2023-08-26T22:23:22.640Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",5,"2023-08-26T22:18:54.637Z","2023-08-26T22:18:58.619Z",TRUE,"pitch","df0704b2-e5b9-4e03-9e54-9dd37cf05250",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.3074,1.6407,NA,90.74,168.24,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Enrique Hernandez called out on strikes.",0,4,6,58,"top",7,"2023-08-26T22:16:48.609Z","2023-08-26T22:18:58.619Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.3,6,0.9,0.3901,7.5262,31.0116,-16.4062,-9.3021,7.8945,0.689,2.6127,8.0471,-140.2665,-5.0742,-1.0051,50.004,5.511,-18.5817,44.4,4.8,24,2194,231,NA,NA,NA,NA,NA,NA,TRUE,-16,13.4,15.2,NA,NA,NA,NA,NA,TRUE,TRUE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",4,"2023-08-26T22:18:32.508Z","2023-08-26T22:18:37.046Z",TRUE,"pitch","1fe7cc98-738d-4954-a49b-2090004277d8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1018,1.582,NA,60.69,203.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Enrique Hernandez called out on strikes.",0,4,6,58,"top",7,"2023-08-26T22:16:48.609Z","2023-08-26T22:18:58.619Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,77.7,14,0.9,0.4497,7.5382,21.9526,-37.4564,3.856,-3.5063,1.4772,1.3233,4.6796,-121.4279,-2.401,-0.9701,50.0047,5.5584,5.805,9.6,10.8,24,2213,44,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-6.6,-8,NA,NA,NA,NA,NA,TRUE,TRUE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
