"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717138,"2023-08-04",1,"2023-08-05T02:12:52.164Z","2023-08-05T02:12:59.133Z",TRUE,"pitch","e406b7f1-a57b-4c13-ae15-45c55f825e36",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.21,1.45,NA,108.46,171.18,"ground_ball","medium","4",142.36,144.8,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Isiah Kiner-Falefa grounds into a force out, second baseman Jose Altuve to shortstop Jeremy Pena. Ben Rortvedt out at 2nd.",0,7,3,79,"bottom",9,"2023-08-05T02:12:49.774Z","2023-08-05T02:12:59.133Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.3,5,2,0.3984,6.3946,31.247,-11.4655,-0.2034,10.8281,0.224,2.5039,0.9722,-137.6007,-6.697,-0.1078,50.006,5.7504,-0.3892,1.2,2.4,24,2609,188,102.2,1,65,NA,NA,NA,TRUE,-12.2,18.4,0.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717138,"2023-08-04",0,"2023-08-05T02:12:10.391Z","2023-08-05T02:12:52.164Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"79","atBat","Forceout","force_out","Isiah Kiner-Falefa grounds into a force out, second baseman Jose Altuve to shortstop Jeremy Pena. Ben Rortvedt out at 2nd.",0,7,3,79,"bottom",9,"2023-08-05T02:12:49.774Z","2023-08-05T02:12:59.133Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717138,"2023-08-04",8,"2023-08-05T02:11:53.066Z","2023-08-05T02:11:58.559Z",TRUE,"pitch","931e2c47-9924-4106-8028-e04da1e4975d",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1295,1.5008,NA,82.81,207.63,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,83.8,14,2,0.4152,6.1888,25.4785,-27.5085,3.2411,2.6416,0.8969,1.1538,1.8046,-131.4732,-6.6814,-0.2175,50.0052,5.7446,5.7258,12,7.2,24,2682,139,NA,NA,NA,NA,NA,NA,FALSE,-29.6,3.7,-6.2,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,666163,"Ben Rortvedt","/api/v1/people/666163"
717138,"2023-08-04",7,"2023-08-05T02:11:17.290Z","2023-08-05T02:11:23.006Z",TRUE,"pitch","0afedc12-892c-46e7-817d-5001e567b6f4",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.2,1.49,NA,106.68,196.29,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,75,8,2,0.4612,6.0977,26.3553,-42.8227,9.8434,-7.4861,0.2708,1.5737,-1.0861,-119.4808,-0.967,-0.5411,50.0013,5.885,14.0085,18,13.2,24,3355,29,NA,NA,NA,NA,NA,NA,FALSE,-54.5,-13.4,-17.4,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
717138,"2023-08-04",6,"2023-08-05T02:10:58.604Z","2023-08-05T02:11:01.604Z",TRUE,"pitch","3d3124e2-f531-449a-b0b4-7566efb0d85f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1557,1.553,NA,173.92,139.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.4,11,2,0.3946,6.3562,28.8659,-14.2905,0.8042,9.1503,-1.4932,3.6784,-2.8965,-138.4286,-3.0276,-0.541,50.0038,5.7343,1.5726,3.6,3.6,24,2600,195,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.2,-0.8,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
717138,"2023-08-04",5,"2023-08-05T02:10:34.373Z","2023-08-05T02:10:37.664Z",TRUE,"pitch","4bb8c29f-6bf4-483a-809b-9ca48f7529a1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.2,1.49,NA,107.13,204.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,83.6,14,2,0.4132,6.2882,29.291,-25.9184,-6.937,3.5218,0.259,1.2873,4.5428,-132.7175,-6.0717,-0.5765,50.0052,5.501,-12.3354,22.8,7.2,24,2191,223,NA,NA,NA,NA,NA,NA,FALSE,-27.7,5.2,11.5,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
717138,"2023-08-04",3,"2023-08-05T02:10:03.180Z","2023-08-05T02:10:06.257Z",TRUE,"pitch","20775430-7fdd-4f05-b54a-7de49d4e9ec0",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,2,NA,NA,3.2,1.49,NA,97.68,208.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,76.1,14,2,0.456,6.131,25.7341,-43.4152,5.6604,-7.7159,0.5069,1.1185,0.525,-120.6014,-1.9785,-0.4486,50.0002,5.8157,8.2498,10.8,12,24,3317,31,NA,NA,NA,NA,NA,NA,FALSE,-54.2,-14.2,-10.3,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
717138,"2023-08-04",2,"2023-08-05T02:09:41.943Z","2023-08-05T02:09:45.651Z",TRUE,"pitch","d944e602-8f70-4193-a578-1d26f0c2fbb4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1819,1.5269,NA,124.48,217.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.6,13,2,0.4175,6.3301,24.4707,-30.231,3.8319,1.1094,-0.1962,0.7756,-0.3614,-130.5974,-6.9054,-0.5555,50.0023,5.6929,6.6962,12,7.2,24,2680,111,NA,NA,NA,NA,NA,NA,FALSE,-32.8,0.8,-6.8,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
717138,"2023-08-04",1,"2023-08-05T02:09:23.102Z","2023-08-05T02:09:26.867Z",TRUE,"pitch","becec9f9-2374-4e3e-89e2-e60948c4d30a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2342,1.553,NA,103.93,171.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.1,6,2,0.4177,6.6922,25.528,-34.652,3.1919,-1.4193,0.3429,2.4752,0.5435,-130.7249,-2.1804,-0.2823,50.0029,5.9016,5.568,9.6,8.4,24,2729,120,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-2.8,-5.9,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
717138,"2023-08-04",0,"2023-08-05T02:09:05.624Z","2023-08-05T02:09:09.398Z",TRUE,"pitch","3526bcd9-178e-4d7b-a20a-02ee44f3436f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2604,1.579,NA,115.17,207.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Ben Rortvedt walks. Harrison Bader to 2nd.",0,7,3,78,"bottom",9,"2023-08-05T02:08:48.972Z","2023-08-05T02:11:58.559Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,74.7,14,2,0.4637,5.9668,25.9017,-42.0978,8.1559,-7.0459,0.0479,1.1409,-1.0496,-118.804,-1.9565,-0.5587,50.0024,5.8541,11.4861,14.4,13.2,24,3219,23,NA,NA,NA,NA,NA,NA,FALSE,-54.5,-13,-14.4,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
