"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717577,"2023-06-29",3,"2023-06-29T02:23:22.820Z","2023-06-29T02:23:33.819Z",TRUE,"pitch","a7525a8e-9a14-46a2-bd0b-c6abfc2fbb86",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.49,1.65,NA,109.6,153.46,"line_drive","hard","9",117.59,154.68,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Double","double","Drew Waters doubles (2) on a sharp line drive to right fielder Will Brennan.",0,14,0,65,"bottom",7,"2023-06-29T02:23:20.784Z","2023-06-29T02:23:33.819Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.3,2,0.81,0.4102,6.682,25.4559,-19.2994,-3.5638,7.1139,0.1942,3.1599,2.0131,-132.9518,-2.7662,-0.1052,50.0061,5.5963,-6.454,16.8,4.8,24,2008,207,102,10,163,NA,NA,NA,FALSE,-19.9,12.6,6.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671221,"Drew Waters","/api/v1/people/671221",NA,NA,NA,NA,NA,NA
717577,"2023-06-29",0,"2023-06-29T02:22:20.988Z","2023-06-29T02:22:21.026Z",FALSE,"action",NA,NA,"Tyler Freeman remains in the game as the third baseman.","Defensive Switch",14,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,671289,"/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","301","65","atBat","Double","double","Drew Waters doubles (2) on a sharp line drive to right fielder Will Brennan.",0,14,0,65,"bottom",7,"2023-06-29T02:23:20.784Z","2023-06-29T02:23:33.819Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,608070,"/api/v1/people/608070",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",1,"2023-06-29T02:22:21.026Z","2023-06-29T02:22:21.028Z",FALSE,"action",NA,NA,"Gabriel Arias remains in the game as the first baseman.","Defensive Switch",14,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672356,"/api/v1/people/672356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","401","65","atBat","Double","double","Drew Waters doubles (2) on a sharp line drive to right fielder Will Brennan.",0,14,0,65,"bottom",7,"2023-06-29T02:23:20.784Z","2023-06-29T02:23:33.819Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,647304,"/api/v1/people/647304",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",2,"2023-06-29T02:22:21.028Z","2023-06-29T02:23:22.820Z",FALSE,"action",NA,NA,"Pitching Change: Eli Morgan replaces Sam Hentges.","Pitching Substitution",14,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669212,"/api/v1/people/669212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Double","double","Drew Waters doubles (2) on a sharp line drive to right fielder Will Brennan.",0,14,0,65,"bottom",7,"2023-06-29T02:23:20.784Z","2023-06-29T02:23:33.819Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",8,"2023-06-29T02:20:48.824Z","2023-06-29T02:20:53.854Z",TRUE,"pitch","c7f31c6c-18d0-4616-87d5-56f6aa4d4491",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.8925,1.7742,NA,147.22,192.84,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.2,7,0.91,0.4583,6.766,25.3914,-28.3851,5.3305,2.6273,-0.7928,1.7015,2.1398,-119.9669,-2.7264,-2.3915,50.0034,5.4091,7.6916,15.6,8.4,24,2253,76,NA,NA,NA,NA,NA,NA,TRUE,-36.2,4.3,-10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",7,"2023-06-29T02:20:11.863Z","2023-06-29T02:20:18.592Z",TRUE,"pitch","d0d44a35-0ad0-4056-9ff1-856102262d62",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.75,1.81,NA,122.42,174.77,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.9,8,0.9,0.4085,6.7023,24.8797,-15.7298,-5.1547,8.9997,-0.1422,2.3708,6.0631,-133.373,-5.9712,-1.7602,50.0008,5.7464,-9.4171,26.4,3.6,24,2175,217,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.4,8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",6,"2023-06-29T02:19:51.933Z","2023-06-29T02:19:57.450Z",TRUE,"pitch","fefdb3d6-7cb1-4c5c-b473-f6c0dd59efd2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.8507,1.8796,NA,73.96,180.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,86.1,14,0.91,0.4038,7.3518,24.2608,-13.0721,-5.7212,10.2078,1.1292,2.1581,9.978,-134.7106,-6.8217,-1.8492,50.0059,5.6146,-10.7104,32.4,3.6,24,2294,211,NA,NA,NA,NA,NA,NA,FALSE,-14,17.5,8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",4,"2023-06-29T02:19:27.451Z","2023-06-29T02:19:31.280Z",TRUE,"pitch","50f07973-9f6b-4a1b-bd8c-b382d8eb5903",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.7053,1.8215,NA,145.89,192.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.6,7,0.83,0.4361,6.8935,23.2336,-28.5131,-5.734,2.288,-0.758,1.7128,5.6943,-125.1884,-3.2892,-2.3079,50.0037,5.3563,-9.1803,15.6,7.2,24,1698,238,NA,NA,NA,NA,NA,NA,FALSE,-33,3.7,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",3,"2023-06-29T02:19:12.504Z","2023-06-29T02:19:16.731Z",TRUE,"pitch","9a2e687d-3652-4d34-9937-7de009fac07d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.618,1.7635,NA,148.31,180.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.6,7,0.9,0.4534,6.8572,21.8962,-30.2657,2.949,1.2921,-0.8214,2.1701,2.7761,-120.4888,-1.495,-2.3689,50.0055,5.4561,4.3659,8.4,8.4,24,2616,109,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.3,-6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",2,"2023-06-29T02:18:51.218Z","2023-06-29T02:18:55.242Z",TRUE,"pitch","8b9be38f-f208-4e45-b1c9-5e6eef49bf44",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7925,1.8796,NA,61.06,178.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85.2,14,0.89,0.4075,6.9238,25.6812,-16.4903,-5.2678,8.5473,1.4675,2.2355,10.1128,-133.8125,-5.8431,-1.6562,50.0011,5.6065,-9.6649,24,4.8,24,2295,220,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14.5,7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",1,"2023-06-29T02:18:31.993Z","2023-06-29T02:18:36.234Z",TRUE,"pitch","554f5ad4-9a29-422d-88a8-62dc27d38b39",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.9089,1.8506,NA,74.54,168.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.1,14,0.9,0.407,7.7795,26.5844,-18.3729,-6.0148,7.5097,1.114,2.5936,9.6383,-134.125,-4.6953,-1.7301,50.0041,5.6608,-11.0571,25.2,4.8,24,2240,224,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.8,9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",0,"2023-06-29T02:18:13.165Z","2023-06-29T02:18:31.993Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Gabriel Arias replaces Josh Naylor.","Offensive Substitution",14,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,672356,"/api/v1/people/672356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","401","64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,647304,"/api/v1/people/647304",NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",5,"2023-06-29T02:19:36.348Z","2023-06-29T02:19:51.933Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",14,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,605137,"/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,14,0,64,"top",7,"2023-06-29T02:18:29.656Z","2023-06-29T02:20:53.854Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",4,"2023-06-29T02:17:42.237Z","2023-06-29T02:17:46.013Z",TRUE,"pitch","15bdd07b-840a-4277-be66-7768fe4ea806",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.0635,1.5022,NA,90.93,213.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Josh Naylor walks.",0,14,0,63,"top",7,"2023-06-29T02:16:42.087Z","2023-06-29T02:17:46.013Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,85,14,0.9,0.4092,7.1335,25.6812,-18.7412,-6.6718,7.3818,0.6838,0.9428,8.9724,-133.3044,-8.5164,-1.8416,50.0032,5.5049,-12.1414,27.6,4.8,24,2162,223,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.9,10.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,647304,"Josh Naylor","/api/v1/people/647304"
717577,"2023-06-29",3,"2023-06-29T02:17:25.923Z","2023-06-29T02:17:30.399Z",TRUE,"pitch","5d7af8c8-f37b-4fd2-b873-9b1eccc0fca0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0635,1.4732,NA,178.86,213.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Josh Naylor walks.",0,14,0,63,"top",7,"2023-06-29T02:16:42.087Z","2023-06-29T02:17:46.013Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,80.3,13,0.89,0.4345,7.8405,22.043,-29.9651,-7.1604,1.3665,-1.6229,0.9453,4.5653,-125.4016,-4.5877,-2.524,50.0033,5.2044,-11.5636,19.2,8.4,24,1730,241,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.8,12.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",2,"2023-06-29T02:17:06.046Z","2023-06-29T02:17:10.917Z",TRUE,"pitch","dc756645-4dd4-4fd3-b2bb-ecb8fd4f9736",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0345,1.5022,NA,125.85,217.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Josh Naylor walks.",0,14,0,63,"top",7,"2023-06-29T02:16:42.087Z","2023-06-29T02:17:46.013Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.1,13,0.9,0.4469,6.6543,22.0956,-31.5733,3.1307,0.3941,-0.2321,0.8016,4.0674,-122.148,-4.408,-2.3201,50.0041,5.3184,4.771,9.6,8.4,24,2467,85,NA,NA,NA,NA,NA,NA,FALSE,-38.5,0,-6.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",1,"2023-06-29T02:16:44.246Z","2023-06-29T02:16:48.554Z",TRUE,"pitch","04f76e7d-ec64-4cf3-a3b9-87da9b1d3c0c",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.0926,1.5022,NA,95.86,220.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Josh Naylor walks.",0,14,0,63,"top",7,"2023-06-29T02:16:42.087Z","2023-06-29T02:17:46.013Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.8,14,0.9,0.4492,6.6986,21.6885,-28.1516,6.5127,2.6631,0.5545,0.6745,4.8768,-121.5003,-5.3979,-2.3181,50.0028,5.3435,9.8274,20.4,8.4,24,2382,58,NA,NA,NA,NA,NA,NA,FALSE,-35,3.8,-12.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
