"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717392,"2023-07-15",1,"2023-07-16T02:22:07.750Z","2023-07-16T02:22:11.564Z",TRUE,"pitch","557bcc96-091e-4b6b-8575-0fa85319cdf4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4616,1.6248,NA,67.5,216.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Joey Votto walks.",0,3,0,50,"bottom",7,"2023-07-16T02:21:23.860Z","2023-07-16T02:22:51.784Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,89.3,14,0.9,0.3895,6.7458,28.5354,-29.0179,-10.5876,1.5712,1.2987,0.8355,12.7878,-140.076,-6.5952,-1.9277,50.0035,5.0912,-21.2625,32.4,7.2,24,2017,250,NA,NA,NA,NA,NA,NA,FALSE,-27.6,1.7,16.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",0,"2023-07-16T02:21:50.450Z","2023-07-16T02:21:54.039Z",TRUE,"pitch","d6ed6b4a-7282-4436-8c8f-4e7b6b3be2e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4094,1.5984,NA,63.91,204.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Joey Votto walks.",0,3,0,50,"bottom",7,"2023-07-16T02:21:23.860Z","2023-07-16T02:22:51.784Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.8,14,0.9,0.3868,6.7667,29.6729,-29.4083,-10.8817,1.3576,1.3928,1.2666,13.158,-141.1564,-5.806,-1.8974,50.0005,5.2236,-22.136,32.4,7.2,24,2044,241,NA,NA,NA,NA,NA,NA,FALSE,-27.5,1.4,17.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",4,"2023-07-16T02:20:47.559Z","2023-07-16T02:20:55.380Z",TRUE,"pitch","3838e5cd-82e9-41db-b9c0-c079eec6e6c7",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.28,1.5,NA,131.72,203.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jonathan India strikes out on a foul tip.",0,3,0,49,"bottom",7,"2023-07-16T02:19:32.536Z","2023-07-16T02:20:55.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,91.1,13,0.9,0.3823,6.6822,27.8746,-29.3273,-9.6634,1.3661,-0.3861,1.318,8.0018,-142.427,-5.9347,-1.9546,50.0059,5.2459,-20.1706,31.2,7.2,24,1877,244,NA,NA,NA,NA,NA,NA,TRUE,-26.6,1.6,16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",3,"2023-07-16T02:20:24.862Z","2023-07-16T02:20:28.580Z",TRUE,"pitch","17993c81-eae6-4f8b-9018-6c6bdbb34871",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,2.9675,1.3952,NA,175.92,199.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jonathan India strikes out on a foul tip.",0,3,0,49,"bottom",7,"2023-07-16T02:19:32.536Z","2023-07-16T02:20:55.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.2,13,0.89,0.4294,6.7736,23.2171,-39.1595,0.6298,-4.2236,-1.5459,1.4426,1.7081,-127.0108,-2.2715,-2.3059,50.0059,5.4291,1.0405,2.4,9.6,24,2390,50,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-7.9,-1.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",2,"2023-07-16T02:20:04.144Z","2023-07-16T02:20:07.306Z",TRUE,"pitch","9cb69606-ad35-475e-ade1-88426096bd93",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.28,1.5,NA,59.7,224.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jonathan India strikes out on a foul tip.",0,3,0,49,"bottom",7,"2023-07-16T02:19:32.536Z","2023-07-16T02:20:55.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.1,85.3,14,0.91,0.4087,6.7586,27.7195,-33.1771,0.5562,-0.5484,1.5033,0.5199,9.6063,-133.8049,-6.1717,-2.1995,50.0062,5.2213,1.0108,4.8,7.2,24,2601,62,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-2.2,-3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",1,"2023-07-16T02:19:49.909Z","2023-07-16T02:19:53.274Z",TRUE,"pitch","8f31bfd1-1d84-48d5-ad4d-3cb7bbf0889f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0461,1.4217,NA,114.83,198.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jonathan India strikes out on a foul tip.",0,3,0,49,"bottom",7,"2023-07-16T02:19:32.536Z","2023-07-16T02:20:55.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,84.8,8,0.9,0.4094,6.897,27.4848,-33.9619,1.1418,-0.9858,0.0568,1.5004,5.973,-133.5475,-3.7608,-2.3527,50.0014,5.3572,2.0721,4.8,7.2,24,2654,86,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-2.4,-3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",0,"2023-07-16T02:19:37.165Z","2023-07-16T02:19:40.450Z",TRUE,"pitch","fe0788ea-d5a6-469c-8787-bc4fbc65ebb0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0461,1.4482,NA,53.69,185.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jonathan India strikes out on a foul tip.",0,3,0,49,"bottom",7,"2023-07-16T02:19:32.536Z","2023-07-16T02:20:55.380Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.6,84.8,14,0.89,0.4077,6.5881,30.0751,-27.5163,-0.7958,2.5482,1.6609,1.9692,9.8011,-134.5228,-3.7608,-1.9313,50.0026,5.3433,-1.4563,1.2,6,24,2612,69,NA,NA,NA,NA,NA,NA,FALSE,-28.1,4,-0.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",7,"2023-07-16T02:19:04.161Z","2023-07-16T02:19:07.952Z",TRUE,"pitch","1c62bdba-fa4c-4e8b-8758-e6002c86b4ec",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.72,1.78,NA,135.45,181.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.9,85.1,7,0.84,0.4053,6.65,29.9905,-28.4379,-0.8818,2.0199,-0.484,2.1153,5.4691,-135.2352,-3.269,-2.4195,50.0011,5.3383,-1.6301,1.2,6,24,2632,127,NA,NA,NA,NA,NA,NA,TRUE,-28.6,3.1,0.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",5,"2023-07-16T02:18:35.872Z","2023-07-16T02:18:39.329Z",TRUE,"pitch","602eac4b-c6fb-4720-920c-cb5765942529",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.5916,1.6755,NA,112.67,146.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.6,2,0.9,0.3853,6.6421,30.1406,-27.7806,-10.0185,2.1444,0.1135,3.4144,10.3578,-141.7446,-0.4163,-2.2734,50.0037,5.3255,-20.5392,33.6,7.2,24,1954,246,NA,NA,NA,NA,NA,NA,FALSE,-24.7,4,16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",4,"2023-07-16T02:18:15.651Z","2023-07-16T02:18:19.666Z",TRUE,"pitch","a4d04457-b484-437d-80cd-1bc67cca15cb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.6696,1.8078,NA,73.2,184.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,90,14,0.9,0.3856,6.5828,29.4655,-29.2958,-9.1785,1.4052,1.1491,2.0254,11.6721,-141.5328,-4.2961,-1.8177,50.0016,5.4185,-18.7943,28.8,7.2,24,1713,244,NA,NA,NA,NA,NA,NA,FALSE,-26.9,1.9,14.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",3,"2023-07-16T02:17:56.871Z","2023-07-16T02:18:03.307Z",TRUE,"pitch","6304df00-04c6-46cd-a0ae-aae1b039c7a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5395,1.5431,NA,152.27,158.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,90,11,0.91,0.3845,6.5356,29.415,-32.9694,-8.7034,-0.3827,-0.9252,2.9877,6.6819,-141.9173,-0.9544,-2.1676,50.0068,5.4096,-17.9363,26.4,7.2,24,1849,246,NA,NA,NA,NA,NA,NA,FALSE,-29.3,-0.7,14.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",2,"2023-07-16T02:17:40.919Z","2023-07-16T02:17:44.245Z",TRUE,"pitch","efc426ff-6ada-48d2-9fb8-fa425b6a3107",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5135,1.6491,NA,87.6,186.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,83.7,9,0.89,0.4129,6.6556,29.4733,-28.1376,-0.8612,2.2635,0.7713,1.9234,8.0922,-132.8629,-3.9216,-2.2068,50.0011,5.4722,-1.5355,0,7.2,24,2429,109,NA,NA,NA,NA,NA,NA,FALSE,-29.5,3.4,-0.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",1,"2023-07-16T02:17:23.323Z","2023-07-16T02:17:27.523Z",TRUE,"pitch","f0d00346-ac63-4cae-aaf3-3349ce3b755a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6176,1.7549,NA,69.24,219.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,84.1,14,0.92,0.4154,6.7053,25.2488,-30.0911,2.1487,1.1798,1.2529,0.6958,7.8461,-131.3533,-6.3411,-2.04,50.0027,5.3503,3.7906,9.6,7.2,24,2483,25,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.1,-5.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",0,"2023-07-16T02:17:07.108Z","2023-07-16T02:17:23.323Z",FALSE,"action",NA,NA,"Pitching Change: Elvis Peguero replaces Freddy Peralta.","Pitching Substitution",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665625,"/api/v1/people/665625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",6,"2023-07-16T02:18:46.443Z","2023-07-16T02:19:04.161Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,682829,"/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,3,0,48,"bottom",7,"2023-07-16T02:17:20.957Z","2023-07-16T02:19:07.952Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",5,"2023-07-16T02:14:15.497Z","2023-07-16T02:14:22.997Z",TRUE,"pitch","07ac39e2-b5bb-4685-b485-33baf0ce0eb5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.15,1.44,NA,109.32,194.22,"fly_ball","medium","9",170.45,92.32,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Joey Wiemer flies out to right fielder Jake Fraley.",0,3,0,47,"top",7,"2023-07-16T02:12:35.941Z","2023-07-16T02:14:22.997Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,81.2,8,0.91,0.4291,5.9453,22.7709,-30.0966,7.2995,1.2522,0.2015,1.6502,-5.3787,-126.9931,-4.8064,1.3848,50.0011,5.9248,12.08,20.4,8.4,24,1453,119,82.3,38,289,NA,NA,NA,TRUE,-34.1,1.6,-12.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717392,"2023-07-15",4,"2023-07-16T02:13:50.241Z","2023-07-16T02:13:53.257Z",TRUE,"pitch","4c7ab026-6641-4075-b949-53b9643706f3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.15,1.44,NA,116.76,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Joey Wiemer flies out to right fielder Jake Fraley.",0,3,0,47,"top",7,"2023-07-16T02:12:35.941Z","2023-07-16T02:14:22.997Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.5,5,0.92,0.4101,5.8661,26.2465,-25.7373,8.7491,3.5529,0.0064,2.4733,-6.689,-133.1311,-3.6959,1.404,50.0015,5.7239,15.841,28.8,7.2,24,2364,131,NA,NA,NA,NA,NA,NA,FALSE,-26.5,5.9,-14.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
