"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717866,"2023-06-07",3,"2023-06-08T01:37:26.311Z","2023-06-08T01:37:32.719Z",TRUE,"pitch","b2e5d645-69b4-43d3-aaa8-0d1b30bf53b4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.5,1.59,NA,125.55,194.62,"ground_ball","medium","4",149.15,151.1,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Ketel Marte to shortstop Nick Ahmed. Dominic Smith out at 2nd.",0,6,2,76,"bottom",9,"2023-06-08T01:36:04.001Z","2023-06-08T01:37:32.719Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.6,8,0.93,0.4034,7.0861,30.0206,-18.2606,6.2959,7.4546,-0.2243,1.6355,-7.7355,-135.8166,-8.5023,1.8441,50.0042,6.0791,11.7522,26.4,4.8,24,2169,133,104.2,-19,6,NA,NA,NA,TRUE,-19.6,11.8,-9.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",2,"2023-06-08T01:36:52.117Z","2023-06-08T01:36:56.413Z",TRUE,"pitch","2b16705d-b09f-4df1-8e65-4a83b282a356",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.4026,1.5879,NA,179.14,224.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Ketel Marte to shortstop Nick Ahmed. Dominic Smith out at 2nd.",0,6,2,76,"bottom",9,"2023-06-08T01:36:04.001Z","2023-06-08T01:37:32.719Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78.3,13,0.92,0.4481,7.102,22.531,-34.0071,0.7604,-1.2051,-1.6303,0.5292,-9.0951,-121.9271,-6.4204,2.0395,50.0059,6.1086,1.153,0,9.6,24,2570,341,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-3.5,0.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",1,"2023-06-08T01:36:32.529Z","2023-06-08T01:36:36.473Z",TRUE,"pitch","d708ee18-b49c-4a3a-8b20-86e784d0a447",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.355,1.5879,NA,160.55,209.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Ketel Marte to shortstop Nick Ahmed. Dominic Smith out at 2nd.",0,6,2,76,"bottom",9,"2023-06-08T01:36:04.001Z","2023-06-08T01:37:32.719Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,79.1,13,0.89,0.4428,6.924,21.6048,-32.3232,1.5136,-0.0954,-1.1425,1.0765,-7.9087,-123.1296,-5.6743,1.8973,50.0037,6.1062,2.3541,2.4,8.4,24,2614,345,NA,NA,NA,NA,NA,NA,FALSE,-39,-1.2,-1.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",0,"2023-06-08T01:36:11.769Z","2023-06-08T01:36:15.787Z",TRUE,"pitch","8c1bcd0e-15d6-4a6a-af47-7c174ff5f55d",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,2,NA,NA,3.5,1.59,NA,177.05,240.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Forceout","force_out","CJ Abrams grounds into a force out, second baseman Ketel Marte to shortstop Nick Ahmed. Dominic Smith out at 2nd.",0,6,2,76,"bottom",9,"2023-06-08T01:36:04.001Z","2023-06-08T01:37:32.719Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.7,13,0.91,0.4442,7.0442,24.9119,-31.6716,0.0222,0.3289,-1.5754,-0.0553,-8.4257,-123.3913,-8.1959,1.883,50.0053,5.9837,0.0351,2.4,8.4,24,2582,356,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-1.2,1.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",3,"2023-06-08T01:35:40.563Z","2023-06-08T01:35:47.754Z",TRUE,"pitch","1f88164b-d29b-4ff8-aa8d-2d3441695a08",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.31,1.63,NA,91.27,185.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,6,2,75,"bottom",9,"2023-06-08T01:34:24.284Z","2023-06-08T01:35:47.754Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.1,9,2,0.4012,6.9711,30.1181,-17.9745,9.1656,7.5228,0.6751,1.9578,-6.2171,-136.5225,-8.3161,1.7913,50.0035,6.2812,17.2985,38.4,6,24,2142,145,NA,NA,NA,NA,NA,NA,TRUE,-19.1,12,-15.2,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",2,"2023-06-08T01:35:22.958Z","2023-06-08T01:35:27.903Z",TRUE,"pitch","cd0db742-af8c-424b-a42c-f33c3f168a59",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2127,1.6279,NA,97.65,188.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,6,2,75,"bottom",9,"2023-06-08T01:34:24.284Z","2023-06-08T01:35:47.754Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.8,9,2,0.4071,6.796,29.1554,-16.267,8.5519,8.6775,0.5077,1.8635,-6.3446,-134.5334,-8.7205,1.7853,50.0027,6.2997,15.6779,38.4,4.8,24,2196,141,NA,NA,NA,NA,NA,NA,FALSE,-18,14,-14.2,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",1,"2023-06-08T01:35:05.057Z","2023-06-08T01:35:09.449Z",TRUE,"pitch","cf9ce9fc-f195-4b2d-8571-119f507bf092",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.31,1.63,NA,78.84,181.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,6,2,75,"bottom",9,"2023-06-08T01:34:24.284Z","2023-06-08T01:35:47.754Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85,14,0.91,0.4058,6.7138,30.4696,-18.4839,9.4801,7.4252,1.0012,2.1173,-5.2245,-135.1656,-7.7382,1.7313,50.0032,6.3236,17.4771,39.6,6,24,2129,143,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11.9,-16,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",0,"2023-06-08T01:34:48.845Z","2023-06-08T01:34:52.917Z",TRUE,"pitch","d313faf8-e12b-4540-a2b1-c920f7c5072e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2127,1.6279,NA,64.83,203.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,6,2,75,"bottom",9,"2023-06-08T01:34:24.284Z","2023-06-08T01:35:47.754Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85,14,0.91,0.4066,6.776,29.6725,-19.1342,10.2071,7.0978,1.3686,1.2906,-5.117,-134.7799,-9.2014,1.9671,50.0029,6.1036,18.7528,39.6,6,24,2181,137,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11,-17.4,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",0,"2023-06-08T01:34:00.677Z","2023-06-08T01:34:13.261Z",TRUE,"pitch","1af1821f-dcf5-4f2b-8cc3-3fa79bb027f5",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.19,1.57,NA,90.25,152.32,"line_drive","medium","9",166.5,96.93,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Dominic Smith singles on a line drive to right fielder Pavin Smith. Joey Meneses to 2nd.",0,6,2,74,"bottom",9,"2023-06-08T01:33:44.585Z","2023-06-08T01:34:13.261Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,642086,"Dominic Smith","/api/v1/people/642086","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.5,3,2,0.407,6.7581,30.1527,-19.2439,9.1052,7.0553,0.7017,3.2021,-6.1822,-134.7458,-4.7075,1.8465,50.0038,6.3375,16.6906,37.2,6,24,2277,143,83.9,21,238,NA,NA,NA,FALSE,-20,11.9,-15.1,NA,NA,NA,NA,NA,FALSE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA
717866,"2023-06-07",4,"2023-06-08T01:33:27.010Z","2023-06-08T01:33:31.534Z",TRUE,"pitch","eb0dddc2-6c2a-424b-b0c0-f2484751b23c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.4,1.7,NA,79.61,199.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Stone Garrett strikes out swinging.",0,6,2,73,"bottom",9,"2023-06-08T01:32:31.965Z","2023-06-08T01:33:31.534Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.2,14,0.9,0.4014,6.8712,30.2117,-19.8004,9.4362,6.5626,0.981,1.4415,-5.3626,-136.4934,-9.3368,1.7457,50.0038,6.2716,17.7951,37.2,6,24,2260,138,NA,NA,NA,NA,NA,NA,TRUE,-21,10.1,-16,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA
