"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747058,"2024-04-01",1,"2024-04-02T00:33:51.336Z","2024-04-02T00:33:51.338Z",FALSE,"no_pitch","07470586-0586-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Yennier Cano intentionally walks MJ Melendez.",0,3,3,57,"top",8,"2024-04-02T00:33:47.424Z","2024-04-02T00:33:55.395Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",2,"2024-04-02T00:33:51.338Z","2024-04-02T00:33:51.339Z",FALSE,"no_pitch","07470586-0586-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Yennier Cano intentionally walks MJ Melendez.",0,3,3,57,"top",8,"2024-04-02T00:33:47.424Z","2024-04-02T00:33:55.395Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",3,"2024-04-02T00:33:51.339Z","2024-04-02T00:33:55.395Z",FALSE,"no_pitch","07470586-0586-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Yennier Cano intentionally walks MJ Melendez.",0,3,3,57,"top",8,"2024-04-02T00:33:47.424Z","2024-04-02T00:33:55.395Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",641658,"Garrett Hampson","/api/v1/people/641658",677951,"Bobby Witt Jr.","/api/v1/people/677951"
747058,"2024-04-01",5,"2024-04-02T00:33:16.156Z","2024-04-02T00:33:24.158Z",TRUE,"pitch","af565a1b-e045-4792-83a8-980dcefbe1a9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.6,1.68,NA,91.24,183.89,"ground_ball","medium","6",109.56,160.23,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,56,"top",8,"2024-04-02T00:32:26.113Z","2024-04-02T00:33:24.158Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.8,9,2,0.3975,6.277,31.4242,-34.8442,-11.1787,-1.3922,0.6759,2.0328,10.5754,-137.939,-2.375,-1.7601,50.0012,5.2603,-21.4848,28.8,8.4,24,2058,256,100.2,-5,21,NA,NA,NA,TRUE,-33.4,-2.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",641658,"Garrett Hampson","/api/v1/people/641658",677951,"Bobby Witt Jr.","/api/v1/people/677951"
747058,"2024-04-01",3,"2024-04-02T00:32:46.750Z","2024-04-02T00:32:54.563Z",TRUE,"pitch","bc804d08-5bfa-43e3-a2c0-c7c7587c36aa",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.6284,1.7464,NA,0.3,206.55,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,56,"top",8,"2024-04-02T00:32:26.113Z","2024-04-02T00:33:24.158Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79,14,0.9,0.4397,6.5942,27.4156,-30.5338,5.5593,1.0501,3.0616,1.1937,10.5362,-125.0153,-3.3293,-1.9458,50.0053,5.074,8.7181,19.2,8.4,24,2511,50,NA,NA,NA,NA,NA,NA,FALSE,-36,1.3,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",2,"2024-04-02T00:32:28.303Z","2024-04-02T00:32:31.320Z",TRUE,"pitch","1c260e7d-f3b3-4d5d-9aaf-b280667acae8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5046,1.7392,NA,67.44,191.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,56,"top",8,"2024-04-02T00:32:26.113Z","2024-04-02T00:33:24.158Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.9,14,0.9,0.4353,6.102,23.6045,-27.6615,2.6357,2.8106,1.3003,1.7676,7.4097,-125.469,-2.5653,-2.0248,50.0046,5.0404,4.2326,10.8,7.2,24,2452,55,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.8,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",0,"2024-04-02T00:31:12.922Z","2024-04-02T00:31:52.128Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,56,"top",8,"2024-04-02T00:32:26.113Z","2024-04-02T00:33:24.158Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",1,"2024-04-02T00:31:52.128Z","2024-04-02T00:32:28.303Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Garrett Hampson replaces Vinnie Pasquantino.","Offensive Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641658,"/api/v1/people/641658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","301","56","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,56,"top",8,"2024-04-02T00:32:26.113Z","2024-04-02T00:33:24.158Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,686469,"/api/v1/people/686469",1,NA,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",4,"2024-04-02T00:33:03.012Z","2024-04-02T00:33:16.156Z",FALSE,"action",NA,NA,"Garrett Hampson steals (1) 2nd base.","Stolen Base 2B",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,641658,"/api/v1/people/641658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bc804d08-5bfa-43e3-a2c0-c7c7587c36aa","stolen_base_2b",NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,56,"top",8,"2024-04-02T00:32:26.113Z","2024-04-02T00:33:24.158Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",7,"2024-04-02T00:30:42.672Z","2024-04-02T00:30:52.946Z",TRUE,"pitch","b5fc3aa5-579a-4136-b514-308f78870e1e",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.5,1.64,NA,113.67,157.69,"ground_ball","medium","3",155.24,166.83,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vinnie Pasquantino singles on a ground ball to first baseman Ryan Mountcastle. Bobby Witt Jr. to 3rd.",0,3,3,55,"top",8,"2024-04-02T00:27:44.239Z","2024-04-02T00:30:52.946Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.7,2,2,0.3968,5.9918,31.1411,-24.7009,-9.2885,3.876,0.0872,3.0034,8.3147,-138.0922,-2.1221,-1.758,50.0038,5.4458,-17.9158,32.4,6,24,2179,253,106.7,5,114,NA,NA,NA,FALSE,-23.6,6.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,677951,"Bobby Witt Jr.","/api/v1/people/677951"
747058,"2024-04-01",6,"2024-04-02T00:30:15.137Z","2024-04-02T00:30:18.351Z",TRUE,"pitch","6f8d6a26-13d6-47ad-8aa0-ea12f30e75fa",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.5,1.64,NA,115.49,205.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vinnie Pasquantino singles on a ground ball to first baseman Ryan Mountcastle. Bobby Witt Jr. to 3rd.",0,3,3,55,"top",8,"2024-04-02T00:27:44.239Z","2024-04-02T00:30:52.946Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.1,14,0.9,0.4258,6.2611,28.8945,-32.801,-12.2457,-0.3759,0.0395,1.2288,8.199,-129.0395,-4.7214,-1.6012,50.0036,5.633,-20.484,28.8,9.6,24,1659,260,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.6,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",5,"2024-04-02T00:29:51.747Z","2024-04-02T00:29:55.087Z",TRUE,"pitch","b64dcda0-02f4-4798-955e-e53c4964526d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5067,1.7038,NA,107.96,204.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vinnie Pasquantino singles on a ground ball to first baseman Ryan Mountcastle. Bobby Witt Jr. to 3rd.",0,3,3,55,"top",8,"2024-04-02T00:27:44.239Z","2024-04-02T00:30:52.946Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.5,14,2,0.4189,6.2248,28.692,-30.8675,-11.97,0.7527,0.2372,1.2605,8.8776,-130.9491,-5.2076,-1.6486,50.0015,5.5953,-20.703,30,8.4,24,1708,265,NA,NA,NA,NA,NA,NA,FALSE,-33.5,0.4,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",4,"2024-04-02T00:29:18.305Z","2024-04-02T00:29:22.728Z",TRUE,"pitch","e9fd8da3-c488-4892-a37d-d4f1ab0f9a42",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.5,1.64,NA,124.64,190.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vinnie Pasquantino singles on a ground ball to first baseman Ryan Mountcastle. Bobby Witt Jr. to 3rd.",0,3,3,55,"top",8,"2024-04-02T00:27:44.239Z","2024-04-02T00:30:52.946Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,80.8,8,2,0.4258,5.9882,30.1691,-30.533,-11.1802,0.9782,-0.2004,1.8052,7.3496,-129.2755,-4.0031,-1.6464,50.0008,5.7512,-18.679,28.8,8.4,24,1769,259,NA,NA,NA,NA,NA,NA,FALSE,-34,1,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",2,"2024-04-02T00:28:34.720Z","2024-04-02T00:28:42.731Z",TRUE,"pitch","a31318a7-a03d-4b5e-9a20-bc5121b7b24e",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,0,NA,NA,3.5,1.64,NA,104.02,223.69,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vinnie Pasquantino singles on a ground ball to first baseman Ryan Mountcastle. Bobby Witt Jr. to 3rd.",0,3,3,55,"top",8,"2024-04-02T00:27:44.239Z","2024-04-02T00:30:52.946Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,80.6,14,2,0.4277,6.4088,30.4648,-31.252,-11.1932,0.5569,0.3405,0.5589,8.7402,-128.7905,-6.5155,-1.6681,50.0033,5.585,-18.5242,26.4,9.6,24,1724,261,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.5,17.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",0,"2024-04-02T00:27:58.930Z","2024-04-02T00:28:02.371Z",TRUE,"pitch","9e087f96-4691-44a7-b585-79fae989a888",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6072,1.807,NA,110.33,176.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vinnie Pasquantino singles on a ground ball to first baseman Ryan Mountcastle. Bobby Witt Jr. to 3rd.",0,3,3,55,"top",8,"2024-04-02T00:27:44.239Z","2024-04-02T00:30:52.946Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.8,8,2,0.4065,5.9205,31.259,-35.5694,-10.0161,-1.846,0.1749,2.3081,8.5529,-135.0947,-1.9567,-1.7411,50.0066,5.5581,-18.3949,25.2,8.4,24,1892,255,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-3.6,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,NA,NA,NA
747058,"2024-04-01",1,"2024-04-02T00:28:15.275Z","2024-04-02T00:28:18.275Z",FALSE,"pickoff","6bd9dec3-2de5-4176-842d-34b2306439dd",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Vinnie Pasquantino singles on a ground ball to first baseman Ryan Mountcastle. Bobby Witt Jr. to 3rd.",0,3,3,55,"top",8,"2024-04-02T00:27:44.239Z","2024-04-02T00:30:52.946Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686469,"Vinnie Pasquantino","/api/v1/people/686469",NA,NA,NA,NA,NA,NA
