"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718747,"2023-04-02",1,"2023-04-02T20:05:13.762Z","2023-04-02T20:05:20.796Z",TRUE,"pitch","d34290f7-217d-46e5-9ccd-ab313d8c87b3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.35,1.62,NA,121.72,178.82,"ground_ball","medium","4",137.02,159.7,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","David Villar grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,6,68,"top",9,"2023-04-02T20:04:44.791Z","2023-04-02T20:05:20.796Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,681584,"David Villar","/api/v1/people/681584","R","Right",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,85.4,5,2,0.404,6.5264,30.7112,-22.1894,2.2869,5.3714,-0.1238,2.2208,3.3894,-135.7643,-6.1552,-1.6874,50.0061,6.0699,4.2549,12,4.8,24,2508,91,105.7,2,62,NA,NA,NA,TRUE,-22.9,8.5,-4.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",0,"2023-04-02T20:04:56.843Z","2023-04-02T20:05:01.742Z",TRUE,"pitch","303acd7a-6d47-4262-9ae6-52325b0506f6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4978,1.7421,NA,147.76,154.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","David Villar grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,6,68,"top",9,"2023-04-02T20:04:44.791Z","2023-04-02T20:05:20.796Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,681584,"David Villar","/api/v1/people/681584","R","Right",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.8,86.8,1,0.91,0.3968,6.4458,30.6182,-19.2676,0.2047,6.6873,-0.807,3.109,3.2186,-138.0109,-4.2286,-2.0147,50.0002,5.958,0.3948,3.6,4.8,24,2588,194,NA,NA,NA,NA,NA,NA,FALSE,-19,11.4,-1.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",2,"2023-04-02T20:04:24.662Z","2023-04-02T20:04:31.771Z",TRUE,"pitch","4b6c8608-87c2-4fc2-b7c8-a5df998845bc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.42,1.67,NA,98.3,176.45,"ground_ball","medium","3",162.48,173.64,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Mike Yastrzemski grounds out to first baseman Anthony Rizzo. J.D. Davis to 3rd.",0,0,6,67,"top",9,"2023-04-02T20:03:31.160Z","2023-04-02T20:04:31.771Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.8,85.4,6,0.89,0.4051,6.6047,28.6231,-22.5784,-0.0886,5.1793,0.4907,2.3085,6.6018,-135.0526,-5.5618,-1.9709,50.0022,5.9763,-0.1647,2.4,4.8,24,2690,172,78.2,1,51,NA,NA,NA,TRUE,-23.3,8.4,-1.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA
718747,"2023-04-02",1,"2023-04-02T20:04:03.641Z","2023-04-02T20:04:06.883Z",TRUE,"pitch","1a2ed033-6521-47df-a485-d8b097078412",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.42,1.67,NA,135.43,168.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Mike Yastrzemski grounds out to first baseman Anthony Rizzo. J.D. Davis to 3rd.",0,0,6,67,"top",9,"2023-04-02T20:03:31.160Z","2023-04-02T20:04:31.771Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,87.2,4,2,0.397,6.6327,28.2054,-20.0938,-0.2638,6.2538,-0.4835,2.5907,4.1203,-137.5354,-5.4149,-1.9616,50.0024,5.9321,-0.5107,1.2,4.8,24,2386,180,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.4,-0.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",0,"2023-04-02T20:03:43.223Z","2023-04-02T20:03:47.052Z",TRUE,"pitch","8e1abedb-8589-42ff-a66d-c32b6a7dfa7c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4197,1.6116,NA,111.96,170.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Mike Yastrzemski grounds out to first baseman Anthony Rizzo. J.D. Davis to 3rd.",0,0,6,67,"top",9,"2023-04-02T20:03:31.160Z","2023-04-02T20:04:31.771Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,85.8,5,2,0.4036,6.4418,27.6828,-19.8331,0.6959,6.6054,0.1323,2.5276,4.744,-135.3556,-5.5769,-1.7286,50.0005,5.9897,1.2996,6,4.8,24,2410,166,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11,-2.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",1,"2023-04-02T20:03:10.942Z","2023-04-02T20:03:19.537Z",TRUE,"pitch","95158788-5714-4f31-876e-a97c045d7343",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.48,1.75,NA,140.61,200.3,"ground_ball","medium","4",141.41,159.72,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Joc Pederson grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo. J.D. Davis to 2nd.",0,0,6,66,"top",9,"2023-04-02T20:02:35.434Z","2023-04-02T20:03:19.537Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,86,13,2,0.4046,6.783,26.2596,-23.3919,-0.6903,4.7168,-0.6193,1.4251,3.453,-134.8144,-7.5201,-1.8209,50.0025,5.8739,-1.2856,1.2,4.8,24,2408,188,85.8,-41,3,NA,NA,NA,TRUE,-24.2,7.3,0.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",0,"2023-04-02T20:02:51.014Z","2023-04-02T20:02:55.333Z",TRUE,"pitch","adbd60d1-b9f9-46a8-9fe6-d96bf932552e",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.4797,1.7682,NA,117.92,227.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Joc Pederson grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo. J.D. Davis to 2nd.",0,0,6,66,"top",9,"2023-04-02T20:02:35.434Z","2023-04-02T20:03:19.537Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.7,13,0.92,0.4351,6.4785,28.0328,-30.8252,3.6076,0.8462,-0.0242,0.4002,3.8359,-126.3566,-7.1235,-2.0362,50.0059,5.764,5.7787,10.8,8.4,24,2848,81,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0,-7.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",5,"2023-04-02T20:02:23.615Z","2023-04-02T20:02:28.402Z",TRUE,"pitch","ea85e1f7-36f8-4c9d-800c-1605c42d0f73",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.5297,1.6377,NA,172.68,135.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","J.D. Davis walks.",0,0,6,65,"top",9,"2023-04-02T20:00:27.916Z","2023-04-02T20:02:28.402Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,85.3,11,2,0.4032,6.5177,29.8797,-21.5821,2.2398,5.6679,-1.4607,3.8291,0.0889,-135.8784,-2.2631,-1.7849,50.0036,6.173,4.1867,10.8,4.8,24,2266,182,NA,NA,NA,NA,NA,NA,FALSE,-21.4,10,-4.1,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",4,"2023-04-02T20:02:07.946Z","2023-04-02T20:02:11.128Z",TRUE,"pitch","e425e456-bdbf-42b2-880f-c75807e2d6c5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5297,1.6377,NA,40.84,210.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","J.D. Davis walks.",0,0,6,65,"top",9,"2023-04-02T20:00:27.916Z","2023-04-02T20:02:28.402Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,74.5,14,0.9,0.4652,6.5168,28.1654,-44.0021,5.1827,-8.4759,1.9981,1.0531,6.2276,-118.8926,-2.525,-1.354,50.0038,6.2199,7.2309,10.8,13.2,24,2904,31,NA,NA,NA,NA,NA,NA,FALSE,-57.5,-15.7,-11.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718747,"2023-04-02",3,"2023-04-02T20:01:47.690Z","2023-04-02T20:01:51.154Z",TRUE,"pitch","a359b6b5-7d6d-44ce-a8a1-88b01dce15f2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.53,1.68,NA,104.89,166.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","J.D. Davis walks.",0,0,6,65,"top",9,"2023-04-02T20:00:27.916Z","2023-04-02T20:02:28.402Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",605155,"Colten Brewer","/api/v1/people/605155","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.2,6,2,0.402,6.3097,27.6542,-22.2532,2.2146,5.269,0.3176,2.6738,4.8112,-135.8679,-4.8741,-1.7587,50.0049,6.0221,4.1725,12,4.8,24,2427,173,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.8,-4.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
