"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717893,"2023-06-04",2,"2023-06-04T20:42:54.326Z","2023-06-04T20:43:02.731Z",TRUE,"pitch","1c48f350-9014-4f32-8ec8-b6caa68caba2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.0008,1.4368,NA,136.61,183.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Ezequiel Tovar called out on strikes.",0,0,2,62,"top",9,"2023-06-04T20:42:17.543Z","2023-06-04T20:43:02.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.6,4,2,0.484,7.2338,22.2747,-40.7163,8.7504,-6.5922,-0.5144,2.0356,0.1909,-113.5014,1.4467,-1.7355,50.0053,5.4685,11.3303,15.6,13.2,24,2749,55,NA,NA,NA,NA,NA,NA,TRUE,-56.4,-11.2,-15.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717893,"2023-06-04",1,"2023-06-04T20:42:34.026Z","2023-06-04T20:42:37.286Z",TRUE,"pitch","f2a57db1-9f0b-4c89-8833-5b22a0f53b0c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.12,1.5,NA,50.77,211.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Ezequiel Tovar called out on strikes.",0,0,2,62,"top",9,"2023-06-04T20:42:17.543Z","2023-06-04T20:43:02.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,79,14,2,0.4424,7.4755,22.9305,-37.0123,6.238,-3.1104,1.7374,1.0072,6.8317,-123.4654,-2.1259,-1.8686,50.0027,4.973,9.6999,15.6,9.6,24,2691,94,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-5.9,-12.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717893,"2023-06-04",0,"2023-06-04T20:42:17.543Z","2023-06-04T20:42:20.965Z",TRUE,"pitch","8a40245e-2f36-460b-bb4d-a93c25dfe71f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.12,1.5,NA,107.42,150.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Ezequiel Tovar called out on strikes.",0,0,2,62,"top",9,"2023-06-04T20:42:17.543Z","2023-06-04T20:43:02.731Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.6,12,2,0.3949,7.3714,27.4651,-16.541,-0.7557,8.0035,0.2513,3.2773,5.8572,-138.1148,-2.11,-1.7886,50.0066,5.1495,-1.4765,1.2,3.6,24,2450,211,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.3,0.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717893,"2023-06-04",3,"2023-06-04T20:41:49.037Z","2023-06-04T20:41:54.755Z",TRUE,"pitch","9bf4c09a-1321-4adf-a733-595db46e6295",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.31,1.67,NA,105.38,187.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,0,2,61,"top",9,"2023-06-04T20:40:47.368Z","2023-06-04T20:41:54.755Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,72.7,9,2,0.4768,6.9284,22.7572,-39.6033,6.993,-5.5724,0.3048,1.9134,1.7968,-115.184,0.514,-1.3949,50.0007,5.5379,9.33,13.2,12,24,2791,57,NA,NA,NA,NA,NA,NA,TRUE,-53.5,-9.6,-13.1,NA,NA,NA,NA,TRUE,TRUE,605612,"Harold Castro","/api/v1/people/605612",519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA
717893,"2023-06-04",1,"2023-06-04T20:41:12.185Z","2023-06-04T20:41:15.288Z",TRUE,"pitch","f872c328-6e22-43e6-b79f-bcf0e0b3e3c4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.31,1.67,NA,72.08,205.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,0,2,61,"top",9,"2023-06-04T20:40:47.368Z","2023-06-04T20:41:54.755Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.7,14,2,0.4431,7.352,22.5855,-35.7911,4.1961,-2.3301,1.1784,1.2384,5.7403,-123.213,-2.0039,-1.7195,50.0051,5.0632,6.5051,12,9.6,24,2601,107,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-4.4,-8.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717893,"2023-06-04",0,"2023-06-04T20:40:53.596Z","2023-06-04T20:40:56.901Z",TRUE,"pitch","68318965-a701-46b5-bf71-001fb39bead3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.67,NA,74.45,205.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,0,2,61,"top",9,"2023-06-04T20:40:47.368Z","2023-06-04T20:41:54.755Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.3,14,2,0.445,7.4135,23.2383,-36.5254,5.2501,-2.8305,1.1163,1.2157,5.7338,-122.8479,-1.7987,-1.926,50.0045,5.0483,8.0635,13.2,9.6,24,2627,91,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-5.3,-10.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717893,"2023-06-04",2,"2023-06-04T20:41:22.650Z","2023-06-04T20:41:49.037Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,660707,"/api/v1/people/660707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,0,2,61,"top",9,"2023-06-04T20:40:47.368Z","2023-06-04T20:41:54.755Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717893,"2023-06-04",4,"2023-06-04T20:40:15.564Z","2023-06-04T20:40:26.898Z",TRUE,"pitch","24e612ec-1569-477b-abdb-94f7c91a0222",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.31,1.6,NA,118.35,193.39,"line_drive","medium","8",118.45,89.73,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Harold Castro singles on a line drive to center fielder Jackie Bradley Jr. Mike Moustakas to 2nd.",0,0,2,60,"top",9,"2023-06-04T20:38:58.327Z","2023-06-04T20:40:26.898Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,605612,"Harold Castro","/api/v1/people/605612","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,77.5,8,2,0.4515,7.3803,19.4387,-34.626,4.3034,-1.6409,-0.0355,1.6812,2.9112,-120.4943,-1.1513,-1.8109,50.0019,5.1758,6.4407,10.8,9.6,24,2579,89,89,16,241,NA,NA,NA,FALSE,-42.4,-3,-8.4,NA,NA,NA,NA,FALSE,TRUE,605612,"Harold Castro","/api/v1/people/605612",519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA
717893,"2023-06-04",3,"2023-06-04T20:39:55.262Z","2023-06-04T20:39:58.699Z",TRUE,"pitch","4710a04f-ea8c-4451-8de8-d5e15a877f4c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.31,1.6,NA,118.66,142.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Harold Castro singles on a line drive to center fielder Jackie Bradley Jr. Mike Moustakas to 2nd.",0,0,2,60,"top",9,"2023-06-04T20:38:58.327Z","2023-06-04T20:40:26.898Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,605612,"Harold Castro","/api/v1/people/605612","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.3,11,2,0.3946,7.3096,29.6897,-17.6913,-2.7849,7.4186,-0.0436,3.5482,5.931,-138.5604,-0.939,-1.8459,50.0067,5.0687,-5.4403,13.2,3.6,24,2566,217,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.4,3.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717893,"2023-06-04",1,"2023-06-04T20:39:20.635Z","2023-06-04T20:39:25.066Z",TRUE,"pitch","7545f996-37fa-4453-b533-28db0d7a5552",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2982,1.6107,NA,138.42,176.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Harold Castro singles on a line drive to center fielder Jackie Bradley Jr. Mike Moustakas to 2nd.",0,0,2,60,"top",9,"2023-06-04T20:38:58.327Z","2023-06-04T20:40:26.898Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,605612,"Harold Castro","/api/v1/people/605612","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,72,4,2,0.4807,7.0545,22.6245,-41.1246,8.7163,-6.8187,-0.5618,2.3079,-0.0374,-114.2989,1.8875,-1.6762,50.0036,5.5337,11.441,15.6,13.2,24,2743,52,NA,NA,NA,NA,NA,NA,FALSE,-56,-11.5,-15.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
