"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747139,"2024-09-30",4,"2024-09-30T20:09:28.776Z","2024-09-30T20:09:37.510Z",TRUE,"pitch","e448e0c6-7af3-420a-8911-4f62c0f77abb",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.43,1.54,NA,91.5,157.73,"ground_ball","medium","6",112.78,146.97,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Travis d'Arnaud grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,8,7,81,"bottom",9,"2024-09-30T20:07:51.095Z","2024-09-30T20:09:37.510Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.3,3,0.91,0.386,7.5918,30.4239,-18.5447,-7.4183,6.6742,0.6689,3.002,9.8934,-141.5485,-1.8571,-1.8976,50.0025,4.8462,-15.1483,34.8,4.8,24,2196,231,87.6,-30,5,NA,NA,NA,TRUE,-16.8,11.9,11.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",3,"2024-09-30T20:08:56.053Z","2024-09-30T20:09:00.069Z",TRUE,"pitch","f875d562-1ead-467d-ae9e-aa4b6e4ac24f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4748,1.5159,NA,88.22,206.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Travis d'Arnaud grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,8,7,81,"bottom",9,"2024-09-30T20:07:51.095Z","2024-09-30T20:09:37.510Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,84.2,14,0.9,0.4133,7.3455,25.1038,-24.2244,0.5685,4.4572,0.7549,1.2039,6.9529,-131.9705,-5.1598,-1.9754,50.0049,4.943,1.0126,4.8,6,24,2209,201,NA,NA,NA,NA,NA,NA,FALSE,-25.7,7.3,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",2,"2024-09-30T20:08:40.833Z","2024-09-30T20:08:43.892Z",TRUE,"pitch","30ad7baf-c286-4f70-ad2b-9c3ae2afa320",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.43,1.54,NA,91.72,195.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Travis d'Arnaud grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,8,7,81,"bottom",9,"2024-09-30T20:07:51.095Z","2024-09-30T20:09:37.510Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,84.6,9,0.9,0.4109,7.4155,25.1083,-27.4434,0.064,2.6198,0.6633,1.6078,6.7576,-132.6705,-3.8572,-1.912,50.002,5.053,0.114,2.4,6,24,2302,209,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.2,-1.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",1,"2024-09-30T20:08:22.621Z","2024-09-30T20:08:26.018Z",TRUE,"pitch","1dddce5e-7360-4599-9a16-c24e2e31b374",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4748,1.5389,NA,93.9,206.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Travis d'Arnaud grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,8,7,81,"bottom",9,"2024-09-30T20:07:51.095Z","2024-09-30T20:09:37.510Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,84.4,14,0.9,0.4111,7.427,26.3297,-23.8177,0.656,4.6413,0.6061,1.1774,6.3855,-132.8269,-5.3978,-1.9065,50.0045,4.9496,1.1813,4.8,6,24,2227,211,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.6,-2.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",0,"2024-09-30T20:08:09.005Z","2024-09-30T20:08:12.005Z",TRUE,"pitch","bfde9e7e-f021-4817-a81d-d1ac03bd87f2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.43,1.54,NA,64.98,190.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Travis d'Arnaud grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,8,7,81,"bottom",9,"2024-09-30T20:07:51.095Z","2024-09-30T20:09:37.510Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.3,14,0.9,0.4216,7.4223,25.3824,-24.1466,0.1879,4.684,1.3648,1.7834,8.396,-129.6025,-3.7342,-1.9318,50.0003,5.0728,0.3195,4.8,6,24,2159,216,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.9,-2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",8,"2024-09-30T20:07:40.138Z","2024-09-30T20:07:43.317Z",TRUE,"pitch","efdf5f3c-f98f-4afe-b18a-53b1a7803d1d",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.33,1.53,NA,69.44,178.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,7,80,"bottom",9,"2024-09-30T20:05:44.004Z","2024-09-30T20:07:43.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84.1,14,0.9,0.4123,7.3905,25.8859,-24.4258,0.8976,4.3287,1.2477,2.2213,7.7367,-132.3857,-3.0069,-1.8185,50.0052,5.1423,1.6072,7.2,6,24,2224,203,NA,NA,NA,NA,NA,NA,TRUE,-25.4,7.4,-3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,642201,"Eli White","/api/v1/people/642201",NA,NA,NA
747139,"2024-09-30",7,"2024-09-30T20:07:20.483Z","2024-09-30T20:07:23.547Z",TRUE,"pitch","350276f1-24bb-48d7-abcb-879e9a45515f",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.3061,1.5518,NA,53.75,225.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,7,80,"bottom",9,"2024-09-30T20:05:44.004Z","2024-09-30T20:07:43.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,84.5,14,0.9,0.4134,7.5047,24.5206,-23.7547,1.3894,4.7194,1.6592,0.5071,8.4943,-131.8309,-7.007,-1.7674,50.001,4.9187,2.4776,8.4,6,24,2165,232,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7.4,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",6,"2024-09-30T20:06:56.026Z","2024-09-30T20:06:59.101Z",TRUE,"pitch","93632b61-065c-46f8-b401-37bacd4aea43",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.53,NA,128.89,201.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,7,80,"bottom",9,"2024-09-30T20:05:44.004Z","2024-09-30T20:07:43.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,84.5,13,0.9,0.4121,7.3816,24.3286,-27.0948,0.5384,2.8293,-0.312,1.3798,4.2112,-132.1876,-4.4639,-1.9862,50.0037,5.0456,0.9661,3.6,6,24,2267,202,NA,NA,NA,NA,NA,NA,FALSE,-28.3,4.4,-1.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",5,"2024-09-30T20:06:40.180Z","2024-09-30T20:06:43.180Z",TRUE,"pitch","ec26cd17-7b01-46f9-8b4f-ae8661c55c40",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.53,NA,120.9,152.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,7,80,"bottom",9,"2024-09-30T20:05:44.004Z","2024-09-30T20:07:43.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.7,2,0.9,0.3837,7.4059,31.8346,-15.2419,-7.5154,8.2,-0.1023,3.2111,8.053,-142.5833,-1.911,-1.9827,50.0069,4.8485,-15.5263,40.8,3.6,24,2327,237,NA,NA,NA,NA,NA,NA,FALSE,-13.8,14.6,12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747139,"2024-09-30",3,"2024-09-30T20:06:22.037Z","2024-09-30T20:06:26.828Z",TRUE,"pitch","bafac694-b518-44d5-bafc-f9d477f02a5d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.33,1.53,NA,45.57,192.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,7,80,"bottom",9,"2024-09-30T20:05:44.004Z","2024-09-30T20:07:43.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.6,14,0.9,0.4205,7.5179,25.4954,-26.0855,-1.0634,3.5373,1.874,1.6989,10.1222,-129.9173,-3.7655,-1.9232,50.0035,5.1346,-1.8326,0,6,24,2209,214,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.8,-0.1,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
