"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717269,"2023-07-25",1,"2023-07-26T03:51:29.041Z","2023-07-26T03:51:37.443Z",TRUE,"pitch","db0da382-59c1-44b0-9dbf-05d7f0bd2bac",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.46,1.59,NA,135.26,182.84,"ground_ball","medium","4",146.69,154.46,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Ryan McMahon grounds out, second baseman Luis Garcia to first baseman Dominic Smith.",0,5,6,73,"top",9,"2023-07-26T03:51:06.100Z","2023-07-26T03:51:37.443Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.1,82.9,7,0.91,0.4174,6.9735,26.9337,-28.903,-7.1897,1.8774,-0.479,2.0717,6.1068,-131.0808,-3.5916,-1.9014,50.0054,5.6106,-12.5508,21.6,7.2,24,1136,228,97.5,-12,10,NA,NA,NA,TRUE,-30.8,2.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",0,"2023-07-26T03:51:09.905Z","2023-07-26T03:51:13.968Z",TRUE,"pitch","0bf47c50-6009-4d3c-bbac-803ff0a6c2db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7043,1.5883,NA,142.7,185.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Ryan McMahon grounds out, second baseman Luis Garcia to first baseman Dominic Smith.",0,5,6,73,"top",9,"2023-07-26T03:51:06.100Z","2023-07-26T03:51:37.443Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,82.9,7,0.91,0.4181,6.9738,26.3036,-30.792,-7.7565,0.7925,-0.6742,1.9686,5.646,-130.7548,-3.4118,-1.8485,50.001,5.5886,-13.4952,21.6,8.4,24,1179,228,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",0,"2023-07-26T03:50:32.256Z","2023-07-26T03:50:42.388Z",TRUE,"pitch","13801ca5-31a3-4962-9391-85062edffb25",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.1,1.43,NA,103.72,199.6,"ground_ball","medium","8",126.22,183.69,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Ezequiel Tovar singles on a ground ball to center fielder Lane Thomas.",0,5,6,72,"top",9,"2023-07-26T03:50:27.678Z","2023-07-26T03:50:42.388Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.9,9,0.91,0.3845,6.814,31.07,-13.6345,-6.3085,9.0118,0.3485,1.451,6.7202,-142.1691,-8.9189,-1.2207,50.0059,5.4844,-12.9812,37.2,3.6,24,2028,221,93.7,2,50,NA,NA,NA,FALSE,-13.8,14.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
717269,"2023-07-25",1,"2023-07-26T03:50:02.372Z","2023-07-26T03:50:07.731Z",TRUE,"pitch","3eea5ad5-6701-41c4-a678-f9a3b297742e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.3,1.61,NA,103.88,181.45,"line_drive","medium","6",112.28,132.71,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jurickson Profar lines out to shortstop CJ Abrams.",0,5,6,71,"top",9,"2023-07-26T03:49:44.159Z","2023-07-26T03:50:07.731Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.3,9,0.9,0.3864,6.9009,30.9086,-13.195,-7.5051,9.3149,0.3443,2.1234,7.277,-141.5148,-7.294,-1.2797,50.0032,5.5713,-15.2926,43.2,3.6,24,1924,223,71.5,15,175,NA,NA,NA,TRUE,-13.2,15.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",0,"2023-07-26T03:49:45.538Z","2023-07-26T03:49:51.069Z",TRUE,"pitch","4b554bde-7486-4ac5-925f-8375fb5b5934",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4168,1.6415,NA,159.49,201.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Jurickson Profar lines out to shortstop CJ Abrams.",0,5,6,71,"top",9,"2023-07-26T03:49:44.159Z","2023-07-26T03:50:07.731Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.1,83.1,13,0.91,0.4172,6.866,27.0585,-29.5408,-8.1453,1.5059,-1.1148,1.3677,4.4115,-131.1694,-5.1323,-1.7578,50.0026,5.5454,-14.2306,24,7.2,24,1204,225,NA,NA,NA,NA,NA,NA,FALSE,-31.8,1.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",4,"2023-07-26T03:49:17.323Z","2023-07-26T03:49:21.055Z",TRUE,"pitch","0d62d1d6-8618-4464-8e37-c4784cc4b866",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.7043,1.7188,NA,109.09,176.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,5,6,70,"top",9,"2023-07-26T03:48:25.498Z","2023-07-26T03:49:21.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.7,8,0.9,0.3841,6.7555,32.2283,-12.6106,-8.0661,9.4986,0.2076,2.3066,7.056,-142.492,-7.088,-1.2508,50.0034,5.6202,-16.6152,46.8,3.6,24,2071,216,NA,NA,NA,NA,NA,NA,TRUE,-12.6,16,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",3,"2023-07-26T03:48:48.539Z","2023-07-26T03:48:53.065Z",TRUE,"pitch","b61325bc-faa9-4db8-9cef-9efda7a55305",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.55,1.67,NA,134.6,177.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,5,6,70,"top",9,"2023-07-26T03:48:25.498Z","2023-07-26T03:49:21.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.8,4,0.89,0.4189,6.6371,24.5007,-23.6324,-0.0319,4.9178,-0.4616,2.2762,3.4807,-130.1974,-4.0865,-1.8054,50.0006,5.631,-0.0563,1.2,6,24,2105,195,NA,NA,NA,NA,NA,NA,FALSE,-25.6,8.3,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",2,"2023-07-26T03:48:27.903Z","2023-07-26T03:48:31.241Z",TRUE,"pitch","93d96289-513d-4733-bc23-bf79ba6feed1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.55,1.67,NA,128.92,153.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,5,6,70,"top",9,"2023-07-26T03:48:25.498Z","2023-07-26T03:49:21.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.9,1,0.9,0.388,6.7255,29.9857,-15.1793,-7.0241,8.4081,-0.3127,3.1607,5.5908,-140.8069,-4.3696,-1.4049,50.0018,5.705,-14.1971,38.4,3.6,24,1947,219,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",0,"2023-07-26T03:47:50.055Z","2023-07-26T03:47:50.094Z",FALSE,"action",NA,NA,"Defensive Substitution: Dominic Smith replaces first baseman Joey Meneses, batting 4th, playing first base.","Defensive Sub",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"3","First Base","Infielder","1B","401","70","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,5,6,70,"top",9,"2023-07-26T03:48:25.498Z","2023-07-26T03:49:21.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,608841,"/api/v1/people/608841",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717269,"2023-07-25",1,"2023-07-26T03:47:50.094Z","2023-07-26T03:48:27.903Z",FALSE,"action",NA,NA,"Pitching Change: Kyle Finnegan replaces Jose A. Ferrer.","Pitching Substitution",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640448,"/api/v1/people/640448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,5,6,70,"top",9,"2023-07-26T03:48:25.498Z","2023-07-26T03:49:21.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
