"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716470,"2023-09-23",5,"2023-09-23T22:02:37.068Z","2023-09-23T22:02:41.503Z",TRUE,"pitch","6fafb323-41fc-4fd8-a8f9-c7dda8d06027",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4903,1.7483,NA,94.9,189.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Matt Vierling walks.",0,1,2,52,"top",8,"2023-09-23T22:01:42.108Z","2023-09-23T22:03:00.076Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.2,9,0.9,0.4064,5.7457,27.4407,-12.8577,-4.1547,10.4834,0.5799,1.8086,3.7418,-134.4576,-9.1912,-0.2858,50.001,6.1697,-7.6542,25.2,3.6,24,2121,198,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",4,"2023-09-23T22:02:17.833Z","2023-09-23T22:02:21.549Z",TRUE,"pitch","09202660-3c59-420e-8984-884cdd9f81f9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.7135,1.78,NA,86.82,121.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Matt Vierling walks.",0,1,2,52,"top",8,"2023-09-23T22:01:42.108Z","2023-09-23T22:03:00.076Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.8,12,0.91,0.405,5.5934,29.9664,-13.7572,-1.7005,9.9486,0.7916,4.3407,3.4538,-135.3216,-2.9661,-0.2812,50.0067,6.4169,-3.1496,9.6,3.6,24,2263,191,NA,NA,NA,NA,NA,NA,FALSE,-14,17.5,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",3,"2023-09-23T22:02:00.308Z","2023-09-23T22:02:05.253Z",TRUE,"pitch","f54b12b5-6d1c-4529-ab1c-d272e8863d8c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6816,1.78,NA,82.76,175.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Matt Vierling walks.",0,1,2,52,"top",8,"2023-09-23T22:01:42.108Z","2023-09-23T22:03:00.076Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.6,74,14,0.89,0.4709,5.5695,20.3078,-32.2745,-0.9582,-0.0767,0.8982,2.3285,3.0418,-116.0196,-2.7257,-0.3014,50.0018,6.5737,-1.3158,1.2,9.6,24,2288,64,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-0.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",2,"2023-09-23T22:01:44.369Z","2023-09-23T22:01:49.145Z",TRUE,"pitch","e3c8e570-cb79-46b5-ba5e-1aea2daebc75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6178,1.6532,NA,156.61,162.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Matt Vierling walks.",0,1,2,52,"top",8,"2023-09-23T22:01:42.108Z","2023-09-23T22:03:00.076Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.7,71.8,11,0.9,0.4835,5.4795,20.2597,-31.8432,0.6937,0.2505,-1.0393,2.8104,-0.8859,-113.1924,-1.4172,-0.7333,50.0006,6.6268,0.9019,1.2,9.6,24,2220,47,NA,NA,NA,NA,NA,NA,FALSE,-44.8,0.4,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",0,"2023-09-23T22:00:21.389Z","2023-09-23T22:00:21.419Z",FALSE,"action",NA,NA,"Defensive Substitution: Kevin Smith replaces third baseman Jordan Diaz, batting 7th, playing third base.","Defensive Sub",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,675656,"/api/v1/people/675656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","701","52","atBat","Walk","walk","Matt Vierling walks.",0,1,2,52,"top",8,"2023-09-23T22:01:42.108Z","2023-09-23T22:03:00.076Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,672478,"/api/v1/people/672478",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",1,"2023-09-23T22:00:21.419Z","2023-09-23T22:01:44.369Z",FALSE,"action",NA,NA,"Pitching Change: Dany Jimenez replaces Lucas Erceg.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666204,"/api/v1/people/666204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Walk","walk","Matt Vierling walks.",0,1,2,52,"top",8,"2023-09-23T22:01:42.108Z","2023-09-23T22:03:00.076Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",3,"2023-09-23T21:58:41.751Z","2023-09-23T21:58:51.775Z",TRUE,"pitch","fb76b864-8475-4393-b366-606155f83e4a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.45,1.65,NA,106.04,172.27,"popup","medium","6",83.23,152.39,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Lawrence Butler pops out to shortstop Zach McKinstry.",0,1,2,51,"bottom",7,"2023-09-23T21:57:13.520Z","2023-09-23T21:58:51.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.9,78.8,6,0.89,0.4407,6.3207,22.2606,-28.3866,-1.6147,2.4182,0.2876,2.4634,-1.9564,-123.778,-2.2285,1.295,50.0062,5.7277,-2.5318,6,7.2,24,2347,142,81.3,64,143,NA,NA,NA,TRUE,-33.4,4.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",2,"2023-09-23T21:58:18.775Z","2023-09-23T21:58:23.775Z",TRUE,"pitch","00ba0ca3-bad8-43e4-b753-e4f4c5e7c2df",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3629,1.6509,NA,158.12,234.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Lawrence Butler pops out to shortstop Zach McKinstry.",0,1,2,51,"bottom",7,"2023-09-23T21:57:13.520Z","2023-09-23T21:58:51.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,72.4,13,0.9,0.4839,6.534,21.4712,-40.1097,-4.9553,-6.1152,-1.0788,0.1624,-3.4701,-113.3686,-3.6858,1.1177,50.0052,5.8283,-6.4259,9.6,13.2,24,2537,318,NA,NA,NA,NA,NA,NA,FALSE,-56.9,-11.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",1,"2023-09-23T21:57:47.483Z","2023-09-23T21:57:52.511Z",TRUE,"pitch","6305af3a-848e-4ca5-9772-a7990d194cbb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.45,1.65,NA,141.31,249.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Lawrence Butler pops out to shortstop Zach McKinstry.",0,1,2,51,"bottom",7,"2023-09-23T21:57:13.520Z","2023-09-23T21:58:51.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.8,72.9,13,0.9,0.4829,6.5393,20.3308,-40.8309,-3.457,-6.6492,-0.6378,-0.39,-2.9785,-113.3297,-4.6991,1.1415,50.0001,5.7802,-4.504,7.2,13.2,24,2536,324,NA,NA,NA,NA,NA,NA,FALSE,-58,-13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",0,"2023-09-23T21:57:30.283Z","2023-09-23T21:57:34.551Z",TRUE,"pitch","65c7d2e8-e797-4652-8674-222067f6b258",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4266,1.7166,NA,141.33,168.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Pop Out","field_out","Lawrence Butler pops out to shortstop Zach McKinstry.",0,1,2,51,"bottom",7,"2023-09-23T21:57:13.520Z","2023-09-23T21:58:51.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83,4,0.87,0.4134,6.5535,31.1085,-19.0369,8.0847,7.4052,-0.6383,2.6165,-6.7562,-132.9893,-4.9313,0.897,50.0029,5.8946,14.3412,32.4,6,24,2202,133,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12.4,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",5,"2023-09-23T21:56:55.171Z","2023-09-23T21:57:04.806Z",TRUE,"pitch","253e4ea8-1c9c-4bd7-b86f-6899b23417dc",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.27,1.45,NA,105.82,203.57,"fly_ball","medium","8",128.46,66.5,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Shea Langeliers flies out to center fielder Parker Meadows.",0,1,2,50,"bottom",7,"2023-09-23T21:55:09.926Z","2023-09-23T21:57:04.806Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,77.3,14,0.91,0.449,6.6603,23.1543,-25.5045,10.4376,4.4221,0.2934,1.3041,-4.8335,-121.8264,-5.148,0.9434,50.0029,5.6397,15.7438,28.8,8.4,24,2040,110,90.6,37,330,NA,NA,NA,TRUE,-31.8,7.1,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",4,"2023-09-23T21:56:36.893Z","2023-09-23T21:56:41.856Z",TRUE,"pitch","3eb1690e-0cfe-4969-baa8-2aec80f080f3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2355,1.4947,NA,109.77,211.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Shea Langeliers flies out to center fielder Parker Meadows.",0,1,2,50,"bottom",7,"2023-09-23T21:55:09.926Z","2023-09-23T21:57:04.806Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.7,14,0.9,0.4456,6.8258,24.7783,-23.2067,9.6727,5.8649,0.1898,1.0009,-5.1941,-122.9961,-6.4583,1.074,50.0047,5.6333,14.7967,30,7.2,24,2023,109,NA,NA,NA,NA,NA,NA,FALSE,-29,9.2,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",3,"2023-09-23T21:56:10.133Z","2023-09-23T21:56:14.219Z",TRUE,"pitch","4aca3cb0-67be-49b9-8fc6-9c19cd53cfc1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.27,1.45,NA,120.49,207.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Shea Langeliers flies out to center fielder Parker Meadows.",0,1,2,50,"bottom",7,"2023-09-23T21:55:09.926Z","2023-09-23T21:57:04.806Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,72,13,0.88,0.4833,6.4453,21.8417,-38.564,-2.7133,-4.9173,-0.0916,1.1443,-2.0595,-113.5634,-2.0341,1.1813,50.0029,5.9067,-3.5249,6,12,24,2556,314,NA,NA,NA,NA,NA,NA,FALSE,-54.2,-9.1,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",1,"2023-09-23T21:55:39.506Z","2023-09-23T21:55:43.301Z",TRUE,"pitch","c71b6179-32de-4713-82cc-5bf2662fb5ea",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.27,1.45,NA,131.42,141.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Shea Langeliers flies out to center fielder Parker Meadows.",0,1,2,50,"bottom",7,"2023-09-23T21:55:09.926Z","2023-09-23T21:57:04.806Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.7,11,0.9,0.4092,6.3517,31.4164,-14.89,7.6912,9.5475,-0.3784,3.6001,-5.8443,-134.2806,-3.439,0.8363,50.0034,5.9691,13.9251,38.4,4.8,24,2215,138,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.7,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",0,"2023-09-23T21:55:21.437Z","2023-09-23T21:55:25.967Z",TRUE,"pitch","0a03aacd-c3d1-47b2-8176-3e25f3fc956a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2355,1.463,NA,95.87,201.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Shea Langeliers flies out to center fielder Parker Meadows.",0,1,2,50,"bottom",7,"2023-09-23T21:55:09.926Z","2023-09-23T21:57:04.806Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.7,69.4,9,0.91,0.5,6.3827,22.4547,-41.6671,-5.3643,-7.8415,0.5542,1.381,-0.076,-110.2127,-0.2469,1.2844,50.0017,5.954,-6.4952,8.4,14.4,24,2532,314,NA,NA,NA,NA,NA,NA,FALSE,-62,-13.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",2,"2023-09-23T21:55:48.282Z","2023-09-23T21:56:10.133Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,669127,"/api/v1/people/669127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Shea Langeliers flies out to center fielder Parker Meadows.",0,1,2,50,"bottom",7,"2023-09-23T21:55:09.926Z","2023-09-23T21:57:04.806Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",4,"2023-09-23T21:54:50.502Z","2023-09-23T21:54:56.888Z",TRUE,"pitch","7f7e96e1-670a-4ceb-8cb0-8c34e8f8f7fd",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.6497,1.7483,NA,133.21,142.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,1,2,49,"bottom",7,"2023-09-23T21:53:25.289Z","2023-09-23T21:54:56.888Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.9,1,0.9,0.4055,6.5702,28.5598,-15.907,8.3329,8.7993,-0.4251,3.5635,-6.7266,-134.92,-3.4242,1.0141,50.005,5.9659,15.4093,39.6,4.8,24,2189,137,NA,NA,NA,NA,NA,NA,TRUE,-16.3,15.5,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
