"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716460,"2023-09-23",3,"2023-09-23T22:47:52.278Z","2023-09-23T22:47:57.095Z",TRUE,"pitch","8d803f01-48dc-45c4-ae3e-2857403a410a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.3,1.64,NA,123.04,135.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Yelich strikes out swinging.",0,4,5,73,"top",9,"2023-09-23T22:46:33.308Z","2023-09-23T22:47:57.095Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,89.9,11,0.9,0.3808,6.3306,35.4433,-9.7192,2.2322,10.7332,-0.1584,3.8272,-6.6666,-144.172,-1.707,1.9002,50.0039,5.0315,4.6717,16.8,2.4,24,2673,153,NA,NA,NA,NA,NA,NA,TRUE,-8.8,19.2,-2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",2,"2023-09-23T22:47:33.594Z","2023-09-23T22:47:38.796Z",TRUE,"pitch","ee26a7ae-1aca-4348-b96f-9524fffa8843",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.22,1.5796,NA,110.86,183.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Yelich strikes out swinging.",0,4,5,73,"top",9,"2023-09-23T22:46:33.308Z","2023-09-23T22:47:57.095Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.6,83.7,8,0.9,0.4119,6.4608,30.2789,-34.9394,-2.978,-1.5515,0.161,2.0358,-5.0195,-133.2782,-1.0597,2.4599,50.0003,4.9759,-5.3217,10.8,8.4,24,2720,251,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-2.8,6.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",1,"2023-09-23T22:47:12.469Z","2023-09-23T22:47:20.271Z",TRUE,"pitch","e580c4c7-c657-4548-97fe-0d19b9e8758c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1796,1.6412,NA,165.03,185.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Yelich strikes out swinging.",0,4,5,73,"top",9,"2023-09-23T22:46:33.308Z","2023-09-23T22:47:57.095Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.9,84.4,13,0.88,0.4099,6.4222,29.0466,-33.0385,-2.2877,-0.4777,-1.2601,1.9894,-8.2975,-133.6677,-1.5601,2.1826,50.0023,4.9546,-4.1363,9.6,7.2,24,2733,271,NA,NA,NA,NA,NA,NA,FALSE,-33.5,-1,6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",0,"2023-09-23T22:46:56.073Z","2023-09-23T22:46:59.500Z",TRUE,"pitch","7b9a725a-3f21-41e8-82eb-2e14cf115a10",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.3,1.64,NA,130.96,188.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Yelich strikes out swinging.",0,4,5,73,"top",9,"2023-09-23T22:46:33.308Z","2023-09-23T22:47:57.095Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.6,84.4,7,0.88,0.4105,6.433,28.1213,-31.6734,-2.9934,0.2752,-0.3663,1.8452,-6.1091,-133.3318,-2.0628,2.3415,50.0001,4.9098,-5.3994,12,7.2,24,2742,257,NA,NA,NA,NA,NA,NA,FALSE,-32.3,0.2,6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",3,"2023-09-23T22:46:24.907Z","2023-09-23T22:46:30.265Z",TRUE,"pitch","3f355a6f-9a28-4a6d-81ae-577ff0c9a5e0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.1302,1.5829,NA,109.97,194.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,4,5,72,"top",9,"2023-09-23T22:45:43.485Z","2023-09-23T22:46:30.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,89.8,8,0.9,0.3821,6.3142,35.6495,-10.3953,3.7596,10.4801,0.1844,1.6516,-6.6765,-143.7739,-7.2247,2.0561,50.001,4.8541,7.8122,26.4,2.4,24,2565,142,NA,NA,NA,NA,NA,NA,TRUE,-10.7,17.5,-5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",2,"2023-09-23T22:46:02.665Z","2023-09-23T22:46:05.741Z",TRUE,"pitch","0480697e-0022-4582-a1e0-fa609f73eeb0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.52,NA,151.56,174.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,4,5,72,"top",9,"2023-09-23T22:45:43.485Z","2023-09-23T22:46:30.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,84.4,11,0.87,0.4101,6.2668,27.8866,-30.9739,-3.0297,0.6662,-0.9066,2.3708,-7.2953,-133.3974,-1.1584,2.2541,50.0058,5.0376,-5.4754,12,7.2,24,2757,248,NA,NA,NA,NA,NA,NA,FALSE,-31.3,1.2,7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",1,"2023-09-23T22:45:45.820Z","2023-09-23T22:45:49.953Z",TRUE,"pitch","0dac505a-5c44-46cd-be7b-05d346c6b7b4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.19,1.52,NA,165.21,191.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,4,5,72,"top",9,"2023-09-23T22:45:43.485Z","2023-09-23T22:46:30.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,83.8,13,0.84,0.4144,6.3464,26.7608,-29.6288,-1.6759,1.4374,-1.2648,1.7539,-8.5244,-131.9289,-2.8227,2.2195,50.0048,5.0105,-2.9665,8.4,7.2,24,2637,234,NA,NA,NA,NA,NA,NA,FALSE,-31,2.2,4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",0,"2023-09-23T22:45:32.390Z","2023-09-23T22:45:45.820Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Tyrone Taylor replaces Blake Perkins.","Offensive Substitution",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,621438,"/api/v1/people/621438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","72","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,4,5,72,"top",9,"2023-09-23T22:45:43.485Z","2023-09-23T22:46:30.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,663368,"/api/v1/people/663368",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716460,"2023-09-23",9,"2023-09-23T22:43:50.582Z","2023-09-23T22:43:59.082Z",TRUE,"pitch","bba3918d-8b15-4fb3-a152-1b293b9c4ef8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.21,1.45,NA,119.64,183.57,"ground_ball","medium","6",105.58,158.53,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Brewers challenged (play at 1st), call on the field was upheld: Andruw Monasterio grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,4,5,71,"top",9,"2023-09-23T22:42:23.971Z","2023-09-23T22:43:59.082Z",TRUE,FALSE,TRUE,TRUE,0,2,2,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.9,5,0.9,0.3831,6.1929,32.8668,-13.7244,5.2404,8.9097,-0.0692,2.0447,-7.8245,-142.9611,-5.7861,2.022,50.0026,4.9559,10.8514,31.2,3.6,24,2575,144,104.9,1,57,NA,NA,NA,TRUE,-13.2,15.1,-7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MF",158
716460,"2023-09-23",8,"2023-09-23T22:43:27.996Z","2023-09-23T22:43:31.433Z",TRUE,"pitch","ad928d4a-6f51-4066-9ecf-08f562ab18ef",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1502,1.4307,NA,169.8,237.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Brewers challenged (play at 1st), call on the field was upheld: Andruw Monasterio grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,4,5,71,"top",9,"2023-09-23T22:42:23.971Z","2023-09-23T22:43:59.082Z",TRUE,FALSE,TRUE,TRUE,0,2,2,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,84.8,13,0.77,0.4113,6.3498,26.9251,-28.8229,-2.9353,1.8607,-1.3851,0.0657,-8.2274,-132.8748,-7.0954,2.1253,50.0009,4.8482,-5.2771,12,7.2,24,2716,247,NA,NA,NA,NA,NA,NA,FALSE,-30.6,2,7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
